"id","nodesid","language","pertainsto","description"
"18503","14651","deu","bridge","Die Aabr&uuml;cke bei Aldrup wird 1616 erw&auml;hnt und wurde von der Bauerschaft unterhalten."
"18505","14653","deu","bridge","Eine Emsbr&uuml;cke bei Sch&ouml;neflieth wird erstmals in einem Br&uuml;ckenzolltariff (&#039;Brugghenghelt ton Schonenvlete&#039;) aus dem Ende des 14. Jh. (1399?) erw&auml;hnt. Die Br&uuml;cke wurde im Drei&szlig;igj&auml;hrigen Krieg oder durch Eisgang im 17. Jh. oft zerst&ouml;rt."
"18507","14653","deu","ferry","Vor dem Bau der Br&uuml;cke muss hier eine F&auml;hre existiert haben."
"18509","10015","deu","bridge","Ein kleiner Steg (&#039;Schem&#039;) &uuml;berquerte die Ems bei Greven. Er war nur f&uuml;r Fu&szlig;g&auml;nger zu benutzen; der Frachtverkehr und Viehtransporte benutzten die Zollbr&uuml;cke bei Sch&ouml;neflieht. Erst 1777 wurde eine gr&ouml;&szlig;ere Br&uuml;cke errichtet."
"18513","14653","deu","toll","Br&uuml;ckenzoll des Bischofs und Domkapitels von M&uuml;nster, erstmals in einem Zolltarif aus dem sp&auml;ten 14. Jh. (1399?) belegt. Das Privileg Karls V., 1521 die Zolls&auml;tze zu erh&ouml;hen, f&uuml;hrte zu Beschwerden M&uuml;nsteraner Kaufleute. Ab 1582 wurde auch versucht, auf P&uuml;nten und Holzfl&ouml;&szlig;e auf der Ems Zoll zu erheben. Der Zoll wurde haupts&auml;chlich auf das zum Grevener Markt getriebene Vieh erhoben."
"18515","14653","deu","settlement","Die Burg wird erstmals als Beiname des Ritters Dietrich von Sch&ouml;nebeck 1257 erw&auml;hnt. Um 1276 wurde sie vom Bischof von M&uuml;nster zerst&ouml;rt, der sie 1283 erwarb. Im 17. und 18. Jh verfallen, wurden die Ruinen 1812 abgerissen."
"18517","2418","deu","fair","Ein Markt in Greven ist erstmals im 13. Jh. bezeugt. 1403 wird erw&auml;hnt, dass er am Montag nach Bartholom&auml;i stattfand. Der Markt war an erster Stelle als Viehmarkt bedeutend und zog Besucher aus einem weiten Umkreis bis nach Nimwegen und K&ouml;ln. Ein zweiter Jahrmarkt am 3. Mai wurde 1746 eingerichtet."
"18521","9396","deu","ferry","1623 wird eine F&auml;hre erw&auml;hnt, die die zerst&ouml;rte Br&uuml;cke ersetzte."
"18523","6483","deu","settlement","Das Dorf wird erstmals 1219 erw&auml;hnt."
"18497","9233","deu","toll","Das M&uuml;nsteraner Domkapitel erhob seit 1521 einen Zoll am Schiffahrt, mit den gleichen Tarifen wie der Br&uuml;ckenzoll bei Sch&ouml;neflieth."
"18519","14654","deu","settlement","Das Pfarrdorf wird erstmals im 11. Jahrhundert erw&auml;hnt."
"18525","3099","deu","settlement","Das ursprunglich slawische Dorf wird erstmals 1305 erw&auml;hnt. Die Hinzuf&uuml;gung &quot;Hohen&quot; erscheint erstmals 1323 nach der Gr&uuml;ndung der deutschen Siedlung Klein Schwarfs."
"18527","6028","deu","settlement","Das Dorf wird erstmals 1275 erw&auml;hnt."
"18529","533","deu","settlement","Das Dorf wird erstmals 1270 erw&auml;hnt."
"18531","2500","deu","settlement","Erstmals 1278 erw&auml;hnt. Der Zusatz Gro&szlig; ist relativ zeitig zum Unterschied zum nahgelegenen Klein Grenz dazu gekommen."
"18533","7623","deu","settlement","Das Dorf wird erstmals 1350 erw&auml;hnt."
"18535","6609","deu","settlement","Zisterzienserkloster, 1232 durch Bischof Brunward von Schwerin gegr&uuml;ndet."
"18547","954","deu","settlement","Erstmals 1346 erw&auml;hnt."
"18549","5908","deu","settlement","Das Dorf wird erstmals 1327 erw&auml;hnt."
"18551","2255","deu","settlement","Das Dorf wird erstmals 1398 erw&auml;hnt."
"18555","5386","deu","settlement","Erstmals 1339 erw&auml;hnt."
"18557","8020","deu","settlement","Erstmals 1361 als Dorf erw&auml;hnt."
"18559","2527","deu","settlement","Das Dorf wird erstmals 1344 erw&auml;hnt."
"18561","6372","deu","settlement","Das urspr&uuml;nglich slawische Dorf wird erstmals 1256 erw&auml;hnt."
"18567","3902","deu","settlement","Das Dorf wird erstmals 1233 erw&auml;hnt."
"18569","6371","deu","settlement","Das Dorf wird erstmals 1366 erw&auml;hnt."
"18571","461","deu","settlement","Erstmals 1364 erw&auml;hnt."
"18573","1608","deu","settlement","Erstmals 1378 erw&auml;hnt."
"18575","5385","deu","settlement","Erstmals 1448 erw&auml;hnt."
"18577","364","deu","settlement","Das Dorf ist erstmals 1236 erw&auml;hnt."
"18579","7602","deu","settlement","Erstmals 1318 erw&auml;hnt."
"18581","959","deu","settlement","Erstmals 1441 erw&auml;hnt."
"18583","960","deu","settlement","Das Dorf wird erstmals 1232 erw&auml;hnt."
"18585","7018","deu","fair","Ein Jahrmarkt in Schwerin ist erstmals 1171 nachzuweisen. Er fand am Weihetag des Doms, dem 9. September, statt. Ein zweiter Jahrmarkt wurde seit 1248 am 15. Juni abgehalten. Bis 1222 bestand auch ein Jahrmarkt am Gr&uuml;ndonnerstag."
"18587","12027","deu","harbour","1568-1572 wurde eine schiffbare Verbindung zwischen dem Schweriner See und der Elbe realisiert."
"18601","6970","deu","settlement","Erstmals 1305 erw&auml;hnt. 1314 ist von einem deutschen und slawischen Dorf die Rede."
"18603","2320","deu","settlement","Das Dorf wird erstmals 1314 erw&auml;hnt."
"18605","6696","deu","settlement","Das Dorf wird erstmals 1314 erw&auml;hnt."
"18611","6363","deu","settlement","Erstmals 1283 erw&auml;hnt. Ursprunglich bestand die Siedlung aus zwei D&ouml;rfern, Gro&szlig; (Magno/Maior) und Klein (Parvo/Minor) Remplin."
"18613","6814","deu","settlement","Das Dorf wird erstmals 1229 erw&auml;hnt."
"18615","2686","deu","settlement","Das Dorf wird erstmals 1226 erw&auml;hnt."
"18617","6115","deu","settlement","Das Dorf wird 1260 erstmals erw&auml;hnt."
"18619","998","deu","settlement","Erstmals 1350 erw&auml;hnt."
"18621","6997","deu","settlement","Erstmals 1273 erw&auml;hnt."
"18623","2181","deu","settlement","Erstmals 1311 erw&auml;hnt."
"18627","5891","deu","settlement","Das Dorf wird erstmals 1304 erw&auml;hnt."
"18629","2477","deu","settlement","Das Dorf wird erstmals 1235 erw&auml;hnt."
"18631","3360","deu","settlement","Das Dorf wird erstmals 1235 erw&auml;hnt."
"18633","3980","deu","settlement","Das Dorf wird erstmals 1276 erw&auml;hnt."
"18635","2269","deu","settlement","Das Dorf wurde 1332 erstmals erw&auml;hnt."
"18637","6865","deu","settlement","Das Dorf wird erstmals 1351 erw&auml;hnt."
"18649","8019","deu","settlement","Erstmals 1345 erw&auml;hnt."
"18651","4211","deu","settlement","Erstmals 1331 erw&auml;hnt."
"18653","6219","deu","settlement","Erstmals 1279 erw&auml;hnt."
"18655","2552","deu","settlement","Erstmals 1441 erw&auml;hnt."
"18657","3747","deu","settlement","Erstmals 1441 erw&auml;hnt."
"18659","3667","deu","settlement","Das Dorf wird erstmals 1228 erw&auml;hnt."
"18661","2498","deu","settlement","Das Dorf wird erstmals 1441 erw&auml;hnt."
"18663","3719","deu","settlement","Erstmals 1441 erw&auml;hnt."
"18665","13735","deu","settlement","Das Dorf mit einer M&uuml;hle wird erstmals 1296 erw&auml;hnt."
"18667","5088","deu","settlement","Das Dorf wird erstmals 1306 erw&auml;hnt. Es entstand bei einer M&uuml;hle beim nahgelegenen Karcheez (=Kirchgeez)."
"18669","7611","deu","settlement","Erstmals 1233 erw&auml;hnt."
"18671","8778","deu","settlement","Das Dorf wird erstmals 1322 erw&auml;hnt."
"18673","2709","deu","settlement","Das Dorf wird erstmals 1226 erw&auml;hnt."
"18675","4549","deu","settlement","Erstmals 1227 erw&auml;hnt."
"18677","3698","deu","settlement","Erstmals 1237 erw&auml;hnt."
"18679","841","deu","settlement","Erstmals 1283 erw&auml;hnt."
"18681","11489","deu","settlement","Erstmals 1270 erw&auml;hnt."
"18565","8028","deu","settlement","Das Dorf wird erstmals 1236 erw&auml;hnt, aber bestand wahrscheinlich mindestens seit 1178."
"18683","14660","deu","toll","Der Graf von Geldern erhob hier ab 1226/53 einen Flussgeleitzoll auf der Maas. Es ist ein Sondertarif von 1396 f&uuml;r Venloer bekannt, der 3 alte Groschen je St&uuml;ck Wein festlegte. Der ebenso erhobene Maaszoll war offenbar synonym f&uuml;r das Geleit, oder beide waren eng verschmolzen."
"19127","805","deu","settlement","Erstmals 1331 erw&auml;hnt (unsicher)."
"18691","10587","deu","toll","1284 wird ein Geleitsgeld zum ersten Mal erw&auml;hnt. 1294/95 ist dann ein Flusszoll auf der Maas erw&auml;hnt, der besonders im 14. Jh. bedeutend war. Besitzer war der Graf von Geldern, und vor&uuml;bergehend der Herr von Millen (vor 1328/39). Sehr detaillierte Zolltarife sind aus ca. 1355/61 &uuml;berliefert. Um 1271 wird auch ein Landzoll erw&auml;hnt, aber in der Zollliste aus ca. 1355/61 wird erw&auml;hnt, dass Transit durch die Stadt frei ist, solange die Maas nicht &uuml;berquert wird. Ebenso wird zu der Zeit einen Umschlagszoll erw&auml;hnt.&lt;br/&gt;In der zweiten H&auml;lfte des 14. und im 15. Jh. wurde der Flusszoll von Grubbenvorst wahrscheinlich in Venlo erhoben, und vielleicht vorher zum Teil."
"18699","3584","deu","toll","Der Herzog von J&uuml;lich nahm hier ab 1398/99 Wegegeld ein."
"19069","3975","deu","settlement","Der Ort wurde 1347 erstmals urkundlich erw&auml;hnt, ist aber wesentlich &auml;lter."
"18731","14708","deu","toll","Flusszoll auf der Maas des Herren von Millen (erstmals 1308 erw&auml;hnt), ab 1328 des Herren von Bergh, ab ca. 1392 des Herren von Wevelinghoven und ab 1473 des Herren von Gemen. Seit der zweiten H&auml;lfte des 14. Jh. wurde er wahrscheinlich in Venlo erhoben, vorher vielleicht teilweise. 1515 zum letzten Mal erw&auml;hnt."
"18739","14747","deu","ferry","Bereits seit dem fr&uuml;hen Mittelalter bestand in Alsleben ein wichtiger Saale&uuml;bergang, der erst 1867 durch eine Br&uuml;cke befestigt wurde."
"18781","1033","deu","settlement","Urspr&uuml;nglich ein slawisches Dorf namens Dobimuisle, erstmals 1178 erw&auml;hnt. Umbenennung in Brudersdorf im 13. Jh., wahrscheinlich wegen der Gr&uuml;ndung einer Kapelle durch Zisterzienserm&ouml;nche aus Dargun. Die Kapelle wurde 1309 zur Pfarrkirche erhoben."
"18807","2189","deu","settlement","Das Dorf wird erstmals 1228 erw&auml;hnt."
"18809","9017","deu","settlement","Das Dorf wird 1247 erstmals erw&auml;hnt."
"18811","3561","deu","settlement","Erstmals 1230 erw&auml;hnt."
"18813","9495","deu","settlement","Erstmals 1230 erw&auml;hnt."
"18815","4031","deu","settlement","Erstmals 1256 erw&auml;hnt, damals Werder genannt. Sp&auml;ter wurde der Ort nach der Burg Kratzeburg umbenannt (erstmals 1314 erw&auml;hnt)."
"18817","8788","deu","settlement","Erstmals 1408 erw&auml;hnt. Der nahgelegene Zierker See wird 1346 bereits erw&auml;hnt."
"18821","2578","deu","settlement","Erstmals 1505 erw&auml;hnt."
"18823","3759","deu","settlement","Erstmals 1505 erw&auml;hnt."
"18825","8563","deu","settlement","Erstmals 1285 erw&auml;hnt."
"18827","7813","deu","settlement","Erstmals 1393 erw&auml;hnt."
"18829","1496","deu","settlement","Erstmals 1407 erw&auml;hnt."
"18831","7936","deu","settlement","Das Dorf wird erstmals 1310 erw&auml;hnt."
"18833","6671","deu","settlement","Erstmals 1170 erw&auml;hnt."
"18837","2382","deu","settlement","Erstmals 1404 erw&auml;hnt."
"18839","7444","deu","settlement","Erstmals 1360 erw&auml;hnt."
"18841","8183","deu","settlement","Erstmals 1299 erw&auml;hnt."
"18845","157","deu","settlement","Erstmals 1298 erw&auml;hnt."
"18863","1465","deu","settlement","Um 1220 wurde ein Benediktinerkloster zu Dobbertin gegr&uuml;ndet, welches kurz darauf ein Nonnenkonvent beherbergte. Das Kloster war Mittelpunkt des Landesausbaus und konnte seinen Besitz im Laufe des 13. Jahrhunderts stetig vermehren."
"18867","1755","deu","settlement","Zwischen 1229 und 1235 gr&uuml;ndete Bischof Gottschalk hier ein Zisterzienser Nonnenkloster. Das genaue Gr&uuml;ndungsdatum ist nicht &uuml;berliefert. Das Kloster wurde 1558 aufgehoben und wurde zum Verwaltungssitz eines Amtes gemacht."
"18727","14420","deu","settlement","Die Insel F&auml;hre wurde 1285 erstmals erw&auml;hnt, als F&uuml;rst Bogislaw sie seinen Vasallen, zwei Anklamer B&uuml;rger, zum Lehen gab. Zuvor war die Insel wohl im Besitz des Ritters Johann von Berlin. Ob es jemals eine F&auml;hre an dieser Stelle gab, bleibt ungekl&auml;rt."
"18881","5229","deu","settlement","Eine Burg names Neuburg wurde wohl um 1171 erbaut. Bis 1331 hatte sich eine kleine Siedlung entwickelt. "
"18885","5962","deu","toll","1191 wurde ein Schiffszoll in Plate erw&auml;hnt. 1506 wurde zudem ein &#039;kleiner Zoll&#039; genannt."
"19129","3513","deu","settlement","Erstmals 1320 erw&auml;hnt."
"18991","9409","deu","bridge","1613 wurde eine Br&uuml;cke &uuml;ber die Delvenau errichtet, weil die Durchquerung der bisherigen F&ouml;rde zu schwierig war."
"18993","10494","deu","settlement","Erstmals 1256 erw&auml;hnt."
"18995","7534","deu","settlement","Erstmals 1207 erw&auml;hnt."
"18997","9406","deu","toll","Zollstelle der Herz&ouml;ge von Sachsen-Lauenburg."
"19011","1831","deu","settlement","Erstmals 1002 erw&auml;hnt."
"19023","8628","deu","settlement","Ende des 13. Jahrhunderts bestand eine neue Burg der Herren von Werle, die sich ab 1316 im Besitz der brandenburgischen Markgrafen befand und vermutlich im selben Jahr erstmals erw&auml;hnt wurde. Um die Burg entwickelte sich ein Dorf."
"18883","5962","deu","settlement","Papst Coelestin III. best&auml;tigte 1191 das Bistum Schwerin, aber auch einen Schiffszoll zu Plate in einer Urkunde. Eine Burg existierte ebenfalls, diese wurde allerdings 1326 zerst&ouml;rt. "
"18819","2545","deu","settlement","Das Dorf wird erstmals 1346 erw&auml;hnt."
"18835","7665","deu","settlement","Erstmals als Teil des Namens Toppenikus de Teskendorpe 1356 erw&auml;hnt."
"18843","1168","deu","settlement","Erstmals 1382 erw&auml;hnt."
"19027","14430","deu","ferry","Die F&auml;hre existierte wohl schon im 13. Jahrhundert."
"19029","14427","deu","settlement","Das Dorf diente schon im 13. Jahrhundert als Anlegeplatz f&uuml;r die F&auml;hre. 1294 wurde das Kirchspiel &quot;Vere&quot; erstmals erw&auml;hnt."
"19035","408","deu","settlement","Erstmals im Jahr 1256 erw&auml;hnt."
"19041","1440","deu","settlement","Heutzutage besteht Dievenow aus vier selbstst&auml;ndigen Ortschaften: West-Dievenow - der wohl &auml;lteste Siedlungsteil - Ost-Dievenow, Berg-Dievenow und Wald-Dievenow."
"19043","1440","deu","toll","1243 wurde Dievenow als Zollhebestelle erw&auml;hnt. Weitere Informationen zum Zoll fehlen."
"19045","1756","deu","settlement","Erstmals erw&auml;hnt wurde der Ort in einer Schenkungsurkunde von 1193/99. 1199 gr&uuml;ndeten Zisterzienser ein Kloster in Eldena, welches 1204 von Papst Innozenz III. genehmigt wurde. Eine d&ouml;rfliche Siedlung entwickelte sich kurz darauf. "
"19047","2687","deu","settlement","Erstmals erw&auml;hnt wurde eine s&uuml;dlich gelegene Burg G&uuml;lzow im Jahr 1304."
"19117","3810","deu","settlement","Das Dorf wird erstmals 1345 erw&auml;hnt."
"19121","7133","deu","settlement","Ersterw&auml;hnung 1300."
"19123","9497","deu","settlement","M&uuml;hle, erstmals 1342 erw&auml;hnt."
"19067","3703","deu","settlement","Das genaue Jahr der Erstnennung ist nicht bekannt. Allerdings war Klatzow vom Anfang des 13. Jahrhunderts bis 1245 Sitz des Benediktinerinnenklosters Verchen, welches Ende des 12. Jahrhunderts gegr&uuml;ndet worden war. Nach 1245 zog das Kloster endg&uuml;ltig nach Verchen."
"19073","9449","deu","settlement","In einer Urkunde Herzog Wartislaws III. von 1222 wurde eine Kirche zu Kummerow erw&auml;hnt, 1253 durch Herzog Barnim I. best&auml;tigt."
"19075","9449","deu","city","Beide Herz&ouml;ge best&auml;tigten 1255 und 1256 eine Rat und die Stadt zu Kummerow. Vor 1330 wird der Ort als &#039;civitas&#039; und &#039;oppidum&#039; bezeichnet."
"19077","4403","deu","settlement","Bischof Hermann von Kammin best&auml;tigte dem Kloster Eldena 1280 das Patronat der Kirche in Levenhagen sowie den Besitz des Dorfes selbst."
"19079","5290","deu","settlement","Erstmals genannt wird der Ort in einer Besitzbest&auml;tigung f&uuml;r das Kloster Kolbatz aus dem Jahr 1255. Darin wurde ersichtlich, dass der Ort fr&uuml;her Cirnowe hie&szlig; und im 13. Jahrhundert bereits den Kirchenzehnt entrichtete. 1242 gr&uuml;ndete das Kloster Kolbatz dort wohl einen Marktflecken, 1274 findet sich die Bezeichnung als &#039;oppidum&#039;. Herzog Bogislaw IV. entzog der Siedlung 1283 das Marktrecht."
"19081","16174","deu","bridge","Eine Steinbr&uuml;cke &uuml;ber die Wei&szlig;e Elster bei Plauen ist erstmals 1244 erw&auml;hnt."
"19083","6276","deu","settlement","1547 wird das Gut in einem Tauschgesch&auml;ft erw&auml;hnt. 1554 wurde im Auftrag Herzogs Barnim XI. von Pommern ein Amtsdorf angelegt."
"19085","7812","deu","settlement","Das Dorf wurde 1297 ertsmals urkundlich erw&auml;hnt."
"19087","8685","deu","settlement","Erstmals 1269 als Dorf im Besitz des Johanniterordens erw&auml;hnt. 1312 ist eine Burg belegt. Die Siedlung wird 1487 zuerst als &quot;St&auml;dtichen&quot; bezeichnet, das Stadtrecht wurde aber nicht verliehen."
"19089","8790","deu","settlement","Der Ort wurde in einer Urkunde aus dem Jahr 1311 erstmals erw&auml;hnt."
"19091","8799","deu","settlement","Erstmals 1309 in einer Besitzbest&auml;tigung des Klosters Krummin erw&auml;hnt."
"19105","9425","deu","settlement","Die Spaltung des Rheines in Rijn und Waal, ursprunglich bei Lobith gelegen, wanderte um 1540 einige Kilometer flussaufw&auml;rts. Am neuen Spaltungspunkt (auf klevischem Boden) lie&szlig;en die niederl&auml;ndische Generalstaaten 1586 das Fort Schenkenschanz errichten."
"19107","9334","deu","toll","Schifffahrtszoll, bis ca. 1540 an der Spaltung des Rheines in Rijn und Waal gelegen. In Besitz des Herzogs von Geldern, der ihn 1222 von Arnheim nach Lobith verlegte. 1307 wurde ein neues Zollhaus errichtet wegen Verlegung des Flusses. 1355-ca.1359 in Emmerich errichtet. 1483-1479 gelangte der Zoll in Besitz des Herzogs von Kleve. Zollrechnungen sind f&uuml;r die Jahre 1306-1459 (1550) im Gelders Archief erhalten. Die Rechnungen f&uuml;r 1306, 1404 und 1408 wurden von Jappe Alberts ausgewertet."
"19109","8805","deu","settlement","Erstmals 1273 erw&auml;hnt."
"19111","154","deu","settlement","Erstmals 1448 erw&auml;hnt."
"19113","3820","deu","settlement","Erstmals 1417 erw&auml;hnt."
"19115","3128","deu","settlement","Das Dorf wird erstmals 1244 erw&auml;hnt."
"19311","5243","deu","settlement","Das Dorf wird erstmals 1357 erw&auml;hnt."
"19313","1945","deu","settlement","Erstmals 1351 erw&auml;hnt, 1354 als Hof (&#039;libera curia&#039;) gekennzeichnet. 1355 wird eine M&uuml;hle erw&auml;hnt. Die Siedlung existiert heute nicht mehr."
"19453","1528","deu","settlement","Erstmals 1360 erw&auml;hnt."
"19181","13947","deu","toll","Noch vor 1140 existierte neben landesherrlichen Einnahmen vom Markt und Krug ein landesherrlicher Schiffszoll. Ab 1140 war das Bistum beteiligt. Es folgte jedoch eine baldige Entwertung des Zolls (ca. 1230er) und eine feste Rente wurde 1240 eingef&uuml;hrt. "
"19199","16213","deu","harbour","Ab der Gr&uuml;ndung Ivangorods 1492 wurde die Burg und Siedlung zu einem konkurrierenden Hafen f&uuml;r Narva, unter anderem im Handel mit Reval (Tallinn)."
"19201","11973","deu","harbour","Narva entwickelte sich als bedeutender Hafen im hansischen Handel mit Novgorod, da es f&uuml;r Novgorod der n&auml;chstgelegene Hafen am Finnischen Meerbusen war und es an der Grenze zwischen Russland und Livland gelegen war."
"19203","16216","deu","bridge","Die &quot;lange Br&uuml;cke&quot; zwischen Alt- und Neustadt in Brandenburg wurde in der Mitte des 13. Jh. errichtet."
"19205","11759","deu","harbour","Berlin war ein wichtiger Umschlagplatz, wo haupts&auml;chlich brandenburgisches Holz und Getreide auf Schiffe gebracht wurden, die &uuml;ber Spree, Havel und Elbe nach Hamburg fuhren."
"13204","5448","nld","settlement","Vroegste vermelding in 1299."
"19207","16221","deu","toll","Seit 1536 wurde ein Br&uuml;ckenzoll eingenommen."
"19251","16236","deu","lock","Eine Schleuse wurde w&auml;hrend des Baus des Finowkanals errichtet, der 1605 in Liebenwalde anfing. 1609 war es m&ouml;glich, von Liebenwalde nach Sch&ouml;pfurt zu fahren; 1620 wurde ein Schleusengeld festgestellt. Der Kanal verfiel w&auml;hrend des Drei&szlig;igj&auml;hrigen Krieges."
"19253","16240","deu","lock","Schleuse im Kanal zwischen Havel und Finow. Die Strecke Liebenwalde-Sch&ouml;pfurth wurde 1609 fertiggestellt, 1620 wurde ein Schleusengeld festgelegt. Der Kanal verfiel im Drei&szlig;igj&auml;hrigen Krieg."
"19255","16241","deu","lock","Schleuse im Kanal zwischen Havel und Finow bei Ruhlsdorf. Die Strecke Liebenwalde-Sch&ouml;pfurth wurde 1609 fertiggestellt, 1620 wurde ein Schleusengeld festgelegt. Der Kanal verfiel im Drei&szlig;igj&auml;hrigen Krieg."
"19257","16242","deu","lock","Schleuse im Kanal zwischen Havel und Finow bei Lesenbr&uuml;ck. Die Strecke Liebenwalde-Sch&ouml;pfurth wurde 1609 fertiggestellt, 1620 wurde ein Schleusengeld festgelegt. Der Kanal verfiel im Drei&szlig;igj&auml;hrigen Krieg."
"19259","16243","deu","lock","Schleuse im Kanal zwischen Havel und Finow beim Teichhause, wahrscheinlich an der Stelle der sp&auml;teren Grafenbr&uuml;ckschleuse. Die Strecke Liebenwalde-Sch&ouml;pfurth wurde 1609 fertiggestellt, 1620 wurde ein Schleusengeld festgelegt. Der Kanal verfiel im Drei&szlig;igj&auml;hrigen Krieg."
"19261","16244","deu","harbour","1609 war der Bau des Finowkanals so weit vorangeschritten, dass ein Schiff von Liebenwalde nach Sch&ouml;pfurth fahren konnte. Der Kanal verfiel im Drei&szlig;igj&auml;hrigen Krieg."
"19263","16244","deu","lock","Schleuse im Kanal zwischen Havel und Finow. Die Strecke Liebenwalde-Sch&ouml;pfurth wurde 1609 fertiggestellt, 1620 wurde ein Schleusengeld festgelegt. Der Kanal verfiel im Drei&szlig;igj&auml;hrigen Krieg."
"19265","16245","deu","lock","Schleuse im Finowkanal in Eberswalde. Bauarbeiten wurden 1620 abgeschlossen und ein Schleusengeld festgestellt. Im Drei&szlig;igj&auml;hrigen Krieg verfiel der Kanal."
"19267","16246","deu","lock","Schleuse im Finowkanal bei Kupferhammer. Bauarbeiten wurden 1620 abgeschlossen und ein Schleusengeld festgestellt. Im Drei&szlig;igj&auml;hrigen Krieg verfiel der Kanal."
"19269","16247","deu","lock","Schleuse im Finowkanal bei Wolfswinkel. Bauarbeiten wurden 1620 abgeschlossen und ein Schleusengeld festgestellt. Im Drei&szlig;igj&auml;hrigen Krieg verfiel der Kanal."
"19271","16248","deu","lock","Schleuse im Finowkanal bei Hegerm&uuml;hle. Bauarbeiten wurden 1620 abgeschlossen und ein Schleusengeld festgestellt. Im Drei&szlig;igj&auml;hrigen Krieg verfiel der Kanal."
"19273","16250","deu","lock","Eine Stauschleuse wurde 1550 bei Woltersdorf errichtet, um den Transport von Kalkstein aus den Steinbr&uuml;chen bei R&uuml;dersdorf zu verbessern. Im Drei&szlig;igj&auml;hrigen Krieg verfallen, wurde sie 1640 wieder in Betrieb genommen und durch eine Kammerschleuse ersetzt."
"19275","16251","deu","harbour","Die Kalksteinbr&uuml;che bei R&uuml;derstorf, in Besitz des Klosters Zinna, werden erstmals 1375 erw&auml;hnt, aber m&uuml;ssen &auml;lter sein. Der Kalkstein wurde auf dem Wasserweg transportiert."
"19277","16219","deu","lock","Der M&uuml;hlenstau in Rathenow wird erstmals 1288 erw&auml;hnt. Im gleichen Jahr wird auch der Stadtgraben erw&auml;hnt, der mittels einer Stauschleuse befahrbar gemacht war und den M&uuml;hlenstau umging. Im 14. Jh. wird er als Flutrinne bezeichnet."
"19279","6349","deu","settlement","Das Dorf wird erstmals 1235 erw&auml;hnt."
"19281","4602","deu","settlement","Das Dorf wird erstmals 1235 erw&auml;hnt."
"19283","8283","deu","settlement","Erstmals 1286 erw&auml;hnt."
"19285","1129","deu","settlement","Die Burg bei Sternberg wurde 1316 erstmals erw&auml;hnt, aber ein Burgwall aus altslawischer Zeit (7.-9. Jh.) ist arch&auml;ologisch nachgewiesen."
"19287","1712","deu","settlement","Schloss oder verst&auml;rktes Haus, erstmals 1285 erw&auml;hnt."
"19289","6831","deu","settlement","Das Dorf wird erstmals 1339 erw&auml;hnt."
"19291","472","deu","settlement","Erstmals 1233 erw&auml;hnt."
"19293","1076","deu","settlement","Erstmals 1351 erw&auml;hnt."
"19295","5402","deu","settlement","Das Dorf wird erstmals 1230 erw&auml;hnt."
"19297","3248","deu","settlement","Das Dorf wird erstmals 1314 erw&auml;hnt."
"19299","16253","deu","bridge","1689 erste Erw&auml;hnung der Br&uuml;cke als sie vom Wasser mitgerissen wurde. Mit einer steinernen Br&uuml;cke ist jedoch viel fr&uuml;her zu rechnen."
"19301","2273","deu","settlement","Das Dorf wird erstmals 1341 erw&auml;hnt."
"19305","8003","deu","settlement","Erstmals 1330 erw&auml;hnt."
"19307","3752","deu","settlement","Erstmals 1375 erw&auml;hnt. Klein Schwarfs war eine deutsche Siedlung die nach dem &auml;lteren slawischen Siedlung (Hohen) Schwarfs benannt wurde. Da die Hinzuf&uuml;gung &quot;Hohen&quot; (erstmals 1323 bezeugt) zur Unterscheidung zu Klein Schwarfs entstand, muss Klein Schwarfs vor 1323 entstanden sein."
"19309","3579","deu","settlement","Das Dorf wird erstmals 1233 erw&auml;hnt."
"19325","1557","deu","settlement","Erstmals 1250 im Personennamen Rodolfus de Drechowe erw&auml;hnt. Der Ort selbst wird 1269 erstmals erw&auml;hnt."
"19317","8456","deu","settlement","Das Dorf wird erstmals 1293 erw&auml;hnt."
"19319","1408","deu","settlement","Das Dorf wird erstmals 1293 erw&auml;hnt."
"19461","3456","deu","settlement","Erstmals 1214 erw&auml;hnt."
"19321","6299","deu","settlement","Eine Ersterw&auml;hnung als Ratezbursthorp aus 1210 ist unsicher. Erste sichere Erw&auml;hnung des Dorfes als Ryddagestorpe 1326."
"19323","1498","deu","settlement","Erstmals 1289 erw&auml;hnt."
"19303","9068","deu","settlement","Das Dorf wird erstmals 1237 im Besitz des Klosters Dobbertin erw&auml;hnt."
"19327","16254","deu","ferry","Die Stadt erwarb die F&auml;hre &uuml;ber den Fluss Trebel im Jahr 1285, die zuvor zu einem Teil dem F&uuml;rsten Wizlaw II. von R&uuml;gen und zum anderen Teil Heinrich von Werle geh&ouml;rte. Die F&auml;hre wird 1358 als Vers&ouml;hnungsort zwischen Brandenburg und Pommern genannt."
"19329","3699","deu","settlement","Erstmals 1317 erw&auml;hnt."
"19331","5122","deu","settlement","Erstmals 1304 erw&auml;hnt."
"19333","1382","deu","settlement","Das Dorf wird erstmals 1265 erw&auml;hnt."
"19335","11485","deu","settlement","Erstmals 1256 erw&auml;hnt."
"19337","11486","deu","settlement","Erstmals 1497 erw&auml;hnt."
"19339","524","deu","settlement","Erstmals 1296 erw&auml;hnt."
"19341","3701","deu","settlement","Erstmals 1447 erw&auml;hnt."
"19343","3979","deu","settlement","Erstmals 1250 erw&auml;hnt."
