"id","literatureid","nodesid","edgesid","pertainsto","pages","namesid"
"7446","864","973","\N","\N","24","\N"
"7458","344","3406","\N","\N","143","\N"
"7460","344","5012","\N","\N","359","\N"
"7462","344","6245","\N","\N","479","\N"
"7464","344","7736","\N","\N","597-598","\N"
"7466","344","4162","\N","\N","277","\N"
"7474","870","3474","\N","\N","\N","\N"
"7490","344","3871","\N","\N","242","\N"
"7492","344","4522","\N","\N","314","\N"
"7494","344","6262","\N","\N","486","\N"
"7496","344","3609","\N","\N","208","\N"
"7498","344","4345","\N","\N","300","\N"
"7500","344","1765","\N","\N","62","\N"
"7502","344","5034","\N","\N","336","\N"
"7504","344","3576","\N","\N","194","\N"
"7506","344","7598","\N","\N","580","\N"
"7508","344","8133","\N","\N","639","\N"
"7510","344","6783","\N","\N","537","\N"
"7512","344","3968","\N","\N","258","\N"
"7518","344","113","\N","\N","9","\N"
"7520","344","2721","\N","\N","93","\N"
"7522","344","4129","\N","\N","266","\N"
"7524","344","8119","\N","\N","635","\N"
"7526","344","5941","\N","\N","457","\N"
"7528","344","7846","\N","\N","610","\N"
"7530","344","6456","\N","\N","506","\N"
"7532","344","8275","\N","\N","660","\N"
"7534","344","131","\N","\N","12","\N"
"7536","344","5857","\N","\N","437","\N"
"7538","344","5124","\N","\N","370","\N"
"7540","344","6165","\N","\N","470","\N"
"7542","344","7254","\N","\N","558","\N"
"7544","344","10258","\N","\N","18","\N"
"7546","344","4913","\N","\N","356","\N"
"7548","344","6744","\N","\N","152","\N"
"7550","344","6265","\N","\N","487","\N"
"7552","344","5884","\N","\N","443","\N"
"7554","344","6281","\N","\N","491","\N"
"7556","344","5614","\N","\N","404","\N"
"7558","344","3471","\N","\N","165","\N"
"7560","344","8540","\N","\N","680","\N"
"7562","344","8599","\N","\N","686","\N"
"7564","344","8225","\N","\N","655","\N"
"7566","344","1930","\N","\N","78","\N"
"7570","720","10628","\N","\N","119.","\N"
"7574","586","10699","\N","\N","342-343","\N"
"7576","344","7874","\N","\N","613","\N"
"7578","344","10256","\N","\N","284f.","\N"
"7580","344","5544","\N","\N","397-398","\N"
"7582","344","5931","\N","\N","456","\N"
"7584","344","7596","\N","\N","577","\N"
"7586","344","10255","\N","\N","287","\N"
"7620","344","1537","\N","\N","53-54","\N"
"7622","344","6489","\N","\N","508f.","\N"
"7624","344","8620","\N","\N","688","\N"
"7630","344","3412","\N","\N","144","\N"
"7636","852","3422","\N","tolls","271; 286; 987f.","\N"
"7642","852","1511","\N","tolls","271","\N"
"7646","852","519","\N","tolls","271","\N"
"7438","852","5683","\N","tolls","261, 527","\N"
"7434","852","10617","\N","tolls","258-260, 898, 962-969","\N"
"7668","852","10772","\N","tolls","272","\N"
"7670","4","2303","\N","\N","551","\N"
"7692","344","6238","\N","\N","494","\N"
"7694","344","7902","\N","\N","618","\N"
"7696","344","7594","\N","\N","573","\N"
"7436","852","2483","\N","tolls","260-261","\N"
"7568","852","10533","\N","tolls","290, 397-401, 584-585, 781-783","\N"
"7648","852","10765","\N","tolls","271-272, 288, 352-356, 699-703, 908-911","\N"
"7656","852","10769","\N","tolls","271, 699-701, 908-911","\N"
"7654","852","10768","\N","tolls","271, 704, 908-911","\N"
"7644","852","3008","\N","tolls","271, 287, 877-880","\N"
"7650","852","10766","\N","tolls","271, 704, 908-911","\N"
"7634","852","10764","\N","tolls","283, 368, 755-756, 1005","\N"
"7698","344","2677","\N","\N","92","\N"
"7700","344","6446","\N","\N","505","\N"
"7702","344","6666","\N","\N","521","\N"
"7704","344","6667","\N","\N","522","\N"
"7706","344","3562","\N","\N","182f.","\N"
"7708","344","5050","\N","\N","365","\N"
"7710","344","110","\N","\N","7","\N"
"7712","344","5804","\N","\N","421","\N"
"7714","344","3543","\N","\N","175","\N"
"7716","344","5432","\N","\N","386","\N"
"7718","216","10793","\N","\N","Plaatsnaam: Staverden (consulted 26 June 2019)","\N"
"7720","216","10794","\N","\N","Plaatsnaam: Bredevoort (consulted 26 June 2019)","\N"
"7722","216","10795","\N","\N","Plaatsnaam: Gendt (consulted 26 June 2019)","\N"
"7724","344","3157","\N","\N","121","\N"
"7726","344","7619","\N","\N","585","\N"
"7728","344","7530","\N","\N","567","\N"
"7730","344","4228","\N","\N","288","\N"
"7732","344","6434","\N","\N","504","\N"
"7734","216","5430","\N","\N","Plaatsnaam: Nijmegen (consulted 26 June 2019)","\N"
"7736","344","5487","\N","\N","393","\N"
"7738","344","7880","\N","\N","613","\N"
"7740","216","10796","\N","\N","Plaatsnaam: Batenburg (consulted 26 June 2019)","\N"
"7742","344","7287","\N","\N","565","\N"
"7744","344","5572","\N","\N","400f.","\N"
"7746","344","8186","\N","\N","651","\N"
"7748","216","8878","\N","\N","Plaatsnaam: Buren (consulted 26 June 2019)","\N"
"7750","344","3294","\N","\N","126-127","\N"
"7752","216","10797","\N","\N","Plaatsnaam: Culemborg (consulted 26 June 2019)","\N"
"7756","344","7592","\N","\N","573","\N"
"7758","344","6751","\N","\N","338-339","\N"
"7760","344","6497","\N","\N","509f.","\N"
"8000","908","2053","\N","\N","76","\N"
"7762","216","10798","\N","\N","Plaatsnaam: Asperen (consulted 26 June 2019)","\N"
"7764","216","8701","\N","\N","Plaatsnaam: Zaltbommel (consulted 26 June 2019)","\N"
"7766","216","10800","\N","\N","Plaatsnaam: Maasbommel (consulted 26 June 2019)","\N"
"7768","872","10800","\N","\N","283-287, 295-296","\N"
"7770","216","7714","\N","\N","Plaatsnaam: Tiel (consulted 26 June 2019)","\N"
"7772","852","7760","\N","tolls","280; 987 - 989","\N"
"7774","852","1721","\N","tolls","279f.; 827 - 830.","\N"
"7782","852","1599","\N","tolls","283; 820-822","\N"
"7792","442","9770","\N","\N","9-17, 19-20","\N"
"7794","440","9770","\N","\N","44-45","\N"
"7796","216","8000","\N","\N","Plaatsnaam: Venlo (consulted 26 June 2019)","\N"
"7798","216","6477","\N","\N","Plaatsnaam: Roermond (consulted 26 June 2019)","\N"
"7800","216","2157","\N","\N","Plaatsnaam: Gennep (consulted 26 June 2019)","\N"
"7802","216","4130","\N","\N","Plaatsnaam: Kuinre (consulted 26 June 2019)","\N"
"34897","4041","\N","\N","names","136","30171"
"7806","814","1621","\N","\N","\N","\N"
"7818","852","5972","\N","fairs","954, 956","\N"
"7814","852","8862","\N","tolls","292-293, 1017-1020","\N"
"7820","344","6755","\N","\N","343","\N"
"7824","344","96","\N","\N","5","\N"
"7826","344","6743","\N","\N","152","\N"
"7828","344","4166","\N","\N","278f.","\N"
"7830","4","2290","\N","tolls","560","\N"
"7832","4","3455","\N","tolls","555","\N"
"7834","216","5660","\N","\N","Plaatsnaam: Ootmarsum (consulted 26 June 2019)","\N"
"7836","244","8240","\N","fairs","252","\N"
"7838","216","5630","\N","\N","Plaatsnaam: Oldenzaal (consulted 26 June 2019)","\N"
"7840","216","1813","\N","\N","Plaatsnaam: Enschede (consulted 26 June 2019)","\N"
"7842","216","1372","\N","\N","Plaatsnaam: Delden (consulted 26 June 2019)","\N"
"7844","216","2297","\N","\N","Plaatsnaam: Goor (consulted 26 June 2019)","\N"
"7846","216","1428","\N","\N","Plaatsnaam: Diepenheim (consulted 26 June 2019)","\N"
"7848","216","6428","\N","\N","Plaatsnaam: Rijssen (consulted 26 June 2019)","\N"
"7850","874","1790","\N","staple","\N","\N"
"7852","876","1790","\N","staple","\N","\N"
"7854","4","10821","\N","\N","164","\N"
"7856","216","2383","\N","\N","Plaatsnaam: Gramsbergen (consulted 26 June 2019)","\N"
"7858","216","2805","\N","\N","Plaatsnaam: Hardenberg (consulted 26 June 2019)","\N"
"7860","216","5649","\N","\N","Plaatsnaam: Ommen (consulted 26 June 2019)","\N"
"7862","216","2854","\N","\N","Plaatsnaam: Hasselt (consulted 26 June 2019)","\N"
"7864","216","2377","\N","\N","Plaatsnaam: Grafhorst (consulted 26 June 2019)","\N"
"7868","852","4337","\N","fairs","300","\N"
"7870","316","1961","\N","\N","77","\N"
"7872","878","4361","\N","\N","12","\N"
"7874","216","8468","\N","\N","Plaatsnaam: Wilsum (consulted 26 June 2019)","\N"
"7876","216","8866","\N","\N","Plaatsnaam: Zwolle (consulted 26 June 2019)","\N"
"7878","216","1417","\N","\N","Plaatsnaam: Deventer (consulted 26 June 2019)","\N"
"7880","216","2156","\N","\N","Plaatsnaam: Genemuiden (consulted 26 June 2019)","\N"
"7882","216","3541","\N","\N","Plaatsnaam: Kampen (consulted 26 June 2019)","\N"
"7884","216","8063","\N","\N","Plaatsnaam: Vollenhove (consulted 26 June 2019)","\N"
"7886","880","8063","\N","\N","17, 31-34","\N"
"7888","746","10860","\N","tolls","189","\N"
"7890","882","10860","\N","tolls","\N","\N"
"7810","852","7785","\N","tolls","290, 396-399, 585-587, 781-783","\N"
"7808","852","222","\N","tolls","290, 396-399, 586-587, 781-783","\N"
"7780","852","3616","\N","tolls","283, 753-754, 1005","\N"
"7786","852","526","\N","tolls","285, 593-599","\N"
"7788","852","5387","\N","tolls","285, 593-594","\N"
"7790","852","6242","\N","tolls","285, 595-596","\N"
"7784","852","705","\N","tolls","284-285, 600-605, 786-789","\N"
"7892","884","10860","\N","tolls","1051 - 1058","\N"
"7894","886","6676","\N","\N","\N","\N"
"7896","394","9041","\N","\N","24","\N"
"7898","892","8994","\N","tolls","nr. 394","\N"
"7900","892","8995","\N","tolls","nr. 394","\N"
"7902","38","4566","\N","\N","371","\N"
"7904","38","6702","\N","\N","537","\N"
"7906","38","7893","\N","\N","630-631","\N"
"7908","4","6668","\N","tolls","561n290","\N"
"7916","898","8274","\N","fairs","213f","\N"
"7918","158","10890","\N","\N","19","\N"
"7922","134","10899","\N","tolls","62","\N"
"7924","126","10899","\N","tolls","\N","\N"
"7926","134","10899","\N","\N","62","\N"
"7928","134","10898","\N","\N","53","\N"
"7930","134","10897","\N","\N","51-53","\N"
"7932","72","9616","\N","\N","174-175","\N"
"7934","900","9616","\N","\N","89-94","\N"
"7936","902","9616","\N","fairs","7:22","\N"
"7938","38","9616","\N","\N","243","\N"
"7940","900","47","\N","\N","94-101","\N"
"7942","900","8","\N","\N","101","\N"
"7944","900","3","\N","tolls","102","\N"
"7946","900","3","\N","\N","101-105","\N"
"7948","38","1","\N","\N","454","\N"
"7950","900","10916","\N","\N","109","\N"
"7952","900","8978","\N","\N","109","\N"
"7954","900","1","\N","fairs","111","\N"
"7956","900","1","\N","\N","105-116","\N"
"7958","278","49","\N","\N","122-123","\N"
"7960","278","9616","\N","\N","126-127","\N"
"7962","278","3","\N","\N","128-131","\N"
"7964","904","10303","\N","tolls","31","\N"
"7966","278","10","\N","tolls","132","\N"
"7968","278","10","\N","\N","131-133","\N"
"7970","4","7783","\N","tolls","562","\N"
"7972","38","10897","\N","\N","63","\N"
"7974","134","8917","\N","\N","53-55","\N"
"7976","134","10923","\N","fairs","56","\N"
"7978","214","10923","\N","\N","189","\N"
"7980","134","10923","\N","\N","55-58","\N"
"7982","134","10924","\N","\N","53","\N"
"7984","30","8917","\N","\N","82","\N"
"7986","134","3240","\N","\N","58-61","\N"
"7988","906","4850","\N","tolls","197","\N"
"7990","134","10934","\N","\N","58-61","\N"
"7992","906","10935","\N","\N","198","\N"
"7994","134","4280","\N","\N","62","\N"
"7996","72","9613","\N","\N","377-378","\N"
"7998","134","9613","\N","\N","63-65","\N"
"8002","72","10894","\N","\N","337-338","\N"
"8004","574","8916","\N","\N","Gieselwerder, Landkreis Kassel (consulted at 26 March 2020)","\N"
"8006","908","8916","\N","\N","76-78","\N"
"8008","908","10924","\N","\N","78","\N"
"8010","574","10925","\N","\N","Lippoldsberg, Landkreis Kassel (consulted 26 March 2020)","\N"
"8012","60","10945","\N","\N","162","\N"
"8014","38","10945","\N","\N","228","\N"
"8016","68","10945","\N","\N","7-8","\N"
"8018","60","10947","\N","\N","216-217","\N"
"8020","60","10949","\N","\N","371","\N"
"8022","322","10950","\N","\N","64-65","\N"
"8024","60","10950","\N","\N","21","\N"
"8026","322","10951","\N","\N","51-52","\N"
"8028","60","10951","\N","\N","20","\N"
"8030","910","10318","\N","\N","18","\N"
"8032","912","1741","\N","tolls","400.","\N"
"34898","4041","\N","\N","names","136","30172"
"8036","720","10980","\N","\N","63","\N"
"8040","720","10982","\N","\N","236","\N"
"8042","720","10984","\N","\N","259","\N"
"8044","344","1173","\N","\N","196","\N"
"8046","344","4208","\N","\N","286","\N"
"8048","344","8132","\N","\N","637","\N"
"8050","344","8249","\N","\N","634","\N"
"8052","344","7168","\N","\N","691","\N"
"8054","344","8120","\N","\N","681","\N"
"8056","344","6752","\N","\N","338","\N"
"8058","344","3501","\N","\N","270","\N"
"8060","344","6760","\N","\N","449","\N"
"8062","344","111","\N","\N","8","\N"
"8064","344","4207","\N","\N","285","\N"
"8066","344","7761","\N","\N","604","\N"
"8068","344","7833","\N","\N","606f.","\N"
"8070","344","8204","\N","\N","652","\N"
"8072","62","10987","\N","\N","128-129","\N"
"8074","60","10987","\N","\N","118","\N"
"8076","62","10988","\N","\N","6-7","\N"
"8078","60","10989","\N","\N","185","\N"
"8080","70","10989","\N","\N","184-186","\N"
"8082","914","10997","\N","\N","40, 52, 53n110","\N"
"8084","344","3749","\N","\N","337-338","\N"
"8086","344","7888","\N","\N","615","\N"
"8088","344","6342","\N","\N","494","\N"
"8090","914","11004","\N","\N","47","\N"
"8092","914","11005","\N","\N","45","\N"
"8094","344","8346","\N","\N","668","\N"
"8096","344","5794","\N","\N","435","\N"
"8098","344","3253","\N","\N","123","\N"
"8100","344","6749","\N","\N","199","\N"
"8102","914","10351","\N","\N","52","\N"
"8104","344","5607","\N","\N","403","\N"
"8106","344","5806","\N","\N","424","\N"
"8108","344","10260","\N","\N","405","\N"
"8110","344","3642","\N","\N","224","\N"
"8112","344","8161","\N","\N","646","\N"
"8114","344","3472","\N","\N","165","\N"
"8116","344","4569","\N","\N","318f.","\N"
"8118","344","10261","\N","\N","601","\N"
"8120","344","2770","\N","\N","97","\N"
"8122","344","3866","\N","\N","239","\N"
"8124","344","7081","\N","\N","545","\N"
"8038","852","6731","\N","tolls","725, 973","\N"
"8126","60","11009","\N","\N","308","\N"
"8128","38","11009","\N","\N","521","\N"
"8130","344","8189","\N","\N","651","\N"
"8132","344","5799","\N","\N","416","\N"
"8134","344","6280","\N","\N","489f.","\N"
"8136","344","3639","\N","\N","222","\N"
"8138","344","6177","\N","\N","134","\N"
"8140","344","8194","\N","\N","651f.","\N"
"8142","344","6466","\N","\N","507","\N"
"8144","344","3426","\N","\N","147f.","\N"
"8146","916","11020","\N","fairs","175","\N"
"8148","918","11020","\N","fairs","111","\N"
"8150","214","11020","\N","\N","225","\N"
"8152","60","11020","\N","\N","288","\N"
"8154","214","11026","\N","\N","173","\N"
"8156","28","1484","\N","fairs","654-657, 661-666","\N"
"8158","28","2449","\N","fairs","655","\N"
"8160","28","8488","\N","fairs","655-656, 663, 665","\N"
"8162","28","1485","\N","fairs","654-657, 663, 665","\N"
"8164","340","11010","\N","\N","283-284","\N"
"8166","918","11043","\N","fairs","116","\N"
"8168","918","11044","\N","fairs","115","\N"
"8170","344","5653","\N","\N","407f.","\N"
"8172","344","7960","\N","\N","645","\N"
"8174","344","6164","\N","\N","469","\N"
"8176","344","3933","\N","\N","491","\N"
"8178","344","7138","\N","\N","549","\N"
"8180","344","7890","\N","\N","616","\N"
"8182","344","5153","\N","\N","375f.","\N"
"8184","344","3432","\N","\N","149","\N"
"8186","344","5300","\N","\N","384","\N"
"8188","344","3590","\N","\N","200","\N"
"8190","344","4556","\N","\N","317","\N"
"8192","454","11045","\N","fairs","155","\N"
"8194","454","11047","\N","fairs","156","\N"
"8196","454","11055","\N","fairs","161-162","\N"
"8198","918","11050","\N","fairs","113","\N"
"8200","214","11062","\N","\N","168","\N"
"8202","60","11062","\N","\N","120","\N"
"8208","922","4337","\N","staple","20","\N"
"8220","922","4337","\N","fairs","\N","\N"
"8228","922","5867","\N","fairs","73","\N"
"8238","922","1741","\N","fairs","74f.","\N"
"8242","922","2602","\N","fairs","76","\N"
"8244","922","848","\N","fairs","76","\N"
"8246","922","3455","\N","fairs","77","\N"
"8248","922","8655","\N","fairs","77","\N"
"8250","922","1401","\N","fairs","77f","\N"
"8252","922","3990","\N","fairs","78","\N"
"8254","922","705","\N","fairs","79","\N"
"8256","922","10767","\N","fairs","80","\N"
"8260","922","6200","\N","fairs","83-84","\N"
"8262","922","961","\N","fairs","83","\N"
"8264","922","8862","\N","fairs","84","\N"
"8266","922","7760","\N","fairs","84","\N"
"8268","922","3411","\N","fairs","84","\N"
"8270","922","2002","\N","fairs","97","\N"
"8272","28","11077","\N","fairs","646-649, 661-664","\N"
"8274","772","9092","\N","tolls","Bd. 2, no. 115","\N"
"8276","924","9092","\N","tolls","\N","\N"
"8278","926","8879","\N","\N","72","\N"
"8280","894","11081","\N","tolls","lv, xxxii-xxxiii: 1.2.7 and accounts nrs. E-K, M, 223","\N"
"8282","928","11081","\N","tolls","64-66","\N"
"8284","930","7714","\N","fairs","139","\N"
"8286","932","1783","\N","fairs","112-115","\N"
"34899","4041","\N","\N","names","136","30173"
"8290","936","1236","\N","tolls","71","\N"
"8292","938","5165","\N","fairs","\N","\N"
"8294","38","2049","\N","\N","188","\N"
"8296","28","296","\N","fairs","there 652-654, 661-666","\N"
"8298","940","1826","\N","tolls","\N","\N"
"8300","942","1520","\N","\N","Doornspijk","\N"
"8302","942","3043","\N","\N","Hierden","\N"
"8304","714","11093","\N","\N","182","\N"
"8306","942","11093","\N","\N","Hulshorst","\N"
"8308","942","4402","\N","\N","Leuvenum","\N"
"8310","944","1002","\N","tolls","\N","\N"
"8322","942","1833","\N","\N","Ermelo","\N"
"8324","942","2095","\N","\N","Garderen","\N"
"8326","942","7637","\N","\N","Telgt","\N"
"8328","942","1431","\N","\N","Diermen","\N"
"8330","942","5424","\N","\N","Nijkerk","\N"
