polity_name,truhart_id,dynasty,dynasty_id,ruler,duration,start_year,end_year,deposed,previous_duration,military_slave_corps,dynastic_order,parliament,son,father_to_son,IACW,core,core_latitude,core_longitude,core_region,state_hist,GRID_ID_250k,GRID_ID_500k,GRID_ID_1000k
Novgorod,16.121,Ryurik,287,Alexander Nevsky,27,1236,1263,,6,0,50,0,0,0,0,"Novgorod, Russia",58.55,31.266667,Europe,2,K-16,H-12,F-9
Kiev,16.123,Ryuriks,287,Svyatopolk I,4,1015,1019,1,0,0,6,0,1,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,6,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Yaroslav I the Wise,35,1019,1054,0,4,0,7,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,6,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Izyaslav I,14,1054,1068,1,35,0,8,0,1,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,6,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Vseslav,1,1068,1069,1,14,0,9,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,6,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Izyaslav I,4,1069,1073,1,1,0,10,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,6,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Svyatoslav II,3,1073,1076,0,4,0,11,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,6,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Izyaslav I,2,1076,1078,1,3,0,12,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,6,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Vsevolod I,15,1078,1093,1,2,0,13,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,6,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Svyatopolk II,20,1093,1113,0,15,0,14,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,6,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Vladimir II Monomakh,12,1113,1125,0,20,0,15,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,7,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Mstislav I,7,1125,1132,0,12,0,16,0,1,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,7,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Yaropolk II,7,1132,1139,0,7,0,17,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,7,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Vyacheslav,0,1139,1139,1,7,0,18,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,7,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Vsevolod II,7,1139,1146,0,0,0,19,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,7,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Igor II,0,1146,1146,1,0,0,20,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,7,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Izyaslav II,8,1146,1154,1,0,0,21,0,1,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,7,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Vyacheslav,0,1154,1154,0,7,0,22,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,7,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Izyaslav III,1,1154,1155,1,8,0,23,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,7,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Yurii Dolgorukii,2,1155,1157,0,1,0,24,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,7,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Izyaslav III,1,1157,1158,1,2,0,25,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,7,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Mstislav II,1,1158,1159,1,1,0,26,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,7,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Rostislav I,2,1159,1161,1,1,0,27,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,7,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Izyaslav III,0,1161,1161,0,2,0,28,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,7,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Rostislav I,6,1161,1167,0,0,0,29,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,7,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Mstislav II,2,1167,1169,1,6,0,30,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,7,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Gleb,2,1169,1171,0,2,0,31,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,7,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Vladmir III,0,1171,1171,0,2,0,32,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,7,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Roman,2,1171,1173,1,0,0,33,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,7,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Ryurik,0,1173,1173,1,2,0,34,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,7,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Yaroslav II,2,1173,1175,1,0,0,35,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,7,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Roman,1,1175,1176,1,2,0,36,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,7,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Svyatoslav,4,1176,1180,1,1,0,37,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,7,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Ryurik,1,1180,1181,1,4,0,38,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,7,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Svyatoslav III,13,1181,1194,1,1,0,39,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,7,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Ryurik,7,1194,1201,1,13,0,40,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,7,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Ingvar,2,1201,1203,1,7,0,41,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,8,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Ryurik,1,1203,1204,1,2,0,42,0,1,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,8,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Rostislav II,1,1204,1205,1,1,0,43,0,1,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,8,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Ryurik,1,1205,1206,1,1,0,44,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,8,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Vsevolod IV,0,1206,1206,1,1,0,45,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,8,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Ryurik,1,1206,1207,1,0,0,46,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,8,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Vsevolod IV,0,1207,1207,1,1,0,47,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,8,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Ryurik,3,1207,1210,1,0,0,48,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,8,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Vsevolod IV,2,1210,1212,0,3,0,49,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,8,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Mstislav III the Old,11,1212,1223,0,2,0,50,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,8,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Vladimir IV,12,1223,1235,1,11,0,51,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,8,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Izyaslav IV,0,1235,1235,1,12,0,52,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,8,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,Vladimir IV,1,1235,1236,1,0,0,53,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,8,K-19,H-14,F-11
Kiev,16.123,Ryuriks,287,St. Michael,4,1236,1240,1,1,0,54,0,0,0,1,"Kiev, Ukraine",50.469863,30.431971,Europe,8,K-19,H-14,F-11
Galic,16.137,Ryurik,287,Vladimirko Volodarich (gs1 Novgorod),9,1144,1153,,0,0,1,0,0,0,1,"Lviv, Ukraine",49.8425,24.032222,Europe,2,I-19,G-14,E-10
Galic,16.137,Ryurik,287,Yaroslav Osmomysl,34,1153,1187,,9,0,2,0,1,0,1,"Lviv, Ukraine",49.8425,24.032222,Europe,2,I-19,G-14,E-10
Galic,16.137,Ryurik,287,Vladimir I (1),0,1187,1187,,34,0,3,0,1,0,1,"Lviv, Ukraine",49.8425,24.032222,Europe,2,I-19,G-14,E-10
Galic,16.137,Ryurik,287,Andrew (II of Hungary) (1),1,1187,1188,,0,0,4,0,0,0,1,"Lviv, Ukraine",49.8425,24.032222,Europe,2,I-19,G-14,E-10
Galic,16.137,Ryurik,287,Roman I (of Volynia) (1),1,1188,1189,,1,0,5,0,0,0,1,"Lviv, Ukraine",49.8425,24.032222,Europe,2,I-19,G-14,E-10
Galic,16.137,Ryurik,287,Vladimir I (2),10,1189,1199,,1,0,6,0,0,0,1,"Lviv, Ukraine",49.8425,24.032222,Europe,2,I-19,G-14,E-10
Galic,16.137,Ryurik,287,Roman I (2),6,1199,1205,,10,0,7,0,0,0,1,"Lviv, Ukraine",49.8425,24.032222,Europe,2,I-19,G-14,E-10
Galic,16.137,Ryurik,287,Daniel (1),1,1205,1206,,6,0,8,0,1,0,1,"Lviv, Ukraine",49.8425,24.032222,Europe,3,I-19,G-14,E-10
Galic,16.137,Ryurik,287,Vladimir II (gs10 Chernigov) (1),2,1206,1208,,1,0,9,0,0,0,1,"Lviv, Ukraine",49.8425,24.032222,Europe,3,I-19,G-14,E-10
Galic,16.137,Ryurik,287,Roman II,2,1208,1210,,2,0,10,0,0,0,1,"Lviv, Ukraine",49.8425,24.032222,Europe,3,I-19,G-14,E-10
Galic,16.137,Ryurik,287,Rostislav (S28 Kiev),0,1210,1210,,2,0,11,0,0,0,1,"Lviv, Ukraine",49.8425,24.032222,Europe,3,I-19,G-14,E-10
Galic,16.137,Ryurik,287,Vladimir II (2),1,1210,1211,,0,0,12,0,0,0,1,"Lviv, Ukraine",49.8425,24.032222,Europe,3,I-19,G-14,E-10
Galic,16.137,Ryurik,287,Daniel (2),1,1211,1212,,1,0,13,0,0,0,1,"Lviv, Ukraine",49.8425,24.032222,Europe,3,I-19,G-14,E-10
Galic,16.137,Ryurik,287,Vladislav,2,1212,1214,,1,0,14,0,0,0,1,"Lviv, Ukraine",49.8425,24.032222,Europe,3,I-19,G-14,E-10
Galic,16.137,Ryurik,287,Koloman (1),5,1214,1219,,2,0,15,0,0,0,1,"Lviv, Ukraine",49.8425,24.032222,Europe,3,I-19,G-14,E-10
Galic,16.137,Ryurik,287,Mstislav (VI of Nogorod (1),0,1219,1219,,5,0,16,0,0,0,1,"Lviv, Ukraine",49.8425,24.032222,Europe,3,I-19,G-14,E-10
Galic,16.137,Ryurik,287,Koloman (2),2,1219,1221,,0,0,17,0,0,0,1,"Lviv, Ukraine",49.8425,24.032222,Europe,3,I-19,G-14,E-10
Galic,16.137,Ryurik,287,Mstislav (2),7,1221,1228,,2,0,18,0,0,0,1,"Lviv, Ukraine",49.8425,24.032222,Europe,3,I-19,G-14,E-10
Galic,16.137,Ryurik,287,Andrew (2),2,1228,1230,,7,0,19,0,0,0,1,"Lviv, Ukraine",49.8425,24.032222,Europe,3,I-19,G-14,E-10
Galic,16.137,Ryurik,287,Daniel (3),2,1230,1232,,2,0,20,0,0,0,1,"Lviv, Ukraine",49.8425,24.032222,Europe,3,I-19,G-14,E-10
Galic,16.137,Ryurik,287,Andrew (3),1,1232,1233,,2,0,21,0,0,0,1,"Lviv, Ukraine",49.8425,24.032222,Europe,3,I-19,G-14,E-10
Galic,16.137,Ryurik,287,Daniel (4),3,1233,1236,,1,0,22,0,0,0,1,"Lviv, Ukraine",49.8425,24.032222,Europe,3,I-19,G-14,E-10
Galic,16.137,Ryurik,287,Rostislav II (s16 Chernigov),0,1236,1236,,3,0,23,0,0,0,1,"Lviv, Ukraine",49.8425,24.032222,Europe,3,I-19,G-14,E-10
Galic,16.137,Ryurik,287,Michael (of Chernigov),2,1236,1238,,0,0,24,0,0,0,1,"Lviv, Ukraine",49.8425,24.032222,Europe,3,I-19,G-14,E-10
Galic,16.137,Ryurik,287,Daniel (5) (King 1254),26,1238,1264,,2,0,25,0,0,0,1,"Lviv, Ukraine",49.8425,24.032222,Europe,3,I-19,G-14,E-10
Galicja-Volhynia,16.143,Ryurik,287,Leo I,37,1264,1301,,26,0,1,0,0,0,1,"Lviv, Ukraine",49.8425,24.032222,Europe,3,I-19,G-14,E-10
Galicja-Volhynia,16.143,Ryurik,287,Yuri I,7,1301,1308,,37,0,2,0,0,0,1,"Lviv, Ukraine",49.8425,24.032222,Europe,3,I-19,G-14,E-10
Galicja-Volhynia,16.143,Ryurik,287,Leo II,17,1308,1325,,7,0,3,0,1,0,1,"Lviv, Ukraine",49.8425,24.032222,Europe,3,I-19,G-14,E-10
Galicja-Volhynia,16.143,Ryurik,287,Yuri II Boleslav (s10 Mazovia),15,1325,1340,,17,0,4,0,0,0,1,"Lviv, Ukraine",49.8425,24.032222,Europe,3,I-19,G-14,E-10
Galicja-Volhynia,16.143,Ryurik,287,Liubart (S7 Lithuania),9,1340,1349,,15,0,5,0,0,0,1,"Lviv, Ukraine",49.8425,24.032222,Europe,3,I-19,G-14,E-10
Smolensk,16.148,Ryurik,287,Viacheslav I (s8 Kiev),3,1054,1057,,0,0,1,0,0,0,1,"Smolensk, Russia",54.782778,32.045278,Europe,2,K-18,H-13,F-10
Smolensk,16.148,Ryurik,287,Igor (of Volynia),3,1057,1060,,3,0,2,0,0,0,1,"Smolensk, Russia",54.782778,32.045278,Europe,2,K-18,H-13,F-10
Smolensk,16.148,Ryurik,287,Vladimir Monomach (of Pereyaslavl) (1),18,1077,1095,,3,0,3,0,0,0,1,"Smolensk, Russia",54.782778,32.045278,Europe,2,K-18,H-13,F-10
Smolensk,16.148,Ryurik,287,David (si 1 Kiev),2,1095,1097,,18,0,4,0,0,0,1,"Smolensk, Russia",54.782778,32.045278,Europe,2,K-18,H-13,F-10
Smolensk,16.148,Ryurik,287,Vladimir Monomach (2),16,1097,1113,,2,0,5,0,0,0,1,"Smolensk, Russia",54.782778,32.045278,Europe,2,K-18,H-13,F-10
Smolensk,16.148,Ryurik,287,Sviatoslav I,1,1113,1114,,16,0,6,0,0,0,1,"Smolensk, Russia",54.782778,32.045278,Europe,3,K-18,H-13,F-10
Smolensk,16.148,Ryurik,287,Viacheslav II,13,1114,1127,,1,0,7,0,0,0,1,"Smolensk, Russia",54.782778,32.045278,Europe,3,K-18,H-13,F-10
Smolensk,16.148,Ryurik,287,Rostislav I (si5 Kiev),32,1127,1159,,13,0,8,0,0,0,1,"Smolensk, Russia",54.782778,32.045278,Europe,3,K-18,H-13,F-10
Smolensk,16.148,Ryurik,287,Roman (1),12,1159,1171,,32,0,9,0,1,0,1,"Smolensk, Russia",54.782778,32.045278,Europe,3,K-18,H-13,F-10
Smolensk,16.148,Ryurik,287,Yaropolk,4,1171,1175,,12,0,10,0,1,0,1,"Smolensk, Russia",54.782778,32.045278,Europe,3,K-18,H-13,F-10
Smolensk,16.148,Ryurik,287,Roman (2),5,1175,1180,,4,0,11,0,0,0,1,"Smolensk, Russia",54.782778,32.045278,Europe,3,K-18,H-13,F-10
Smolensk,16.148,Ryurik,287,David (II of Novgorod),17,1180,1197,,5,0,12,0,0,0,1,"Smolensk, Russia",54.782778,32.045278,Europe,3,K-18,H-13,F-10
Smolensk,16.148,Ryurik,287,Mstislav I,26,1197,1223,,17,0,13,0,0,0,1,"Smolensk, Russia",54.782778,32.045278,Europe,3,K-18,H-13,F-10
Smolensk,16.148,Ryurik,287,Mstislav II Feodor,9,1223,1232,,26,0,14,0,0,0,1,"Smolensk, Russia",54.782778,32.045278,Europe,4,K-18,H-13,F-10
Smolensk,16.148,Ryurik,287,Sviatoslav II (IV of Novgorod),7,1232,1239,,9,0,15,0,0,0,1,"Smolensk, Russia",54.782778,32.045278,Europe,4,K-18,H-13,F-10
Smolensk,16.148,Ryurik,287,Vsevolod (GS24 Kiev),1,1239,1240,,7,0,16,0,0,0,1,"Smolensk, Russia",54.782778,32.045278,Europe,4,K-18,H-13,F-10
Smolensk,16.148,Ryurik,287,Rostislav II,30,1240,1270,,1,0,17,0,0,0,1,"Smolensk, Russia",54.782778,32.045278,Europe,4,K-18,H-13,F-10
Smolensk,16.148,Ryurik,287,Gleb I,7,1270,1277,,30,0,18,0,1,0,1,"Smolensk, Russia",54.782778,32.045278,Europe,4,K-18,H-13,F-10
Smolensk,16.148,Ryurik,287,Michael,3,1277,1280,,7,0,19,0,0,0,1,"Smolensk, Russia",54.782778,32.045278,Europe,4,K-18,H-13,F-10
Smolensk,16.148,Ryurik,287,Feodor,17,1280,1297,,3,0,20,0,0,0,1,"Smolensk, Russia",54.782778,32.045278,Europe,4,K-18,H-13,F-10
Smolensk,16.148,Ryurik,287,Alexander,16,1297,1313,,17,0,21,0,0,0,1,"Smolensk, Russia",54.782778,32.045278,Europe,4,K-18,H-13,F-10
Smolensk,16.148,Ryurik,287,Ivan,45,1313,1358,,16,0,22,0,1,0,1,"Smolensk, Russia",54.782778,32.045278,Europe,5,K-18,H-13,F-10
Smolensk,16.148,Ryurik,287,Sviatoslav III,28,1358,1386,,45,0,23,0,1,0,0,"Smolensk, Russia",54.782778,32.045278,Europe,5,K-18,H-13,F-10
Smolensk,16.148,Ryurik,287,Yuri (1),8,1386,1394,,28,0,24,0,1,0,0,"Smolensk, Russia",54.782778,32.045278,Europe,5,K-18,H-13,F-10
Smolensk,16.148,Ryurik,287,Gleb II,1,1394,1395,,8,0,25,0,0,0,0,"Smolensk, Russia",54.782778,32.045278,Europe,5,K-18,H-13,F-10
Smolensk,16.148,Ryurik,287,Yamont,6,1395,1401,,1,0,26,0,0,0,0,"Smolensk, Russia",54.782778,32.045278,Europe,5,K-18,H-13,F-10
Smolensk,16.148,Ryurik,287,Yuri (2),3,1401,1404,,6,0,27,0,0,0,0,"Smolensk, Russia",54.782778,32.045278,Europe,6,K-18,H-13,F-10
Chernigov,16.149,Ryurik,287,Sviatoslav I (s8 Kiev),22,1054,1076,,0,0,1,0,0,0,1,"Chernigov, Ukraine",51.493889,31.294722,Europe,3,K-19,H-14,F-10
Chernigov,16.149,Ryurik,287,Vsevolod 1 (of Pereyaslavl),1,1076,1077,,22,0,2,0,0,0,1,"Chernigov, Ukraine",51.493889,31.294722,Europe,3,K-19,H-14,F-10
Chernigov,16.149,Ryurik,287,Boris (si Smolensk),1,1077,1078,,1,0,3,0,0,0,1,"Chernigov, Ukraine",51.493889,31.294722,Europe,3,K-19,H-14,F-10
Chernigov,16.149,Ryurik,287,Vladimir Monomach (of Pereyaslavl),16,1078,1094,,1,0,4,0,0,0,1,"Chernigov, Ukraine",51.493889,31.294722,Europe,3,K-19,H-14,F-10
Chernigov,16.149,Ryurik,287,Oleg (of Volynia),3,1094,1097,,16,0,5,0,0,0,1,"Chernigov, Ukraine",51.493889,31.294722,Europe,3,K-19,H-14,F-10
Chernigov,16.149,Ryurik,287,David (of Smolensk),26,1097,1123,,3,0,6,0,0,0,1,"Chernigov, Ukraine",51.493889,31.294722,Europe,3,K-19,H-14,F-10
Chernigov,16.149,Ryurik,287,Yaroslav I (of Riazan),6,1123,1129,,26,0,7,0,0,0,1,"Chernigov, Ukraine",51.493889,31.294722,Europe,4,K-19,H-14,F-10
Chernigov,16.149,Ryurik,287,Vsevolod II,10,1129,1139,,6,0,8,0,0,0,1,"Chernigov, Ukraine",51.493889,31.294722,Europe,4,K-19,H-14,F-10
Chernigov,16.149,Ryurik,287,Iziaslav (III of Kiev),18,1139,1157,,10,0,9,0,0,0,1,"Chernigov, Ukraine",51.493889,31.294722,Europe,4,K-19,H-14,F-10
Chernigov,16.149,Ryurik,287,Sviatoslav II (I of Novgorod),7,1157,1164,,18,0,10,0,0,0,1,"Chernigov, Ukraine",51.493889,31.294722,Europe,4,K-19,H-14,F-10
Chernigov,16.149,Ryurik,287,Sviatoslav III,13,1164,1177,,7,0,11,0,0,0,1,"Chernigov, Ukraine",51.493889,31.294722,Europe,4,K-19,H-14,F-10
Chernigov,16.149,Ryurik,287,Yaroslav II,25,1177,1202,,13,0,12,0,0,0,1,"Chernigov, Ukraine",51.493889,31.294722,Europe,4,K-19,H-14,F-10
Chernigov,16.149,Ryurik,287,Vsevolod III,4,1202,1206,,25,0,13,0,0,0,1,"Chernigov, Ukraine",51.493889,31.294722,Europe,5,K-19,H-14,F-10
Chernigov,16.149,Ryurik,287,Gleb,9,1206,1215,,4,0,14,0,0,0,1,"Chernigov, Ukraine",51.493889,31.294722,Europe,5,K-19,H-14,F-10
Chernigov,16.149,Ryurik,287,Mstislav I,8,1215,1223,,9,0,15,0,0,0,1,"Chernigov, Ukraine",51.493889,31.294722,Europe,5,K-19,H-14,F-10
Chernigov,16.149,Ryurik,287,Michael,12,1223,1235,,8,0,16,0,0,0,1,"Chernigov, Ukraine",51.493889,31.294722,Europe,5,K-19,H-14,F-10
Chernigov,16.149,Ryurik,287,Mstislav II,4,1235,1239,,12,0,17,0,0,0,1,"Chernigov, Ukraine",51.493889,31.294722,Europe,5,K-19,H-14,F-10
Chernigov,16.149,Ryurik,287,Andrew,6,1239,1245,,4,0,18,0,1,0,1,"Chernigov, Ukraine",51.493889,31.294722,Europe,5,K-19,H-14,F-10
Pereyaslav-Rus,16.15,Ryurik,287,Vsevolod I (s8 Kiev),22,1054,1076,,0,0,1,0,0,0,1,"Pereiaslav, Ukraine",50.065,31.445,Europe,3,K-19,H-14,F-11
Pereyaslav-Rus,16.15,Ryurik,287,Vladimir I Monomach (of Smolensk) (1),2,1076,1078,,22,0,2,0,1,0,1,"Pereiaslav, Ukraine",50.065,31.445,Europe,3,K-19,H-14,F-11
Pereyaslav-Rus,16.15,Ryurik,287,Rostislav,16,1078,1094,,2,0,3,0,0,0,1,"Pereiaslav, Ukraine",50.065,31.445,Europe,3,K-19,H-14,F-11
Pereyaslav-Rus,16.15,Ryurik,287,Vladimir I Monomach (2),31,1094,1125,,16,0,4,0,0,0,1,"Pereiaslav, Ukraine",50.065,31.445,Europe,3,K-19,H-14,F-11
Pereyaslav-Rus,16.15,Ryurik,287,Yaropolk,7,1125,1132,,31,0,5,0,0,0,1,"Pereiaslav, Ukraine",50.065,31.445,Europe,4,K-19,H-14,F-11
Pereyaslav-Rus,16.15,Ryurik,287,Vsevolod II (I of Novgorod) (s 15 Kiev),0,1132,1132,,7,0,6,0,0,0,1,"Pereiaslav, Ukraine",50.065,31.445,Europe,4,K-19,H-14,F-11
Pereyaslav-Rus,16.15,Ryurik,287,Iziaslav (1),1,1132,1133,,0,0,7,0,0,0,1,"Pereiaslav, Ukraine",50.065,31.445,Europe,4,K-19,H-14,F-11
Pereyaslav-Rus,16.15,Ryurik,287,Viacheslav (of Smolensk) (1),0,1133,1133,,1,0,8,0,0,0,1,"Pereiaslav, Ukraine",50.065,31.445,Europe,4,K-19,H-14,F-11
Pereyaslav-Rus,16.15,Ryurik,287,Yuri Dolgoruky (of Suzdal-Vladimir),2,1133,1135,,0,0,9,0,0,0,1,"Pereiaslav, Ukraine",50.065,31.445,Europe,4,K-19,H-14,F-11
Pereyaslav-Rus,16.15,Ryurik,287,Andrei (of Volynia),7,1135,1142,,2,0,10,0,0,0,1,"Pereiaslav, Ukraine",50.065,31.445,Europe,4,K-19,H-14,F-11
Pereyaslav-Rus,16.15,Ryurik,287,Viacheslav (2),0,1142,1142,,7,0,11,0,0,0,1,"Pereiaslav, Ukraine",50.065,31.445,Europe,4,K-19,H-14,F-11
Pereyaslav-Rus,16.15,Ryurik,287,Iziaslav (2),7,1142,1149,,0,0,12,0,0,0,1,"Pereiaslav, Ukraine",50.065,31.445,Europe,4,K-19,H-14,F-11
Pereyaslav-Rus,16.15,Ryurik,287,Rostislav II (of Novgorod),3,1149,1152,,7,0,13,0,0,0,1,"Pereiaslav, Ukraine",50.065,31.445,Europe,4,K-19,H-14,F-11
Pereyaslav-Rus,16.15,Ryurik,287,Mstislav,3,1152,1155,,3,0,14,0,0,0,1,"Pereiaslav, Ukraine",50.065,31.445,Europe,4,K-19,H-14,F-11
Pereyaslav-Rus,16.15,Ryurik,287,Gleb,14,1155,1169,,3,0,15,0,0,0,1,"Pereiaslav, Ukraine",50.065,31.445,Europe,4,K-19,H-14,F-11
Pereyaslav-Rus,16.15,Ryurik,287,Vladimir I,11,1169,1180,,14,0,16,0,1,0,1,"Pereiaslav, Ukraine",50.065,31.445,Europe,4,K-19,H-14,F-11
Pereyaslav-Rus,16.15,Ryurik,287,Yaroslav I (II of Novgorod),21,1180,1201,,11,0,17,0,0,0,1,"Pereiaslav, Ukraine",50.065,31.445,Europe,4,K-19,H-14,F-11
Pereyaslav-Rus,16.15,Ryurik,287,Yaroslav II (I of Suzdal-Vladimir),12,1201,1213,,21,0,18,0,0,0,1,"Pereiaslav, Ukraine",50.065,31.445,Europe,5,K-19,H-14,F-11
Pereyaslav-Rus,16.15,Ryurik,287,Vladimir II,2,1213,1215,,12,0,19,0,0,0,1,"Pereiaslav, Ukraine",50.065,31.445,Europe,5,K-19,H-14,F-11
Murom-Ryazan,16.16,Ryurik,287,Rostislav (1),17,1129,1146,,32,0,1,0,0,0,1,"Ryazan, Russia",54.63,39.7425,Europe,2,M-18,J-13,G-9
Murom-Ryazan,16.16,Ryurik,287,David,1,1146,1147,,17,0,2,0,0,0,1,"Ryazan, Russia",54.63,39.7425,Europe,2,M-18,J-13,G-9
Murom-Ryazan,16.16,Ryurik,287,Igor,2,1147,1149,,1,0,3,0,0,0,1,"Ryazan, Russia",54.63,39.7425,Europe,2,M-18,J-13,G-9
Murom-Ryazan,16.16,Ryurik,287,Rostislav (2),6,1149,1155,,2,0,4,0,0,0,1,"Ryazan, Russia",54.63,39.7425,Europe,2,M-18,J-13,G-9
Murom-Ryazan,16.16,Ryurik,287,Gleb I,23,1155,1178,,6,0,5,0,0,0,1,"Ryazan, Russia",54.63,39.7425,Europe,2,M-18,J-13,G-9
Murom-Ryazan,16.16,Ryurik,287,Roman I,29,1178,1207,,23,0,6,0,0,0,1,"Ryazan, Russia",54.63,39.7425,Europe,2,M-18,J-13,G-9
Murom-Ryazan,16.16,Ryurik,287,Yaroslav II (I of Suzdal-Vladimir),5,1207,1212,,29,0,7,0,0,0,1,"Ryazan, Russia",54.63,39.7425,Europe,3,M-18,J-13,G-9
