id,name_orig,year,start,end,start_orig,end_orig,locid,name,name_detail,type_detail,country,country_ISO3,country_ISO2,LangCode,lat,lon,lat_min,lon_min,lat_max,lon_max,status,mode,remark,doublecount,authors,type,decade,century,bbox_diag_km
581,Wien,1428,103678,103681,106583,106586,1102,Wien,"Wien, AUT",City,Austria,AUT,AT,GER,48.2026,16.3684,48.0526,16.2184,48.3526,16.5184,exact,auto,,,,Place,1420-1429,15,40.08871730668808
582,Köln,1428,103697,103700,106602,106605,1375,Köln,"Köln, Innenstadt, Nordrhein-Westfalen, DEU",City,Germany,DEU,DE,GER,50.9417,6.9552,50.7807,6.7942,51.1027,7.1162,exact,auto,,,,Place,1420-1429,15,42.319858969109816
583,Aachen,1428,103703,103708,106608,106613,1355,Aachen,"Aachen, Nordrhein-Westfalen, DEU",City,Germany,DEU,DE,GER,50.7782,6.0886,50.6682,5.9786,50.8882,6.1986,exact,auto,,,,Place,1420-1429,15,28.94312518167922
584,Magdeburg,1428,103711,103719,106616,106624,1474,Magdeburg,"Magdeburg, Sachsen-Anhalt, DEU",City,Germany,DEU,DE,GER,52.1305,11.6315,52.0185,11.5195,52.2424,11.7435,exact,auto,,,,Place,1420-1429,15,29.216756746556264
585,Kirchenstaat,1428,103725,103736,106630,106641,601,Vatican City,Vatican City,Country,Holy See (the),VAT,VA,ENG,41.9029,12.4534,41.9002,12.4457,41.9074,12.4584,exact,auto,,,,Country,1420-1429,15,1.3212277050099517
586,Flandern,1429,103752,103759,106657,106664,1464,Vlaanderen,"Vlaanderen, BEL",State or Province,Belgium,BEL,BE,DUT,51,4.5,49.955,3.455,52.045,5.545,exact,auto,,,,Administrative Unit,1420-1429,15,274.5608580261056
587,Bremen,1429,103762,103767,106667,106672,1513,Bremen,"Bremen, DEU",City,Germany,DEU,DE,GER,53.0793,8.8017,53.0112,8.4818,53.2289,8.9908,exact,auto,,,,Place,1420-1429,15,41.7099544816184
588,Rom,1429,103773,103775,106678,106680,600,Roma,"Roma, ITA",City,Italy,ITA,IT,ITA,41.9028,12.4964,41.7696,12.3417,42.0505,12.7303,exact,auto,,,Voigt,Place,1420-1429,15,44.82924245408918
589,Florenz,1429,103845,103851,106758,106764,721,Firenze,"Firenza, ITA",City,Italy,ITA,IT,ITA,43.7824,11.255,43.7074,11.18,43.8574,11.33,exact,auto,,,Marsilius Ficinus,Place,1420-1429,15,20.57195640672695
590,Ägypten,1430,103958,103964,106891,106897,201,Egypt,Egypt,Country,Egypt,EGY,EG,ENG,26.5123,29.8705,20.9763,24.3345,32.0483,35.4065,exact,auto,,,,Country,1430-1439,15,1649.8678754164905
591,Augsburg,1430,103967,103974,106900,106907,1131,Augsburg,"Augsburg, Bayern, DEU",City,Germany,DEU,DE,GER,48.3703,10.8979,48.2713,10.7989,48.4693,10.9969,exact,auto,,,,Place,1430-1439,15,26.431933002759987
592,Florenz,1431,103985,103991,106918,106924,721,Firenze,"Firenza, ITA",City,Italy,ITA,IT,ITA,43.7824,11.255,43.7074,11.18,43.8574,11.33,exact,auto,,,Soldo,Place,1430-1439,15,20.57195640672695
593,London,1433,104011,104016,106952,106957,1425,London,"London, England, GBR",City,United Kingdom of Great Britain and Northern Ireland (the),GBR,GB,ENG,51.5074,-0.1278,51.3849,-0.3515,51.6723,0.1483,exact,auto,,,,Place,1430-1439,15,47.08148215456689
594,London,1434,104011,104016,106952,106957,1425,London,"London, England, GBR",City,United Kingdom of Great Britain and Northern Ireland (the),GBR,GB,ENG,51.5074,-0.1278,51.3849,-0.3515,51.6723,0.1483,exact,auto,,1,,Place,1430-1439,15,47.08148215456689
595,Venedig,1435,104027,104033,106968,106974,842,Venezia,"Venezia, Provincia di Venezia, ITA",City,Italy,ITA,IT,ENG,45.4381,12.3182,45.2441,12.1242,45.6321,12.5122,exact,auto,,,,Place,1430-1439,15,52.704945330678825
596,Nürnberg,1435,104036,104043,106977,106984,1225,Nürnberg,"Nürnberg, Bayern, DEU",City,Germany,DEU,DE,GER,49.4543,11.0735,49.3283,10.9475,49.5803,11.1995,exact,auto,,,,Place,1430-1439,15,33.421185210046254
597,Wien,1436,104051,104054,106992,106995,1102,Wien,"Wien, AUT",City,Austria,AUT,AT,GER,48.2026,16.3684,48.0526,16.2184,48.3526,16.5184,exact,auto,,,,Place,1430-1439,15,40.08871730668808
598,Hannover,1436,104057,104064,106998,107005,1494,Hannover,"Hannover, Niedersachsen, DEU",City,Germany,DEU,DE,GER,52.3723,9.7381,52.2563,9.6221,52.4883,9.8542,exact,auto,,,,Place,1430-1439,15,30.22860639562261
599,Portugal,1436,104067,104074,107008,107015,500,Portugal,Portugal,Country,Portugal,PRT,PT,POR,39.3999,-8.2245,32.2895,-31.4648,42.1543,-6.1892,exact,auto,,,Papon,Country,1430-1439,15,2479.5180562489054
600,Portugal,1437,104067,104074,107008,107015,500,Portugal,Portugal,Country,Portugal,PRT,PT,POR,39.3999,-8.2245,32.2895,-31.4648,42.1543,-6.1892,exact,auto,,1,Papon,Country,1430-1439,15,2479.5180562489054
601,Nürnberg,1437,104248,104255,107197,107204,1225,Nürnberg,"Nürnberg, Bayern, DEU",City,Germany,DEU,DE,GER,49.4543,11.0735,49.3283,10.9475,49.5803,11.1995,exact,auto,,,,Place,1430-1439,15,33.421185210046254
602,Portugal,1438,104067,104074,107008,107015,500,Portugal,Portugal,Country,Portugal,PRT,PT,POR,39.3999,-8.2245,32.2895,-31.4648,42.1543,-6.1892,exact,auto,,1,Papon,Country,1430-1439,15,2479.5180562489054
603,Indien,1438,104282,104287,107231,107236,168,India,India,Country,India,IND,IN,ENG,23.3794,79.4433,8.4944,64.5583,38.2644,94.3283,exact,auto,,,Gr. and J. Thomson,Country,1430-1439,15,4452.78452547494
604,Konstantinopel,1438,104290,104303,107260,107273,562,Istanbul,"İstanbul, Istanbul, TUR",City,Turkey,TUR,TR,TUR,41.0138,28.9497,40.8868,28.8227,41.1408,29.0767,exact,auto,,,,Place,1430-1439,15,35.381630714057465
605,Venedig,1438,104306,104312,107276,107282,842,Venezia,"Venezia, Provincia di Venezia, ITA",City,Italy,ITA,IT,ENG,45.4381,12.3182,45.2441,12.1242,45.6321,12.5122,exact,auto,,,,Place,1430-1439,15,52.704945330678825
606,Ruthenien,1438,104319,104327,107289,107297,1469,Ruthenia,Ruthenia,Historical Region,,,,,52.08,32.39,44.14,26.61,60.03,38.17,approximate,manual,,,,Region,1430-1439,15,1928.8846169592139
607,Slavonien,1438,104349,104357,107319,107327,884,Slavonia,Slavonia,Historical Region,,,,,45.84,19.49,44.85,17.37,46.83,21.61,approximate,manual,,,Monum. german. XXX,Region,1430-1439,15,395.3287252654082
608,Litauen,1438,104360,104366,107330,107336,1575,Lithuania,Lithuania,Country,Lithuania,LTU,LT,ENG,55.3369,23.9004,53.2279,21.7914,57.4459,26.0094,exact,auto,,,Monum. german. XXX,Country,1430-1439,15,539.3354381037448
609,Preussen,1438,104369,104376,107339,107346,1579,Prussia,Prussia,Historical Region,,,,,55.74,22.46,53.64,18.26,57.84,26.66,approximate,manual,,,Monum. german. XXX,Region,1430-1439,15,702.3717429928882
610,Sarmatien,1438,104379,104387,107349,107357,1524,Sarmatia,Sarmatia,Historical Region,,,,,53.31,27.14,46.73,20.81,59.9,33.48,approximate,manual,,,Monum. german. XXX,Region,1430-1439,15,1682.5828543524735
611,Polen,1438,104390,104394,107360,107364,1473,Poland,Poland,Country,Poland,POL,PL,ENG,52.1238,19.3988,48.1598,15.4348,56.0878,23.3628,exact,auto,,,Monum. german. XXX,Country,1430-1439,15,1032.9540787586204
612,Quaden,1438,104397,104402,107367,107372,1220,Moravia,Moravia,Historical Region,,,,,49.43,16.78,48.63,14.98,50.24,18.58,approximate,manual,,,Monum. german. XXX,Region,1430-1439,15,315.8807196906104
613,Schlesien,1438,104405,104413,107375,107383,1468,Silesia,Silesia,Historical Region,,,,,52.07,19.05,49.82,14.76,54.32,23.34,approximate,manual,,,Monum. german. XXX,Region,1430-1439,15,769.9715002752347
614,Deutschland,1438,104421,104431,107412,107422,1396,Germany,Germany,Country,Germany,DEU,DE,ENG,51.1657,10.4515,47.2701,5.8663,55.0815,15.0419,exact,auto,,,,Country,1430-1439,15,1076.7963728227335
615,Rheinlande,1438,104448,104457,107439,107448,1320,Rheinland,Rheinland,Colloquial Area,,,,,50.53,6.98,49.17,5.97,51.9,8,approximate,manual,,,,Region,1430-1439,15,335.7260792072318
616,Schweiz,1438,104479,104485,107470,107476,969,Switzerland,Switzerland,Country,Switzerland,CHE,CH,ENG,46.7998,8.245,45.1678,6.613,48.4318,9.877,exact,auto,,,Justinger,Country,1430-1439,15,439.7396460718053
617,Nordfrankreich,1438,104508,104521,107511,107524,1199,North France,"North France, FRA",Colloquial Area,France,FRA,FR,ENG,49.23,2.91,47.18,-1.79,51.29,7.61,approximate,manual,,,,Region,1430-1439,15,820.3963460412826
618,Flandern,1438,104527,104534,107530,107537,1464,Vlaanderen,"Vlaanderen, BEL",State or Province,Belgium,BEL,BE,DUT,51,4.5,49.955,3.455,52.045,5.545,exact,auto,,,,Administrative Unit,1430-1439,15,274.5608580261056
619,Norddeutschland,1438,104663,104677,107666,107680,1500,North Germany,"North Germany, DEU",Colloquial Area,Germany,DEU,DE,ENG,52.53,10.13,50.17,5.98,54.89,14.29,approximate,manual,,,,Region,1430-1439,15,768.119011539613
620,Hamburg,1439,104758,104764,107761,107767,1532,Hamburg,"Hamburg, DEU",City,Germany,DEU,DE,GER,53.5511,9.9937,53.4,9.7322,53.7171,10.1235,exact,auto,,,,Place,1430-1439,15,43.717610249684014
621,Hildesheim,1439,104770,104779,107773,107782,1475,Hildesheim,"Hildesheim, Niedersachsen, DEU",City,Germany,DEU,DE,GER,52.1508,9.9515,52.0769,9.8775,52.2249,10.0255,exact,auto,,,Busch,Place,1430-1439,15,19.30777614309519
622,Meiningen,1439,104785,104793,107796,107804,1324,Meiningen,"Meiningen, Thüringen, DEU",City,Germany,DEU,DE,GER,50.571,10.4162,50.483,10.3282,50.6591,10.5042,exact,auto,,,Lechner,Place,1430-1439,15,23.193194374948316
623,Schweiz,1439,104988,104994,108009,108015,969,Switzerland,Switzerland,Country,Switzerland,CHE,CH,ENG,46.7998,8.245,45.1678,6.613,48.4318,9.877,exact,auto,,,,Country,1430-1439,15,439.7396460718053
624,Holland,1439,105000,105006,108028,108034,1483,Netherlands,Netherlands,Country,Netherlands (the),NLD,NL,ENG,52.2494,5.6161,50.5814,3.9481,53.9174,7.2841,exact,auto,,,,Country,1430-1439,15,434.8335487862681
625,Geldern,1439,105009,105015,108037,108043,1427,Geldern,"Geldern, Nordrhein-Westfalen, DEU",City,Germany,DEU,DE,GER,51.5198,6.3317,51.4378,6.2497,51.6018,6.4137,exact,auto,,,,Place,1430-1439,15,21.478116065409562
626,Seeland,1439,105018,105024,108046,108052,1574,Själland,"Själland, DNK",State or Province,Denmark,DNK,DK,DUT,55.2825,11.7025,54.4985,10.9185,56.0665,12.4865,exact,auto,,,,Administrative Unit,1430-1439,15,200.63587517549962
627,England,1439,105030,105036,108058,108064,1502,England,"England, GBR",State or Province,United Kingdom of Great Britain and Northern Ireland (the),GBR,GB,ENG,52.5927,-1.4586,49.0727,-4.9786,56.1127,2.0614,exact,auto,,,,Administrative Unit,1430-1439,15,914.8820558760334
628,Deutschland,1442,105085,105095,108113,108123,1396,Germany,Germany,Country,Germany,DEU,DE,ENG,51.1657,10.4515,47.2701,5.8663,55.0815,15.0419,exact,auto,,,,Country,1440-1449,15,1076.7963728227335
629,Pleskow,1442,105146,105152,108174,108180,1605,Pskov,"Pskov, Pskov Oblast, RUS",City,Russian Federation (the),RUS,RU,RUX,57.8156,28.338,57.7186,28.241,57.9126,28.435,exact,auto,,,,Place,1440-1449,15,24.441058577676102
630,Nowgorod,1442,105207,105214,108235,108242,1610,Novgorod,"Novgorod, RUS",City,Russian Federation (the),RUS,RU,RUS,58.5167,31.2833,58.4547,31.2213,58.5787,31.3453,exact,auto,,,,Place,1440-1449,15,15.555257179368006
631,Pleskow,1443,105146,105152,108174,108180,1605,Pskov,"Pskov, Pskov Oblast, RUS",City,Russian Federation (the),RUS,RU,RUX,57.8156,28.338,57.7186,28.241,57.9126,28.435,exact,auto,,1,,Place,1440-1449,15,24.441058577676102
632,Malwa,1443,105264,105268,108292,108296,184,Mālwa Plateau,"Mālwa Plateau, Rajasthan, IND",Plateau,India,IND,IN,ENG,24,76,14,66,34,86,exact,auto,,,,Region,1440-1449,15,2999.818328894965
633,Gudscherat,1443,105342,105351,108370,108379,158,Gujarat,"Gujarat, IND",State or Province,India,IND,IN,ENG,22.6955,71.577,19.9745,68.856,25.4165,74.298,exact,auto,,,,Administrative Unit,1440-1449,15,823.0695426017777
634,Ägypten,1444,105421,105427,108449,108455,201,Egypt,Egypt,Country,Egypt,EGY,EG,ENG,26.5123,29.8705,20.9763,24.3345,32.0483,35.4065,exact,auto,,,,Country,1440-1449,15,1649.8678754164905
635,Venedig,1447,105520,105526,108548,108554,842,Venezia,"Venezia, Provincia di Venezia, ITA",City,Italy,ITA,IT,ENG,45.4381,12.3182,45.2441,12.1242,45.6321,12.5122,exact,auto,,,,Place,1440-1449,15,52.704945330678825
636,Norditalien,1447,105547,105557,108575,108585,633,North Italy,"Upper Italy, ITA",Colloquial Area,Italy,ITA,IT,ENG,42.83,10.52,36.96,6.96,48.71,14.08,approximate,manual,,,,Region,1440-1449,15,1428.1704902063593
637,Konstantinopel,1448,105573,105586,108601,108614,562,Istanbul,"İstanbul, Istanbul, TUR",City,Turkey,TUR,TR,TUR,41.0138,28.9497,40.8868,28.8227,41.1408,29.0767,exact,auto,,,,Place,1440-1449,15,35.381630714057465
638,Dalmatien,1448,105592,105600,108620,108628,685,Splitsko-dalmatinska zupanija,"Splitsko-dalmatinska zupanija, HRV",State or Province,Croatia,HRV,HR,SCR,43.4927,16.7082,42.5977,15.8132,44.3877,17.6032,exact,auto,,,"Palmerius, Forestus, Fernelius",Administrative Unit,1440-1449,15,245.88489591870325
639,Italien,1448,105627,105633,108655,108661,634,Italy,Italy,Country,Italy,ITA,IT,ENG,42.8333,12.8333,36.9603,6.9603,48.7063,18.7063,exact,auto,,,"Palmerius, Forestus, Fernelius",Country,1440-1449,15,1615.6306774436403
640,Deutschland,1449,105644,105654,108672,108682,1396,Germany,Germany,Country,Germany,DEU,DE,ENG,51.1657,10.4515,47.2701,5.8663,55.0815,15.0419,exact,auto,,,"Palmerius, Forestus, Fernelius",Country,1440-1449,15,1076.7963728227335
641,Illyrien,1450,105690,105697,108718,108725,707,Illyria,Illyria,Historical Region,,,,,43.68,17.24,40.88,15.56,46.49,18.92,approximate,manual,,,"Palmerius, Forestus, Fernelius",Region,1450-1459,15,679.6318567280553
642,Dalmatien,1450,105700,105708,108728,108736,685,Splitsko-dalmatinska zupanija,"Splitsko-dalmatinska zupanija, HRV",State or Province,Croatia,HRV,HR,SCR,43.4927,16.7082,42.5977,15.8132,44.3877,17.6032,exact,auto,,,"Palmerius, Forestus, Fernelius",Administrative Unit,1450-1459,15,245.88489591870325
643,Italien,1450,105711,105717,108739,108745,634,Italy,Italy,Country,Italy,ITA,IT,ENG,42.8333,12.8333,36.9603,6.9603,48.7063,18.7063,exact,auto,,,"Palmerius, Forestus, Fernelius",Country,1450-1459,15,1615.6306774436403
644,Spanien,1450,105745,105751,108773,108779,523,Spain,Spain,Country,Spain,ESP,ES,ENG,40.2279,-3.6461,30.5679,-13.3061,49.8879,6.0139,exact,auto,,,"Palmerius, Forestus, Fernelius",Country,1450-1459,15,2685.8597433421405
645,Paris,1450,105843,105847,108904,108908,1174,Paris,"Paris, Île-de-France, FRA",City,France,FRA,FR,FRE,48.8572,2.3414,48.7742,2.2584,48.9402,2.4244,exact,auto,,,Quercetanus,Place,1450-1459,15,22.09520724186396
646,Magdeburg,1450,105918,105926,108993,109001,1474,Magdeburg,"Magdeburg, Sachsen-Anhalt, DEU",City,Germany,DEU,DE,GER,52.1305,11.6315,52.0185,11.5195,52.2424,11.7435,exact,auto,,,,Place,1450-1459,15,29.216756746556264
647,Danzig,1450,105943,105948,109018,109023,1561,Gdansk,"Gdansk, Woiwodschaft Pommern, POL",City,Poland,POL,PL,ENG,54.3531,18.6512,54.1801,18.4782,54.5261,18.8242,exact,auto,,,,Place,1450-1459,15,44.530158080939394
648,Hildesheim,1450,105957,105966,109032,109041,1475,Hildesheim,"Hildesheim, Niedersachsen, DEU",City,Germany,DEU,DE,GER,52.1508,9.9515,52.0769,9.8775,52.2249,10.0255,exact,auto,,,Busch,Place,1450-1459,15,19.30777614309519
649,Köln,1450,106074,106077,109157,109160,1375,Köln,"Köln, Innenstadt, Nordrhein-Westfalen, DEU",City,Germany,DEU,DE,GER,50.9417,6.9552,50.7807,6.7942,51.1027,7.1162,exact,auto,,,,Place,1450-1459,15,42.319858969109816
650,Neuss,1450,106134,106138,109217,109221,1398,Neuss,"Neuss, North-Rhine-Westphalia, DEU",City,Germany,DEU,DE,GER,51.1964,6.6943,51.1204,6.6183,51.2724,6.7703,exact,auto,,,,Place,1450-1459,15,19.946015047154095
651,Bonn,1450,106141,106144,109224,109227,1349,Bonn,"Bonn, Nordrhein-Westfalen, DEU",City,Germany,DEU,DE,GER,50.7324,7.1019,50.6504,7.0199,50.8144,7.1839,exact,auto,,,,Place,1450-1459,15,21.58183008313407
652,Andernach,1450,106147,106155,109230,109238,1310,Andernach,"Andernach, Rheinland-Pfalz, DEU",City,Germany,DEU,DE,GER,50.4412,7.4003,50.3772,7.3363,50.5052,7.4643,exact,auto,,,,Place,1450-1459,15,16.874314514210813
