city_id,comment,time_point,building,buildgen,newbuild,uncertainty,range
16032,ev. Schloßkirche 1605 erbaut,1605,1,1,1,0,0
16032,Rathaus 1607 erbaut,1607,5,2,1,0,0
16032,Michaelskirche Schnaitheim etwa 1350 erbaut; 1621/22 und 1762 erneuert,1621,1,1,0,0,0
16032,Michaelskirche (auch St. Nikolaus) erbaut als Kapelle Mitte 14. Jh.; 1621/22 umgebaut und erweitert,1621,1,1,0,0,0
16032,"Peterskirche auf dem Totenberg, im 14. und 15. Jh. Wallfahrtskirche; 1727 erneuert",1727,1,1,0,0,0
16032,Michaelskirche Schnaitheim etwa 1350 erbaut; 1621/22 und 1762 erneuert,1762,1,1,0,0,0
16033,"Michaelskirch 741 erw.; ist wohl die spätere Kilianskirche, 1278 erbaut; erwietert durch Chor 1485-87; Erhöhung der Seitenschiffe um 1490; neue Überdachung 1579/80; Hauptturm 1513-29",725,1,1,1,2,2
16033,Peter- und Paulkirche als Ordenskapelle aus 13. Jh.; Neubau 1340-50,1200,1,1,1,0,4
16033,Peter- und Paulkirche um 1225 gebaut; umgebaut 1340-50; um 1400 vergrößert; 1721 erneuert,1225,1,1,1,0,2
16033,Deutschordenshaus um 1225; innerer Hof Ende 15. Jh. Und Anfang 16. Jh.; äußerer Hof 18. Jh.; mit Hauptbau 1712-18,1225,2,1,1,0,1
16033,Barfüßerkloster 1272; Kirche 1290-1314; mit neuem Turm 1727,1272,2,1,1,0,0
16033,"Michaelskirch 741 erw.; ist wohl die spätere Kilianskirche, 1278 erbaut; erwietert durch Chor 1485-87; Erhöhung der Seitenschiffe um 1490; neue Überdachung 1579/80; Hauptturm 1513-29",1278,1,1,1,0,0
16033,Rathaus wohl zwischen 1281 und 1300 gebaut; 1417 erweitert; 1579-82 umgebaut; dazu drei Nebengebäude 1593-97,1281,5,2,1,0,0
16033,Barfüßerkloster 1272; Kirche 1290-1314; mit neuem Turm 1727,1290,2,1,1,0,0
16033,Klarissinnenkloster vor 1302,1300,2,1,1,2,2
16033,Katharinenhospital 1306 gegründet,1306,13,6,1,0,0
16033,Peter- und Paulkirche um 1225 gebaut; umgebaut 1340-50; um 1400 vergrößert; 1721 erneuert,1340,1,1,0,0,0
16033,Peter- und Paulkirche als Ordenskapelle aus 13. Jh.; Neubau 1340-50,1340,1,1,1,0,0
16033,Nikolaikirche Mitte 14. Jh.,1350,1,1,1,0,2
16033,Peter- und Paulkirche um 1225 gebaut; umgebaut 1340-50; um 1400 vergrößert; 1721 erneuert,1400,1,1,0,0,1
16033,Rathaus wohl zwischen 1281 und 1300 gebaut; 1417 erweitert; 1579-82 umgebaut; dazu drei Nebengebäude 1593-97,1417,5,2,0,0,0
16033,"Karmeliterkloster vor 1464; zur Kirche 1458, ",1450,2,1,1,2,2
16033,"Karmeliterkloster vor 1464; zur Kirche 1458, ",1458,2,1,1,0,0
16033,Deutschordenshaus um 1225; innerer Hof Ende 15. Jh. Und Anfang 16. Jh.; äußerer Hof 18. Jh.; mit Hauptbau 1712-18,1475,2,1,0,0,2
16033,"Michaelskirch 741 erw.; ist wohl die spätere Kilianskirche, 1278 erbaut; erwietert durch Chor 1485-87; Erhöhung der Seitenschiffe um 1490; neue Überdachung 1579/80; Hauptturm 1513-29",1485,1,1,0,0,0
16033,"Michaelskirch 741 erw.; ist wohl die spätere Kilianskirche, 1278 erbaut; erwietert durch Chor 1485-87; Erhöhung der Seitenschiffe um 1490; neue Überdachung 1579/80; Hauptturm 1513-29",1500,1,1,0,0,1
16033,"Michaelskirch 741 erw.; ist wohl die spätere Kilianskirche, 1278 erbaut; erwietert durch Chor 1485-87; Erhöhung der Seitenschiffe um 1490; neue Überdachung 1579/80; Hauptturm 1513-29",1513,1,1,0,0,0
16033,Rathaus wohl zwischen 1281 und 1300 gebaut; 1417 erweitert; 1579-82 umgebaut; dazu drei Nebengebäude 1593-97,1579,5,2,0,0,0
16033,"Michaelskirch 741 erw.; ist wohl die spätere Kilianskirche, 1278 erbaut; erwietert durch Chor 1485-87; Erhöhung der Seitenschiffe um 1490; neue Überdachung 1579/80; Hauptturm 1513-29",1579,1,1,0,0,0
16033,Rathaus wohl zwischen 1281 und 1300 gebaut; 1417 erweitert; 1579-82 umgebaut; dazu drei Nebengebäude 1593-97,1593,5,2,0,0,0
16033,Deutschordenshaus um 1225; innerer Hof Ende 15. Jh. Und Anfang 16. Jh.; äußerer Hof 18. Jh.; mit Hauptbau 1712-18,1700,2,1,0,0,4
16033,Deutschordenshaus um 1225; innerer Hof Ende 15. Jh. Und Anfang 16. Jh.; äußerer Hof 18. Jh.; mit Hauptbau 1712-18,1712,2,1,0,0,0
16033,Peter- und Paulkirche um 1225 gebaut; umgebaut 1340-50; um 1400 vergrößert; 1721 erneuert,1721,1,1,0,0,0
16033,Barfüßerkloster 1272; Kirche 1290-1314; mit neuem Turm 1727,1727,2,1,0,0,0
16034,Pfarrkirche zu U.L. Frau 1282 erstmals gen.; Chor im 14. und 15. Jh erbaut; Schiff 1657/58 neu gebaut,1275,1,1,1,2,2
16034,Pfarrkirche zu U.L. Frau 1282 erstmals gen.; Chor im 14. und 15. Jh erbaut; Schiff 1657/58 neu gebaut,1300,1,1,0,0,4
16034,"""Schlegerschloß"" im 14. Jh. Als Adelssitz erbaut; Oberteil 1715 verändert",1300,9,4,1,0,4
16034,Fachwerkbauten des 17. und 18. Jh. Erhalten,1600,9,4,1,0,4
16034,Pfarrkirche zu U.L. Frau 1282 erstmals gen.; Chor im 14. und 15. Jh erbaut; Schiff 1657/58 neu gebaut,1657,1,1,0,0,0
16034,Rathaus von 1679,1679,5,2,1,0,0
16034,Fachwerkbauten des 17. und 18. Jh. Erhalten,1700,9,4,1,0,4
16034,"""Schlegerschloß"" im 14. Jh. Als Adelssitz erbaut; Oberteil 1715 verändert",1715,9,4,0,0,0
16034,Neues Schloß 1729,1729,11,4,1,0,0
16035,"Marienkirche etwa 1300 begonnen, Westbau, Langhaus, Chor um 1328 fertig; Arkaden und Langhausgewölbe, die beiden Türme auf Westbau 1470-92 vollendet; 1749 Türme durch Zwiebelturm ersetzt",1300,1,1,1,0,0
16035,Propstei um 1440,1450,3,1,1,0,1
16035,"Marienkirche etwa 1300 begonnen, Westbau, Langhaus, Chor um 1328 fertig; Arkaden und Langhausgewölbe, die beiden Türme auf Westbau 1470-92 vollendet; 1749 Türme durch Zwiebelturm ersetzt",1470,1,1,0,0,0
16035,"Marienkirche etwa 1300 begonnen, Westbau, Langhaus, Chor um 1328 fertig; Arkaden und Langhausgewölbe, die beiden Türme auf Westbau 1470-92 vollendet; 1749 Türme durch Zwiebelturm ersetzt",1749,1,1,0,0,0
16036,"St.-Afra-Kapelle, die heutige kryptaähnliche Sakristei der St.-Ulrichs-Kirche umd 1150 als rom. Basilika erbaut; Anbau des Chores und Erhöhung des Turms 1441",1150,1,1,1,0,1
16036,Vogtei von 1350,1350,4,2,1,0,0
16036,St.-Bernhards-Kapelle um 1400 erbaut,1400,1,1,1,0,1
16036,"St.-Afra-Kapelle, die heutige kryptaähnliche Sakristei der St.-Ulrichs-Kirche umd 1150 als rom. Basilika erbaut; Anbau des Chores und Erhöhung des Turms 1441",1441,1,1,0,0,0
16036,früheres Gasthaus zur Krone von 1450,1450,6,3,1,0,0
16036,älteres Adelshaus 1524 zu Schloß umgebaut,1500,9,4,1,2,2
16036,Rathaus 1501 errichtet; 1581 mit Fachwerk-Oberbau versehen,1501,5,2,1,0,0
16036,St.-Andreas-Kapelle im Teilort Buch seit 1519,1519,1,1,1,0,0
16036,älteres Adelshaus 1524 zu Schloß umgebaut,1524,11,4,0,0,0
16036,Rathaus 1501 errichtet; 1581 mit Fachwerk-Oberbau versehen,1581,5,2,0,0,0
16036,Amtsschreiberei am Markt seit 1661,1661,4,2,1,0,0
16036,Apotheke 1754,1754,6,3,1,0,0
16037,Die Kirche (hl. Petronella) in befestigtem Kirchhof 1586 umgebaut,1575,1,1,1,2,2
16037,Die Kirche (hl. Petronella) in befestigtem Kirchhof 1586 umgebaut,1586,1,1,0,0,0
16037,Altes Pfarr- und Schulhaus 1749 erbaut,1749,14,6,1,0,0
16038,Burg Lichteneck erbaut in stauf. Zeit (1250),1250,12,5,1,0,0
16038,Kapelle der hl. Anna 1518 erbaut,1518,1,1,1,0,0
16038,Alte Kelter etwa 1520,1525,6,3,1,0,1
16038,Handwerker- und Weingärtnerhäuser teilweise noch aus 17. Jh.,1600,6,3,1,0,4
16038,"Beamtenhaus ""der schwarze Hof"" noch aus 17. Jh.",1600,4,2,1,0,4
16038,Schloß 1701-03 erbaut; im 18. Jh. Im innern mehrfach verändert,1701,11,4,0,0,0
16038,Halle der Nikolaus-Kirche 1738 umgebaut,1725,1,1,1,2,2
16038,Halle der Nikolaus-Kirche 1738 umgebaut,1738,1,1,0,0,0
16038,Neue Kelter 1787,1787,6,3,1,0,0
16039,Bau einer Kirche 1575,1575,1,1,1,0,0
16039,Errichtung eines Schloßes 1590-97,1590,11,4,1,0,0
16039,Entstehung von fürstl. Wohnbauten im 18. Jh.,1700,9,4,1,0,4
16039,1728-30 Errichtung einer neuen Kirche,1728,1,1,1,0,0
16039,1774 Umbau des Stadttores,1774,8,7,1,0,0
16039,5bogige Steinbrücke mit Erkern 1779 erbaut,1779,8,7,1,0,0
16040,Langhaus der Martinskirche im 14. und der 1. Hälfte 15. Jh. Erbaut; steingewölbter Chor an Stelle des alten 1460 erstellt; 1568 neuer Aufbau; 1683 Abschluß durch geschweifte Haupe mit Laterne (Hochwächterwohnung),1300,1,1,1,0,4
16040,Langhaus der Martinskirche im 14. und der 1. Hälfte 15. Jh. Erbaut; steingewölbter Chor an Stelle des alten 1460 erstellt; 1568 neuer Aufbau; 1683 Abschluß durch geschweifte Haupe mit Laterne (Hochwächterwohnung),1460,1,1,0,0,0
16040,Kornhaus zwischen 1513 und 1560 erbaut,1513,6,3,1,0,0
16040,"Schloß, Neubau 1538; 1735 und 1794 erneuert",1538,11,4,1,0,0
16040,Friedhof um 1560 verlegt,1550,3,1,1,0,1
16040,Langhaus der Martinskirche im 14. und der 1. Hälfte 15. Jh. Erbaut; steingewölbter Chor an Stelle des alten 1460 erstellt; 1568 neuer Aufbau; 1683 Abschluß durch geschweifte Haupe mit Laterne (Hochwächterwohnung),1568,1,1,0,0,0
16040,um 1600 ev. Kirche Ötlingen erbaut,1600,1,1,1,0,1
16040,Dominikanerinnenkloster nach Brand 1626 als Klosterhofmeisterei wiederaufgebaut,1625,2,1,1,2,2
16040,Dominikanerinnenkloster nach Brand 1626 als Klosterhofmeisterei wiederaufgebaut,1626,2,1,0,0,0
16040,Langhaus der Martinskirche im 14. und der 1. Hälfte 15. Jh. Erbaut; steingewölbter Chor an Stelle des alten 1460 erstellt; 1568 neuer Aufbau; 1683 Abschluß durch geschweifte Haupe mit Laterne (Hochwächterwohnung),1683,1,1,0,0,0
16040,Neubau des Rathauses 1721-24,1721,5,2,1,0,0
16040,"Schloß, Neubau 1538; 1735 und 1794 erneuert",1735,11,4,0,0,0
16040,"Schloß, Neubau 1538; 1735 und 1794 erneuert",1794,11,4,0,0,0
16041,Kelter aus 13. Jh.,1200,6,3,1,0,4
16041,Im Rathaus Fresken aus 13. Jh.,1200,16,7,1,0,4
16041,"Luneburg oder Leinburg, wohl schon im 14.-15. Jh. Herrenhaus der Neipperger 1513",1300,12,5,1,0,4
16041,Spätgotische Pfarrkirche (Hl. Martin) erwietert 1468,1450,1,1,1,2,2
16041,Spätgotische Pfarrkirche (Hl. Martin) erwietert 1468,1468,1,1,0,0,0
16042,"St. Georgs-Kirche, war Pfarrkirche, bestand wsl. Schon um 840",850,1,1,1,0,1
16042,"St.-Leonhards-Kirche, heutige Stadtkirche um 1200 die ""Kapelle uf dem Berge"" gen.; 1469 Chor angebaut",1200,1,1,1,0,1
16042,"St.-Leonhards-Kirche, heutige Stadtkirche um 1200 die ""Kapelle uf dem Berge"" gen.; 1469 Chor angebaut",1469,1,1,0,0,0
16042,"Die Alte Post 1556 erbaut; 1632 und 1692 abgebrannt, um 1700 wieder aufgebaut",1556,16,7,1,0,0
16042,"""Fausthaus"" 1632 und 1692 abgebrannt, wieder aufgebaut",1625,9,4,0,2,2
16042,Altes Rathaus 1632; nach 1700 wieder aufgebaut,1632,5,2,1,0,0
16042,"""Fausthaus"" 1632 und 1692 abgebrannt, wieder aufgebaut",1650,9,4,1,1,2
16042,"Die Alte Post 1556 erbaut; 1632 und 1692 abgebrannt, um 1700 wieder aufgebaut",1700,16,7,0,0,1
16042,"""Fausthaus"" 1632 und 1692 abgebrannt, wieder aufgebaut",1700,9,4,0,1,2
16042,Altes Rathaus 1632; nach 1700 wieder aufgebaut,1700,5,2,0,0,2
16044,St. Martin 1516 erbaut,1516,1,1,1,0,0
16044,Zehntscheuer 1573,1573,6,3,1,0,0
16045,"Stadtkirche St. Johannis hat rom. Reste, Neubau 1290; Umbau 1450; altes Schiff 1617 abgebrochen und in Form einer Hallenkirche wieder augebaut; 1736 Ausbau",1290,1,1,1,0,0
16045,"Stadtkirche St. Johannis hat rom. Reste, Neubau 1290; Umbau 1450; altes Schiff 1617 abgebrochen und in Form einer Hallenkirche wieder augebaut; 1736 Ausbau",1450,1,1,0,0,0
16045,Wolfgangskapelle 1500 erbaut,1500,1,1,1,0,0
16045,Rathaus 1522 nach Brand neu gebaut,1500,5,2,1,2,2
16045,Rathaus 1522 nach Brand neu gebaut,1522,5,2,0,0,0
16045,Friedhofskapelle 1575 errichtet,1575,1,1,1,0,0
16045,"Stadtkirche St. Johannis hat rom. Reste, Neubau 1290; Umbau 1450; altes Schiff 1617 abgebrochen und in Form einer Hallenkirche wieder augebaut; 1736 Ausbau",1617,1,1,0,0,0
16045,"Amtshäuder: Würzburger Bau erneuert 1710; Komburger Bau 1634, Stettensches Haus etwa 1680",1634,9,4,1,0,0
16045,"Amtshäuder: Würzburger Bau erneuert 1710; Komburger Bau 1634, Stettensches Haus etwa 1680",1675,9,4,1,0,1
16045,Schloß 1679-81 erbaut,1679,11,4,1,0,0
16045,"Amtshäuder: Würzburger Bau erneuert 1710; Komburger Bau 1634, Stettensches Haus etwa 1680",1710,9,4,1,0,0
16045,"Stadtkirche St. Johannis hat rom. Reste, Neubau 1290; Umbau 1450; altes Schiff 1617 abgebrochen und in Form einer Hallenkirche wieder augebaut; 1736 Ausbau",1736,1,1,0,0,0
16046,"Hauptkirche St. Martin, alte fränk. Missionskirche, Gründungsjahr unbekannt, wohl 7./8. Jh.; gotisch umgebaut 1441; barocker Turm und Inneneinrichtung 1669; Turm 1468 nach Zerstörung erstellt; Turmausbau im 17. Jh.",600,1,1,1,0,4
16046,Peterskirche 1149 erw.,1125,1,1,1,2,2
16046,Rathaus wohl vor 1377 als Kaufhaus erstellt; Neubau vor 1515,1375,7,3,1,0,2
16046,"Hauptkirche St. Martin, alte fränk. Missionskirche, Gründungsjahr unbekannt, wohl 7./8. Jh.; gotisch umgebaut 1441; barocker Turm und Inneneinrichtung 1669; Turm 1468 nach Zerstörung erstellt; Turmausbau im 17. Jh.",1441,1,1,0,0,0
16046,"Hauptkirche St. Martin, alte fränk. Missionskirche, Gründungsjahr unbekannt, wohl 7./8. Jh.; gotisch umgebaut 1441; barocker Turm und Inneneinrichtung 1669; Turm 1468 nach Zerstörung erstellt; Turmausbau im 17. Jh.",1468,1,1,0,0,0
16046,Alte Apotheke 1515 als St. Lienhards Pfründehaus erw.,1500,6,3,1,2,2
16046,Rathaus wohl vor 1377 als Kaufhaus erstellt; Neubau vor 1515,1500,5,2,1,0,2
16046,"Hauptkirche St. Martin, alte fränk. Missionskirche, Gründungsjahr unbekannt, wohl 7./8. Jh.; gotisch umgebaut 1441; barocker Turm und Inneneinrichtung 1669; Turm 1468 nach Zerstörung erstellt; Turmausbau im 17. Jh.",1600,1,1,0,0,4
16046,Das alte Amthaus 1607 erbaut; nach Brand 1671 wiederhergestellt,1607,4,2,1,0,0
16046,"Hauptkirche St. Martin, alte fränk. Missionskirche, Gründungsjahr unbekannt, wohl 7./8. Jh.; gotisch umgebaut 1441; barocker Turm und Inneneinrichtung 1669; Turm 1468 nach Zerstörung erstellt; Turmausbau im 17. Jh.",1669,1,1,0,0,0
16046,Das alte Amthaus 1607 erbaut; nach Brand 1671 wiederhergestellt,1675,4,2,0,1,2
16046,Forsthaus im 18. Jh. Erbaut,1700,4,2,1,0,4
16046,In Leonhardskirche seit 1700 regelmäßig Gottesdienst,1700,1,1,1,0,0
16047,Burg nach 1235 wiederaufgebaut; 1493 Umbau; Schloßkapelle 1627; 1757-59 großzuügiger Umbau,1225,12,5,1,2,2
16047,Burg nach 1235 wiederaufgebaut; 1493 Umbau; Schloßkapelle 1627; 1757-59 großzuügiger Umbau,1250,12,5,0,1,2
16047,Burg nach 1235 wiederaufgebaut; 1493 Umbau; Schloßkapelle 1627; 1757-59 großzuügiger Umbau,1493,12,5,0,0,0
16047,Kirche im 17. Jh. Aus Kapelle hervorgegangen; Umbau nach Reform,1525,1,1,0,1,2
16047,Amtsgebäude un das Rathaus im 17. Jh. Erbaut,1600,4,2,1,0,4
16047,Amtsgebäude un das Rathaus im 17. Jh. Erbaut,1600,5,2,1,0,4
16047,Kirche im 17. Jh. Aus Kapelle hervorgegangen; Umbau nach Reform,1600,1,1,1,0,4
16047,Burg nach 1235 wiederaufgebaut; 1493 Umbau; Schloßkapelle 1627; 1757-59 großzuügiger Umbau,1627,12,5,1,0,0
16047,Burg nach 1235 wiederaufgebaut; 1493 Umbau; Schloßkapelle 1627; 1757-59 großzuügiger Umbau,1757,12,5,0,0,0
16048,Rathaus 1450 erbaut; Neubau nach Brand 1671-74,1450,5,2,1,0,0
16048,Liebfrauenkirche aus 16. Jh.; Neubau nach Brand 1647/48,1500,1,1,1,0,4
16048,Friedhof mit damals erbauter Kappele seit 1584; Anbauten 1538 und 1591,1538,1,1,0,0,0
16048,Friedhof mit damals erbauter Kappele seit 1584; Anbauten 1538 und 1591,1584,3,1,1,0,0
16048,Friedhof mit damals erbauter Kappele seit 1584; Anbauten 1538 und 1591,1591,1,1,0,0,0
16048,Liebfrauenkirche aus 16. Jh.; Neubau nach Brand 1647/48,1647,1,1,1,0,0
16048,Rathaus 1450 erbaut; Neubau nach Brand 1671-74,1671,5,2,1,0,0
16049,Martinskirche schon im 8. Jh.; 1227 ersetzt durch neue Kirche zu Ehren des Ortsheiligen Regiswindis,700,1,1,1,0,4
16049,Nikolauskapelle geht vielleicht ins 11. Jh zurück,1000,1,1,1,0,4
16049,Benediktinerinnen- später Dominikanerinnenkloster 1003 erbaut,1003,2,1,1,0,0
16049,Martinskirche schon im 8. Jh.; 1227 ersetzt durch neue Kirche zu Ehren des Ortsheiligen Regiswindis,1227,1,1,1,0,0
16049,Klostermühle 1344 abgebrannt und wiederaufgebaut; 1756 an gleicher Stelle neue Mahl- und Sägemühle,1325,6,3,1,2,2
16049,Klostermühle 1344 abgebrannt und wiederaufgebaut; 1756 an gleicher Stelle neue Mahl- und Sägemühle,1344,6,3,1,0,0
16049,Altes Rathaus 1480-1788,1480,5,2,1,0,0
16049,Basilika nach Brand 1564 als Hallenkirche neu aufgeführt; erneuert 1773,1550,1,1,1,2,2
16049,Ehem. Zehntscheuer 1568 erbaut,1568,6,3,1,0,0
16049,Basilika nach Brand 1564 als Hallenkirche neu aufgeführt; erneuert 1773,1575,1,1,1,1,2
16049,"Burg auf Neckarinsel, das sog. Untere Schloß (Wasserschloß), Neubau nach 1648",1625,11,4,1,2,2
16049,"Burg auf Neckarinsel, das sog. Untere Schloß (Wasserschloß), Neubau nach 1648",1650,11,4,1,1,2
16049,"Mahlmühle 1683 abgebrochen, dann Neubau",1675,6,3,1,2,2
16049,"Mahlmühle 1683 abgebrochen, dann Neubau",1700,6,3,1,1,2
16049,Klostermühle 1344 abgebrannt und wiederaufgebaut; 1756 an gleicher Stelle neue Mahl- und Sägemühle,1756,6,3,1,0,0
16049,Basilika nach Brand 1564 als Hallenkirche neu aufgeführt; erneuert 1773,1773,1,1,0,0,0
16050,Stadtkirche Johannes Bapt. Aus Ende 13. Jh.; Erweiterung 14. Jh.; Renovierung und Abschluß des Turmes 1569-74,1275,1,1,1,0,2
16050,Stadtkirche Johannes Bapt. Aus Ende 13. Jh.; Erweiterung 14. Jh.; Renovierung und Abschluß des Turmes 1569-74,1300,1,1,0,0,4
16050,Johanneskirchle wohl im 14. Jh. Erbaut,1300,1,1,1,0,4
16050,Steinhaus im 14. Jh. Städt. Adelssitz; oberer Holzaufbau wohl aus 16. Jh.,1300,9,4,1,0,4
16050,"Alte Oberamtei im 14. Jh. ""die Hohe Sehne"" gen.",1300,4,2,1,0,4
16050,Franziskanerkloster 1467 erbaut,1467,2,1,1,0,0
16050,Rathaus etwa 1470 erbaut,1475,5,2,1,0,1
16050,Steinhaus im 14. Jh. Städt. Adelssitz; oberer Holzaufbau wohl aus 16. Jh.,1500,9,4,0,0,4
16050,Bürgerhäuser aus dem 16. und 17. Jh. Erhalten,1500,9,4,1,0,4
16050,Schloß um 1560-65 aus früherer Burg umgebaut,1560,11,4,1,0,0
16050,Stadtkirche Johannes Bapt. Aus Ende 13. Jh.; Erweiterung 14. Jh.; Renovierung und Abschluß des Turmes 1569-74,1569,1,1,0,0,0
16050,Anbau des Salzhauses 1580,1580,6,3,1,0,0
16050,Bürgerhäuser aus dem 16. und 17. Jh. Erhalten,1600,9,4,1,0,4
16050,Stadtpfarrhaus 1626,1626,3,1,1,0,0
16051,"Burg L. seit etwa 1100; 1512 abgebrannt, 1634 zerstört und nicht wieder aufgebaut",1100,12,5,1,0,1
16051,Kirche 1345; erneuert 1762; Turm nach Brand 1785,1345,1,1,1,0,0
16051,"Burg L. seit etwa 1100; 1512 abgebrannt, 1634 zerstört und nicht wieder aufgebaut",1525,12,5,0,1,2
16051,Rathaus 1539; umgebaut 1783,1539,5,2,1,0,0
16051,Neues Schloß 1571 erbaut,1571,11,4,1,0,0
16051,Kirche 1345; erneuert 1762; Turm nach Brand 1785,1762,1,1,0,0,0
16051,Rathaus 1539; umgebaut 1783,1783,5,2,0,0,0
16051,Kirche 1345; erneuert 1762; Turm nach Brand 1785,1785,1,1,0,0,0
16052,Kloster St. Peter und Paul gegr. 1102; Kirche umgebaut 13. Jh; Chor nach Brand 1469 verlängert; zerstört 1525 bis 1548 wiederhergestellt,1102,2,1,1,0,0
16052,Kloster St. Peter und Paul gegr. 1102; Kirche umgebaut 13. Jh; Chor nach Brand 1469 verlängert; zerstört 1525 bis 1548 wiederhergestellt,1200,2,1,0,0,4
16052,Kloster St. Peter und Paul gegr. 1102; Kirche umgebaut 13. Jh; Chor nach Brand 1469 verlängert; zerstört 1525 bis 1548 wiederhergestellt,1469,2,1,0,0,0
16052,"Pfarrkirche, Neubau 1474",1474,1,1,1,0,0
16052,Konventsbau um 1470 erneuert,1475,2,1,1,0,1
16052,Kloster St. Peter und Paul gegr. 1102; Kirche umgebaut 13. Jh; Chor nach Brand 1469 verlängert; zerstört 1525 bis 1548 wiederhergestellt,1525,2,1,0,0,0
16052,Altes Rathaus 1686 erbaut,1686,5,2,1,0,0
16053,Schloß 1704-33,1704,11,4,1,0,0
16053,Jägereigebäude 1713-15,1713,16,7,1,0,0
16053,Ev. Stadtkirche 1718-26,1718,1,1,1,0,0
16053,"1764 wurde als ""Wirtshaus und Herberge zum röm. Kg."" ein besonderes Postgebäude errichtet",1764,6,3,1,0,0
16053,Das Opernhaus in 3 Wintermonaten 1764/65 erbaut,1764,15,6,1,0,0
16053,Rathaus 1767,1767,5,2,1,0,0
16053,1767 Wohnung der italienischen Künstler von der Oper,1767,9,4,1,0,0
16053,"1770 Gasthof ""Zur gold. Kanne""",1770,6,3,1,0,0
16053,kath. Kirche 1781,1781,1,1,1,0,0
16054,Gründung der Pfarrkirche zum hl. Alexander unbekannt; ertmals erw. 1282; jetziger Bau im 15. Jh. Errichtet; Chor wurde 1450 begonnen; Langhaus 1463; Turm 1481,1275,1,1,1,2,2
16054,Spätgotische Stadtkirche wurde im 15. Jh. Als Kapelle Zu Unserer Lieben Frau begründet; Nach Brand 1693 Neubau des Schiffs,1400,1,1,1,0,4
16054,Gründung der Pfarrkirche zum hl. Alexander unbekannt; ertmals erw. 1282; jetziger Bau im 15. Jh. Errichtet; Chor wurde 1450 begonnen; Langhaus 1463; Turm 1481,1400,1,1,1,0,4
16054,St.-Wendelins-Kapelle 1433 gestiftet,1433,1,1,1,0,0
16054,herschaftl. Schloß 1462 erneuert,1450,11,4,1,2,2
16054,Gründung der Pfarrkirche zum hl. Alexander unbekannt; ertmals erw. 1282; jetziger Bau im 15. Jh. Errichtet; Chor wurde 1450 begonnen; Langhaus 1463; Turm 1481,1450,1,1,0,0,0
16054,herschaftl. Schloß 1462 erneuert,1462,11,4,0,0,0
16054,Gründung der Pfarrkirche zum hl. Alexander unbekannt; ertmals erw. 1282; jetziger Bau im 15. Jh. Errichtet; Chor wurde 1450 begonnen; Langhaus 1463; Turm 1481,1463,1,1,0,0,0
16054,Rathaus 1465 errichtet; 1693 abgebrannt; 1760-62 durch Neubau ersetzt,1465,5,2,1,0,0
16054,Gründung der Pfarrkirche zum hl. Alexander unbekannt; ertmals erw. 1282; jetziger Bau im 15. Jh. Errichtet; Chor wurde 1450 begonnen; Langhaus 1463; Turm 1481,1481,1,1,0,0,0
16054,herrschaftl. Rennhaus im 16. Jh.,1500,9,4,1,0,4
16054,Kornhaus seit 1582,1582,6,3,1,0,0
16054,Spätgotische Stadtkirche wurde im 15. Jh. Als Kapelle Zu Unserer Lieben Frau begründet; Nach Brand 1693 Neubau des Schiffs,1700,1,1,0,1,2
16054,Kellerei und Vogtei 1746 als Oberamtei eingerichtet,1746,4,2,1,0,0
16054,Rathaus 1465 errichtet; 1693 abgebrannt; 1760-62 durch Neubau ersetzt,1760,5,2,1,0,0
16055,Stadtkirche St. Peter und Paul später St. Bartholomäus 1256 gegründet,1256,1,1,1,0,0
16055,Im 14. Jh. Steinhaus erw.,1300,9,4,1,0,4
16055,Schäfergasthaus Korne 15. Jh.,1400,6,3,1,0,4
16055,Rathaus um 1444,1450,5,2,1,0,1
16055,"Fachwerkhäuser, ältestes 1470; Vimpelinhaus 1630",1470,9,4,1,0,0
16055,Gotische Basilika mit hohem Chor 1472,1472,1,1,1,0,0
16055,Fruchtkasten 1495 erbaut,1495,6,3,1,0,0
16055,ehem. Reichsburg um 1555 zum Schloß erweitert,1550,12,5,1,2,2
16055,ehem. Reichsburg um 1555 zum Schloß erweitert,1550,11,4,0,0,1
16055,"Fachwerkhäuser, ältestes 1470; Vimpelinhaus 1630",1630,9,4,1,0,0
16056,Kirche geweiht 1178; Vorhalle aus dem frühen 13. Jh.,1178,1,1,1,0,0
16056,Kirche geweiht 1178; Vorhalle aus dem frühen 13. Jh.,1200,1,1,0,0,2
16056,Rathaus um 1600,1600,5,2,1,0,1
16057,St.-Johannis-Kirche als Kapelle bereits 1169 urkl. Gen.; 1250-70 Erbauung der heutigen Kirche; Erweiterung 1288; Wölbung des Langhauses 1584; Erhöhung des Turmes 1593; Stiftung einer angebauten Kapelle1606/07,1150,1,1,1,2,2
16057,St.-Johannis-Kirche als Kapelle bereits 1169 urkl. Gen.; 1250-70 Erbauung der heutigen Kirche; Erweiterung 1288; Wölbung des Langhauses 1584; Erhöhung des Turmes 1593; Stiftung einer angebauten Kapelle1606/07,1250,1,1,1,0,0
16057,Ordenskapelle 1252 errichtet; an deren Stelle 1730-35 Deutschordenskapelle errichtet,1252,1,1,1,0,0
16057,Dominikanerkloster 1273-1291 erbaut,1273,2,1,1,0,0
16057,Erweiterung der Ordensburg 1289; Vergrößerung 1566-72; Turm 1626; Erstellung des Kapitelsaales 1777-82,1275,12,5,1,2,2
