cid,city,country,lat,lon,elev,transport,in_hre,in_cne,pop1200,pop1300,pop1400,pop1500,pop1600,on_river,on_coast,inland,atlantic,baltic,northsea,medit,l1200,l1300,l1400,l1500,l1600,g_crash,g_recov
1177,Mechelen,Belgium,51.03,4.47,4,river north sea,True,True,3000.0,15000.0,10000.0,25000.0,11000.0,1,0,0,0,0,1,0,8.006367567650246,9.615805480084347,9.210340371976184,10.126631103850338,9.305650551780507,-0.4054651081081637,0.9162907318741542
1181,Meiningen,Germany,50.57,10.42,287,river north sea,True,True,2000.0,2000.0,1000.0,2000.0,5000.0,1,0,0,0,0,1,0,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,8.517193191416238,-0.6931471805599454,0.6931471805599454
1182,Meissen,Germany,51.17,13.47,106,river north sea,True,True,1000.0,2000.0,1000.0,2000.0,3000.0,1,0,0,0,0,1,0,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,8.006367567650246,-0.6931471805599454,0.6931471805599454
1187,Memmingen,Germany,47.98,10.18,601,river black sea,True,True,2000.0,3000.0,4000.0,5000.0,6000.0,1,0,0,0,0,0,0,7.600902459542082,8.006367567650246,8.294049640102028,8.517193191416238,8.699514748210191,0.2876820724517817,0.2231435513142106
1189,Menen,Belgium,50.8,3.12,18,river north sea,True,True,1000.0,2000.0,1000.0,2000.0,2000.0,1,0,0,0,0,1,0,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,7.600902459542082,-0.6931471805599454,0.6931471805599454
1191,Meppel,Netherlands,52.7,6.18,4,river north sea,True,True,1000.0,1000.0,1000.0,1000.0,2000.0,1,0,0,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,7.600902459542082,0.0,0.0
1193,Merseburg,Germany,51.35,11.98,88,river north sea,True,True,5000.0,5000.0,3000.0,5000.0,5000.0,1,0,0,0,0,1,0,8.517193191416238,8.517193191416238,8.006367567650246,8.517193191416238,8.517193191416238,-0.5108256237659923,0.5108256237659923
1196,Mettmann,Germany,51.25,6.97,140,land north sea,True,True,2000.0,2000.0,1000.0,3000.0,4000.0,0,0,1,0,0,1,0,7.600902459542082,7.600902459542082,6.907755278982137,8.006367567650246,8.294049640102028,-0.6931471805599454,1.0986122886681091
1198,Meulebeke,Belgium,50.95,3.28,15,land north sea,True,True,1000.0,1000.0,1000.0,2000.0,3000.0,0,0,1,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,7.600902459542082,8.006367567650246,0.0,0.6931471805599454
1202,Middelburg,Netherlands,51.5,3.62,1,north sea + river,True,True,3000.0,8000.0,5000.0,7000.0,20000.0,1,1,0,0,0,1,0,8.006367567650246,8.987196820661973,8.517193191416238,8.85366542803745,9.903487552536127,-0.4700036292457348,0.33647223662121206
1211,Minden,Germany,52.28,8.92,42,river north sea,True,True,2000.0,3000.0,2000.0,4000.0,4000.0,1,0,0,0,0,1,0,7.600902459542082,8.006367567650246,7.600902459542082,8.294049640102028,8.294049640102028,-0.4054651081081637,0.6931471805599454
1221,Mittweida,Germany,50.98,12.98,280,river north sea,True,True,1000.0,2000.0,1000.0,3000.0,3000.0,1,0,0,0,0,1,0,6.907755278982137,7.600902459542082,6.907755278982137,8.006367567650246,8.006367567650246,-0.6931471805599454,1.0986122886681091
1224,Moenchengladbach,Germany,50.18,6.45,70,land north sea,True,True,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,0.0,0.0
1239,Mons,Belgium,50.47,3.93,30,river north sea,True,True,2000.0,6000.0,9000.0,15000.0,16000.0,1,0,0,0,0,1,0,7.600902459542082,8.699514748210191,9.104979856318357,9.615805480084347,9.680344001221918,0.4054651081081655,0.5108256237659905
1263,Montreux,Switzerland,46.43,6.92,390,river mediterranean,True,True,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,0,1,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,0.0,0.0
1281,Muelheim an der Ruhr,Germany,51.42,6.83,63,river north sea,True,True,1000.0,1000.0,1000.0,1000.0,2000.0,1,0,0,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,7.600902459542082,0.0,0.0
1282,Muenchen,Germany,48.13,11.57,514,river black sea,True,True,5000.0,10000.0,7000.0,13000.0,20000.0,1,0,0,0,0,0,0,8.517193191416238,9.210340371976184,8.85366542803745,9.472704636443673,9.903487552536127,-0.35667494393873334,0.6190392084062228
1283,Muenster,Germany,51.95,7.62,55,river north sea,True,True,10000.0,16000.0,11000.0,10000.0,11000.0,1,0,0,0,0,1,0,9.210340371976184,9.680344001221918,9.305650551780507,9.210340371976184,9.305650551780507,-0.3746934494414109,-0.09531017980432388
1300,Namur,Belgium,50.47,4.87,120,river north sea,True,True,3000.0,5000.0,6000.0,8000.0,9000.0,1,0,0,0,0,1,0,8.006367567650246,8.517193191416238,8.699514748210191,8.987196820661973,9.104979856318357,0.18232155679395312,0.2876820724517817
1309,Nauen,Germany,52.6,12.87,35,land north sea,True,True,1000.0,1000.0,1000.0,1000.0,2000.0,0,0,1,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,7.600902459542082,0.0,0.0
1310,Naumburg,Germany,51.15,11.8,130,river north sea,True,True,2000.0,2000.0,1000.0,5000.0,8000.0,1,0,0,0,0,1,0,7.600902459542082,7.600902459542082,6.907755278982137,8.517193191416238,8.987196820661973,-0.6931471805599454,1.6094379124341014
1314,Neubrandenburg,Germany,53.55,13.25,18,river baltic,True,True,1000.0,2000.0,1000.0,2000.0,2000.0,1,0,0,0,1,0,0,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,7.600902459542082,-0.6931471805599454,0.6931471805599454
1315,Neuburg,Germany,48.73,11.18,383,river black sea,True,True,2000.0,2000.0,1000.0,2000.0,2000.0,1,0,0,0,0,0,0,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,7.600902459542082,-0.6931471805599454,0.6931471805599454
1316,Neuchatel,Switzerland,46.98,6.93,434,river mediterranean,True,True,2000.0,2000.0,1000.0,2000.0,3000.0,1,0,0,0,0,0,1,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,8.006367567650246,-0.6931471805599454,0.6931471805599454
1317,Neunkirchen,Austria,47.73,16.08,371,river black sea,True,True,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,0,0,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,0.0,0.0
1318,Neuruppin,Germany,52.92,12.8,44,river north sea,True,True,1000.0,2000.0,1000.0,4000.0,3000.0,1,0,0,0,0,1,0,6.907755278982137,7.600902459542082,6.907755278982137,8.294049640102028,8.006367567650246,-0.6931471805599454,1.3862943611198908
1319,Neuss,Germany,51.2,6.68,40,river north sea,True,True,2000.0,3000.0,2000.0,2000.0,3000.0,1,0,0,0,0,1,0,7.600902459542082,8.006367567650246,7.600902459542082,7.600902459542082,8.006367567650246,-0.4054651081081637,0.0
1321,Neuwied,Germany,50.42,7.45,60,river north sea,True,True,2000.0,2000.0,1000.0,1000.0,2000.0,1,0,0,0,0,1,0,7.600902459542082,7.600902459542082,6.907755278982137,6.907755278982137,7.600902459542082,-0.6931471805599454,0.0
1336,Nieuwpoort,Belgium,51.13,2.75,2,north sea + river,True,True,2000.0,5000.0,3000.0,6000.0,5000.0,1,1,0,0,0,1,0,7.600902459542082,8.517193191416238,8.006367567650246,8.699514748210191,8.517193191416238,-0.5108256237659923,0.6931471805599454
1338,Nijkerk,Netherlands,52.22,5.5,1,land north sea,True,True,0.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,-inf,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,0.0,0.0
1339,Nijmegen,Netherlands,51.83,5.83,46,river north sea,True,True,3000.0,3000.0,6000.0,12000.0,12000.0,1,0,0,0,0,1,0,8.006367567650246,8.006367567650246,8.699514748210191,9.392661928770137,9.392661928770137,0.6931471805599454,0.6931471805599454
1346,Nivelles,Belgium,50.6,4.33,148,land north sea,True,True,4000.0,5000.0,6000.0,6000.0,5000.0,0,0,1,0,0,1,0,8.294049640102028,8.517193191416238,8.699514748210191,8.699514748210191,8.517193191416238,0.18232155679395312,0.0
1352,Noerdlingen,Germany,48.85,10.5,430,river black sea,True,True,4000.0,6000.0,4000.0,6000.0,8000.0,1,0,0,0,0,0,0,8.294049640102028,8.699514748210191,8.294049640102028,8.699514748210191,8.987196820661973,-0.4054651081081637,0.4054651081081637
1357,Norden,Germany,53.6,7.2,7,north sea,True,True,1000.0,2000.0,1000.0,2000.0,2000.0,0,1,0,0,0,1,0,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,7.600902459542082,-0.6931471805599454,0.6931471805599454
1358,Nordhausen,Germany,51.5,10.78,180,river north sea,True,True,3000.0,4000.0,3000.0,6000.0,7000.0,1,0,0,0,0,1,0,8.006367567650246,8.294049640102028,8.006367567650246,8.699514748210191,8.85366542803745,-0.2876820724517817,0.6931471805599454
1381,Nuernberg,Germany,49.45,11.07,301,river north sea,True,True,7000.0,14000.0,6000.0,38000.0,40000.0,1,0,0,0,0,1,0,8.85366542803745,9.546812608597396,8.699514748210191,10.545341438708522,10.596634733096073,-0.8472978603872043,1.8458266904983311
1394,Offenbach,Germany,50.13,8.78,98,river north sea,True,True,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,0.0,0.0
1396,Oldenburg,Germany,53.15,8.22,5,river north sea,True,True,2000.0,3000.0,2000.0,2000.0,2000.0,1,0,0,0,0,1,0,7.600902459542082,8.006367567650246,7.600902459542082,7.600902459542082,7.600902459542082,-0.4054651081081637,0.0
1397,Oldenburg,Germany,54.28,10.87,8,baltic,True,True,1000.0,1000.0,1000.0,1000.0,2000.0,0,1,0,0,1,0,0,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,7.600902459542082,0.0,0.0
1410,Oppenheim,Germany,49.85,8.35,87,river north sea,True,True,2000.0,3000.0,2000.0,4000.0,5000.0,1,0,0,0,0,1,0,7.600902459542082,8.006367567650246,7.600902459542082,8.294049640102028,8.517193191416238,-0.4054651081081637,0.6931471805599454
1431,Osnabrueck,Germany,52.27,8.03,65,river north sea,True,True,10000.0,9000.0,5000.0,6000.0,3000.0,1,0,0,0,0,1,0,9.210340371976184,9.104979856318357,8.517193191416238,8.699514748210191,8.006367567650246,-0.5877866649021186,0.18232155679395312
1433,Ostende,Belgium,51.22,2.92,34,north sea,True,True,0.0,1000.0,2000.0,3000.0,5000.0,0,1,0,0,0,1,0,-inf,6.907755278982137,7.600902459542082,8.006367567650246,8.517193191416238,0.6931471805599454,0.4054651081081637
1439,Oudenaarde,Belgium,50.85,3.6,39,river north sea,True,True,2000.0,4000.0,3000.0,7000.0,7000.0,1,0,0,0,0,1,0,7.600902459542082,8.294049640102028,8.006367567650246,8.85366542803745,8.85366542803745,-0.2876820724517817,0.8472978603872043
1444,Paderborn,Germany,51.72,8.75,110,land north sea,True,True,7000.0,7000.0,4000.0,4000.0,5000.0,0,0,1,0,0,1,0,8.85366542803745,8.85366542803745,8.294049640102028,8.294049640102028,8.517193191416238,-0.5596157879354227,0.0
1468,Passau,Germany,48.58,13.47,310,river black sea,True,True,2000.0,3000.0,4000.0,4000.0,5000.0,1,0,0,0,0,0,0,7.600902459542082,8.006367567650246,8.294049640102028,8.294049640102028,8.517193191416238,0.2876820724517817,0.0
1492,Peruwelz,Belgium,50.52,3.6,59,land north sea,True,True,1000.0,1000.0,1000.0,2000.0,2000.0,0,0,1,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,0.0,0.6931471805599454
1503,Pforzheim,Germany,48.9,8.7,261,river north sea,True,True,2000.0,2000.0,1000.0,3000.0,4000.0,1,0,0,0,0,1,0,7.600902459542082,7.600902459542082,6.907755278982137,8.006367567650246,8.294049640102028,-0.6931471805599454,1.0986122886681091
1512,Pirmasens,Germany,49.2,7.6,387,land north sea,True,True,2000.0,2000.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,7.600902459542082,7.600902459542082,6.907755278982137,6.907755278982137,6.907755278982137,-0.6931471805599454,0.0
1513,Pirna,Germany,50.97,13.97,118,river north sea,True,True,0.0,1000.0,1000.0,1000.0,2000.0,1,0,0,0,0,1,0,-inf,6.907755278982137,6.907755278982137,6.907755278982137,7.600902459542082,0.0,0.0
1521,Plauen,Germany,50.5,12.13,412,river north sea,True,True,1000.0,1000.0,1000.0,1000.0,2000.0,1,0,0,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,7.600902459542082,0.0,0.0
1546,Poperinge,Belgium,50.85,2.72,1,land north sea,True,True,2000.0,2000.0,1000.0,4000.0,3000.0,0,0,1,0,0,1,0,7.600902459542082,7.600902459542082,6.907755278982137,8.294049640102028,8.006367567650246,-0.6931471805599454,1.3862943611198908
1554,Potsdam,Germany,52.4,13.07,31,river north sea,True,True,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,0.0,0.0
1561,Prenzlau,Germany,53.32,13.87,34,river north sea,True,True,3000.0,4000.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,8.006367567650246,8.294049640102028,6.907755278982137,6.907755278982137,6.907755278982137,-1.3862943611198908,0.0
1583,Quedlinburg,Germany,51.8,11.15,123,land north sea,True,True,2000.0,3000.0,2000.0,5000.0,6000.0,0,0,1,0,0,1,0,7.600902459542082,8.006367567650246,7.600902459542082,8.517193191416238,8.699514748210191,-0.4054651081081637,0.916290731874156
1588,Radevormwald,Germany,51.2,7.35,421,land north sea,True,True,0.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,-inf,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,0.0,0.0
1598,Ravensburg,Germany,47.78,9.62,450,land north sea,True,True,1000.0,1000.0,3000.0,5000.0,4000.0,0,0,1,0,0,1,0,6.907755278982137,6.907755278982137,8.006367567650246,8.517193191416238,8.294049640102028,1.0986122886681091,0.5108256237659923
1602,Recklinghausen,Germany,51.58,7.2,85,land north sea,True,True,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,0.0,0.0
1604,Regensburg,Germany,49.02,12.1,332,river black sea,True,True,16000.0,12000.0,8000.0,22000.0,20000.0,1,0,0,0,0,0,0,9.680344001221918,9.392661928770137,8.987196820661973,9.998797732340453,9.903487552536127,-0.4054651081081637,1.0116009116784799
1607,Reichenbach,Germany,50.62,12.3,380,land north sea,True,True,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,0.0,0.0
1609,Remscheid,Germany,51.18,7.18,365,land north sea,True,True,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,0.0,0.0
1610,Rendsburg,Germany,54.3,9.67,6,river north sea,True,True,1000.0,1000.0,1000.0,1000.0,2000.0,1,0,0,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,7.600902459542082,0.0,0.0
1617,Reutlingen,Germany,48.48,9.18,382,land north sea,True,True,3000.0,5000.0,3000.0,5000.0,5000.0,0,0,1,0,0,1,0,8.006367567650246,8.517193191416238,8.006367567650246,8.517193191416238,8.517193191416238,-0.5108256237659923,0.5108256237659923
1619,Rheine,Germany,52.28,7.43,35,river north sea,True,True,2000.0,2000.0,1000.0,1000.0,2000.0,1,0,0,0,0,1,0,7.600902459542082,7.600902459542082,6.907755278982137,6.907755278982137,7.600902459542082,-0.6931471805599454,0.0
1620,Rheydt,Germany,51.3,6.45,70,land north sea,True,True,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,0.0,0.0
1637,Roermond,Netherlands,51.2,6.0,22,river north sea,True,True,1000.0,2000.0,6000.0,7000.0,5000.0,1,0,0,0,0,1,0,6.907755278982137,7.600902459542082,8.699514748210191,8.85366542803745,8.517193191416238,1.0986122886681091,0.15415067982725894
1638,Roeselare,Belgium,50.95,3.13,19,land north sea,True,True,2000.0,3000.0,2000.0,3000.0,4000.0,0,0,1,0,0,1,0,7.600902459542082,8.006367567650246,7.600902459542082,8.006367567650246,8.294049640102028,-0.4054651081081637,0.4054651081081637
1644,Ronse,Belgium,50.75,3.6,68,land north sea,True,True,1000.0,2000.0,1000.0,2000.0,4000.0,0,0,1,0,0,1,0,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,8.294049640102028,-0.6931471805599454,0.6931471805599454
1645,Roosendaal,Netherlands,51.53,4.47,3,land north sea,True,True,0.0,1000.0,1000.0,2000.0,2000.0,0,0,1,0,0,1,0,-inf,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,0.0,0.6931471805599454
1648,Rostock,Germany,54.08,12.12,14,baltic + river,True,True,3000.0,10000.0,13000.0,10000.0,15000.0,1,1,0,0,1,0,0,8.006367567650246,9.210340371976184,9.472704636443673,9.210340371976184,9.615805480084347,0.2623642644674895,-0.2623642644674895
1652,Rothenburg ob der Tauber,Germany,49.38,10.17,430,river north sea,True,True,3000.0,5000.0,6000.0,6000.0,5000.0,1,0,0,0,0,1,0,8.006367567650246,8.517193191416238,8.699514748210191,8.699514748210191,8.517193191416238,0.18232155679395312,0.0
1654,Rottenburg am Neckar,Germany,48.47,8.93,349,river north sea,True,True,3000.0,3000.0,4000.0,3000.0,3000.0,1,0,0,0,0,1,0,8.006367567650246,8.006367567650246,8.294049640102028,8.006367567650246,8.006367567650246,0.2876820724517817,-0.2876820724517817
1655,Rotterdam,Netherlands,51.92,4.47,-4,north sea + river,True,True,1000.0,1000.0,2000.0,5000.0,19000.0,1,1,0,0,0,1,0,6.907755278982137,6.907755278982137,7.600902459542082,8.517193191416238,9.852194258148577,0.6931471805599454,0.916290731874156
1665,Ruiselede,Belgium,51.05,3.4,12,land north sea,True,True,1000.0,2000.0,1000.0,2000.0,2000.0,0,0,1,0,0,1,0,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,7.600902459542082,-0.6931471805599454,0.6931471805599454
1674,Saarbruecken,Germany,49.23,6.98,230,river north sea,True,True,3000.0,3000.0,2000.0,1000.0,2000.0,1,0,0,0,0,1,0,8.006367567650246,8.006367567650246,7.600902459542082,6.907755278982137,7.600902459542082,-0.4054651081081637,-0.6931471805599454
1691,Salzburg,Austria,47.9,13.03,427,river black sea,True,True,5000.0,6000.0,4000.0,7000.0,9000.0,1,0,0,0,0,0,0,8.517193191416238,8.699514748210191,8.294049640102028,8.85366542803745,9.104979856318357,-0.4054651081081637,0.5596157879354227
1692,Salzgitter,Germany,52.15,10.4,90,land north sea,True,True,0.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,-inf,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,0.0,0.0
1693,Salzwedel,Germany,52.86,11.15,19,river north sea,True,True,3000.0,3000.0,2000.0,5000.0,7000.0,1,0,0,0,0,1,0,8.006367567650246,8.006367567650246,7.600902459542082,8.517193191416238,8.85366542803745,-0.4054651081081637,0.916290731874156
1734,Schaffhausen,Switzerland,47.7,8.63,403,river north sea,True,True,2000.0,2000.0,3000.0,4000.0,5000.0,1,0,0,0,0,1,0,7.600902459542082,7.600902459542082,8.006367567650246,8.294049640102028,8.517193191416238,0.4054651081081637,0.2876820724517817
1735,Schiedam,Netherlands,51.92,4.3,-1,north sea + river,True,True,1000.0,1000.0,2000.0,4000.0,5000.0,1,1,0,0,0,1,0,6.907755278982137,6.907755278982137,7.600902459542082,8.294049640102028,8.517193191416238,0.6931471805599454,0.6931471805599454
1736,Schleswig,Germany,54.52,9.55,1,baltic,True,True,2000.0,3000.0,2000.0,2000.0,3000.0,0,1,0,0,1,0,0,7.600902459542082,8.006367567650246,7.600902459542082,7.600902459542082,8.006367567650246,-0.4054651081081637,0.0
1737,Schmalkalden,Germany,50.72,10.43,295,land north sea,True,True,2000.0,2000.0,1000.0,1000.0,2000.0,0,0,1,0,0,1,0,7.600902459542082,7.600902459542082,6.907755278982137,6.907755278982137,7.600902459542082,-0.6931471805599454,0.0
1739,Schorndorf,Germany,48.8,9.55,256,river north sea,True,True,1000.0,1000.0,1000.0,3000.0,5000.0,1,0,0,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,8.006367567650246,8.517193191416238,0.0,1.0986122886681091
1740,Schwabach,Germany,49.47,11.02,326,land north sea,True,True,1000.0,2000.0,1000.0,2000.0,3000.0,0,0,1,0,0,1,0,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,8.006367567650246,-0.6931471805599454,0.6931471805599454
1741,Schwaebisch Gmuend,Germany,48.82,9.8,321,river north sea,True,True,1000.0,2000.0,1000.0,1000.0,2000.0,1,0,0,0,0,1,0,6.907755278982137,7.600902459542082,6.907755278982137,6.907755278982137,7.600902459542082,-0.6931471805599454,0.0
1742,Schwaebisch Hall,Germany,49.12,9.73,304,river north sea,True,True,1000.0,2000.0,6000.0,6000.0,6000.0,1,0,0,0,0,1,0,6.907755278982137,7.600902459542082,8.699514748210191,8.699514748210191,8.699514748210191,1.0986122886681091,0.0
1743,Schwaz,Austria,47.33,11.73,545,river black sea,True,True,0.0,1000.0,4000.0,17000.0,9000.0,1,0,0,0,0,0,0,-inf,6.907755278982137,8.294049640102028,9.740968623038354,9.104979856318357,1.3862943611198908,1.4469189829363263
1744,Schweinfurt,Germany,50.05,10.27,226,river north sea,True,True,1000.0,2000.0,3000.0,4000.0,5000.0,1,0,0,0,0,1,0,6.907755278982137,7.600902459542082,8.006367567650246,8.294049640102028,8.517193191416238,0.4054651081081637,0.2876820724517817
1745,Schwerin,Germany,53.63,11.42,38,river baltic,True,True,2000.0,2000.0,1000.0,3000.0,2000.0,1,0,0,0,1,0,0,7.600902459542082,7.600902459542082,6.907755278982137,8.006367567650246,7.600902459542082,-0.6931471805599454,1.0986122886681091
1746,Schwytz,Switzerland,47.03,8.57,516,river north sea,True,True,2000.0,2000.0,1000.0,2000.0,3000.0,1,0,0,0,0,1,0,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,8.006367567650246,-0.6931471805599454,0.6931471805599454
1788,Siegen,Germany,50.87,8.03,267,land north sea,True,True,1000.0,2000.0,2000.0,3000.0,3000.0,0,0,1,0,0,1,0,6.907755278982137,7.600902459542082,7.600902459542082,8.006367567650246,8.006367567650246,0.0,0.4054651081081637
1796,Sion,Switzerland,46.24,7.33,500,river mediterranean,True,True,2000.0,3000.0,2000.0,2000.0,3000.0,1,0,0,0,0,0,1,7.600902459542082,8.006367567650246,7.600902459542082,7.600902459542082,8.006367567650246,-0.4054651081081637,0.0
1809,Sneek,Netherlands,53.03,5.67,6,river north sea,True,True,1000.0,2000.0,2000.0,3000.0,3000.0,1,0,0,0,0,1,0,6.907755278982137,7.600902459542082,7.600902459542082,8.006367567650246,8.006367567650246,0.0,0.4054651081081637
1811,Soest,Germany,51.57,8.12,101,land north sea,True,True,12000.0,12000.0,8000.0,10000.0,10000.0,0,0,1,0,0,1,0,9.392661928770137,9.392661928770137,8.987196820661973,9.210340371976184,9.210340371976184,-0.4054651081081637,0.2231435513142106
1813,Soignies,Belgium,50.58,4.07,84,land north sea,True,True,1000.0,2000.0,1000.0,1000.0,2000.0,0,0,1,0,0,1,0,6.907755278982137,7.600902459542082,6.907755278982137,6.907755278982137,7.600902459542082,-0.6931471805599454,0.0
1817,Solingen,Germany,51.17,7.08,221,land north sea,True,True,1000.0,2000.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,6.907755278982137,7.600902459542082,6.907755278982137,6.907755278982137,6.907755278982137,-0.6931471805599454,0.0
1821,Solothurn,Switzerland,47.22,7.53,432,river north sea,True,True,2000.0,2000.0,1000.0,3000.0,3000.0,1,0,0,0,0,1,0,7.600902459542082,7.600902459542082,6.907755278982137,8.006367567650246,8.006367567650246,-0.6931471805599454,1.0986122886681091
1834,Spandau,Germany,52.53,13.2,35,river north sea,True,True,1000.0,1000.0,1000.0,1000.0,2000.0,1,0,0,0,0,1,0,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,7.600902459542082,0.0,0.0
1836,Speyer,Germany,49.32,8.43,102,river north sea,True,True,7000.0,9000.0,5000.0,13000.0,8000.0,1,0,0,0,0,1,0,8.85366542803745,9.104979856318357,8.517193191416238,9.472704636443673,8.987196820661973,-0.5877866649021186,0.9555114450274349
1849,St Gallen,Switzerland,47.42,9.38,675,land north sea,True,True,3000.0,4000.0,3000.0,5000.0,5000.0,0,0,1,0,0,1,0,8.006367567650246,8.294049640102028,8.006367567650246,8.517193191416238,8.517193191416238,-0.2876820724517817,0.5108256237659923
1867,St-Truiden,Belgium,50.8,5.2,40,land north sea,True,True,3000.0,5000.0,4000.0,4000.0,5000.0,0,0,1,0,0,1,0,8.006367567650246,8.517193191416238,8.294049640102028,8.294049640102028,8.517193191416238,-0.2231435513142106,0.0
1868,Stade,Germany,53.6,9.47,9,north sea + river,True,True,2000.0,2000.0,1000.0,2000.0,2000.0,1,1,0,0,0,1,0,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,7.600902459542082,-0.6931471805599454,0.6931471805599454
1878,Stendal,Germany,52.6,11.85,32,river north sea,True,True,1000.0,2000.0,6000.0,6000.0,4000.0,1,0,0,0,0,1,0,6.907755278982137,7.600902459542082,8.699514748210191,8.699514748210191,8.294049640102028,1.0986122886681091,0.0
1881,Steyr,Austria,48.05,14.42,310,river black sea,True,True,2000.0,3000.0,2000.0,6000.0,9000.0,1,0,0,0,0,0,0,7.600902459542082,8.006367567650246,7.600902459542082,8.699514748210191,9.104979856318357,-0.4054651081081637,1.0986122886681091
1886,Stralsund,Germany,54.32,13.13,9,baltic,True,True,2000.0,12000.0,15000.0,11000.0,15000.0,0,1,0,0,1,0,0,7.600902459542082,9.392661928770137,9.615805480084347,9.305650551780507,9.615805480084347,0.2231435513142106,-0.31015492830383984
1888,Straubing,Germany,48.88,12.57,322,river black sea,True,True,1000.0,1000.0,1000.0,1000.0,2000.0,1,0,0,0,0,0,0,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,7.600902459542082,0.0,0.0
1890,Stuttgart,Germany,48.77,9.18,253,river north sea,True,True,4000.0,5000.0,4000.0,6000.0,9000.0,1,0,0,0,0,1,0,8.294049640102028,8.517193191416238,8.294049640102028,8.699514748210191,9.104979856318357,-0.2231435513142106,0.4054651081081637
1895,Suhl,Germany,50.62,10.72,422,land north sea,True,True,0.0,1000.0,1000.0,2000.0,4000.0,0,0,1,0,0,1,0,-inf,6.907755278982137,6.907755278982137,7.600902459542082,8.294049640102028,0.0,0.6931471805599454
1941,Temse,Belgium,51.13,4.22,10,river north sea,True,True,2000.0,2000.0,1000.0,2000.0,2000.0,1,0,0,0,0,1,0,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,7.600902459542082,-0.6931471805599454,0.6931471805599454
1952,Tiel,Netherlands,51.9,5.42,7,river north sea,True,True,3000.0,3000.0,2000.0,3000.0,2000.0,1,0,0,0,0,1,0,8.006367567650246,8.006367567650246,7.600902459542082,8.006367567650246,7.600902459542082,-0.4054651081081637,0.4054651081081637
