city_id,share_church,share_self,share_noble,share_unknown,share_foreign,share_unstable,share_occupied,share_pledged,share_contested,hanse,n_ruler_changes,n_extinction,n_conquest,n_purchase,n_mediatized,y0,y1
9068,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9070,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9071,0.0,0.0,0.29,0.71,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
9072,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,0.75,0,2.0,0.0,0.0,0.0,0.0,1300,1400
9073,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,3.0,0.0,0.0,0.0,0.0,1300,1400
9074,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9076,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
9077,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,1300,1400
9078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9079,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9081,0.0,0.0,0.0,1.0,0.0,0.71,0.0,0.71,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9082,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9083,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9084,0.0,0.0,0.57,0.43,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
9085,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9086,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9087,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9088,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9089,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9090,0.0,0.0,0.57,0.43,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,1300,1400
9091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0,1.0,0.0,0.0,1.0,0.0,1300,1400
9092,0.0,0.0,1.0,0.0,0.42,0.0,0.0,0.0,0.06,0,2.0,0.0,0.0,0.0,0.0,1300,1400
9093,0.0,0.0,0.82,0.18,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
9094,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9095,0.0,0.0,0.54,0.46,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
9096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9097,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9098,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,1300,1400
9099,0.0,0.0,0.9361702127659575,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
9100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9102,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9103,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3.0,1.0,0.0,0.0,0.0,1300,1400
9104,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9105,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9106,0.0,0.0,0.56,0.44,0.29,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,1300,1400
9107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9108,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9109,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,1300,1400
9110,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9113,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3.0,1.0,0.0,0.0,0.0,1300,1400
9114,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9115,0.0,0.0,1.0,0.0,0.73,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
9116,0.0,0.0,1.0,0.0,0.56,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,1300,1400
9117,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9119,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9120,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9121,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9122,0.0,0.0,1.0,0.0,0.42,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
9123,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9124,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9126,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3.0,1.0,0.0,0.0,0.0,1300,1400
9127,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9128,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3.0,1.0,0.0,0.0,0.0,1300,1400
9129,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9131,0.0,0.0,1.0,0.0,0.7014925373134329,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
9132,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9133,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9134,0.0,0.0,1.0,0.0,0.73,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
9135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
9136,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,3.0,1.0,0.0,0.0,0.0,1300,1400
9137,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9138,0.04,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
9139,0.0,0.0,1.0,0.0,0.33,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
9140,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9141,0.1,0.0,0.69,0.21,0.69,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,1300,1400
9142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9143,0.0,0.0,1.0,0.0,0.33,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
9144,0.0,0.0,0.2,0.8,0.2,0.0,0.0,0.0,0.0,0,4.0,1.0,0.0,0.0,0.0,1300,1400
9145,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9146,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9147,0.0,0.0,1.0,0.0,0.6197183098591549,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
9148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9149,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
9150,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9151,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9152,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,1300,1400
9153,0.0,0.0,0.54,0.46,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,1300,1400
9154,0.0,0.0,1.0,0.0,0.44,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
9155,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
9156,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9157,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9158,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9159,0.0,0.0,1.0,0.0,0.91,0.37,0.0,0.37,0.0,0,4.0,1.0,0.0,0.0,0.0,1300,1400
9160,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9161,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9162,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
9163,0.0,0.63,0.0,0.38,0.0,0.54,0.0,0.54,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
9164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.43,0,1.0,0.0,0.0,0.0,0.0,1300,1400
10002,0.0,0.09,0.0,0.92,0.0,0.08,0.0,0.08,0.0,0,1.0,0.0,1.0,0.0,0.0,1300,1400
10003,0.48,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
10004,0.32,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.32,0,1.0,0.0,0.0,0.0,0.0,1300,1400
10005,0.0,0.0,0.0,1.0,0.0,0.3,0.0,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10006,0.0,0.0,0.72,0.28,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
10007,0.0,0.0,0.42,0.58,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
10008,0.46,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.46,0,1.0,0.0,0.0,0.0,0.0,1300,1400
10009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10014,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10015,0.0,0.0,0.44,0.56,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
10016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10017,0.0,0.0,0.45,0.55,0.0,0.0,0.0,0.0,0.42,0,2.0,0.0,0.0,1.0,0.0,1300,1400
10018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
10019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10021,0.0,0.0,0.47,0.53,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,1300,1400
10022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
10023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10026,0.0,0.0,0.57,0.43,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,1300,1400
10027,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10028,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10029,0.0,0.0,0.94,0.06,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
10030,0.0,0.0,0.55,0.45,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,1300,1400
10031,0.0,0.0,0.44,0.56,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
10032,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10033,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.56,0,1.0,1.0,0.0,0.0,0.0,1300,1400
10034,0.0,0.0,0.47,0.53,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,1300,1400
10035,0.12,0.0,0.62,0.26,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,1300,1400
10036,0.0,0.0,1.0,0.0,0.41,0.59,0.0,0.59,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
10037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10038,0.0,0.0,1.0,0.0,0.0,0.49,0.0,0.49,0.0,0,1.0,0.0,0.0,1.0,0.0,1300,1400
10039,0.0,0.0,0.18,0.82,0.0,0.0,0.0,0.0,0.49,0,2.0,0.0,0.0,0.0,0.0,1300,1400
10040,0.0,0.0,0.0,1.0,0.0,0.81,0.0,0.81,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10041,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10042,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,1300,1400
10043,0.33,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,1300,1400
10044,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10045,0.0,0.0,0.67,0.33,0.0,0.0,0.0,0.0,0.31,0,1.0,0.0,0.0,1.0,0.0,1300,1400
10046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10047,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,1.0,0.0,1300,1400
10049,0.0,0.0,0.58,0.42,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,1300,1400
10050,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10051,0.0,0.0,0.13,0.87,0.0,0.01,0.0,0.01,0.0,0,3.0,0.0,0.0,1.0,0.0,1300,1400
10052,0.0,0.0,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
10053,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10054,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10056,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
10057,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0,2.0,0.0,0.0,1.0,0.0,1300,1400
10058,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10059,0.0,0.0,0.53,0.47,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
10060,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10061,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
10062,0.0,0.0,0.44,0.56,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,1300,1400
10064,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
10065,0.0,0.0,0.24,0.76,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
10066,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10067,0.0,0.0,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
10068,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,1300,1400
10069,0.0,0.0,0.58,0.42,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,1300,1400
10070,0.0,0.0,1.0,0.0,0.39,0.34,0.0,0.34,0.0,0,2.0,0.0,0.0,0.0,0.0,1300,1400
10071,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10072,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
10073,0.0,0.0,0.89,0.11,0.28,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,1.0,0.0,1300,1400
10074,0.06,0.0,0.6,0.34,0.0,0.0,0.0,0.0,0.06,0,2.0,0.0,0.0,1.0,0.0,1300,1400
10075,0.0,0.0,0.53,0.47,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,1300,1400
10076,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
10077,0.0,0.0,0.74,0.26,0.0,0.07,0.0,0.07,0.26,0,3.0,0.0,0.0,0.0,0.0,1300,1400
10078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10079,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,1300,1400
10080,0.0,0.0,0.47,0.53,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,1300,1400
10081,0.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,0.85,0,3.0,2.0,0.0,0.0,0.0,1300,1400
10082,0.0,0.0,1.0,0.0,0.0,0.74,0.0,0.74,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10083,0.0,0.0,0.96,0.04,0.0,0.04,0.0,0.04,0.0,0,2.0,0.0,0.0,0.0,0.0,1300,1400
10084,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10085,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10087,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
10088,0.0,0.0,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
10089,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
10090,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0,2.0,0.0,0.0,0.0,0.0,1300,1400
10091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10092,0.0,0.0,0.0,1.0,0.0,0.27,0.0,0.27,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10093,0.0,0.0,0.74,0.26,0.0,0.0,0.0,0.0,0.0,0,4.0,1.0,0.0,1.0,0.0,1300,1400
10095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10096,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10097,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10098,0.0,0.0,0.46,0.54,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
10099,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
10100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
10101,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
11001,0.11,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
11002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
11003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
11004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
11005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,1300,1400
11006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,1300,1400
11007,0.54,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,1300,1400
11008,0.0,0.0,1.0,0.0,0.0,0.11,0.0,0.0,0.11,1,1.0,1.0,0.0,0.0,0.0,1300,1400
11009,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
11010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1300,1400
11011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
11012,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.27,0,3.0,0.0,0.0,0.0,0.0,1300,1400
11013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
11014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1300,1400
11015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,1300,1400
