city_id,year,old_terr,new_terr,old_type,new_type,type_change,foreign_rule
9153,1306,P104,R152,noble,noble,11,
9153,1354,R152,W2890,noble,unknown,11,
9153,1547,W2890,A060,unknown,noble,7,
9154,1356,W342,L339,noble,noble,0,B316
9154,1437,L339,W342,noble,noble,0,
9154,1602,W342,S534,noble,noble,3,
9154,1700,S534,A060,noble,noble,0,
9155,1306,P104,R152,noble,noble,11,
9155,1400,R152,W2890,noble,unknown,0,
9155,1547,W2890,A060,unknown,noble,7,
9156,1485,W2890,A060,unknown,noble,11,
9157,1485,W2890,A060,unknown,noble,11,
9158,1581,M136,A060,church,noble,7,
9159,1306,P166,H010,noble,noble,3,B316
9159,1307,H010,M130,noble,noble,0,B316
9159,1310,M130,0P0018,noble,noble,0,
9159,1319,0P0018,L339,noble,noble,0,B316
9159,1437,L339,H010,noble,noble,3,B316
9159,1457,H010,0P0046,noble,noble,3,B316
9159,1471,0P0046,0J0012,noble,noble,0,B316
9159,1525,0J0012,H0101,noble,noble,0,B316
9159,1619,H0101,H0103,noble,noble,3,B316
9160,1485,W2890,A060,unknown,noble,0,
9161,1485,H247,A060,church,noble,0,
9162,1523,0M0022,A060,church,noble,8,
9162,1657,A060,S039,noble,noble,11,
9162,1738,S039,A060,noble,noble,3,
9163,1362,Z078,W2890,noble,unknown,0,
9163,1547,W2890,A060,unknown,noble,7,
9164,1536,0G0025,A060,church,noble,0,
10001,1363,0M0050,A2330,noble,noble,0,
10001,1422,A2330,W2890,noble,unknown,0,
10001,1547,W2890,A060,unknown,noble,3,
10001,1554,A060,W2890,noble,unknown,3,
10001,1603,W2890,S020,unknown,noble,11,
10001,1672,S020,S046,noble,noble,11,
10001,1690,S046,S0292,noble,noble,3,
10001,1741,S0292,W289,noble,noble,3,
10002,1308,A101,W2890,self,unknown,4,
10002,1547,W2890,A060,unknown,noble,7,
10002,1554,A060,W2890,noble,unknown,0,
10002,1603,W2890,S020,unknown,noble,11,
10002,1672,S020,S031,noble,noble,3,
10003,1348,M027,W2890,church,unknown,0,
10003,1572,W2890,S020,unknown,noble,0,
10003,1672,S020,S046,noble,noble,11,
10003,1690,S046,W289,noble,noble,3,
10004,1332,H247,W2890,church,unknown,0,
10004,1603,W2890,W289,unknown,noble,0,
10005,1571,W2890,A060,unknown,noble,11,
10005,1657,A060,S049,noble,noble,11,
10005,1718,S049,A060,noble,noble,3,
10006,1372,G080,W2890,noble,unknown,0,
10006,1427,W2890,W166,unknown,noble,12,
10006,1466,W166,W2890,noble,unknown,0,
10006,1567,W2890,A060,unknown,noble,0,
10006,1657,A060,S049,noble,noble,11,
10006,1718,S049,A060,noble,noble,3,
10007,1342,W1781,W2890,noble,unknown,0,
10007,1603,W2890,W289,unknown,noble,0,
10008,1354,W2890,H247,unknown,church,0,
10008,1572,H247,S025,church,noble,0,
10008,1596,S025,S029,noble,noble,0,
10008,1638,S029,W289,noble,noble,0,
10008,1640,W289,S0291,noble,noble,0,
10008,1644,S0291,W289,noble,noble,0,
10008,1648,W289,H262,noble,noble,0,
10008,1672,H262,S0290,noble,unknown,11,
10008,1673,S0290,S0292,unknown,noble,11,
10008,1741,S0292,W289,noble,noble,3,
10009,1571,S388,S392,noble,noble,11,
10011,1603,W2890,S020,unknown,noble,11,
10011,1672,S020,S046,noble,noble,11,
10011,1690,S046,W289,noble,noble,3,
10012,1603,W2890,W289,unknown,noble,3,
10012,1672,W289,S046,noble,noble,3,
10012,1690,S046,W289,noble,noble,3,
10013,1603,W2890,W289,unknown,noble,3,
10014,1485,W2890,A060,unknown,noble,11,
10014,1547,A060,W2890,noble,unknown,7,
10014,1603,W2890,S020,unknown,noble,11,
10014,1672,S020,S031,noble,noble,3,
10015,1356,W2890,S388,unknown,noble,0,
10015,1571,S388,S393,noble,noble,11,
10016,1572,W2890,S025,unknown,noble,11,
10016,1596,S025,S029,noble,noble,11,
10016,1638,S029,W289,noble,noble,3,
10016,1640,W289,S0291,noble,noble,11,
10016,1644,S0291,W289,noble,noble,3,
10016,1672,W289,S0290,noble,unknown,11,
10016,1673,S0290,S0292,unknown,noble,11,
10016,1741,S0292,W289,noble,noble,3,
10017,1342,T016,S386,noble,noble,5,
10017,1345,S386,W2890,noble,unknown,0,
10017,1485,W2890,A060,unknown,noble,11,
10017,1547,A060,W2890,noble,unknown,7,
10017,1603,W2890,S020,unknown,noble,11,
10017,1672,S020,S046,noble,noble,11,
10017,1690,S046,W289,noble,noble,3,
10018,1372,E001,S388,noble,noble,0,
10018,1464,S388,W2890,noble,unknown,0,
10018,1485,W2890,A060,unknown,noble,0,
10019,1572,W2890,S025,unknown,noble,11,
10019,1596,S025,S029,noble,noble,11,
10019,1638,S029,W289,noble,noble,3,
10019,1640,W289,S0291,noble,noble,11,
10019,1644,S0291,W289,noble,noble,3,
10019,1672,W289,S0290,noble,unknown,11,
10019,1673,S0290,S0292,unknown,noble,11,
10019,1741,S0292,W289,noble,noble,3,
10020,1547,W2890,A060,unknown,noble,7,
10020,1554,A060,W2890,noble,unknown,7,
10020,1603,W2890,S020,unknown,noble,11,
10020,1672,S020,S031,noble,noble,3,
10021,1312,B374,H214,noble,noble,2,
10021,1347,H214,W2890,noble,unknown,2,
10021,1541,W2890,S023,unknown,noble,11,
10021,1553,S023,W2890,noble,unknown,3,
10021,1572,W2890,S025,unknown,noble,11,
10021,1633,S025,S029,noble,noble,3,
10021,1638,S029,W289,noble,noble,3,
10021,1640,W289,S0291,noble,noble,11,
10021,1644,S0291,S031,noble,noble,3,
10021,1680,S031,S036,noble,noble,11,
10022,1340,B130,S388,noble,noble,0,
10022,1571,S388,S390,noble,noble,11,
10022,1597,S390,S392,noble,noble,3,
10023,1603,W2890,S020,unknown,noble,11,
10023,1672,S020,S031,noble,noble,3,
10024,1450,0B0029,S388,noble,noble,5,
10024,1583,S388,S392,noble,noble,3,
10024,1599,S392,S393,noble,noble,0,
10024,1643,S393,S387,noble,noble,11,
10024,1669,S387,S393,noble,noble,3,
10026,1329,Q004,G080,noble,noble,0,
10026,1357,G080,W2890,noble,unknown,0,
10026,1485,W2890,A060,unknown,noble,0,
10026,1546,A060,G080,noble,noble,0,
10026,1547,G080,R152,noble,noble,0,
10026,1564,R152,R155,noble,noble,11,
10027,1547,W2890,A060,unknown,noble,0,
10027,1554,A060,W2890,noble,unknown,0,
10027,1603,W2890,S020,unknown,noble,11,
10027,1672,S020,S031,noble,noble,3,
10028,1400,M027,W2890,church,unknown,0,
10028,1572,W2890,S025,unknown,noble,11,
10028,1596,S025,S029,noble,noble,11,
10028,1638,S029,W289,noble,noble,3,
10028,1640,W289,S031,noble,noble,11,
10029,1394,0W0037,W2890,noble,unknown,0,
10029,1603,W2890,S020,unknown,noble,0,
10029,1672,S020,S031,noble,noble,3,
10029,1699,S031,S041,noble,noble,3,
10030,1306,P104,R152,noble,noble,11,
10030,1355,R152,W2890,noble,unknown,11,
10030,1547,W2890,P104,unknown,noble,0,
10030,1562,P104,R152,noble,noble,0,
10030,1768,R152,O013,noble,noble,3,
10031,1356,W2890,S388,unknown,noble,0,
10031,1571,S388,S393,noble,noble,11,
10032,1583,S388,S392,noble,noble,3,
10032,1599,S392,S393,noble,noble,0,
10032,1643,S393,S387,noble,noble,11,
10032,1669,S387,S393,noble,noble,3,
10033,1356,0H0072,S388,noble,noble,3,
10033,1571,S388,S393,noble,noble,11,
10034,1312,B374,H214,noble,noble,2,
10034,1347,H214,W2890,noble,unknown,2,
10034,1541,W2890,S023,unknown,noble,11,
10034,1553,S023,W2890,noble,unknown,3,
10034,1572,W2890,S025,unknown,noble,11,
10034,1633,S025,S029,noble,noble,3,
10034,1638,S029,W289,noble,noble,3,
10034,1640,W289,S0291,noble,noble,11,
10034,1644,S0291,S031,noble,noble,3,
10034,1680,S031,S036,noble,noble,11,
10035,1312,W487,H214,church,noble,2,
10035,1353,H214,N235,noble,noble,2,
10035,1374,N235,W2890,noble,unknown,2,
10035,1572,W2890,S025,unknown,noble,0,
10035,1596,S025,S029,noble,noble,11,
10035,1638,S029,S020,noble,noble,3,
10035,1672,S020,S031,noble,noble,3,
10035,1680,S031,S036,noble,noble,11,
10036,1359,0H0043,L339,noble,noble,0,B316
10036,1403,L339,0R0001,noble,noble,0,
10036,1406,0R0001,L339,noble,noble,0,B316
10036,1437,L339,H010,noble,noble,0,B316
10036,1457,H010,0P0046,noble,noble,0,B316
10036,1471,0P0046,0J0012,noble,noble,0,B316
10036,1525,0J0012,H0101,noble,noble,0,B316
10036,1619,H0101,H0103,noble,noble,0,B316
10037,1550,G080,P104,noble,noble,3,
10037,1572,P104,R155,noble,noble,3,
10037,1647,R155,R166,noble,noble,11,
10038,1343,S391,H214,noble,noble,5,
10038,1583,H214,A060,noble,noble,3,
10038,1660,A060,W289,noble,noble,0,
10039,1331,0U0001,S386,unknown,noble,0,
10039,1349,S386,W2890,noble,unknown,0,
10039,1603,W2890,W289,unknown,noble,0,
10039,1672,W289,S046,noble,noble,11,
10039,1690,S046,S0292,noble,noble,3,
10039,1741,S0292,W289,noble,noble,3,
10040,1603,W2890,S020,unknown,noble,11,
10040,1672,S020,S031,noble,noble,3,
10041,1583,H214,W2890,noble,unknown,3,
10041,1603,W2890,W289,unknown,noble,3,
10041,1672,W289,S0290,noble,unknown,11,
10041,1673,S0290,S0292,unknown,noble,11,
10041,1741,S0292,W289,noble,noble,3,
10042,1397,S386,0S0048,noble,noble,3,
10042,1448,0S0048,W2890,noble,unknown,0,
10042,1453,W2890,S388,unknown,noble,0,
10042,1583,S388,S392,noble,noble,3,
10043,1333,N037,0R0025,church,noble,0,
10043,1364,0R0025,R152,noble,noble,0,
10043,1596,R152,0R0026,noble,noble,0,
10043,1616,0R0026,R155,noble,noble,3,
10043,1647,R155,R166,noble,noble,11,
10045,1333,W2890,G080,unknown,noble,5,
10045,1550,G080,P104,noble,noble,0,
10045,1563,P104,R152,noble,noble,0,
10045,1564,R152,R155,noble,noble,11,
10046,1408,M027,0S0049,church,noble,0,
10046,1525,0S0049,S388,noble,noble,0,
10046,1583,S388,S392,noble,noble,3,
10046,1599,S392,S393,noble,noble,0,
10046,1643,S393,S387,noble,noble,11,
10046,1669,S387,S393,noble,noble,3,
10047,1526,S005,A060,church,noble,8,
10047,1532,A060,W2890,noble,unknown,0,
10047,1603,W2890,S020,unknown,noble,11,
10047,1672,S020,S031,noble,noble,3,
10047,1699,S031,S041,noble,noble,3,
10048,1326,S388,S386,noble,noble,5,
10048,1362,S386,0S0049,noble,noble,11,
10048,1564,0S0049,W2890,noble,unknown,3,
10048,1567,W2890,S388,unknown,noble,0,
10048,1571,S388,S392,noble,noble,11,
10048,1598,S392,0B0035,noble,noble,0,
10048,1607,0B0035,S393,noble,noble,0,
10049,1350,L269,S386,noble,noble,0,
10049,1358,S386,W2890,noble,unknown,0,
10049,1603,W2890,W289,unknown,noble,0,
10049,1672,W289,S046,noble,noble,11,
10049,1690,S046,W289,noble,noble,3,
10050,1550,G080,R152,noble,noble,3,
10050,1647,R152,R164,noble,noble,11,
10051,1307,C098,W2890,noble,unknown,0,
10051,1390,W2890,0W0037,unknown,noble,0,
10051,1396,0W0037,W2890,noble,unknown,5,
10051,1547,W2890,A060,unknown,noble,7,
10051,1554,A060,W2890,noble,unknown,0,
10051,1603,W2890,S020,unknown,noble,11,
10051,1672,S020,S031,noble,noble,3,
10052,1395,0W0037,W2890,noble,unknown,0,
10052,1603,W2890,W289,unknown,noble,0,
10052,1672,W289,S046,noble,noble,11,
10052,1690,S046,W289,noble,noble,3,
10053,1542,W487,H214,church,noble,12,
10053,1583,H214,W487,noble,church,0,
10053,1584,W487,A060,church,noble,0,
10053,1660,A060,S020,noble,noble,0,
10053,1672,S020,S031,noble,noble,3,
10053,1680,S031,S038,noble,noble,11,
10054,1547,W2890,A060,unknown,noble,7,
10054,1554,A060,W2890,noble,unknown,0,
10054,1603,W2890,S020,unknown,noble,11,
10054,1672,S020,S031,noble,noble,3,
10055,1411,W166,W2890,noble,unknown,0,
10055,1567,W2890,A060,unknown,noble,0,
10056,1334,W1781,S388,noble,noble,0,
10056,1571,S388,S392,noble,noble,11,
10056,1624,S392,S025,noble,noble,0,
10056,1633,S025,S029,noble,noble,3,
10056,1638,S029,S020,noble,noble,3,
10056,1672,S020,S031,noble,noble,3,
10056,1680,S031,S0231,noble,noble,11,
10056,1699,S0231,S041,noble,noble,3,
10056,1735,S041,S038,noble,noble,0,
10057,1326,0A0020,E159,noble,noble,5,
10057,1350,E159,W2890,noble,unknown,0,
10057,1603,W2890,W289,unknown,noble,0,
10058,1571,W2890,A060,unknown,noble,11,
10058,1657,A060,S049,noble,noble,11,
10058,1718,S049,A060,noble,noble,3,
10059,1353,H214,W2890,noble,unknown,0,
10059,1541,W2890,S023,unknown,noble,11,
10059,1553,S023,W2890,noble,unknown,3,
10059,1572,W2890,S025,unknown,noble,11,
10059,1633,S025,S029,noble,noble,3,
10059,1638,S029,S020,noble,noble,3,
10059,1672,S020,S031,noble,noble,3,
10059,1680,S031,S0231,noble,noble,11,
10059,1699,S0231,S041,noble,noble,3,
10059,1735,S041,S038,noble,noble,0,
10060,1571,S388,S392,noble,noble,0,
10061,1340,H247,W2890,church,unknown,0,
10061,1572,W2890,S025,unknown,noble,0,
10061,1596,S025,S029,noble,noble,0,
10061,1638,S029,W289,noble,noble,11,
10061,1640,W289,S031,noble,noble,11,
10062,1344,0W0037,W2890,noble,unknown,5,
10062,1603,W2890,S020,unknown,noble,11,
10062,1672,S020,S031,noble,noble,3,
10064,1324,S391,S388,noble,noble,0,
10064,1407,S388,W2890,noble,unknown,0,
10064,1574,W2890,S388,unknown,noble,0,
10064,1583,S388,S392,noble,noble,3,
10064,1599,S392,S393,noble,noble,0,
10064,1643,S393,S387,noble,noble,11,
10064,1669,S387,S393,noble,noble,3,
10065,1324,S388,W2890,noble,unknown,0,
10065,1547,W2890,A060,unknown,noble,7,
10065,1554,A060,W2890,noble,unknown,0,
10065,1572,W2890,S025,unknown,noble,11,
10065,1633,S025,S029,noble,noble,3,
10065,1638,S029,S020,noble,noble,3,
10065,1672,S020,S031,noble,noble,3,
10065,1699,S031,S041,noble,noble,3,
10066,1603,W2890,W289,unknown,noble,0,
10067,1383,S386,W2890,noble,unknown,0,
10067,1603,W2890,S020,unknown,noble,0,
10067,1672,S020,S046,noble,noble,11,
10067,1690,S046,S0292,noble,noble,3,
10067,1741,S0292,W289,noble,noble,3,
10068,1371,H216,H215,noble,noble,5,
10068,1548,H215,0M0050,noble,noble,5,
10068,1555,0M0050,W2890,noble,unknown,0,
10068,1572,W2890,S025,unknown,noble,11,
10068,1633,S025,S029,noble,noble,3,
10068,1638,S029,S020,noble,noble,3,
10068,1672,S020,S031,noble,noble,3,
10068,1710,S031,S038,noble,noble,0,
10069,1304,W166,P104,noble,noble,0,
10069,1358,P104,W2890,noble,unknown,0,
10069,1547,W2890,A060,unknown,noble,7,
10069,1554,A060,W2890,noble,unknown,7,
10069,1603,W2890,S020,unknown,noble,11,
10069,1672,S020,S031,noble,noble,3,
10070,1334,W1781,S388,noble,noble,0,
10070,1361,S388,L339,noble,noble,0,B316
10070,1400,L339,S388,noble,noble,0,
10070,1571,S388,S392,noble,noble,11,
10071,1572,W2890,S025,unknown,noble,3,
10071,1596,S025,S029,noble,noble,3,
10071,1638,S029,W289,noble,noble,3,
10071,1640,W289,S031,noble,noble,3,
10072,1316,L269,G080,noble,noble,0,
10072,1550,G080,R152,noble,noble,3,
10072,1596,R152,R155,noble,noble,0,
10072,1647,R155,R165,noble,noble,11,
10072,1666,R165,R155,noble,noble,3,
10073,1361,S386,L339,noble,noble,0,B316
10073,1389,L339,W2890,noble,unknown,5,
10073,1603,W2890,S020,unknown,noble,11,
10073,1672,S020,S031,noble,noble,3,
10073,1699,S031,S041,noble,noble,3,
10074,1306,H247,F208,church,noble,5,
10074,1366,F208,W2890,noble,unknown,0,
10074,1572,W2890,S025,unknown,noble,11,
10074,1596,S025,S029,noble,noble,11,
10074,1638,S029,W289,noble,noble,3,
10074,1640,W289,S0291,noble,noble,11,
10074,1644,S0291,S031,noble,noble,3,
10074,1680,S031,S038,noble,noble,11,
10075,1315,S170,H214,noble,noble,0,
10075,1353,H214,W2890,noble,unknown,0,
10075,1572,W2890,S025,unknown,noble,0,
10075,1596,S025,S029,noble,noble,0,
10075,1638,S029,S020,noble,noble,0,
10075,1672,S020,S031,noble,noble,0,
10075,1680,S031,S036,noble,noble,0,
10075,1723,S036,S038,noble,noble,0,
10076,1318,L269,G080,noble,noble,0,
10076,1550,G080,P104,noble,noble,3,
10076,1572,P104,R152,noble,noble,3,
10076,1596,R152,0R0026,noble,noble,0,
10076,1616,0R0026,R155,noble,noble,3,
10076,1647,R155,R166,noble,noble,11,
10077,1323,S268,H407,noble,noble,0,
10077,1330,H407,W2890,noble,unknown,0,
10077,1356,W2890,S388,unknown,noble,0,
10077,1571,S388,S390,noble,noble,11,
10077,1597,S390,S392,noble,noble,3,
10078,1410,N037,W2890,church,unknown,0,
10078,1547,W2890,A060,unknown,noble,7,
10078,1554,A060,W2890,noble,unknown,0,
10078,1603,W2890,S020,unknown,noble,11,
10078,1672,S020,S031,noble,noble,3,
10079,1356,0H0072,S388,noble,noble,3,
10079,1571,S388,S393,noble,noble,11,
10080,1312,B374,H214,noble,noble,2,
10080,1347,H214,W2890,noble,unknown,2,
10080,1541,W2890,S023,unknown,noble,11,
10080,1553,S023,W2890,noble,unknown,3,
10080,1572,W2890,S025,unknown,noble,11,
10080,1633,S025,S029,noble,noble,3,
10080,1638,S029,S020,noble,noble,3,
10080,1672,S020,S031,noble,noble,3,
10080,1680,S031,S0231,noble,noble,11,
10080,1699,S0231,S038,noble,noble,3,
10081,1340,S386,S391,noble,noble,0,
10081,1385,S391,0S0048,noble,noble,3,
10081,1396,0S0048,W2890,noble,unknown,3,
10081,1434,W2890,S388,unknown,noble,0,
10081,1583,S388,S392,noble,noble,3,
10081,1599,S392,S393,noble,noble,0,
10081,1643,S393,S387,noble,noble,11,
10081,1669,S387,S393,noble,noble,3,
10082,1523,F208,B356,noble,noble,0,
10082,1735,B356,M310,noble,noble,0,
10083,1333,0L0028,S386,noble,noble,0,
10083,1396,S386,W2890,noble,unknown,0,
10083,1603,W2890,S020,unknown,noble,11,
10083,1672,S020,S031,noble,noble,3,
10084,1519,S388,W2890,noble,unknown,0,
10084,1541,W2890,S023,unknown,noble,11,
10084,1553,S023,W2890,noble,unknown,3,
10084,1572,W2890,S025,unknown,noble,11,
10084,1633,S025,S029,noble,noble,3,
10084,1638,S029,S020,noble,noble,3,
10084,1672,S020,S031,noble,noble,3,
10084,1680,S031,S0231,noble,noble,11,
10084,1699,S0231,S041,noble,noble,3,
10084,1735,S041,S038,noble,noble,0,
10085,1447,W2890,0A0017,unknown,noble,0,
10085,1485,0A0017,W2890,noble,unknown,0,
10085,1603,W2890,S020,unknown,noble,11,
10085,1672,S020,W289,noble,noble,3,
10086,1572,W2890,S025,unknown,noble,11,
10086,1596,S025,S029,noble,noble,11,
10086,1638,S029,W289,noble,noble,3,
10086,1640,W289,S031,noble,noble,11,
10087,1306,P104,R152,noble,noble,11,
10087,1596,R152,R155,noble,noble,0,
10087,1647,R155,R165,noble,noble,11,
10087,1666,R165,R166,noble,noble,3,
10088,1383,0T0010,W2890,noble,unknown,0,
10088,1603,W2890,W289,unknown,noble,0,
10089,1334,W1781,S388,noble,noble,0,
10089,1571,S388,S392,noble,noble,11,
10090,1371,H216,H215,noble,noble,11,
10090,1379,H215,H214,noble,noble,11,
10090,1583,H214,A060,noble,noble,3,
10090,1660,A060,S020,noble,noble,0,
10090,1672,S020,S031,noble,noble,3,
10090,1714,S031,S041,noble,noble,0,
10091,1550,G080,P104,noble,noble,3,
10091,1572,P104,R155,noble,noble,3,
10091,1647,R155,R166,noble,noble,11,
10092,1571,W2890,A060,unknown,noble,0,
10092,1657,A060,S049,noble,noble,11,
10092,1718,S049,A060,noble,noble,3,
10093,1304,W334,B374,noble,noble,3,
10093,1316,B374,H214,noble,noble,5,
10093,1353,H214,N235,noble,noble,2,
10093,1374,N235,W2890,noble,unknown,2,
10093,1541,W2890,S023,unknown,noble,11,
10093,1553,S023,W2890,noble,unknown,3,
10093,1572,W2890,S025,unknown,noble,11,
10093,1633,S025,S029,noble,noble,3,
10093,1638,S029,W289,noble,noble,3,
10093,1640,W289,S0291,noble,noble,11,
10093,1644,S0291,S031,noble,noble,3,
10093,1680,S031,S036,noble,noble,11,
10095,1572,W2890,S025,unknown,noble,11,
10095,1633,S025,S029,noble,noble,3,
10095,1638,S029,W289,noble,noble,3,
10095,1640,W289,S031,noble,noble,11,
10096,1583,H214,W2890,noble,unknown,3,
10096,1603,W2890,W289,unknown,noble,3,
10096,1660,W289,S031,noble,noble,0,
10096,1680,S031,S038,noble,noble,11,
10097,1427,W166,W2890,noble,unknown,0,
10097,1571,W2890,A060,unknown,noble,0,
10097,1657,A060,S049,noble,noble,11,
10097,1718,S049,A060,noble,noble,3,
10098,1346,W1781,W2890,noble,unknown,11,
10098,1603,W2890,W289,unknown,noble,7,
10099,1306,P104,R152,noble,noble,11,
10099,1564,R152,R155,noble,noble,11,
10099,1647,R155,R164,noble,noble,11,
10099,1678,R164,R158,noble,noble,11,
10100,1603,W2890,W289,unknown,noble,3,
10100,1640,W289,S031,noble,noble,11,
10101,1500,W166,R152,noble,noble,0,
10101,1768,R152,O013,noble,noble,3,
11001,1389,A154,M010,noble,church,7,
11001,1680,M010,B3742,church,noble,8,
11002,1680,M010,B3742,church,noble,5,
11003,1680,M010,B3742,church,noble,8,
11004,1422,A2330,W2890,noble,unknown,3,
11004,1547,W2890,A060,unknown,noble,7,
11005,1315,A233,L007,noble,noble,2,
11005,1324,L007,0R0001,noble,noble,0,
11005,1415,0R0001,L339,noble,noble,0,
11005,1417,L339,A1620,noble,unknown,0,
11005,1440,A1620,B3741,unknown,noble,11,
11005,1471,B3741,A1620,noble,unknown,3,
11005,1486,A1620,B3742,unknown,noble,11,
11006,1315,A233,L009,noble,noble,2,
11006,1324,L009,0R0001,noble,noble,0,
11006,1415,0R0001,L339,noble,noble,0,
11006,1417,L339,A1620,noble,unknown,0,
11006,1440,A1620,B3741,unknown,noble,11,
11006,1471,B3741,A1620,noble,unknown,3,
11006,1486,A1620,B3742,unknown,noble,11,
11007,1346,W2890,M010,unknown,church,3,
11007,1579,M010,A060,church,noble,0,
11008,1315,A233,H044,noble,noble,3,
11008,1648,H044,B3742,noble,noble,8,
11009,1468,A151,A134,noble,noble,3,
11009,1561,A134,A158,noble,noble,3,
11009,1603,A158,A1511,noble,noble,11,
11010,1356,Q004,A2330,noble,noble,10,
11010,1422,A2330,W2890,noble,unknown,10,
11010,1485,W2890,A060,unknown,noble,10,
11010,1497,A060,A214,noble,noble,10,
11010,1659,A214,S047,noble,noble,3,
11010,1746,S047,A060,noble,noble,3,
11011,1570,W2890,M136,unknown,church,0,
11011,1581,M136,A060,church,noble,0,
11012,1319,G324,B268,noble,noble,10,
11012,1344,B268,H407,noble,noble,0,
11012,1373,H407,0H0053,noble,noble,0,
11012,1424,0H0053,S388,noble,noble,0,
11012,1571,S388,S392,noble,noble,11,
11012,1623,S392,H044,noble,noble,0,
11012,1648,H044,B3742,noble,noble,0,
11013,1468,A151,A134,noble,noble,3,
11013,1561,A134,A158,noble,noble,3,
11013,1603,A158,A1511,noble,noble,11,
11014,1485,W2890,A060,unknown,noble,11,
11014,1657,A060,S047,noble,noble,11,
11014,1746,S047,A060,noble,noble,3,
11015,1315,A233,L007,noble,noble,0,
11015,1324,L007,0R0001,noble,noble,0,
11015,1415,0R0001,L339,noble,noble,0,
11015,1417,L339,A1620,noble,unknown,0,
11015,1440,A1620,B3741,unknown,noble,0,
11015,1471,B3741,A1620,noble,unknown,0,
11015,1486,A1620,B3742,unknown,noble,0,
11016,1422,A2330,W2890,noble,unknown,3,
11016,1547,W2890,A060,unknown,noble,7,
11016,1657,A060,S039,noble,noble,11,
11016,1738,S039,A060,noble,noble,3,
11017,1431,H407,W2890,noble,unknown,0,
11017,1485,W2890,A060,unknown,noble,0,
11017,1574,A060,H044,noble,noble,0,
11017,1648,H044,S133,noble,noble,7,
11017,1699,S133,B3742,noble,noble,7,
11018,1422,A2330,W2890,noble,unknown,3,
11018,1547,W2890,A060,unknown,noble,7,
11018,1657,A060,S039,noble,noble,11,
11018,1738,S039,A060,noble,noble,3,
11020,1635,M010,A060,church,noble,7,
11020,1657,A060,S047,noble,noble,11,
11020,1687,S047,B3742,noble,noble,5,
11021,1324,M010,0A0019,church,noble,0,
11022,1680,M010,B3742,church,noble,8,
11023,1315,A233,H044,noble,noble,3,
11023,1648,H044,B3742,noble,noble,8,
11024,1396,A154,A134,noble,noble,11,
11024,1544,A134,A158,noble,noble,11,
11025,1648,H044,B3742,noble,noble,8,
11026,1485,W2890,A060,unknown,noble,11,
11026,1657,A060,S039,noble,noble,11,
11026,1738,S039,A060,noble,noble,3,
11027,1599,G324,L0071,noble,noble,0,
11027,1670,L0071,B3742,noble,noble,0,
11028,1396,A154,A134,noble,noble,11,
11028,1561,A134,A158,noble,noble,3,
11028,1603,A158,A1341,noble,noble,11,
11030,1422,A2330,W2890,noble,unknown,3,
11030,1547,W2890,A060,unknown,noble,7,
11031,1547,W2890,A060,unknown,noble,7,
11032,1485,W2890,A060,unknown,noble,11,
11032,1657,A060,S047,noble,noble,11,
11032,1746,S047,A060,noble,noble,3,
11033,1416,H017,A214,noble,noble,0,
11033,1417,A214,M010,noble,church,0,
11033,1524,M010,0M0033,church,church,0,
11033,1648,0M0033,B3742,church,noble,8,
11034,1315,W2890,B374,unknown,noble,0,
11034,1320,B374,W400,noble,noble,0,
11034,1348,W400,1F0001,noble,noble,0,
11034,1350,1F0001,W400,noble,noble,0,
11034,1351,W400,0B0082,noble,noble,0,
11034,1364,0B0082,L339,noble,noble,0,B316
11034,1375,L339,0R0018,noble,noble,5,
11034,1402,0R0018,W2890,noble,unknown,5,
11034,1547,W2890,A060,unknown,noble,0,B316
11035,1573,H044,A060,noble,noble,7,
11035,1579,A060,M010,noble,church,7,
11035,1680,M010,B3742,church,noble,7,
11036,1427,B402,S388,noble,noble,0,
11036,1564,S388,S707,noble,noble,5,
11036,1635,S707,L0071,noble,noble,5,
11036,1705,L0071,C0031,noble,noble,3,
11037,1485,W2890,A060,unknown,noble,3,
11037,1648,A060,S133,noble,noble,7,
11037,1699,S133,B3742,noble,noble,7,
11038,1367,N037,S415,church,noble,0,
11038,1368,S415,L339,noble,noble,2,B316
11038,1400,L339,W2890,noble,unknown,2,
11038,1485,W2890,A060,unknown,noble,11,
11040,1332,F013,H044,noble,noble,0,
11040,1648,H044,B3742,noble,noble,8,
11041,1333,M169,W2890,noble,unknown,0,
11041,1485,W2890,A060,unknown,noble,11,
11041,1657,A060,S047,noble,noble,11,
11041,1746,S047,A060,noble,noble,3,
11042,1320,B374,W400,noble,noble,3,
11042,1348,W400,1F0001,noble,noble,3,
11042,1350,1F0001,W400,noble,noble,3,
11042,1351,W400,0B0082,noble,noble,3,
11042,1373,0B0082,L339,noble,noble,3,
11042,1417,L339,A1620,noble,unknown,3,
11042,1440,A1620,B3741,unknown,noble,0,
11042,1471,B3741,A1620,noble,unknown,0,
11042,1486,A1620,B3742,unknown,noble,0,
11043,1407,H247,W2890,church,unknown,0,
11043,1485,W2890,A060,unknown,noble,11,
11043,1657,A060,S047,noble,noble,11,
11043,1746,S047,A060,noble,noble,3,
11044,1460,P104,W2890,noble,unknown,0,
11044,1547,W2890,P104,unknown,noble,7,
11044,1560,P104,A060,noble,noble,0,
11044,1657,A060,S049,noble,noble,11,
11044,1718,S049,A060,noble,noble,3,
