terr_id,terr_name,ruler_type,subtype
S727,Straßberg (Herrschaft),noble,lordship
S728,Straßburg (freie Reichsstadt).,self,imperial_city
S729,Straßburg (Hochstift),church,bishopric
S730,Straubenhardt ,noble,family_line
S731,Straubing (Burg. Dorf. Stadt. Herrschaft),noble,lordship
S732,Straubing-Holland (Herzöge),noble,family_line
S733,Straupitz (Herrschaft,noble,lordship
S734,Strehlitz; Groß Strehlitz (Fürstentum),noble,principality
S735,Streit von Immendingen. Streitt von immendingen (Reichsritter),noble,knight_lord
S736,Streitberg (Reichsritter),noble,knight_lord
S737,Strelitz (Burg. Herrschaft),noble,lordship
S738,Stria ,noble,family_line
S739,Stromberg ,noble,family_line
S740,Strya (Gau südlich der Maasmündung) ,noble,family_line
S741,Stuben (Reichsritter),noble,knight_lord
S742,Stuben zu Dauberg (Reichsritter),noble,knight_lord
S743,Stubenberg (Grafen).,noble,county
S744,Stühlingen (Herren; Landgrafschaft),noble,landgraviate
S745,Sturmarium (Stormarn),noble,family_line
S746,Stürmer,noble,family_line
S747,Sturmfeder (Freiherren; Reichsritter),noble,knight_lord
S748,Sturmfeder von und zu Oppenweiler (Frei-herrenâ€š Reichsrittcr),noble,knight_lord
S749,Sturmi,noble,family_line
S750,Stuttgart (Ort. Stadt; Herrschaft).,noble,lordship
S751,Styrum ,noble,family_line
S752,Sualafeld (Sualaueldun. Sualaueldensis),noble,family_line
S753,Süderdithmarschen (Land),noble,family_line
S754,Sudetenland (Gau),noble,family_line
S755,Südpreußen (Provinz).,noble,family_line
S756,Südthüringgau (Suthuringa; Sudthuringia),noble,family_line
S757,Südtirol (Gebiet; Landschaft).,noble,family_line
S758,Suduodi (südlich des Mains),noble,family_line
S759,Sudveno,noble,family_line
S760,Suerzza ,noble,family_line
S761,Sufflenheim; Suffelheim (Reichsdorf im Un-terelsass),noble,family_line
S762,Sugenheim (Herrschaft; reichsrittcrschaflli-che Herrschaft),noble,lordship
S763,Suhlburg,noble,family_line
S764,Suilbergi (Sülberggau),noble,family_line
S765,Sulau (Mindcrhcrrschaft),noble,family_line
S766,Sulburg; Suhlburg ,noble,family_line
S767,Sülchgau. Sülchengau (Gau),noble,family_line
S768,Sulferino (Lehen),noble,family_line
S769,Sulihgouwe (Sülchengau; Sülchgau) ,noble,family_line
S770,Sulkowski (Reichsfirst),noble,family_line
S771,Sulmanahgouwe (Sulmgau) ,noble,family_line
S772,Sulmetingen,noble,family_line
S773,Sultzel; Sützel; Sintzell; Süntzell; Suzel von Mergentheim (Reichsrittet),noble,family_line
S774,Sulz,noble,family_line
S775,Sulz (Grafen),noble,county
S776,Sulzbach,noble,family_line
S777,Sulzbach (Grafen; Grafschaft),noble,county
S778,Sulzbach (Reichsdorf),noble,family_line
S779,Sulzberg (Herrschaft),noble,lordship
S780,Sulzbürg (Reichsherrschaft),noble,lordship
S781,Sulzfeld (Herren; reichsrittcrschaftlicher Ort),noble,family_line
S782,Sulzfeld (Reichsdorf).,noble,family_line
S783,Sulzgau,noble,family_line
S784,Summerau (Freiherren),noble,knight_lord
S785,Sundergau (Sundergeuue; Sundergouue; Sundargouwe),noble,family_line
S786,Sunderscas (Gau südwestlich Kölns),noble,family_line
S787,Sundgau (Grafschaft),noble,county
S788,Sundgouwe (Sundgau),noble,family_line
S789,Sundheim; Sundtheim; Suntheim (Reichsrit-tcr).,noble,family_line
S790,Sünger (von Moßau),noble,family_line
S791,Suntheim (Reichsrittcr) ,noble,family_line
S792,Süntzel; Süntzell (Rcichsritter),noble,family_line
S793,Surense (Sauergau ?),noble,family_line
S794,Sürg von Sürgenstein; Syrg von Syrgenstein(Freihcrren. Rcichsrittcr),noble,family_line
S795,Susa (Markgrafschaft),noble,margraviate
S796,Sutherbergi,noble,family_line
S797,Suthergo ,noble,family_line
S798,Suthrahi ,noble,family_line
S799,Suththuringa ,noble,family_line
S800,Sützel,noble,family_line
S801,Svilberigavvi ,noble,family_line
S802,Swabun (Schwaben),noble,family_line
S803,Swalafeld (Schwalbfeld),noble,family_line
S804,Sweinahgouwe (Sueinihgouui; Svveinigovve),noble,family_line
S805,Swenberg; Schwemberg (freie Leute),noble,family_line
S806,Swerts von Landas zu Weinheim (Reichsm.tcr). ,noble,family_line
S807,Swerzenhuntari,noble,family_line
S808,Swerzza ,noble,family_line
S809,Swiggerstal (Schweikerstal),noble,family_line
S810,Swistgau ,noble,family_line
S811,Sylt (Harde; Landschaft),noble,family_line
S812,Symau; Siemau,noble,family_line
S813,Syrg von Syrgenstein ,noble,family_line
T001,Talheim (Reichsritter),noble,knight_lord
T002,Talheim (reichsritterliche Herrschaft),noble,knight_lord
T003,Talou,noble,family_line
T004,Tann,noble,family_line
T005,Tann; Thann,noble,family_line
T006,Tanner von Reichersdorf,noble,family_line
T007,Tannhausen,noble,family_line
T008,Tannheim,noble,family_line
T009,Tänzl von Tratzberg; Tenzel; Tandlin,noble,family_line
T010,Tarasp; Trasp; Trafft,noble,family_line
T011,Taschendorf,noble,family_line
T012,Tastungen,noble,family_line
T013,Taubergau,noble,family_line
T014,Tauroggen,noble,family_line
T015,Tautenberg,noble,family_line
T016,Tautenburg,noble,family_line
T017,Taxis,noble,family_line
T018,Techechoslowakei,noble,family_line
T019,Teck,noble,family_line
T020,Tecklenburg,noble,family_line
T021,Tegernau; Degernau,noble,family_line
T022,Tegernsee,noble,family_line
T023,Tegrinwac,noble,family_line
T024,Tehsandrun,noble,family_line
T025,Teisselberg; Theinselberg,noble,family_line
T026,Teisterbant,noble,family_line
T027,Tellau,noble,family_line
T028,Teltow,noble,family_line
T029,Templerorden,church,military_order
T030,Tenda,noble,family_line
T031,Tengen,noble,family_line
T032,Tennenbach,noble,family_line
T033,Tennengau,noble,family_line
T034,Teschen,noble,family_line
T035,Teschen-Auschwitz,noble,family_line
T036,Tessandria,noble,family_line
T037,Tessin(Schweiz) (Kanton),noble,republic
T038,Tessin(Württemberg) (Reichsritter),noble,knight_lord
T039,Testerbant,noble,family_line
T040,Tettau,noble,family_line
T041,Tettnang,noble,family_line
T042,Tetzel,noble,family_line
T043,Teufel von Birkensee; Teufel von Pirkensee,noble,family_line
T044,Teupitz,noble,family_line
T045,Teuscher; Deuscher,noble,family_line
T046,Texel,noble,family_line
T047,Texuandri,noble,family_line
T048,Thann,noble,family_line
T049,Thann; Dann,noble,family_line
T050,Thannhausen; Tannhausen,noble,family_line
T051,Theinselberg,noble,family_line
T052,Theler; Thelein; Tewrlein; Deuerlein,noble,family_line
T053,Themar,noble,family_line
T054,Theres; Kloster,church,monastery_chapter
T055,Thetton,noble,family_line
T056,Thiadmariska; Dithmarschen,noble,family_line
T057,Thiatmalli; Tietmelle; Thiadmalli,noble,family_line
T058,Thinheim,noble,family_line
T059,Thoire-Villars,noble,family_line
T060,Tholesanus,noble,family_line
T061,Thon,noble,family_line
T062,Thonecken,noble,family_line
T063,Thorn,noble,family_line
T064,Threcwidi,noble,family_line
T065,Threveresga,noble,family_line
T066,Thrianta; Drentland,noble,family_line
T067,Thrient; Thrente,noble,family_line
T068,Thronie,noble,family_line
T069,Thumb von Neuburg,noble,family_line
T070,Thumbshirn,noble,family_line
T071,Thüna; Thun,noble,family_line
T072,Thünfeld; Thüngfeld,noble,family_line
T073,Thüngfeld; Tüngen,noble,family_line
T074,Thuregum,noble,family_line
T075,Thurgau,noble,family_line
T076,Thüringen,noble,family_line
T077,Thurn,noble,family_line
T078,Thurn und Taxis,noble,family_line
T079,Thurn; Valsassina und Taxis,noble,family_line
T080,Thurnau,noble,family_line
T081,Tiefenbach (Reichsdorf),noble,family_line
T082,Tiefenbach (Reichshof),noble,family_line
T083,Tietsjerksatere,noble,family_line
T084,Tilithi; Tilgithi,noble,family_line
T085,(Habsburg-)Tirol (ältere Linie),noble,family_line
T0851,(Habsburg-)Tirol (jüngere Linie),noble,family_line
T086,Tittmoning,noble,family_line
T087,Tiuzihgouwe,noble,family_line
T088,Tochingen,noble,family_line
T089,Toggenburg,noble,family_line
T090,Tollfeld,noble,family_line
T091,Tölz,noble,family_line
T092,Tonahgouwe,noble,family_line
T093,Tongrinse,noble,family_line
T094,Tonna,noble,family_line
T095,Torgau,noble,family_line
T096,Tornegouwe,noble,family_line
T097,Törring,noble,family_line
T098,Torringer,noble,family_line
T099,Törring-Gutenzell,noble,family_line
T100,Torringun,noble,family_line
T101,Tortona,noble,family_line
T102,Toscana,noble,family_line
T103,Toskana,noble,family_line
T104,Tost,noble,family_line
T105,Tottenheim,noble,family_line
T106,Toul (Hochstift),church,bishopric
T107,Toul (Reichsstadt),self,imperial_city
T108,Tournai,noble,family_line
T109,Toxandrien,noble,family_line
T110,Träbes,noble,family_line
T111,Trachenberg; Drachenberg,noble,family_line
T112,Trachgouwe,noble,family_line
T113,Trafft,noble,family_line
T114,Transleithanien,noble,family_line
T115,Tratzberg,noble,family_line
T116,Trauchburg,noble,family_line
T117,Traun,noble,family_line
T118,Traun-Abensberg,noble,family_line
T119,Traungau,noble,family_line
T120,Traungauer,noble,family_line
T121,Trauschwitz,noble,family_line
T122,Trautenberg,noble,family_line
T123,Trautson,noble,family_line
T124,Trauttsmannsdorff-Weinsberg,noble,family_line
T125,Traxdorf,noble,family_line
T126,Trazberg,noble,family_line
T127,Trebra,noble,family_line
T128,Trechere,noble,family_line
T129,Treffen,noble,family_line
T130,Treffurt,noble,family_line
T131,Treismafeld,noble,family_line
T132,Trepievi,noble,family_line
T133,Treuchtlingen; Treuchlingen,noble,family_line
T134,Treuenfels,noble,family_line
T135,Trevirensis; Trevirorum,noble,family_line
T136,Treviso,noble,family_line
T137,Triberg,noble,family_line
T138,Tridentinum,noble,family_line
T139,Triebel,noble,family_line
T140,Trient,noble,family_line
T141,Trier (Erzstift; Kurfürstentum),church,archbishopric
T142,Trier (freie Reichsstadt),self,imperial_city
T143,Trier; Sankt Maximin,noble,family_line
T144,Triergau; pagus Treverensis,noble,family_line
T145,Triest,noble,family_line
T146,Trifels,noble,family_line
T147,Triheri,noble,family_line
T148,Trimberg (Herrschaft),noble,lordship
T149,Trimberg (Reichsritter),noble,knight_lord
T150,Trivulzio,noble,family_line
T151,Trochtelfingen(bei Reutlingen) (Herrschaft),noble,lordship
T152,Trochtelfingen (reichsritterliche Herrschaft),noble,knight_lord
T153,Trockau,noble,family_line
T154,Trohe,noble,family_line
T155,Tronecken,noble,family_line
T156,Troningorum,noble,family_line
T157,Troppau,noble,family_line
T158,Troppau-Jägerndorf,noble,family_line
T159,Trott zu Heusenberg,noble,family_line
T160,Trübenbach,noble,family_line
T161,Truchsess,noble,family_line
T162,Truchsess von Baldersheim,noble,family_line
T163,Truchsess von Henneberg,noble,family_line
T164,Truchsess von Höfingen,noble,family_line
T165,Truchsess von Pommersfelden,noble,family_line
T166,Truchsess von Rheinfelden,noble,family_line
T167,Truchsess von Waldburg,noble,family_line
T168,Truchsess von Wetzhausen,noble,family_line
T169,Trüdingen,noble,family_line
T170,Trudpert,noble,family_line
T171,Truhendingen,noble,family_line
T172,Trümbach; Trübenbach;Trubenbach,noble,family_line
T173,Trungouwe,noble,family_line
T174,Truppach,noble,family_line
T175,Trutpert,noble,family_line
T176,Trütschler,noble,family_line
T177,Tschechien,noble,family_line
T178,Tubalgouue,noble,family_line
T179,Tubargouwe,noble,family_line
T180,Tübingen (Grafen; Pfalzgrafen) (vormals Nagold),noble,count_palatine
T181,Tübingen (Reichsritter),noble,knight_lord
T182,Tucharim,noble,family_line
T183,Tucher,noble,family_line
T184,Tullensis,noble,family_line
T185,Tullifeld; Tulliufeld,noble,family_line
T186,Tulpiacensis,noble,family_line
T187,Tüngen,noble,family_line
T188,Türckh,noble,family_line
T189,Turegie,noble,family_line
T190,Turin,noble,family_line
T191,Türkenfeld,noble,family_line
T192,Türkheim (Freiherren; Reichsritter),noble,knight_lord
T193,Türkheim (Reichsstadt),self,imperial_city
T194,Türkstein,noble,family_line
T195,Turnhout,noble,family_line
T196,Tustense,noble,family_line
T197,Tuszien; Tuscien,noble,family_line
T198,Tutemburg?,noble,family_line
T199,Tutzing,noble,family_line
T200,Twente,noble,family_line
T201,Twianta,noble,family_line
U001,Ualothungon,noble,family_line
U002,Uatergau. Uatergouwe,noble,family_line
U003,Übel,noble,family_line
U004,Überbrück (von Rodenstein); Überbrick von Rodenstein; Überbruk von Rothcnstein ,noble,family_line
U005,Überlingen,noble,family_line
U006,Üchtland ,noble,family_line
U007,Uckermark,noble,family_line
U008,Udalrichinger,noble,family_line
U009,Udenheim ,noble,family_line
U010,Uelversheim,noble,family_line
U011,Uetagau,noble,family_line
U012,Uffgau (Gau zwischen Donau und Enns),noble,family_line
U013,Uffgau (Ufgovve; Ufgouue; Gau zwischen Murg und Kraichbach) ,noble,family_line
U014,Uhl,noble,family_line
U015,Uissigheim,noble,family_line
U016,Uldrickheim,noble,family_line
U017,Ulm (Freiherren; Reichsritter),noble,knight_lord
U018,Ulm (Reichsstadt),self,imperial_city
U019,Ulm zu Erbach,noble,family_line
U020,Ulm zu Marspach; Griessenberg; Langenrein,noble,family_line
U021,Ulm zu Wangen,noble,family_line
U022,Ulmenstein,noble,family_line
U023,Ulner von Dieburg,noble,family_line
U024,Ulner; Eulner; Eyllner; Euler,noble,family_line
U025,Ulstal,noble,family_line
U026,Ülversheim; Uelversheim ,noble,family_line
U027,Umendorf,noble,family_line
U028,Ummendorf; Umendorf ,noble,family_line
U029,Umpfenbach,noble,family_line
U030,Umstadt ,noble,family_line
U031,Undresinsi,noble,family_line
U032,Undrimatal (lngeringtal),noble,family_line
U033,Unegcze,noble,family_line
U034,Ungarn,noble,family_line
U035,Ungelter,noble,family_line
U036,Unspunnen,noble,family_line
U037,Untarsewe,noble,family_line
U038,Unterböbingen,noble,family_line
U039,Unterdeufstetten,noble,family_line
U040,Unterelsass (Kanton),noble,republic
U041,Unterelsass (Landgrafschaft),noble,landgraviate
U042,Untereßfeld,noble,family_line
U043,Untergreiz,noble,family_line
U044,Untergriesheim,noble,family_line
U045,Untermeitingen; Untermeithingen,noble,family_line
U046,Unterriexingen ,noble,family_line
U047,Untersee,noble,family_line
U048,Untersulmetingen,noble,family_line
U049,Unterwalden,noble,family_line
U050,Unterwaldstetten,noble,family_line
U051,Unterwallis,noble,family_line
U052,Uparacha,noble,family_line
U053,Upgo,noble,family_line
U054,Upsater; Upsaterland (Opsterland),noble,family_line
U055,Urach,noble,family_line
U056,Urach-Freiburg,noble,family_line
U057,Urbach; Aurbach,noble,family_line
U058,Urfersheim,noble,family_line
U059,Uri,noble,family_line
U060,Ursberg; Ursperg,noble,family_line
U061,Ursenbeck von Pottschach,noble,family_line
U062,Urseren,noble,family_line
U063,Ursin von Rosenberg,noble,family_line
U064,Urslingen,noble,family_line
U065,Urspring,noble,family_line
U066,Urspringen,noble,family_line
U067,Üsenberg,noble,family_line
U068,Usigheim; Uissigheim. Ussigheim; Uldrickheim ,noble,family_line
U069,Usingen,noble,family_line
U070,Usiti (Gau zwischen llm und Saale),noble,family_line
U071,Utingeradeel ,noble,family_line
U072,Utrecht (Herrschaft; Niederstift),church,monastery_chapter
U073,Utrecht (Hochstift; Herrschaft; Oberstift),church,bishopric
U074,Uttenheim,noble,family_line
U075,Utterod,noble,family_line
U076,Utzmemmingen,noble,family_line
U077,Utzwingen,noble,family_line
U078,Uznach,noble,family_line
U079,Uzwil; Uezwil; Uezwile; Urzwile,noble,family_line
V001,Vaduz (Grafschaftl,noble,county
V002,Vaihingen (Grafen),noble,county
V003,Val di Tara (Lchcn) ,noble,family_line
V004,Valais ,noble,family_line
V005,Valangin; Valengin  (Grafschaft),noble,county
V006,Valentia,noble,family_line
V007,Valkenburg (Grafschaft),noble,county
V008,Vallendar  (Herrschaft),noble,lordship
V009,Valley (Grafschaft),noble,county
V010,Valothungau (Teil Flenithis),noble,family_line
V011,Valothungen ,noble,family_line
V012,Valtellina,noble,family_line
V013,Varasci    ,noble,family_line
V014,Varel (Häuptlinge; Herrschaft),noble,lordship
V015,Varell (Reichsrittcr).,noble,family_line
V016,Varna ,noble,family_line
V017,Varnbüler von Hemmingen; Varnbühler von und zu Hemmingen (Freiheiten; Rcichsrit-ter),noble,knight_lord
V018,Varrenbach (Reichsritter),noble,knight_lord
V019,Vasolt (Reichsritter),noble,knight_lord
V020,Vaßmann (Reichsritter),noble,knight_lord
V021,Vatergau,noble,family_line
V022,Vaud ,noble,family_line
V023,Vaudemont (Grafen).,noble,county
V024,Vechta (Herrschaft).,noble,lordship
V025,Vechta-Fresenburg,noble,family_line
V026,Veen (Herrlichkeit),noble,family_line
V027,Veldenz (Grafen; Fürstentum),noble,principality
V028,Velen (Herren),noble,family_line
V029,Vellberg (Herren; Reichsritter),noble,knight_lord
V030,Veltheim (Grafen),noble,county
V031,Veltlin (Tal; Landschaft; Untertanenland);ital. Valtellina,noble,family_line
V032,Veluwe (Grafschaft),noble,county
V033,Venaissin (Grafschaft),noble,county
V034,Vendenheim ,noble,family_line
V035,Venedig (Herzog; Stadtstaat),noble,duchy
V036,Venetien,noble,family_line
V037,Venningen (Freihcrren; Rcichsritter),noble,family_line
V038,Veppo (Herrschaft),noble,lordship
V039,Vercelli (Stadtkommune),noble,family_line
V040,Verden (Hochstift; Fürstentum; Herzogtum),church,bishopric
V041,Verden (Reichsstadt),self,imperial_city
V042,Verdun (Hochstift,church,bishopric
V043,Verdun (Reichsstadt),self,imperial_city
V044,Verdungau ,noble,family_line
V045,Vergagni (Markgrafschaft. Fürstentum),noble,margraviate
V046,Veringen (Grafschaft),noble,county
V047,Vernagau,noble,family_line
V048,Verona (Markgrafschaft; Stadtkommune;Stadtstaat),noble,margraviate
V049,Vestenberg (Reichsritter),noble,knight_lord
V050,Vetzberg (Ganerbschaft),noble,family_line
V051,Vetzer,noble,family_line
V052,Vianden (Grafen).,noble,county
V053,Vianen (Herrschaft),noble,lordship
V054,Vicenza (Stadtkommune),noble,family_line
V055,Vichtenstein;Viechtenstein (Herrschaft).,noble,lordship
V056,Viechtenstein (Herrschaft),noble,lordship
V057,Vienne (Erzstift),church,archbishopric
V058,Vienne (Grafschaft),noble,county
V059,Vierraden (Herrschaft).,noble,lordship
V060,Vilbel (Reichsritter).,noble,knight_lord
V061,Vils (Herrschaft),noble,lordship
V062,Vilsgau,noble,family_line
V063,Viluesgau (Viluesgeuui),noble,family_line
V064,Viminau,noble,family_line
V065,Vinschgau (Uenusta),noble,family_line
V066,Vinsterlohe (Reichsritter),noble,knight_lord
V067,Viohbach,noble,family_line
V068,Virdunensis (Verdungau ),noble,family_line
V069,Virneburg (Grafen. Grafschaft),noble,county
V070,Virten (Hochstift. Reichsstadt),self,imperial_city
V071,Vitzehagen (Reichsritter),noble,knight_lord
V072,Vlotho (Herrschaft),noble,lordship
V073,Voerde (Herrlichkeit),noble,family_line
V074,Vogelius (Reichsritter),noble,knight_lord
V075,Vogesen,noble,family_line
V076,Vogt von Coburg (Reichsritter),noble,knight_lord
V077,Vogt von Hunolstein; Vogt von Hunoltstein genannt von Steinkallenfels (Freiherren;Reichsritter),noble,knight_lord
V078,Vogt von Kallstadt; Vogt zu Kallstadt (Reichs-ritter),noble,family_line
V079,Vogt von Rieneck zu Urspringen. Voit von Rieneck zu Erspringen (Reichsritter).,noble,knight_lord
V080,Vogt von Rieneck; Voit von Rieneck (Freiherren; Grafen; Rcichsritter),noble,county
V081,Vogt von und zu Hunoltstein (Reichsritter),noble,knight_lord
V082,Vogt von und zu Salzburg. Voit von Salzburg (Freiherren. Reichsrittcr),noble,knight_lord
V083,Vogt zu Wallstadt (Reichsritter).,noble,knight_lord
V084,Vogt; Voytt (Reichsritter),noble,knight_lord
V085,Vogtland (Reichsland),noble,family_line
V086,Vogtland (Ritterschaft); vogtländische Ritterschaft,noble,family_line
V087,Vohburg (Grafen),noble,county
V088,Vohenstein (Rcichsritter),noble,family_line
V089,Vöhlin von Frickenhausen (Freiherren; Reichsritter),noble,knight_lord
V090,Vöhlin von illertissen (Reichsritter),noble,knight_lord
V091,Vöhlin von Neuburg (Freiherr; Reichsrittcr),noble,knight_lord
V092,Voit ,noble,family_line
V093,Vol von Wildenau (Reichstitter,noble,family_line
V094,Völderndorff; Völderndorf (Reichsrirter),noble,family_line
V095,Völkershausen (Reichsritter),noble,knight_lord
V096,Volkfeld; Volcfeldgau (Uolcfeldon; Volcveld; Volcfelt; Vuoltefelt; Folchfelda; Folcuelt; Gau westlich Bambergs),noble,family_line
V097,Volland von Vollandseck (Reichsritter),noble,knight_lord
V098,Vollrads,noble,family_line
V099,Volmar; Vollmar (Freiherren; Reichsritrer),noble,knight_lord
V100,Volmarstein (Herren),noble,family_line
V101,Volterra (Stadtkommune),noble,family_line
V102,Volz von Altenau; Voltz von Altenau (Reichs-ritter; Freiherren),noble,knight_lord
V103,Volz von Weitingen (Reichsritter),noble,knight_lord
V104,Vorarlberg (Landvogtei. Bundesland),noble,family_line
V105,Vorburg (Ganerben),noble,family_line
V106,Vorburger zu Bödigheim (Reichsritter),noble,knight_lord
V107,Vorderösterreich (Hcrrschaftsgruppe; GÃ¼ter-komplex),noble,family_line
V108,Vorechheim (comitatus),noble,family_line
V109,Vorlande (Gebiet),noble,family_line
V110,Vornbach (Grafen),noble,county
V111,Vorpommern (Landesteil),noble,family_line
V112,Vorster,noble,family_line
V113,Voytt,noble,family_line
W001,Waadt; Waadtland,noble,family_line
W002,Waadtland,noble,family_line
W003,Waas,noble,family_line
W004,Wabrense,noble,family_line
W005,Wachau,noble,family_line
W006,Wächter,noble,family_line
W007,Wächtersbach,noble,family_line
W008,Wagegg,noble,family_line
W009,Wagrien,noble,family_line
W010,Waibstadt,noble,family_line
W011,Waischenfeld; Weischenfeld,noble,family_line
W012,Waizagawi,noble,family_line
W013,Waizenbach; Damenstift,church,monastery_chapter
W014,Walchengau; Walhogouwe,noble,family_line
W015,Walcherun; Walcheren,noble,family_line
W016,Wald (Herrschaft),noble,lordship
W017,Wald (Reichsritter),noble,knight_lord
W018,Waldahi,noble,family_line
W019,Waldbott,noble,family_line
W020,Waldbott von Bassenheim; Waldbott-Bassenheim,noble,family_line
W021,Waldburg,noble,family_line
W022,Waldburg-Scheer,noble,family_line
W023,Waldburg-Scheer-Scheer,noble,family_line
W024,Waldburg-Trauchburg,noble,family_line
W025,Waldburg-Wolfegg-Waldsee,noble,family_line
W026,Waldburg-Wolfegg-Wolfegg,noble,family_line
W027,Waldburg-Zeil,noble,family_line
W028,Waldburg-Zeil-Trauchburg,noble,family_line
W029,Waldburg-Zeil-Wurzach,noble,family_line
W030,Waldburg-Zeil-Zeil,noble,family_line
W031,Waldeck (Grafschaft; Fürstentum; Freistaat),noble,principality
W032,Waldeck (reichsritterliche Herrschaft),noble,knight_lord
W033,Waldecker zu Keimpt; Waldecker zu Kaimt,noble,family_line
W034,Waldeck-Pyrmont,noble,family_line
W035,Waldeck-Wildungen,noble,family_line
W036,Waldeleuinga,noble,family_line
W037,Walden,noble,family_line
W038,Waldenburg(Württemberg) (Burg; Herrschaft),noble,lordship
W039,Waldenburg(Sachsen) (Herrschaft),noble,lordship
W040,Waldenburg genannt Schenkern; Schenkherr von Waldenburg; Schenkherr von Walderburg,noble,family_line
W041,Waldenfels,noble,family_line
W042,Waldenrod,noble,family_line
W043,Waldensis (waadt),noble,family_line
W044,Waldenstein (Herrschaft),noble,lordship
W045,Waldenstein (Reichsritter) (=W087 Wallenstein; Waldstein (Reichsritter)),noble,knight_lord
W046,Waldenstetten,noble,family_line
W047,Walderburg,noble,family_line
W048,Walderdorff; Walderdorf; Waldendorf; Walderndorf; Wallendorf; Wallerdorf,noble,family_line
W049,Waldershub,noble,family_line
W050,Waldgau,noble,family_line
W051,Waldgouwe,noble,family_line
W052,Waldhilbersheim,noble,family_line
W053,Waldkappel,noble,family_line
W054,Waldkirch (Grafen; Reichsritter),noble,county
W055,Waldkirch (Reichskloster),church,monastery_chapter
W056,Waldmannshofen,noble,family_line
W057,Waldner von Freundstein,noble,family_line
W058,Waldpott-Bassenheim,noble,family_line
W059,Waldrammeshuntari,noble,family_line
W060,Waldrauingensis,noble,family_line
W061,Waldsassen,noble,family_line
W062,Waldsassen; Waldsassengau; Uualdsazzi; Waltsazin; Waltschin; Gau im Spessart),noble,family_line
W063,Waldsazun; Waldsassen,noble,family_line
W064,Waldsberg,noble,family_line
W065,Waldsee,noble,family_line
W066,Waldsee; Bad Waldsee,noble,family_line
W067,Waldseton,noble,family_line
W068,Waldstädte,noble,family_line
W069,Waldstätte,noble,family_line
W070,Waldstein,noble,family_line
W071,Waldstetten,noble,family_line
W072,Waledungun; Valothungon; Gau an der mittleren Leine,noble,family_line
W073,Walem,noble,family_line
W074,Walheim; Walem,noble,family_line
W075,Walhogouwe; Walchengau,noble,family_line
W076,Walkenried,noble,family_line
W077,Wallbrunn,noble,family_line
W078,Wallbrunn zu Gauersheim,noble,family_line
W079,Wallbrunn zu Nieder-Saulheim; Niedersaulheim,noble,family_line
W080,Wallbrunn zu Partenheim,noble,family_line
W081,Walldorf (Ganerbschaft),noble,family_line
W082,Walldorf (Reichsdorf),noble,family_line
W083,Walldürn; Walthurn,noble,family_line
W084,Wallenfels; Waldenfels,noble,family_line
W085,Wallenrod; Waldenrod,noble,family_line
W086,Wallenstein,noble,family_line
W087,Wallenstein; Waldstein,noble,family_line
W088,Wallerfangen,noble,family_line
W089,Wallerstein,noble,family_line
W090,Wallert; Wallhardt,noble,family_line
W091,Wallhardt,noble,family_line
W092,Wallis,noble,family_line
W093,Wallmoden,noble,family_line
W094,Wallmoden-Gimborn,noble,family_line
W095,Wallsee,noble,family_line
W096,Wallstadt,noble,family_line
W097,Wallstein,noble,family_line
W098,Walpoten,noble,family_line
W099,Walramische Linie,noble,family_line
W100,Waltenhausen,noble,family_line
W101,Waltershofen,noble,family_line
W102,Waltrams,noble,family_line
W103,Wambolt von Umstadt,noble,family_line
W104,Wampach; Wanbach; Wannbach,noble,family_line
W105,Wanga,noble,family_line
W106,Wangen (Freiherren; Reichsritter),noble,knight_lord
W107,Wangen (Herrschaft),noble,lordship
W108,Wangen (Reichsstadt),self,imperial_city
W109,Wangen (= U021 Ulm zu Wangen (Freiherren; Reichsritter)),noble,knight_lord
W110,Wangenheim,noble,family_line
W111,Wangeroog,noble,family_line
W112,Waninctal,noble,family_line
W113,Wannbach,noble,family_line
W114,Wanscheid,noble,family_line
W115,Warburg,noble,family_line
W116,Warmazgouwe,noble,family_line
W117,Warmsdorf,noble,family_line
W118,Warnenfeld,noble,family_line
W119,Warnsdorf,noble,family_line
W120,Warrenbach,noble,family_line
W121,Warsberg,noble,family_line
W122,Warspach,noble,family_line
W123,Warstatt,noble,family_line
W124,Wartenberg(Schlesien) (freie Herrschaft),noble,lordship
W125,Wartenberg(Pfalz) (Ganerben; Grafen),noble,county
W126,Wartenberg(Bayern) (Grafen),noble,county
W127,Wartenberg(Baden) (Herrschaft),noble,lordship
W128,Wartenberg-Rot,noble,family_line
W129,Wartenrode,noble,family_line
W130,Wartensee,noble,family_line
W131,Wartenstein,noble,family_line
W132,Warthausen,noble,family_line
W133,Wasa,noble,family_line
W134,Wasdorf,noble,family_line
W135,Wasen,noble,family_line
W136,Wasgau,noble,family_line
W137,Wassaga; Wessaga; Gau südlich der Aa; links der Werre; links der Weser,noble,family_line
W138,Wasselnheim (Herrschaft),noble,lordship
W139,Wasselnheim (=H021 Haffner von Wasselnheim; Wasslenheim (Reichsritter)),noble,knight_lord
W140,Wasseralfingen,noble,family_line
W141,Wasserburg,noble,family_line
W142,Wasserlos,noble,family_line
W143,Wauarensis; Uuauerensis,noble,family_line
W144,Waudricia,noble,family_line
W145,Wavra; Woevre,noble,family_line
W146,Waxenberg; Waxenberg-Ottensheim,noble,family_line
W147,Wealland,noble,family_line
