city_id,share_church,share_self,share_noble,share_unknown,share_foreign,share_unstable,share_occupied,share_pledged,share_contested,hanse,n_ruler_changes,n_extinction,n_conquest,n_purchase,n_mediatized,y0,y1,pop0,pop1,dlog_pop,n_constr,n_markets_new
3026.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,2.0,0.0,1300.0,1400.0,,,,1,0
3027.0,0.0,0.0,1.0,0.0,0.0,0.34,0.0,0.34,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1300.0,1400.0,,,,3,0
3028.0,0.15,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1300.0,1400.0,,,,2,0
3029.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1300.0,1400.0,1000.0,1000.0,0.0,4,0
3030.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1300.0,1400.0,3000.0,4000.0,0.2876820724517817,8,0
3031.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1300.0,1400.0,,,,0,0
3032.0,0.37,0.0,0.63,0.0,0.57,0.09,0.0,0.0,0.09,0.0,3.0,1.0,0.0,0.0,0.0,1300.0,1400.0,,,,0,0
3033.0,0.0,0.0,0.28,0.72,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1300.0,1400.0,,,,0,0
3034.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1300.0,1400.0,,,,0,0
3035.0,0.91,0.0,0.09,0.0,0.0,0.09,0.0,0.0,0.09,0.0,1.0,0.0,0.0,1.0,0.0,1300.0,1400.0,,,,0,0
3036.0,1.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,1400.0,,,,2,0
3037.0,1.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,1400.0,,,,1,0
3038.0,0.0,0.0,1.0,0.0,0.32989690721649484,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1300.0,1400.0,,,,0,0
3039.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,1400.0,,,,3,0
3040.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,1400.0,,,,1,0
3041.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1300.0,1400.0,,,,2,0
3042.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,1400.0,,,,0,0
3043.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1300.0,1400.0,,,,0,0
3044.0,0.0,0.0,1.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1300.0,1400.0,,,,2,0
3045.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1300.0,1400.0,,,,0,0
3046.0,0.0,0.0,1.0,0.0,0.53,0.47,0.0,0.47,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1300.0,1400.0,,,,0,0
3047.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1300.0,1400.0,,,,0,0
3048.0,0.94,0.0,0.06,0.0,0.0,0.09,0.0,0.0,0.09,0.0,1.0,1.0,0.0,0.0,0.0,1300.0,1400.0,,,,0,0
3049.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,1400.0,,,,2,0
3050.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1300.0,1400.0,,,,0,0
3051.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1300.0,1400.0,,,,0,0
3052.0,0.0,0.0,1.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1300.0,1400.0,,,,1,0
3053.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1300.0,1400.0,,,,1,0
3054.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1300.0,1400.0,,,,2,0
3055.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1300.0,1400.0,,,,0,0
3056.0,0.16,0.0,0.84,0.0,0.0,0.02,0.0,0.02,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1300.0,1400.0,,,,3,0
