city_id,name,lat,lon,legal_capacity_score_1250,legal_capacity_score_1300,legal_capacity_score_1350,legal_capacity_score_1400,legal_capacity_score_1450,legal_capacity_score_1500,merchant_capital_score_1250,merchant_capital_score_1300,merchant_capital_score_1350,merchant_capital_score_1400,merchant_capital_score_1450,merchant_capital_score_1500,noble_extraction_score_1250,noble_extraction_score_1300,noble_extraction_score_1350,noble_extraction_score_1400,noble_extraction_score_1450,noble_extraction_score_1500,imputed_1250,imputed_1300,imputed_1350,imputed_1400,imputed_1450,imputed_1500,peasant_mobility_score_1250,peasant_mobility_score_1300,peasant_mobility_score_1350,peasant_mobility_score_1400,peasant_mobility_score_1450,peasant_mobility_score_1500
8052,Hohenfriedeberg,50.916668,16.233334,0,1,1,1,2,2,0,0,0,0,1,1,1,1,2,2,2,2,True,True,True,True,True,True,0,1,1,1,1,1
8053,Hoyerswerda,51.438889,14.243889,0,1,1,1,3,3,0,0,0,1,1,1,1,1,2,2,2,3,True,True,True,True,True,True,0,1,1,1,1,1
8054,Jauer,51.053055,16.193611,1,1,1,2,2,2,0,0,1,1,1,1,1,1,2,2,2,2,True,True,True,True,True,True,1,1,1,1,1,1
8055,Juliusburg,51.25,17.333334,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,0,0,0,0,1,1
8056,Kanth,51.033333,16.766666,0,1,1,1,1,1,0,0,1,1,1,1,1,1,2,2,2,2,True,True,True,True,True,True,0,1,1,1,1,1
8057,Karlsmarkt,50.883335,17.716667,0,0,1,1,1,1,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,0,0,1,1,1,1
8058,Katscher,50.066666,18.0,0,1,2,2,2,2,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,0,1,2,2,2,2
8059,Kieferstaedtel,50.228333,18.475834,0,1,1,1,1,1,0,0,0,0,0,0,1,2,2,2,2,2,True,True,True,True,True,True,0,1,1,1,1,1
8060,Klein Strehlitz,50.451111,17.900278,1,1,1,1,1,1,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,1,1,1,1,1,1
8061,Koeben,51.549999,16.450001,1,3,3,3,3,3,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,1,2,1,1,1,1
8062,Konstadt,51.016666,18.049999,0,2,2,2,2,2,0,0,0,0,0,0,1,1,3,2,2,2,True,True,True,True,True,True,0,2,1,1,1,1
8063,Kontopp,51.93222,15.903055,1,1,1,1,1,1,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,1,1,1,1,1,1
8064,Kostenblut,51.045555,16.611389,2,2,2,2,2,2,0,1,1,1,1,1,1,1,2,2,2,2,True,True,True,True,True,True,2,2,1,1,1,1
8065,Kotzenau,51.416668,15.916667,0,0,1,1,1,1,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,0,0,1,1,1,1
8066,Kranowitz,50.016666,18.116667,0,2,2,2,2,2,0,0,0,0,0,0,1,1,2,1,1,3,True,True,True,True,True,True,0,2,1,2,2,1
8067,Krappitz,50.466667,17.966667,0,2,2,2,2,2,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,0,2,1,1,1,1
8068,Kreuzburg O.S.,50.966667,18.216667,1,3,3,3,3,3,0,0,0,0,1,1,1,1,3,2,2,2,True,True,True,True,True,True,1,2,1,1,1,1
8069,Kupferberg (Tarnau),50.877499,15.943055,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,2,2,2,True,True,True,True,True,True,0,0,1,1,1,1
8070,Laehn,51.016666,15.666667,3,3,3,3,3,3,0,0,0,0,1,1,1,1,2,2,2,2,True,True,True,True,True,True,2,2,1,1,1,1
8071,Bad Landeck,50.349998,16.866667,0,3,3,3,3,3,0,0,0,0,0,0,1,2,3,2,2,2,True,True,True,True,True,True,0,1,1,1,1,1
8072,Landeshut,50.783333,16.033333,2,2,2,2,2,2,0,0,1,1,1,1,1,1,2,2,2,2,True,True,True,True,True,True,2,2,1,1,1,1
8073,Landsberg O.S.,51.033333,18.433332,0,1,1,1,1,1,0,0,0,0,0,0,1,1,3,2,2,2,True,True,True,True,True,True,0,1,1,1,1,1
8074,Langenbielau,50.700001,16.616667,0,1,1,1,1,1,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,0,1,1,1,1,1
8075,Lauban,51.116665,15.3,3,3,3,3,3,3,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,2,2,1,1,1,1
8076,Leobschuetz,50.200001,17.833334,2,2,2,3,3,3,0,0,0,0,1,1,1,1,2,2,2,3,True,True,True,True,True,True,2,2,1,1,1,1
8077,Leschnitz,50.433334,18.183332,1,1,1,1,1,1,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,1,1,1,1,1,1
8078,Leubus,51.266666,16.483334,2,2,2,2,2,2,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,2,2,1,1,1,1
8079,Lewin,50.416668,16.283333,0,0,2,2,2,2,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,0,0,1,1,1,1
8080,Liebau,50.708057,15.993889,1,3,3,3,3,3,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,1,2,1,1,1,1
8081,Liebenthal,51.012501,15.510834,0,1,1,1,1,1,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,0,1,1,1,1,1
8082,Liegnitz,51.208332,16.160278,3,3,3,3,3,3,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,2,2,1,1,1,1
8083,Loewen,50.766666,17.616667,0,1,1,1,1,2,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,0,1,1,1,1,1
8084,Loewenberg,51.116665,15.583333,2,2,2,3,3,3,0,1,1,1,1,1,1,1,2,2,2,2,True,True,True,True,True,True,2,2,1,1,1,1
8085,Loewenstein (Niederschlesien),50.653057,16.744444,2,1,1,1,1,1,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,2,1,1,1,1,1
8086,Lueben,51.400002,16.200001,1,3,3,3,3,3,0,0,1,1,1,1,1,1,3,2,2,2,True,True,True,True,True,True,1,2,1,1,1,1
8087,Marklissa,51.023335,15.263611,1,1,2,2,2,2,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,1,1,1,1,1,1
8088,Markt Bohrau,50.866665,16.983334,1,1,1,1,1,1,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,1,1,1,1,1,1
8089,Militsch,51.533333,17.283333,1,2,2,2,2,2,0,0,0,0,0,1,1,1,2,2,2,2,True,True,True,True,True,True,1,2,1,1,1,1
8090,Mittelwalde,50.166668,16.666666,1,2,2,2,2,2,0,1,1,1,1,1,1,2,3,2,2,2,True,True,True,True,True,True,1,1,1,1,1,1
8091,Muensterberg,50.616665,17.049999,2,2,2,3,3,3,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,2,2,1,1,1,1
8092,Muskau,51.544998,14.721666,1,1,1,1,1,2,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,1,1,1,1,1,1
8093,Namslau,51.076111,17.723333,3,3,3,3,3,3,0,0,0,1,1,1,1,1,2,2,2,2,True,True,True,True,True,True,2,2,1,1,1,1
8094,Naumburg am Bober,51.800278,15.2475,1,1,1,1,1,1,0,0,0,0,0,0,1,1,2,2,2,3,True,True,True,True,True,True,1,1,1,1,1,1
8095,Naumburg (Queis),51.200001,15.4,2,2,2,2,2,2,0,0,0,0,0,0,1,1,1,2,2,2,True,True,True,True,True,True,2,2,2,1,1,1
8096,Neisse,50.483334,17.333334,2,2,2,2,2,3,1,1,1,1,1,1,1,1,2,2,2,2,True,True,True,True,True,True,2,2,1,1,1,1
8097,Neumarkt,51.150002,16.583334,2,3,3,3,3,3,0,1,1,1,1,1,1,1,2,2,2,2,True,True,True,True,True,True,2,2,1,1,1,1
8098,Neumittelwalde,51.399166,17.665556,0,0,1,1,1,1,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,0,0,1,1,1,1
8099,Neurode,50.579723,16.501667,0,0,1,1,1,2,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,0,0,1,1,1,1
8100,Neusalz (Oder),51.799999,15.716666,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,0,0,0,0,0,0
8101,Neustadt O.S.,50.316666,17.6,0,3,3,3,3,3,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,0,2,1,1,1,1
8102,Neustaedtel in Schlesien,51.683334,15.733334,1,2,2,2,2,3,0,0,0,1,1,1,1,1,2,2,2,2,True,True,True,True,True,True,1,2,1,1,1,1
8103,Niesky,51.29361,14.823055,1,1,1,1,1,1,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,1,1,1,1,1,1
8104,Nikolstadt,51.129166,16.283333,0,0,2,2,2,2,0,0,0,1,1,1,1,1,2,2,2,2,True,True,True,True,True,True,0,0,1,1,1,1
8105,Nimptsch,50.716667,16.833334,2,2,2,2,3,3,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,2,2,1,1,1,1
8106,Oberglogau O.S.,50.366665,17.866667,1,1,1,3,3,3,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,1,1,1,1,1,1
8107,Oels,51.200001,17.383333,1,2,2,2,3,3,0,0,0,0,1,1,1,1,2,2,2,2,True,True,True,True,True,True,1,2,1,1,1,1
8108,Ohlau,50.950001,17.299999,2,2,2,3,3,3,0,0,0,1,1,1,1,1,2,2,2,2,True,True,True,True,True,True,2,2,1,1,1,1
8109,Oppeln,50.666668,17.933332,2,2,2,2,2,2,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,2,2,1,1,1,1
8110,Ottmachau,50.465279,17.171112,1,1,2,2,2,2,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,1,1,1,1,1,1
8111,Parchwitz,51.273335,16.364166,3,3,3,3,3,3,0,0,0,0,1,1,1,1,2,2,2,2,True,True,True,True,True,True,2,2,1,1,1,1
8112,Patschkau,50.450001,17.0,0,2,2,2,2,2,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,0,2,1,1,1,1
8113,Peiskretscham,50.397499,18.629444,0,2,2,2,2,2,0,0,0,0,0,0,1,2,3,2,2,2,True,True,True,True,True,True,0,1,1,1,1,1
8114,Pilchowitz,50.215832,18.559444,0,2,2,2,2,2,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,0,2,1,1,1,1
8115,Pitschen,51.116665,18.299999,2,2,2,2,2,2,0,0,0,0,0,0,1,1,3,2,2,2,True,True,True,True,True,True,2,2,1,1,1,1
8116,Polkwitz,51.5,16.066668,0,2,2,2,2,3,0,0,0,0,1,1,1,1,2,2,2,2,True,True,True,True,True,True,0,2,1,1,1,1
8117,Prausnitz,51.366665,16.966667,0,2,2,2,2,3,0,1,1,1,1,1,1,1,2,2,2,2,True,True,True,True,True,True,0,2,1,1,1,1
8118,Priebus,51.483334,14.95,1,2,2,2,2,2,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,1,2,1,1,1,1
8119,Primkenau,51.516666,15.783334,0,2,2,2,2,2,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,0,2,1,1,1,1
8120,Proskau,50.583332,17.866667,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,0,0,0,0,0,0
8121,Ratibor,50.092224,18.219723,3,3,3,3,3,3,0,1,1,1,1,1,1,1,2,2,2,2,True,True,True,True,True,True,2,2,1,1,1,1
8122,Raudten,51.509998,16.265556,1,2,2,2,2,2,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,1,2,1,1,1,1
8123,Reichenbach (Eulengeb.),50.728054,16.651388,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,2,2,2,True,True,True,True,True,True,1,1,1,1,1,1
8124,Reichenbach,51.141388,14.802778,2,2,2,2,2,2,0,0,0,0,0,0,1,1,2,1,2,2,True,True,True,True,True,True,2,2,1,2,1,1
8125,Reichenstein,50.433334,16.866667,0,2,2,2,2,2,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,0,2,1,1,1,1
8126,Bad Reinerz,50.400002,16.383333,0,0,2,2,2,2,0,0,0,0,0,0,1,2,3,2,2,2,True,True,True,True,True,True,0,0,1,1,1,1
8127,Rosenberg O.S.,50.875,18.416666,1,1,1,1,1,1,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,1,1,1,1,1,1
8128,Rothenburg,51.335835,14.966666,0,2,2,2,2,2,0,0,0,0,0,1,1,1,2,1,2,2,True,True,True,True,True,True,0,2,1,2,1,1
8129,Rothenburg (Oder),52.012779,15.423056,0,0,1,1,1,1,0,0,0,0,0,0,1,1,2,2,2,3,True,True,True,True,True,True,0,0,1,1,1,1
8130,Rudelstadt,50.891109,15.988334,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,2,2,2,True,True,True,True,True,True,0,1,1,1,1,1
8131,Ruhland,51.458889,13.866111,0,0,2,2,2,2,0,0,0,0,0,0,1,1,2,2,1,1,True,True,True,True,True,True,0,0,1,1,2,2
8132,Saabor,51.950001,15.716666,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,0,0,0,0,0,0
8133,Sagan,51.616665,15.316667,1,1,2,2,2,2,0,0,0,0,0,0,1,1,3,2,2,3,True,True,True,True,True,True,1,1,1,1,1,1
8134,Schlawa,51.883335,16.083334,0,0,2,2,2,2,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,0,0,1,1,1,1
8135,Schlichtingsheim,51.716667,16.25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,0,0,0,0,0,0
8136,Schmiedeberg i. Rsgb.,50.79361,15.834723,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,2,2,2,True,True,True,True,True,True,0,0,1,1,1,1
8137,Schoemberg (Niederschlesien),50.666668,16.066668,0,2,2,2,2,2,0,0,0,0,0,0,1,1,1,2,2,2,True,True,True,True,True,True,0,2,2,1,1,1
8138,Schoenau (Katzbach),51.016666,15.9,0,1,2,2,2,2,0,0,0,0,0,1,1,1,2,2,2,2,True,True,True,True,True,True,0,1,1,1,1,1
8139,Schoenberg  (Niederschlesien),51.075832,15.099444,1,1,1,1,1,1,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,1,1,1,1,1,1
8140,Schreiberhau,50.827499,15.5275,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,2,2,2,True,True,True,True,True,True,0,0,0,1,1,1
8141,Schurgast,50.759167,17.681944,1,2,2,2,2,2,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,1,2,1,1,1,1
8142,Schweidnitz,50.849998,16.483334,2,2,3,3,3,3,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,2,2,1,1,1,1
8143,Seidenberg,51.023613,15.063334,1,2,2,2,2,2,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,1,2,1,1,1,1
8144,Silberberg,50.583332,16.666666,0,0,1,1,1,1,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,0,0,1,1,1,1
8145,Slawentzitz,50.37389,18.324167,2,1,1,1,1,1,0,0,0,0,0,0,1,2,2,2,2,2,True,True,True,True,True,True,2,1,1,1,1,1
8146,Sprottau,51.566666,15.5,0,3,3,3,3,3,0,0,1,1,1,1,1,1,2,2,2,3,True,True,True,True,True,True,0,2,1,1,1,1
8147,Sprottau Eulau,51.566387,15.488611,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
8148,Staedtel,50.946388,17.776945,0,1,1,1,1,1,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,0,1,1,1,1,1
8149,Steinau (Oder),51.416668,16.416666,2,2,3,3,3,3,0,0,1,1,1,1,1,1,2,2,2,3,True,True,True,True,True,True,2,2,1,1,1,1
8150,Steinau O.S.,50.421944,17.544722,2,2,2,2,2,2,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,2,2,1,1,1,1
8151,Strehlen,50.783333,17.066668,0,2,2,2,2,2,0,0,1,1,1,1,1,1,3,2,2,2,True,True,True,True,True,True,0,2,1,1,1,1
8152,Striegau,50.950001,16.333334,3,3,3,3,3,3,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,2,2,1,1,1,1
8153,Stroppen,51.388332,16.810556,2,2,2,2,2,2,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,2,2,1,1,1,1
8154,Sulau,51.499168,17.168612,0,0,0,1,1,1,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,0,0,0,1,1,1
8155,Tost,50.450001,18.516666,1,1,1,2,2,2,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,1,1,1,1,1,1
8156,Trachenberg,51.468887,16.906389,1,2,2,2,2,2,0,0,0,0,0,1,1,1,2,2,2,2,True,True,True,True,True,True,1,2,1,1,1,1
8157,Trebnitz,51.299999,17.066668,3,3,3,3,3,3,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,2,2,1,1,1,1
8158,Tschirnau,51.720833,16.615833,0,1,1,1,1,1,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,0,1,1,1,1,1
8159,Ujest,50.400002,18.35,2,2,2,2,2,2,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,2,2,1,1,1,1
8160,Waldenburg (Schles.),50.764999,16.281111,1,1,1,1,2,2,0,0,0,0,0,0,1,1,1,2,2,2,True,True,True,True,True,True,1,1,1,1,1,1
8161,Wansen,50.815277,17.203611,2,3,3,3,3,3,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,2,2,1,1,1,1
8162,Bad Warmbrunn,50.861668,15.690833,0,1,1,1,1,1,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,0,1,1,1,1,1
8163,Wartha,50.516666,16.733334,1,2,2,2,2,2,0,1,1,1,1,1,1,1,2,2,2,2,True,True,True,True,True,True,1,2,1,1,1,1
8164,Weisswasser,51.506943,14.642777,0,0,0,1,1,1,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,0,0,0,1,1,1
8165,Wigandsthal,50.936943,15.295834,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,0,0,0,0,0,0
8166,Wilhelmsthal,50.255833,16.890833,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,0,0,0,0,0,0
8167,Winzig,51.466667,16.633333,1,2,2,2,2,3,0,0,0,0,0,1,1,1,2,2,2,2,True,True,True,True,True,True,1,2,1,1,1,1
8168,Wittichenau,51.385277,14.243333,1,1,3,3,3,3,0,0,1,1,1,1,1,1,2,2,2,2,True,True,True,True,True,True,1,1,1,1,1,1
8169,Wohlau,51.349998,16.65,1,2,2,2,2,2,0,0,0,0,0,0,1,1,2,2,2,3,True,True,True,True,True,True,1,2,1,1,1,1
8170,Wuenschelburg,50.503887,16.401112,0,2,2,2,2,3,0,0,0,0,0,0,1,2,3,2,2,2,True,True,True,True,True,True,0,1,1,1,1,1
8171,Ziegenhals,50.316666,17.383333,2,2,2,2,2,3,0,0,0,0,0,1,1,1,2,2,2,2,True,True,True,True,True,True,2,2,1,1,1,1
8172,Zirkwitz,51.313057,17.128334,2,2,2,2,2,2,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,2,2,1,1,1,1
8173,Zobten,50.899166,16.742222,2,2,2,2,2,2,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,2,2,1,1,1,1
8174,Zuelz,50.366665,17.6,1,2,2,2,2,2,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,1,2,1,1,1,1
8175,Liebersdorf,50.804722,16.203333,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,True,True,True,True,True,True,0,0,0,0,0,0
9001,Adorf,50.320557,12.254444,2,2,2,3,3,3,0,0,0,0,0,0,1,1,1,2,1,1,True,True,True,True,True,True,2,2,2,1,2,2
9002,Altenberg,50.766388,13.757222,0,0,0,0,1,2,0,0,0,0,0,0,1,1,1,1,1,2,True,True,True,True,True,True,0,0,0,0,1,1
9003,Annaberg,50.580555,13.003056,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,0,0,0,0,0,2
9004,Aue,50.585278,12.700833,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,2,1,1,True,True,True,True,True,True,1,1,1,1,1,1
9005,Auerbach,50.50528,12.402778,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,2,1,True,True,True,True,True,True,1,1,1,1,1,1
9006,Augustusburg,50.810555,13.101666,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,2,True,True,True,True,True,True,1,1,1,1,1,1
9007,Baerenstein,50.499443,13.028611,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,0,0,1,1,1,1
9008,Bautzen,51.180832,14.4275,3,3,3,3,3,3,0,0,0,1,1,1,1,1,2,2,2,3,True,True,True,True,True,True,2,2,1,1,1,1
9009,Berggiesshuebel,50.874443,13.948334,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,2,True,True,True,True,True,True,0,0,0,0,1,1
9010,Bernstadt auf dem Eigen,51.046665,14.823611,1,1,1,1,1,1,0,0,0,0,1,1,1,1,2,2,2,3,True,True,True,True,True,True,1,1,1,1,1,1
9011,Bischofswerda,51.127499,14.179444,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
9012,Borna,51.123055,12.497222,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
9013,Brand-Erbisdorf,50.869167,13.321944,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
9014,Brandis,51.333889,12.609445,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
9015,Buchholz,50.566944,12.996111,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,1,True,True,True,True,True,True,0,0,0,0,0,1
9016,Burgstaedt,50.918056,12.806666,0,2,2,2,2,2,0,0,0,0,0,0,1,1,1,1,1,2,True,True,True,True,True,True,0,2,2,2,2,1
9017,Chemnitz,50.832222,12.924167,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,True,True,True,True,True,True,1,1,1,1,1,1
9018,Colditz,51.125557,12.806666,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,2,2,1,True,True,True,True,True,True,1,1,1,1,1,2
9019,Coswig,51.126667,13.580277,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,0,0,1,1,1,1
9020,Crimmitschau,50.812222,12.386666,1,1,1,1,3,3,0,0,0,0,0,0,1,1,1,1,2,1,True,True,True,True,True,True,1,1,1,1,1,2
9021,Dahlen,51.365833,12.996388,1,1,1,1,1,1,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,1,1,1,1,1,1
9022,Dippoldiswalde,50.896389,13.666667,1,1,1,2,2,2,0,0,0,0,0,1,1,1,1,1,1,2,True,True,True,True,True,True,1,1,1,2,2,1
9023,Doebeln,51.119999,13.114722,1,1,1,2,2,2,0,0,0,1,1,1,1,1,1,1,1,2,True,True,True,True,True,True,1,1,1,2,2,1
9024,Dohna,50.954445,13.858055,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,2,2,True,True,True,True,True,True,1,1,1,1,1,1
9025,Dresden,51.051666,13.736667,1,1,1,1,2,2,0,0,0,0,1,3,1,2,2,1,1,2,True,True,True,True,True,True,1,1,1,1,2,1
9026,Ebersbach,51.007221,14.581388,0,0,1,1,1,1,0,0,0,0,0,0,1,1,2,2,2,3,True,True,True,True,True,True,0,0,1,1,1,1
9027,Ehrenfriedersdorf,50.646667,12.969722,0,0,1,1,1,2,0,0,0,1,1,1,1,1,1,1,1,2,True,True,True,True,True,True,0,0,1,1,1,1
9028,Eibenstock,50.49361,12.599167,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,2,2,True,True,True,True,True,True,1,1,1,1,1,1
9029,Bad Elster,50.282501,12.238055,0,0,1,1,1,1,0,0,0,0,0,0,1,1,2,2,2,2,True,True,True,True,True,True,0,0,1,1,1,1
9030,Elsterberg i. V.,50.608612,12.169723,1,1,1,2,2,2,0,0,0,0,0,0,1,1,1,2,1,1,True,True,True,True,True,True,1,1,1,1,2,2
9031,Elstra,51.221943,14.133333,1,1,1,2,2,2,0,0,0,0,0,0,1,1,2,2,2,3,True,True,True,True,True,True,1,1,1,1,1,1
9032,Elterlein,50.576946,12.868611,0,0,0,0,1,2,0,0,0,0,0,0,1,1,1,1,1,2,True,True,True,True,True,True,0,0,0,0,1,1
9033,Falkenstein,50.476112,12.37,1,1,1,1,2,2,0,0,0,0,0,0,1,1,1,2,1,1,True,True,True,True,True,True,1,1,1,1,2,2
9034,Floeha,50.858334,13.072778,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,2,True,True,True,True,True,True,1,1,1,1,1,1
9035,Frankenberg/Sa,50.91,13.030556,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,2,True,True,True,True,True,True,1,1,1,1,1,1
9036,Frauenstein,50.801945,13.533889,1,1,1,2,2,2,0,0,0,0,1,1,1,1,1,1,1,2,True,True,True,True,True,True,1,1,1,2,2,1
9037,Freiberg,50.914722,13.344167,2,2,2,2,3,3,1,1,3,3,3,3,1,2,3,1,1,2,True,True,True,True,True,True,2,1,1,2,3,1
9038,Freital,50.996944,13.648056,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,2,True,True,True,True,True,True,1,1,1,1,1,1
9039,Frohburg,51.05722,12.556389,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
9040,Geising,50.757221,13.792778,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,2,True,True,True,True,True,True,0,0,0,0,0,1
9041,Geithain,51.05389,12.695,1,1,1,2,2,2,0,0,0,0,0,1,1,1,1,1,1,2,True,True,True,True,True,True,1,1,1,2,2,1
9042,Geringswalde,51.076946,12.903334,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,1,1
9043,Geyer,50.623611,12.924167,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,2,True,True,True,True,True,True,0,0,0,0,1,1
9044,Glashuette,50.851665,13.781111,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,2,2,True,True,True,True,True,True,0,0,0,0,1,1
9045,Glauchau,50.81778,12.542222,1,1,1,1,2,2,0,0,0,0,0,0,1,1,1,1,1,1,True,True,True,True,True,True,1,1,1,1,2,2
9046,Bad Gottleuba,50.851665,13.943055,1,2,2,2,2,2,0,0,0,0,0,0,1,2,3,2,2,2,True,True,True,True,True,True,1,1,1,1,1,1
