city_id,name,lat,lon,town_from,town_to,distance_river_km,distance_road_km,on_trade_route,population_1300,population_1400,population_1500,population_1550,population_1600,population_1650,distance_fair_km_1300,distance_fair_km_1350,distance_fair_km_1400,distance_fair_km_1450,distance_fair_km_1500,distance_fair_km_1550,distance_fair_km_1600,distance_fair_km_1650,num_fairs_50km_1300,num_fairs_50km_1350,num_fairs_50km_1400,num_fairs_50km_1450,num_fairs_50km_1500,num_fairs_50km_1550,num_fairs_50km_1600,num_fairs_50km_1650,num_fairs_100km_1300,num_fairs_100km_1350,num_fairs_100km_1400,num_fairs_100km_1450,num_fairs_100km_1500,num_fairs_100km_1550,num_fairs_100km_1600,num_fairs_100km_1650,has_own_fair_1300,has_own_fair_1350,has_own_fair_1400,has_own_fair_1450,has_own_fair_1500,has_own_fair_1550,has_own_fair_1600,has_own_fair_1650,own_fair_category_1300,own_fair_category_1350,own_fair_category_1400,own_fair_category_1450,own_fair_category_1500,own_fair_category_1550,own_fair_category_1600,own_fair_category_1650,has_own_toll_1300,has_own_toll_1350,has_own_toll_1400,has_own_toll_1450,has_own_toll_1500,has_own_toll_1550,has_own_toll_1600,has_own_toll_1650,has_own_staple_1300,has_own_staple_1350,has_own_staple_1400,has_own_staple_1450,has_own_staple_1500,has_own_staple_1550,has_own_staple_1600,has_own_staple_1650,has_own_bridge_1300,has_own_bridge_1350,has_own_bridge_1400,has_own_bridge_1450,has_own_bridge_1500,has_own_bridge_1550,has_own_bridge_1600,has_own_bridge_1650,has_own_ferry_1300,has_own_ferry_1350,has_own_ferry_1400,has_own_ferry_1450,has_own_ferry_1500,has_own_ferry_1550,has_own_ferry_1600,has_own_ferry_1650,has_own_harbour_1300,has_own_harbour_1350,has_own_harbour_1400,has_own_harbour_1450,has_own_harbour_1500,has_own_harbour_1550,has_own_harbour_1600,has_own_harbour_1650,trade_access_score_1300,trade_access_score_1350,trade_access_score_1400,trade_access_score_1450,trade_access_score_1500,trade_access_score_1550,trade_access_score_1600,trade_access_score_1650
9622,,50.982854,11.020513,1167,1650,67.49,0.286,1,,,,,,,48.931,0.801,0.801,0.801,0.801,0.801,0.801,0.801,4.0,12.0,13.0,16.0,23.0,27.0,28.0,27.0,15.0,34.0,44.0,64.0,84.0,97.0,114.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0
9627,,50.97749,11.024909,1167,1650,67.985,0.05,1,,,,,,,48.731,0.274,0.274,0.274,0.274,0.274,0.274,0.274,4.0,12.0,13.0,16.0,23.0,27.0,28.0,27.0,15.0,34.0,44.0,64.0,84.0,97.0,114.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0
9650,,53.075981,8.801675,965,1650,0.086,0.169,1,,,,,,,0.382,0.382,0.382,0.382,0.382,0.382,0.382,0.382,6.0,8.0,8.0,8.0,10.0,10.0,10.0,18.0,18.0,23.0,28.0,32.0,42.0,51.0,71.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0
9651,,53.072094,8.807886,965,1650,0.035,0.164,1,,,,,,,0.423,0.423,0.423,0.423,0.423,0.423,0.423,0.423,6.0,8.0,8.0,8.0,10.0,10.0,10.0,18.0,18.0,23.0,31.0,34.0,44.0,53.0,73.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0
9654,,52.640685,9.203087,1235,1650,4.994,0.058,1,,,,,,,31.106,31.106,31.106,31.106,31.106,31.106,16.785,16.785,5.0,5.0,8.0,8.0,10.0,9.0,12.0,15.0,25.0,37.0,53.0,59.0,69.0,73.0,88.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
9655,,53.251462,10.409071,1247,1650,9.918,0.084,1,,,,,,,0.169,0.169,0.169,0.169,0.169,0.169,0.169,0.169,6.0,6.0,7.0,10.0,14.0,14.0,20.0,20.0,11.0,14.0,27.0,35.0,49.0,54.0,79.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0
2248,Gnoien,53.968648,12.710935,1290,1650,24.415,0.289,1,,,,,,,45.996,45.996,39.611,39.611,39.611,24.316,17.161,17.161,1.0,1.0,2.0,2.0,2.0,4.0,6.0,6.0,3.0,3.0,5.0,5.0,5.0,8.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
7810,Tribsees,54.094489,12.757519,1218,1650,27.344,0.173,1,,,,,,,40.656,40.656,40.284,40.284,40.284,32.625,20.276,20.276,1.0,1.0,2.0,2.0,2.0,4.0,6.0,6.0,1.0,2.0,4.0,4.0,4.0,7.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
9685,Altstadt,51.485061,9.146992,1195,1650,25.517,0.22,1,,,,,,,35.967,31.179,0.441,0.441,0.441,0.441,0.441,0.441,4.0,7.0,12.0,14.0,15.0,16.0,21.0,21.0,18.0,42.0,56.0,61.0,75.0,79.0,94.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
9714,,51.904459,11.783583,1160,1650,0.208,0.036,1,,,,,,,27.126,27.126,27.126,27.126,21.769,21.769,21.769,21.769,3.0,6.0,7.0,12.0,16.0,21.0,34.0,42.0,13.0,24.0,35.0,54.0,75.0,89.0,117.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
16254,,54.096568,12.751774,1218,1650,27.78,0.22,1,,,,,,,41.029,41.029,39.912,39.912,39.912,32.448,20.014,20.014,1.0,1.0,2.0,2.0,2.0,4.0,6.0,6.0,1.0,2.0,4.0,4.0,4.0,7.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
9755,,51.272378,8.870253,1188,1650,42.937,0.136,1,,,,,,,50.208,44.422,30.841,30.841,30.841,30.841,30.841,30.841,0.0,3.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,29.0,42.0,47.0,56.0,60.0,70.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
9823,,51.835436,8.313772,1200,1650,48.976,0.127,1,,,,,,,17.841,17.841,17.841,17.841,17.841,17.841,17.841,17.841,7.0,12.0,12.0,14.0,20.0,22.0,31.0,32.0,30.0,43.0,52.0,58.0,67.0,70.0,89.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
9830,,51.675946,8.342436,1220,1650,46.539,0.142,1,,,,,,,0.284,0.284,0.284,0.284,0.284,0.284,0.284,0.284,3.0,5.0,6.0,8.0,12.0,14.0,18.0,18.0,27.0,42.0,50.0,57.0,65.0,66.0,81.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
9836,,51.570156,8.105485,1144,1650,31.396,0.093,1,,,,,,,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,5.0,5.0,6.0,8.0,9.0,11.0,15.0,15.0,26.0,35.0,43.0,48.0,55.0,56.0,69.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
9837,,51.572043,8.105502,1144,1650,31.339,0.045,1,,,,,,,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,5.0,5.0,6.0,8.0,9.0,11.0,15.0,15.0,26.0,35.0,43.0,48.0,55.0,56.0,69.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
9840,Sønderborg,54.909281,9.789286,1250,1650,55.885,0.147,1,,,,,,,80.221,35.501,35.501,35.501,35.501,35.501,35.501,35.501,0.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,1.0,6.0,10.0,14.0,25.0,24.0,39.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
12923,,51.758592,5.740709,1279,1650,3.767,0.062,1,,,,,,,13.047,13.047,13.047,0.123,0.123,0.123,0.123,0.123,12.0,16.0,18.0,27.0,33.0,33.0,33.0,33.0,40.0,65.0,81.0,100.0,114.0,120.0,122.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0
9845,Hohe Brücke,51.480917,11.953624,1170,1650,15.45,0.151,1,,,,,,,1.137,1.137,1.137,1.137,1.137,1.137,1.137,1.137,4.0,6.0,9.0,18.0,23.0,26.0,33.0,36.0,12.0,24.0,33.0,54.0,69.0,81.0,98.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
9846,,51.481903,11.962522,1170,1650,15.737,0.099,1,,,,,,,0.511,0.511,0.511,0.511,0.511,0.511,0.511,0.511,4.0,6.0,9.0,18.0,23.0,26.0,33.0,36.0,12.0,24.0,33.0,54.0,69.0,81.0,98.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
9847,,51.797462,11.737353,1278,1650,0.137,0.059,1,,,,,,,33.535,33.535,33.535,32.693,14.384,14.384,14.384,14.384,4.0,7.0,8.0,13.0,17.0,24.0,35.0,42.0,13.0,25.0,37.0,54.0,78.0,92.0,118.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
9886,,51.976552,5.908878,1233,1650,0.297,0.14,1,,,,,,,0.279,0.279,0.279,0.279,0.279,0.279,0.279,0.279,14.0,20.0,23.0,35.0,45.0,47.0,47.0,47.0,37.0,64.0,87.0,106.0,120.0,128.0,130.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0
9978,Krämerbrücke,50.978748,11.031328,1167,1650,68.358,0.102,1,,,,,,,48.264,0.204,0.204,0.204,0.204,0.204,0.204,0.204,4.0,12.0,13.0,16.0,23.0,27.0,28.0,27.0,15.0,34.0,44.0,64.0,84.0,97.0,114.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0
10036,Bad Frankenhausen,51.3581975,11.1002932,1282,1650,55.587,0.204,1,,,,,,,18.158,9.531,9.531,9.531,9.531,9.531,9.531,9.531,4.0,14.0,14.0,21.0,28.0,34.0,38.0,37.0,15.0,39.0,51.0,70.0,92.0,105.0,126.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
6963,Schoonhoven,51.946452,4.851526,1280,1650,0.765,0.031,1,,,,,,,24.416,12.054,12.054,12.054,12.054,12.054,12.054,12.054,9.0,18.0,21.0,26.0,29.0,31.0,31.0,30.0,21.0,42.0,52.0,65.0,78.0,82.0,82.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
10068,,51.2109202,11.7714679,1203,1650,42.589,0.105,1,,,,,,,17.957,7.051,7.051,6.572,6.572,6.572,6.572,6.572,5.0,10.0,12.0,22.0,31.0,35.0,42.0,44.0,11.0,26.0,33.0,53.0,69.0,85.0,96.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
10072,,51.209653,11.7692311,1203,1650,42.743,0.077,1,,,,,,,17.784,6.983,6.983,6.453,6.453,6.453,6.453,6.453,5.0,10.0,12.0,22.0,31.0,35.0,42.0,44.0,11.0,26.0,33.0,53.0,69.0,85.0,96.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
10074,,51.1520883,11.8138681,1033,1650,41.898,0.138,1,,,,,,,13.068,0.277,0.277,0.277,0.277,0.277,0.277,0.277,5.0,7.0,9.0,21.0,30.0,34.0,36.0,37.0,11.0,23.0,29.0,45.0,61.0,80.0,90.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
10075,Auebrücke,51.055019,12.137194,1147,1650,29.61,0.053,1,,,,,,,0.553,0.553,0.553,0.553,0.553,0.553,0.553,0.553,5.0,7.0,11.0,20.0,24.0,26.0,27.0,29.0,7.0,16.0,22.0,39.0,51.0,65.0,73.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
8191,Waren,53.514513,12.68913,1260,1650,53.671,0.298,1,,,,,,,79.029,79.029,73.322,73.322,73.322,51.296,49.247,49.247,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,7.0,7.0,7.0,10.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
17518,Camsdorfer Brücke,50.928479,11.59608,1230,1650,66.968,0.019,1,,,,,,,16.101,16.101,0.559,0.559,0.559,0.559,0.559,0.559,2.0,8.0,10.0,19.0,28.0,30.0,32.0,32.0,17.0,32.0,42.0,58.0,73.0,89.0,98.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
10248,,50.874143,8.018793,1170,1650,61.788,0.207,1,,,,,,,57.587,57.587,57.587,57.587,57.587,57.587,57.587,57.587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,17.0,20.0,23.0,24.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
4723,Malchin,53.739502,12.76209,1236,1650,30.392,0.226,1,,,,,,,56.699,56.699,56.281,56.281,56.281,34.484,25.83,25.83,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,8.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
258,Anklam,53.855504,13.687515,1264,1650,4.417,0.152,1,2000.0,1000.0,2000.0,3000.0,5000.0,3000.0,33.428,33.428,33.428,33.428,33.428,33.428,33.428,22.662,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0
10265,Ringsted,55.445783,11.789004,1080,1650,160.901,0.62,1,,,,,,,49.268,30.584,28.416,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,9.0,9.0,10.0,15.0,17.0,3.0,10.0,13.0,18.0,18.0,23.0,27.0,35.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,local,local,local,local,local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
