city_id,name,lat,lon,nodesid,lat_band_1250,lat_band_1300,lat_band_1350,lat_band_1400,lat_band_1450,lat_band_1500,dist_river_km_1250,dist_river_km_1300,dist_river_km_1350,dist_river_km_1400,dist_river_km_1450,dist_river_km_1500,elev_m_1250,elev_m_1300,elev_m_1350,elev_m_1400,elev_m_1450,elev_m_1500,population_1250,population_1300,population_1350,population_1400,population_1450,population_1500,pop_growth_50yr_1250,pop_growth_50yr_1300,pop_growth_50yr_1350,pop_growth_50yr_1400,pop_growth_50yr_1450,pop_growth_50yr_1500,agricultural_surplus_score_1250,agricultural_surplus_score_1300,agricultural_surplus_score_1350,agricultural_surplus_score_1400,agricultural_surplus_score_1450,agricultural_surplus_score_1500
14010,Bergneustadt,51.020832,7.6480556,,middle,middle,middle,middle,middle,middle,44.3,44.3,44.3,44.3,44.3,44.3,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
14011,Blankenberg,50.761391,7.3647223,,middle,middle,middle,middle,middle,middle,15.4,15.4,15.4,15.4,15.4,15.4,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
14012,Bonn,50.734165,7.0991669,,middle,middle,middle,middle,middle,middle,1.5,1.5,1.5,1.5,1.5,1.5,54.0,54.0,54.0,54.0,54.0,54.0,4500.0,5000.0,4000.0,3000.0,3000.0,3000.0,1.125,1.111,0.8,0.75,1.0,1.0,2,2,2,2,2,2
14013,Bruehl,50.829445,6.9022222,,middle,middle,middle,middle,middle,middle,9.0,9.0,9.0,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
14014,Burg a. d. Wupper,51.137779,7.1547222,,middle,middle,middle,middle,middle,middle,21.0,21.0,21.0,21.0,21.0,21.0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
14015,Burscheid,51.083057,7.1188889,,middle,middle,middle,middle,middle,middle,15.9,15.9,15.9,15.9,15.9,15.9,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
14016,Dinslaken,51.562222,6.7347221,,north,north,north,north,north,north,6.7,6.7,6.7,6.7,6.7,6.7,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1
14017,Duelken,51.250832,6.3308334,,middle,middle,middle,middle,middle,middle,16.9,16.9,16.9,16.9,16.9,16.9,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
14018,Dueren,50.801666,6.4827776,,middle,middle,middle,middle,middle,middle,38.6,38.6,38.6,38.6,38.6,38.6,125.0,125.0,125.0,125.0,125.0,125.0,3000.0,3000.0,2500.0,2000.0,2500.0,3000.0,1.0,1.0,0.833,0.8,1.25,1.2,1,1,0,0,0,2
14019,Duesseldorf,51.224167,6.7800002,1639.0,middle,middle,middle,middle,middle,middle,1.9,1.9,1.9,1.9,1.9,1.9,37.0,37.0,37.0,37.0,37.0,37.0,1500.0,2000.0,2000.0,2000.0,2000.0,2000.0,1.5,1.333,1.0,1.0,1.0,1.0,2,2,2,2,2,2
14020,Duesseldorf-Gerresheim,51.236946,6.8619447,,middle,middle,middle,middle,middle,middle,7.8,7.8,7.8,7.8,7.8,7.8,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
14021,Duesseldorf-Kaiserswerth,51.300835,6.7388887,,middle,middle,middle,middle,middle,middle,4.3,4.3,4.3,4.3,4.3,4.3,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
14022,Duisburg,51.433056,6.7652779,1611.0,middle,middle,middle,middle,middle,middle,0.9,0.9,0.9,0.9,0.9,0.9,33.0,33.0,33.0,33.0,33.0,33.0,1000.0,1000.0,1000.0,1000.0,1500.0,2000.0,1.0,1.0,1.0,1.0,1.5,1.333,2,2,2,2,2,2
14023,Duisburg-Hamborn,51.488056,6.7727776,,middle,middle,middle,middle,middle,middle,4.4,4.4,4.4,4.4,4.4,4.4,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
14024,Duisburg-Meiderich,51.465,6.7925,,middle,middle,middle,middle,middle,middle,3.4,3.4,3.4,3.4,3.4,3.4,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
14025,Duisburg-Ruhrort,51.452778,6.7358332,6610.0,middle,middle,middle,middle,middle,middle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
14026,Emmerich,51.83139,6.2424998,1793.0,north,north,north,north,north,north,2.0,2.0,2.0,2.0,2.0,2.0,17.0,17.0,17.0,17.0,17.0,17.0,2500.0,3000.0,2500.0,2000.0,3000.0,4000.0,1.25,1.2,0.833,0.8,1.5,1.333,1,2,1,1,2,2
14027,Erkelenz,51.078609,6.313889,1828.0,middle,middle,middle,middle,middle,middle,26.5,26.5,26.5,26.5,26.5,26.5,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
14028,Eschweiler,50.817223,6.2666669,,middle,middle,middle,middle,middle,middle,40.0,40.0,40.0,40.0,40.0,40.0,135.0,135.0,135.0,135.0,135.0,135.0,2000.0,2000.0,1500.0,1000.0,1000.0,1000.0,1.0,1.0,0.75,0.667,1.0,1.0,0,0,0,0,0,0
14029,Essen,51.455833,7.0124998,1865.0,middle,middle,middle,middle,middle,middle,7.5,7.5,7.5,7.5,7.5,7.5,116.0,116.0,116.0,116.0,116.0,116.0,1500.0,1000.0,2000.0,3000.0,3000.0,3000.0,0.75,0.667,2.0,1.5,1.0,1.0,2,2,2,2,2,2
14030,Essen-Steele,51.449444,7.0763888,,middle,middle,middle,middle,middle,middle,10.7,10.7,10.7,10.7,10.7,10.7,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2
14031,Essen-Werden,51.388332,7.0091667,,middle,middle,middle,middle,middle,middle,5.3,5.3,5.3,5.3,5.3,5.3,58.0,58.0,58.0,58.0,58.0,58.0,2000.0,2000.0,1500.0,1000.0,1500.0,2000.0,1.0,1.0,0.75,0.667,1.5,1.333,2,2,2,2,2,2
14032,Euskirchen,50.660831,6.7858334,,middle,middle,middle,middle,middle,middle,24.1,24.1,24.1,24.1,24.1,24.1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
14033,Geilenkirchen,50.964443,6.1197224,,middle,middle,middle,middle,middle,middle,26.1,26.1,26.1,26.1,26.1,26.1,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
14034,Geldern,51.517502,6.3233333,2148.0,north,north,north,north,north,north,13.4,13.4,13.4,13.4,13.4,13.4,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1
14035,Gemuend,50.574165,6.4972224,,middle,middle,middle,middle,middle,middle,46.6,46.6,46.6,46.6,46.6,46.6,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
14036,Goch,51.674446,6.1586113,2250.0,north,north,north,north,north,north,11.6,11.6,11.6,11.6,11.6,11.6,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1
