city_id,name,lat,lon,nodesid,has_formal_charter_by_y_1250,has_formal_charter_by_y_1300,has_formal_charter_by_y_1350,has_formal_charter_by_y_1400,has_formal_charter_by_y_1450,has_formal_charter_by_y_1500,charter_withdrawn_by_y_1250,charter_withdrawn_by_y_1300,charter_withdrawn_by_y_1350,charter_withdrawn_by_y_1400,charter_withdrawn_by_y_1450,charter_withdrawn_by_y_1500,has_charter_changes_by_y_1250,has_charter_changes_by_y_1300,has_charter_changes_by_y_1350,has_charter_changes_by_y_1400,has_charter_changes_by_y_1450,has_charter_changes_by_y_1500,has_mention_by_y_1250,has_mention_by_y_1300,has_mention_by_y_1350,has_mention_by_y_1400,has_mention_by_y_1450,has_mention_by_y_1500,has_townhall_by_y_1250,has_townhall_by_y_1300,has_townhall_by_y_1350,has_townhall_by_y_1400,has_townhall_by_y_1450,has_townhall_by_y_1500,strong_legal_family_1250,strong_legal_family_1300,strong_legal_family_1350,strong_legal_family_1400,strong_legal_family_1450,strong_legal_family_1500,city_status_1250,city_status_1300,city_status_1350,city_status_1400,city_status_1450,city_status_1500,dist_university_km_1250,dist_university_km_1300,dist_university_km_1350,dist_university_km_1400,dist_university_km_1450,dist_university_km_1500,legal_capacity_continuous_1250,legal_capacity_continuous_1300,legal_capacity_continuous_1350,legal_capacity_continuous_1400,legal_capacity_continuous_1450,legal_capacity_continuous_1500,legal_capacity_score_1250,legal_capacity_score_1300,legal_capacity_score_1350,legal_capacity_score_1400,legal_capacity_score_1450,legal_capacity_score_1500
7017,Berlin-Wilmersdorf,52.484722,13.324445,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794.1,794.1,277.3,230.1,143.1,143.1,0.0,0.3,0.3,0.3,0.4423,0.4423,0,1,1,1,1,1
7018,Berlinchen,52.991665,15.215278,580.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877.3,877.3,327.6,327.6,237.0,172.0,0.0,0.3,0.3,0.3,0.3,0.3699,0,1,1,1,1,1
7019,Bernau,52.679165,13.587222,584.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818.2,818.2,293.9,258.0,170.5,157.9,0.3,1.8,1.8,1.8,1.8736,1.9053,1,2,2,2,2,2
7020,Bernstein,53.044445,15.302778,597.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884.7,884.7,334.4,334.4,238.9,172.1,0.0,1.8,1.8,1.8,1.8,1.8699,0,2,2,2,2,2
7021,Betsche,52.466667,15.766666,612.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834.6,834.6,280.6,280.6,264.4,240.3,0.0,0.3,0.3,0.3,1.8,1.8,0,1,1,1,2,2
7022,Biesenthal,52.765556,13.631111,13797.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828.1,828.1,302.8,267.0,177.2,148.6,0.3,0.3,1.8,1.8,1.857,1.9285,1,1,2,2,2,2
7023,Blesen,52.516666,15.4,720.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,831.1,831.1,278.5,278.5,245.3,220.5,0.7,0.7,1.0,1.0,1.0,2.5,0,0,1,1,1,3
7024,Bobersberg,51.950001,15.083333,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.5,764.5,212.2,212.2,198.9,198.9,0.0,0.0,0.0,0.0,0.3027,0.3027,0,0,0,0,1,1
7025,Bomst,52.150002,15.833333,368.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,803.6,803.6,249.6,249.6,249.6,249.6,1.0,1.0,1.0,2.5,2.5,2.5,1,1,1,3,3,3
7026,Braetz,52.316113,15.673889,937.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,816.7,816.7,262.7,262.7,251.4,249.5,0.7,0.7,0.7,0.7,2.5,2.5,0,0,0,0,3,3
7027,Brandenburg,52.408611,12.563334,928.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,780.2,780.2,288.7,190.8,119.6,119.6,1.8,1.8,2.8,2.823,3.0011,3.0011,2,2,3,3,3,3
7028,Brueck,52.196667,12.762222,,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757.8,757.8,261.5,180.6,99.0,99.0,0.3,0.3,0.3,1.8485,2.0525,2.0525,1,1,1,2,2,2
7029,Bruessow,53.400276,14.126111,1051.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903.5,903.5,368.9,341.9,151.4,91.1,0.3,1.8,1.8,1.8,1.9216,2.0722,1,2,2,2,2,2
7030,Buckow,52.56778,14.073889,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812.2,812.2,276.8,273.8,179.5,175.7,0.3,0.3,0.3,0.3,1.8512,1.8607,1,1,1,1,2,2
7031,Calau,51.746666,13.949166,1159.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,721.2,721.2,187.4,187.4,118.0,118.0,1.8,1.8,1.8314,2.8314,3.005,3.005,2,2,2,3,3,3
7032,Christianstadt,51.798332,15.234722,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752.2,752.2,198.6,198.6,198.6,198.6,0.0,0.0,0.0035,0.0035,0.0035,0.0035,0,0,0,0,0,0
7033,Cottbus,51.759167,14.335,1251.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729.0,729.0,186.0,186.0,143.4,143.4,0.3,0.3,0.3351,1.8351,1.9414,1.9414,1,1,1,2,2,2
7034,Crossen,52.046665,15.099167,1260.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,775.0,775.0,222.9,222.9,203.7,203.7,0.3,0.3,1.8,1.8,1.8,2.8,1,1,2,2,2,3
7035,Dahme,51.869167,13.424723,1306.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727.5,727.5,210.0,193.1,93.5,93.5,0.3,1.8,1.8,1.8171,2.0663,2.0663,1,2,2,2,2,2
7036,Doberlug,51.610001,13.545834,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,700.6,700.6,180.1,180.1,86.6,86.6,1.0,1.0,1.0497,1.0497,2.7835,2.7835,1,1,1,1,3,3
7037,Drebkau,51.656944,14.2175,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715.9,715.9,175.1,175.1,132.5,132.5,0.3,0.3,0.3623,0.3623,1.9689,1.9689,1,1,1,1,2,2
7038,Drossen,52.450001,14.866667,1588.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812.9,812.9,264.5,264.5,211.0,207.6,0.0,0.3,0.3,0.3,0.3,0.3,0,1,1,1,1,1
7039,Eberswalde,52.834446,13.820278,1665.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,837.9,837.9,308.3,281.3,178.4,142.9,0.3,1.8,2.8,2.8,2.8541,2.9426,1,2,3,3,3,3
7040,Erkner,52.419445,13.754167,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791.7,791.7,263.4,246.6,153.0,153.0,0.0,0.0,0.0,0.0,0.1176,0.1176,0,0,0,0,0,0
7041,Fehrbellin,52.813332,12.763889,1923.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.1,826.1,324.1,236.0,147.7,147.7,0.3,1.8,1.8,1.8,1.9307,1.9307,1,2,2,2,2,2
7042,Finow,52.833611,13.928056,5356.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839.1,839.1,307.3,286.3,183.0,144.6,0.0,0.3,0.3,0.3,0.3426,0.4384,0,1,1,1,1,1
7043,Finsterwalde,51.629166,13.707778,1947.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,704.9,704.9,178.6,178.6,97.9,97.9,1.8,1.8,1.8535,1.8535,2.0553,3.0553,2,2,2,2,2,3
7044,Forst,51.743889,14.648056,1977.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,733.4,733.4,184.9,184.9,163.6,163.6,2.5,2.5,2.5378,2.5378,2.591,2.591,3,3,3,3,3,3
7045,Frankfurt (Oder),52.341667,14.550834,1988.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,795.4,795.4,250.8,250.8,186.5,186.5,0.3,2.8,2.8,2.8,2.8337,2.8337,1,3,3,3,3,3
7046,Freienwalde,52.788055,14.030833,2004.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835.5,835.5,301.5,287.7,191.3,151.3,0.3,1.8,1.8,1.8,1.8218,1.9217,1,2,2,2,2,2
7047,Freyenstein,53.287498,12.353333,2015.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831.5,831.5,383.3,272.1,90.2,90.2,0.0,1.8,1.8,1.8,2.0745,2.0745,0,2,2,2,2,2
7048,Friedland (Niederlausitz),52.102501,14.264444,14312.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.7,764.7,224.3,224.3,155.5,155.5,0.3,0.3,0.3,0.3,0.4114,0.4114,1,1,1,1,1,1
7049,Friesack,52.737499,12.579722,2034.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816.7,816.7,321.1,222.5,153.0,153.0,0.3,0.3,0.3,0.3,0.4174,0.4174,1,1,1,1,1,1
7050,Fuerstenberg (Oder),52.143333,14.664444,2052.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,776.3,776.3,229.2,229.2,181.3,181.3,2.5,2.5,2.5,2.5,2.5467,2.5467,3,3,3,3,3,3
7051,Fuerstenfelde,52.716667,14.566667,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836.0,836.0,292.5,292.5,214.4,171.9,0.0,0.3,0.3,0.3,0.3,0.3702,0,1,1,1,1,1
7052,Fuerstenwalde,52.359444,14.064445,11856.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789.4,789.4,253.8,253.8,162.3,162.3,0.3,1.8,1.8,1.8,1.8942,1.8942,1,2,2,2,2,2
7053,Fuerstenwerder,53.393333,13.585,13800.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896.6,896.6,372.1,319.9,122.5,79.0,0.0,0.0,1.8,1.8,1.9938,2.1026,0,0,2,2,2,2
7054,Gassen,51.75,15.0,14226.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741.6,741.6,189.3,189.3,187.3,187.3,0.0,0.0,0.0269,0.0269,0.0318,0.0318,0,0,0,0,0,0
7055,Goeritz,52.49472,14.652223,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813.6,813.6,268.2,268.2,202.3,196.7,0.0,0.3,0.3,0.3,0.3,0.3083,0,1,1,1,1,1
7056,Golssen,51.970276,13.602777,2286.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740.7,740.7,217.0,209.4,110.1,110.1,0.0,0.3,0.3,0.3,0.5249,0.5249,0,1,1,1,1,1
7057,Gransee,53.006943,13.158055,2388.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,850.2,850.2,336.2,268.4,137.8,121.8,1.0,2.5,2.5,2.5,2.6555,2.6955,1,3,3,3,3,3
7058,Greiffenberg (Uckermark),53.086945,13.954166,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867.1,867.1,335.1,308.0,163.5,118.0,0.3,1.8,1.8,1.8,1.8912,2.0049,1,2,2,2,2,2
7059,Guben,51.953888,14.711945,2671.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,757.0,757.0,208.5,208.5,175.2,175.2,2.5,2.5,2.5,2.5,2.5619,2.5619,3,3,3,3,3,3
7060,Havelberg,52.830555,12.075277,2873.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,811.3,811.3,345.6,218.0,140.0,140.0,1.8,1.8,2.8,2.8,2.9501,2.9501,2,2,3,3,3,3
7061,Joachimsthal,52.979168,13.744722,2432.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852.8,852.8,324.9,289.8,162.7,126.2,0.0,0.0,0.0,0.0,0.0933,0.4846,0,0,0,0,0,1
7062,Jueterbog,51.991943,13.081388,3455.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,737.5,737.5,231.6,181.1,87.4,87.4,2.5,2.5,2.5,3.5472,3.7814,3.7814,3,3,3,3,3,3
7063,Ketzin,52.477222,12.843333,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789.4,789.4,287.5,208.1,130.5,130.5,0.3,0.3,0.3,0.3,0.4737,0.4737,1,1,1,1,1,1
7064,Koenigsberg (Neumark),52.963055,14.43,3913.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,860.3,860.3,319.7,319.7,196.4,143.4,0.3,1.8,1.8,2.8,2.809,2.9416,1,2,2,3,3,3
7065,Koenigswalde,52.512222,15.245277,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827.3,827.3,275.6,275.6,236.2,214.8,0.0,0.0,0.3,0.3,0.3,0.3,0,0,1,1,1,1
7066,Koenigswusterhausen,52.299168,13.624444,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776.9,776.9,252.1,231.4,137.0,137.0,0.0,0.0,0.3,0.3,0.4574,0.4574,0,0,1,1,1,1
7067,Kremmen,52.762779,13.026111,4044.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822.2,822.2,312.8,241.0,158.7,149.9,0.3,1.8,1.8,1.8,1.9033,1.9251,1,2,2,2,2,2
7068,Kuestrin,52.566666,14.606667,14116.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,820.5,820.5,276.0,276.0,205.0,188.1,1.0,2.5,2.5,2.5,2.5,2.5297,1,3,3,3,3,3
7069,Kyritz,52.940556,12.396667,4178.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833.0,833.0,346.8,237.3,128.8,128.8,1.8,1.8,1.8,1.8,1.978,1.978,2,2,2,2,2,2
7070,Lagow,52.3325,15.293612,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809.4,809.4,256.9,256.9,229.0,229.0,0.0,0.3,0.3,0.3,0.3,0.3,0,1,1,1,1,1
7071,Landsberg (Warthe),52.733334,15.233334,4220.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,850.3,850.3,299.5,299.5,249.6,194.5,0.7,2.5,2.5,2.5,2.5,3.5137,0,3,3,3,3,3
7072,Lebus,52.425556,14.539722,4303.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804.2,804.2,260.1,260.1,191.5,191.5,1.8,1.8,1.8,1.8,1.8211,1.8211,2,2,2,2,2,2
7073,Lenzen,53.090832,11.474722,4377.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771.9,771.9,391.0,236.8,119.3,119.3,1.8,1.8,1.8,1.8,2.0017,2.0017,2,2,2,2,2,2
7074,Liebenau b. Schwiebus,52.305557,15.376111,8908.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808.5,808.5,255.4,255.4,232.6,232.6,0.0,0.0,0.3,0.3,0.3,0.3,0,0,1,1,1,1
7075,Liebenwalde,52.871666,13.393056,,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,837.3,837.3,317.7,265.5,158.7,135.9,0.3,0.3,1.8,1.8,1.9033,1.9602,1,1,2,2,2,2
7076,Lieberose,51.988056,14.300555,4433.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753.0,753.0,211.5,211.5,151.2,151.2,0.3,1.8,1.8,1.8,1.9219,1.9219,1,2,2,2,2,2
7077,Lindow,52.970833,12.988055,4472.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844.9,844.9,335.6,258.8,136.3,127.6,0.3,0.3,0.3,0.3,1.9591,1.9809,1,1,1,1,2,2
7078,Lippehne,53.003056,14.969444,4495.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873.8,873.8,326.4,326.4,222.5,160.1,0.0,0.3,1.8,1.8,1.8,1.8998,0,1,2,2,2,2
7079,Luckau,51.852501,13.715834,4625.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,729.3,729.3,202.4,202.4,108.9,108.9,1.0,2.5,2.5,3.5,3.7278,3.7278,1,3,3,3,3,3
7080,Luckenwalde,52.089169,13.172778,4626.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,749.1,749.1,239.0,192.7,99.9,99.9,0.3,0.3,0.3,0.3181,0.5502,1.5502,1,1,1,1,1,2
7081,Luebben,51.941944,13.896389,4598.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,741.6,741.6,209.4,209.4,124.6,124.6,2.5,3.5,3.5,3.5,3.6884,3.6884,3,3,3,3,3,3
7082,Luebbenau,51.868332,13.968611,,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734.7,734.7,200.5,200.5,124.9,124.9,0.3,0.3,1.8,1.8,1.9878,1.9878,1,1,2,2,2,2
7083,Lychen,53.210835,13.315278,4686.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,874.0,874.0,355.6,293.1,124.6,98.3,1.8,1.8,1.8,1.8,2.9885,3.0542,2,2,2,2,3,3
7084,Maerk.  Buchholz,52.109722,13.761666,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758.0,758.0,229.5,226.8,128.4,128.4,0.0,0.0,0.3,0.3,0.4791,0.4791,0,0,1,1,1,1
7085,Meseritz,52.433334,15.566667,4903.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,826.3,826.3,272.7,272.7,250.6,234.7,1.0,1.0,1.0,1.0,1.0,2.5,1,1,1,1,1,3
7086,Meyenburg,53.314999,12.241111,4914.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824.2,824.2,389.0,272.5,86.3,86.3,0.0,0.3,1.8,1.8,2.0843,2.0843,0,1,2,2,2,2
7087,Mittenwalde,52.264721,13.536111,4975.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,772.1,772.1,249.8,224.3,130.3,130.3,0.3,1.3,2.8,2.8,2.9743,2.9743,1,2,3,3,3,3
7088,Mohrin,52.858055,14.393056,5008.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848.4,848.4,308.1,308.1,202.4,152.7,0.0,0.3,1.8,1.8,1.8,1.9183,0,1,2,2,2,2
7089,Muellrose,52.245277,14.414166,5103.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782.6,782.6,239.9,239.9,172.7,172.7,0.0,1.8,1.8,1.8,1.8681,1.8681,0,2,2,2,2,2
7090,Muencheberg,52.503056,14.140278,5106.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,806.1,806.1,269.3,269.3,177.2,177.2,1.8,1.8,1.8,2.8,2.8569,2.8569,2,2,2,3,3,3
7091,Nauen,52.606945,12.876111,5160.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803.9,803.9,300.0,221.0,145.1,145.1,0.3,0.3,1.8,1.8,1.9373,1.9373,1,1,2,2,2,2
7092,Neudamm,52.733334,14.7,5230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840.1,840.1,294.8,294.8,222.1,174.5,0.0,0.3,0.3,0.3,0.3,0.3638,0,1,1,1,1,1
7093,Neu Ruppin,52.923332,12.806389,5297.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,838.5,838.5,334.5,248.0,136.9,135.7,0.3,2.8,2.8,2.8,2.9578,2.9607,1,3,3,3,3,3
