city_id,name,lat,lon,year,trade_access_continuous,trade_access_score,distance_river_km,distance_road_km,distance_fair_km,num_fairs_50km,has_own_staple,on_trade_route,trade_access_source
8096,Neisse,50.483334,17.333334,1450,0.0,1,165.676,,293.465,0,0,0,fallback
8097,Neumarkt,51.150002,16.583334,1450,0.0,1,74.732,,228.306,0,0,0,fallback
8098,Neumittelwalde,51.399166,17.665556,1450,0.0,0,122.441,,271.588,0,0,0,fallback
8099,Neurode,50.579723,16.501667,1450,0.0,0,130.038,,234.208,0,0,0,fallback
8100,Neusalz (Oder),51.799999,15.716666,1450,0.5732,0,5.434,,149.807,0,0,0,fallback
8101,Neustadt O.S.,50.316666,17.6,1450,0.0,0,191.736,,317.26,0,0,0,fallback
8102,Neustaedtel in Schlesien,51.683334,15.733334,1450,0.4685,1,9.921,,161.733,0,0,0,fallback
8103,Niesky,51.29361,14.823055,1450,0.0,0,66.929,,105.926,0,0,0,fallback
8104,Nikolstadt,51.129166,16.283333,1450,0.0,1,67.178,,207.521,0,0,0,fallback
8105,Nimptsch,50.716667,16.833334,1450,0.0,0,124.976,,252.534,0,0,0,fallback
8106,Oberglogau O.S.,50.366665,17.866667,1450,0.0,0,199.222,,305.495,0,0,0,fallback
8107,Oels,51.200001,17.383333,1450,0.0,1,113.067,,272.89,0,0,0,fallback
8108,Ohlau,50.950001,17.299999,1450,0.0,1,124.837,,280.146,0,0,0,fallback
8109,Oppeln,50.666668,17.933332,1450,0.0,0,179.053,,322.432,0,0,0,fallback
8110,Ottmachau,50.465279,17.171112,1450,0.0,0,161.109,,283.14,0,0,0,fallback
8111,Parchwitz,51.273335,16.364166,1450,0.0,1,54.93,,212.855,0,0,0,fallback
8112,Patschkau,50.450001,17.0,1450,0.0,0,156.686,,272.209,0,0,0,fallback
8113,Peiskretscham,50.397499,18.629444,1450,0.0,0,236.032,,265.869,0,0,0,fallback
8114,Pilchowitz,50.215832,18.559444,1450,0.0,0,245.546,,256.209,0,0,0,fallback
8115,Pitschen,51.116665,18.299999,1450,0.0,0,174.627,,325.535,0,0,0,fallback
8116,Polkwitz,51.5,16.066668,1450,0.1566,1,23.29,,190.792,0,0,0,fallback
8117,Prausnitz,51.366665,16.966667,1450,0.0,1,78.729,,239.708,0,0,0,fallback
8118,Priebus,51.483334,14.95,1450,0.0,0,58.724,,118.341,0,0,0,fallback
8119,Primkenau,51.516666,15.783334,1450,0.1464,0,23.726,,175.434,0,0,0,fallback
8120,Proskau,50.583332,17.866667,1450,0.0,0,181.795,,320.088,0,0,0,fallback
8121,Ratibor,50.092224,18.219723,1450,0.0,1,238.73,,267.497,0,0,0,fallback
8122,Raudten,51.509998,16.265556,1450,0.0069,0,29.703,,197.263,0,0,0,fallback
8123,Reichenbach (Eulengeb.),50.728054,16.651388,1450,0.0,1,118.173,,239.79,0,0,0,fallback
8124,Reichenbach,51.141388,14.802778,1450,0.0,0,57.409,,104.325,0,0,0,fallback
8125,Reichenstein,50.433334,16.866667,1450,0.0,0,154.292,,263.941,0,0,0,fallback
8126,Bad Reinerz,50.400002,16.383333,1450,0.0,0,147.422,,233.509,0,0,0,fallback
8127,Rosenberg O.S.,50.875,18.416666,1450,0.0,0,193.749,,314.543,0,0,0,fallback
8128,Rothenburg,51.335835,14.966666,1450,0.0,0,72.562,,116.351,0,0,0,fallback
8129,Rothenburg (Oder),52.012779,15.423056,1450,0.4758,0,9.609,,119.396,0,0,0,fallback
8130,Rudelstadt,50.891109,15.988334,1450,0.0,0,89.857,,190.362,0,0,0,fallback
8131,Ruhland,51.458889,13.866111,1450,0.4852,0,41.867,,48.431,1,0,0,fallback
8132,Saabor,51.950001,15.716666,1450,0.219,0,20.615,,135.576,0,0,0,fallback
8133,Sagan,51.616665,15.316667,1450,0.0,0,35.096,,146.853,0,0,0,fallback
8134,Schlawa,51.883335,16.083334,1450,0.1835,0,22.135,,156.444,0,0,0,fallback
8135,Schlichtingsheim,51.716667,16.25,1450,0.2342,0,19.963,,178.075,0,0,0,fallback
8136,Schmiedeberg i. Rsgb.,50.79361,15.834723,1450,0.0,0,101.066,,182.349,0,0,0,fallback
8137,Schoemberg (Niederschlesien),50.666668,16.066668,1450,0.0,0,115.027,,202.036,0,0,0,fallback
8138,Schoenau (Katzbach),51.016666,15.9,1450,0.0,0,75.997,,181.987,0,0,0,fallback
8139,Schoenberg  (Niederschlesien),51.075832,15.099444,1450,0.0,0,75.207,,125.638,0,0,0,fallback
8140,Schreiberhau,50.827499,15.5275,1450,0.0,0,101.51,,160.539,0,0,0,fallback
8141,Schurgast,50.759167,17.681944,1450,0.0,0,158.959,,309.945,0,0,0,fallback
8142,Schweidnitz,50.849998,16.483334,1450,0.0,0,101.142,,225.323,0,0,0,fallback
8143,Seidenberg,51.023613,15.063334,1450,0.0,0,71.8,,123.972,0,0,0,fallback
8144,Silberberg,50.583332,16.666666,1450,0.0,0,133.453,,245.173,0,0,0,fallback
8145,Slawentzitz,50.37389,18.324167,1450,0.0,0,221.339,,280.292,0,0,0,fallback
8146,Sprottau,51.566666,15.5,1450,0.0126,1,29.458,,157.499,0,0,0,fallback
8147,Sprottau Eulau,51.566387,15.488611,1450,0.0001,0,29.996,,156.728,0,0,0,fallback
8148,Staedtel,50.946388,17.776945,1450,0.0,0,151.373,,312.268,0,0,0,fallback
8149,Steinau (Oder),51.416668,16.416666,1450,0.0,1,44.443,,211.749,0,0,0,fallback
8150,Steinau O.S.,50.421944,17.544722,1450,0.0,0,180.006,,309.792,0,0,0,fallback
8151,Strehlen,50.783333,17.066668,1450,0.0,1,127.608,,266.963,0,0,0,fallback
8152,Striegau,50.950001,16.333334,1450,0.0,0,87.201,,213.056,0,0,0,fallback
8153,Stroppen,51.388332,16.810556,1450,0.0,0,68.115,,230.84,0,0,0,fallback
8154,Sulau,51.499168,17.168612,1450,0.0,0,86.274,,238.688,0,0,0,fallback
8155,Tost,50.450001,18.516666,1450,0.0,0,226.148,,275.686,0,0,0,fallback
8156,Trachenberg,51.468887,16.906389,1450,0.0,0,70.11,,228.448,0,0,0,fallback
8157,Trebnitz,51.299999,17.066668,1450,0.0,0,88.426,,249.862,0,0,0,fallback
8158,Tschirnau,51.720833,16.615833,1450,0.0,0,45.137,,194.277,0,0,0,fallback
8159,Ujest,50.400002,18.35,1450,0.0,0,220.744,,280.768,0,0,0,fallback
8160,Waldenburg (Schles.),50.764999,16.281111,1450,0.0,0,106.215,,213.518,0,0,0,fallback
8161,Wansen,50.815277,17.203611,1450,0.0,0,130.863,,275.745,0,0,0,fallback
8162,Bad Warmbrunn,50.861668,15.690833,1450,0.0,0,94.998,,170.679,0,0,0,fallback
8163,Wartha,50.516666,16.733334,1450,0.0,1,142.081,,251.956,0,0,0,fallback
8164,Weisswasser,51.506943,14.642777,1450,0.0,0,56.443,,98.819,0,0,0,fallback
8165,Wigandsthal,50.936943,15.295834,1450,0.0,0,87.565,,141.803,0,0,0,fallback
8166,Wilhelmsthal,50.255833,16.890833,1450,0.0,0,173.157,,272.94,0,0,0,fallback
8167,Winzig,51.466667,16.633333,1450,0.0,0,53.116,,216.317,0,0,0,fallback
8168,Wittichenau,51.385277,14.243333,1450,0.0,1,50.35,,68.252,0,0,0,fallback
8169,Wohlau,51.349998,16.65,1450,0.0,0,61.433,,227.262,0,0,0,fallback
8170,Wuenschelburg,50.503887,16.401112,1450,0.0,0,136.39,,230.325,0,0,0,fallback
8171,Ziegenhals,50.316666,17.383333,1450,0.0,0,183.08,,302.806,0,0,0,fallback
8172,Zirkwitz,51.313057,17.128334,1450,0.0,0,91.442,,251.629,0,0,0,fallback
8173,Zobten,50.899166,16.742222,1450,0.0,0,104.189,,242.245,0,0,0,fallback
8174,Zuelz,50.366665,17.6,1450,0.0,0,187.271,,315.437,0,0,0,fallback
8175,Liebersdorf,50.804722,16.203333,1450,0.0,0,100.855,,207.159,0,0,0,fallback
9001,Adorf,50.320557,12.254444,1450,0.0,0,106.141,,62.514,0,0,0,fallback
9002,Altenberg,50.766388,13.757222,1450,0.0558,0,27.607,,57.249,0,0,0,fallback
9003,Annaberg,50.580555,13.003056,1450,0.0,0,72.449,,60.245,0,0,0,fallback
9004,Aue,50.585278,12.700833,1450,0.769,2,79.47,,48.289,2,0,0,fallback
9005,Auerbach,50.50528,12.402778,1450,0.0,0,85.217,,53.414,0,0,0,fallback
9006,Augustusburg,50.810555,13.101666,1450,0.4852,0,48.543,,45.362,1,0,0,fallback
9007,Baerenstein,50.499443,13.028611,1450,0.0,0,79.0,,68.358,0,0,0,fallback
9009,Berggiesshuebel,50.874443,13.948334,1450,0.4649,0,10.075,,57.313,0,0,0,fallback
9010,Bernstadt auf dem Eigen,51.046665,14.823611,1450,0.0,1,55.67,,107.017,0,0,0,fallback
9013,Brand-Erbisdorf,50.869167,13.321944,1450,0.4852,0,33.296,,36.471,1,0,0,fallback
9014,Brandis,51.333889,12.609445,1450,2.148,2,17.116,,13.674,13,0,0,fallback
9015,Buchholz,50.566944,12.996111,1450,0.0,0,73.965,,61.07,0,0,0,fallback
9016,Burgstaedt,50.918056,12.806666,1450,1.3621,2,49.143,,27.2,6,0,0,fallback
9019,Coswig,51.126667,13.580277,1450,1.1171,1,2.917,,20.467,1,0,0,fallback
9022,Dippoldiswalde,50.896389,13.666667,1450,0.7766,0,17.512,,41.745,1,0,0,fallback
9024,Dohna,50.954445,13.858055,1450,1.0414,0,6.163,,46.89,1,0,0,fallback
9026,Ebersbach,51.007221,14.581388,1450,0.0,0,38.196,,91.309,0,0,0,fallback
9027,Ehrenfriedersdorf,50.646667,12.969722,1450,0.0,1,68.138,,53.27,0,0,0,fallback
9028,Eibenstock,50.49361,12.599167,1450,0.0,0,87.808,,55.901,0,0,0,fallback
9029,Bad Elster,50.282501,12.238055,1450,0.0,0,104.374,,64.577,0,0,0,fallback
9032,Elterlein,50.576946,12.868611,1450,0.0,0,78.67,,54.754,0,0,0,fallback
9033,Falkenstein,50.476112,12.37,1450,0.0,0,88.456,,56.789,0,0,0,fallback
9034,Floeha,50.858334,13.072778,1450,1.2542,2,46.691,,41.131,5,0,0,fallback
9035,Frankenberg/Sa,50.91,13.030556,1450,1.2542,2,44.875,,37.388,5,0,0,fallback
9038,Freital,50.996944,13.648056,1450,0.8907,0,12.62,,32.488,1,0,0,fallback
9040,Geising,50.757221,13.792778,1450,0.0682,0,27.077,,59.487,0,0,0,fallback
9042,Geringswalde,51.076946,12.903334,1450,1.4556,2,37.444,,21.491,7,0,0,fallback
9043,Geyer,50.623611,12.924167,1450,0.0,0,72.183,,52.98,0,0,0,fallback
9044,Glashuette,50.851665,13.781111,1450,0.2802,0,17.99,,50.645,0,0,0,fallback
9045,Glauchau,50.81778,12.542222,1450,1.2542,2,51.652,,20.128,5,0,0,fallback
9050,Grossroehrsdorf,51.143055,14.024167,1450,0.242,0,19.627,,50.216,0,0,0,fallback
9051,Gruenhain,50.578335,12.808333,1450,0.0,0,81.417,,52.369,0,0,0,fallback
9052,Hainichen,50.968613,13.123889,1450,1.2542,2,36.022,,28.507,5,0,0,fallback
9053,Hartenstein,50.661945,12.670834,1450,0.769,2,70.694,,39.634,2,0,0,fallback
9054,Hartha,51.098057,12.973889,1450,1.4556,2,32.036,,22.956,7,0,0,fallback
9055,Heidenau,50.980835,13.863334,1450,1.1042,0,3.47,,45.569,1,0,0,fallback
9056,Herrnhut,51.015278,14.743889,1450,0.0,0,49.546,,102.191,0,0,0,fallback
9057,Hohenstein-Ernstthal,50.800835,12.713056,1450,1.2542,2,57.167,,28.382,5,0,0,fallback
9058,Hohnstein,50.979443,14.110556,1450,0.5547,0,6.229,,60.984,0,0,0,fallback
9059,Joehstadt,50.514168,13.089723,1450,0.0,0,75.43,,69.833,0,0,0,fallback
9060,Johanngeorgenstadt,50.429443,12.721666,1450,0.0,0,96.588,,65.054,0,0,0,fallback
9062,Kirchberg (Sachsen),50.622776,12.525833,1450,0.769,2,72.82,,40.827,2,0,0,fallback
9063,Klingental,50.358612,12.469722,1450,0.0,0,101.693,,69.727,0,0,0,fallback
9064,Klotzsche,51.116112,13.780278,1450,0.9059,0,11.972,,34.072,1,0,0,fallback
9066,Koenigstein (Saechsische Schweiz),50.916943,14.073611,1450,0.6235,0,3.28,,61.849,0,0,0,fallback
9067,Kohren-Sahlis,51.016945,12.605,1450,1.5381,2,32.227,,12.52,8,0,0,fallback
9068,Lauenstein,50.783611,13.822778,1450,0.1521,1,23.481,,58.363,0,0,0,fallback
9069,Bad Lausick,51.142776,12.638889,1450,1.9076,2,22.794,,12.226,11,0,0,fallback
9072,Lengefeld i. Erzgeb.,50.720001,13.1925,1450,0.0,0,52.089,,53.672,0,0,0,fallback
9073,Lengenfeld i. V.,50.569721,12.364445,1450,0.769,2,78.054,,46.459,2,0,0,fallback
9074,Lichtenstein,50.756111,12.630834,1450,0.9704,2,59.854,,29.006,3,0,0,fallback
9075,Liebstadt,50.863335,13.856389,1450,0.3301,0,15.852,,53.31,0,0,0,fallback
9076,Limbach,50.582222,12.251389,1450,1.3621,2,77.216,,46.605,6,0,0,fallback
9078,Loessnitz,50.622501,12.731667,1450,0.769,2,76.164,,45.46,2,0,0,fallback
9080,Lugau,50.740555,12.746388,1450,0.769,2,64.251,,34.974,2,0,0,fallback
9081,Lunzenau,50.959721,12.753889,1450,1.5381,2,43.219,,22.625,8,0,0,fallback
9082,Marienberg i. S.,50.65139,13.159722,1450,0.0,0,59.753,,61.573,0,0,0,fallback
9083,Markkleeberg,51.279999,12.374444,1450,2.6961,2,1.163,,6.662,17,0,0,fallback
9084,Markneukirchen,50.311668,12.327778,1450,0.0,0,106.81,,67.115,0,0,0,fallback
9086,Meerane,50.849167,12.463889,1450,1.2542,2,47.297,,15.284,5,0,0,fallback
9088,Mittweida,50.986668,12.975833,1450,1.2542,2,40.179,,32.676,5,0,0,fallback
9089,Muegeln,51.236668,13.045834,1450,1.4573,2,21.297,,18.857,5,0,0,fallback
9091,Mutzschen,51.260555,12.887222,1450,1.6671,2,27.631,,11.259,9,0,0,fallback
9094,Nerchau,51.269444,12.789444,1450,1.6542,2,28.185,,5.508,9,0,0,fallback
9095,Netzschkau,50.612499,12.248055,1450,1.4556,2,73.904,,43.446,7,0,0,fallback
9096,Neugersdorf,50.980278,14.61,1450,0.0,0,39.734,,94.002,0,0,0,fallback
9097,Neusalza-Spremberg,51.037224,14.531389,1450,0.0,0,35.616,,87.148,0,0,0,fallback
9098,Neustadt in Sachsen,51.025555,14.215,1450,0.3473,0,15.116,,66.054,0,0,0,fallback
9099,Neustaedtel in Sachsen,50.583889,12.6325,1450,0.769,2,78.419,,46.775,2,0,0,fallback
9100,Nossen,51.058613,13.299444,1450,1.1495,2,22.324,,15.41,3,0,0,fallback
9101,Oberfrohna,50.858334,12.766945,1450,1.2542,2,53.162,,27.315,5,0,0,fallback
9102,Oberlungwitz,50.786945,12.721945,1450,0.769,2,58.833,,29.937,2,0,0,fallback
9103,Kurort Oberwiesenthal,50.419167,12.968889,1450,0.0,0,88.836,,73.382,0,0,0,fallback
9105,Oelsnitz i. Erzgeb.,50.724167,12.705833,1450,0.769,2,64.893,,34.768,2,0,0,fallback
9107,Olbernhau,50.659168,13.339167,1450,0.0,0,52.51,,59.848,0,0,0,fallback
9114,Planitz,50.679722,12.476111,1450,0.9704,2,66.123,,34.107,3,0,0,fallback
9117,Rabenau,50.965279,13.641945,1450,0.84,0,14.794,,34.712,1,0,0,fallback
9119,Radebeul,51.105835,13.659166,1450,1.1038,0,3.488,,26.441,1,0,0,fallback
9121,Regis-Breitingen,51.087776,12.434167,1450,2.0118,2,20.73,,11.4,12,0,0,fallback
9123,Riesa,51.302502,13.304444,1450,1.5272,2,6.135,,11.729,3,0,0,fallback
9124,Rochlitz,51.045555,12.795834,1450,1.5381,2,38.146,,21.749,8,0,0,fallback
9125,Rodewisch,50.530834,12.406389,1450,0.0,0,82.38,,50.565,0,0,0,fallback
9130,Scheibenberg,50.541111,12.9125,1450,0.0,0,79.787,,59.791,0,0,0,fallback
9131,Schirgiswalde,51.077221,14.430833,1450,0.0,0,30.894,,79.39,0,0,0,fallback
9132,Schlettau,50.559166,12.951944,1450,0.0,0,76.503,,59.79,0,0,0,fallback
9133,Schneeberg,50.595001,12.640555,1450,0.769,2,77.344,,45.775,2,0,0,fallback
9134,Schoeneck,50.394722,12.331111,1450,0.0,0,97.572,,61.868,0,0,0,fallback
9135,Schwarzenberg i. Erzgeb.,50.537777,12.784722,1450,0.0,0,85.861,,55.558,0,0,0,fallback
9136,Sebnitz,50.972778,14.269167,1450,0.3262,0,16.02,,71.548,0,0,0,fallback
9137,Siebenlehn,51.029167,13.306666,1450,1.1365,2,22.882,,18.67,3,0,0,fallback
9138,Siegmar-Schoenau,50.812222,12.828333,1450,1.1266,2,59.77,,33.729,4,0,0,fallback
9139,Stollberg,50.708057,12.779722,1450,0.769,2,68.499,,39.263,2,0,0,fallback
9140,Stolpen,51.048332,14.078889,1450,0.416,0,12.172,,56.214,0,0,0,fallback
9143,Thalheim i. Erzgeb.,50.700832,12.849722,1450,0.769,2,69.89,,43.071,2,0,0,fallback
9144,Tharandt,50.985832,13.580833,1450,0.8654,0,13.707,,30.197,1,0,0,fallback
9145,Thum,50.670277,12.951111,1450,0.0,1,67.069,,50.491,0,0,0,fallback
9146,Trebsen,51.288887,12.754723,1450,1.709,2,25.835,,6.048,9,0,0,fallback
9147,Treuen i. V.,50.5425,12.307222,1450,0.0,0,81.249,,50.025,0,0,0,fallback
9148,Unterwiesenthal,50.444721,13.011666,1450,0.0,0,84.864,,72.599,0,0,0,fallback
9149,Waldenburg i. Sachsen,50.874443,12.602777,1450,1.2542,2,46.721,,17.114,5,0,0,fallback
9150,Waldheim,51.072777,13.017777,1450,1.2542,2,31.315,,24.579,5,0,0,fallback
9151,Wehlen,50.957222,14.033611,1450,0.6528,0,2.024,,57.212,0,0,0,fallback
9154,Wildenfels,50.66861,12.608611,1450,0.769,2,68.86,,37.3,2,0,0,fallback
9155,Wilkau-Hasslau,50.673611,12.515278,1450,0.9704,2,67.119,,35.128,3,0,0,fallback
9160,Zoeblitz,50.657501,13.233611,1450,0.0,0,56.583,,60.229,0,0,0,fallback
9161,Zschopau,50.747501,13.072222,1450,0.0,1,54.972,,52.051,0,0,0,fallback
9164,Zwoenitz,50.630001,12.810833,1450,0.769,2,77.215,,47.583,2,0,0,fallback
10008,Berla a. d. Werra,50.939167,10.068334,1450,2.2664,2,21.201,,18.036,18,0,0,fallback
10015,Clingen,51.233891,10.930555,1450,1.9832,2,57.372,,10.07,16,0,0,fallback
10018,Ebeleben,51.287224,10.739445,1450,2.0611,2,45.198,,19.883,18,0,0,fallback
10023,Friedrichsroda,50.860001,10.573889,1450,2.0233,2,48.688,,21.913,17,0,0,fallback
10024,Gehren,50.648613,11.003333,1450,2.0233,2,83.681,,31.433,17,0,0,fallback
10027,Goessnitz,50.888332,12.433611,1450,1.3621,2,42.753,,10.778,6,0,0,fallback
10031,Greussen,51.228054,10.943889,1450,1.9832,2,58.246,,8.973,16,0,0,fallback
10032,Grossbreitenbach,50.580833,11.004723,1450,2.0233,2,76.184,,26.002,17,0,0,fallback
10033,Grossenehrich,51.25,10.829722,1450,2.0233,2,50.591,,14.532,17,0,0,fallback
10036,Hirschberg (Saale),50.405834,11.818611,1450,1.1266,2,86.232,,35.68,4,0,0,fallback
10037,Hohenleuben,50.711666,12.051111,1450,1.6785,2,66.483,,32.445,10,0,0,fallback
10041,Kaltennordheim,50.626667,10.156111,1450,1.9832,2,41.722,,19.44,16,0,0,fallback
10043,Bad Koestritz,50.93,12.010834,1450,2.0233,2,46.072,,15.939,17,0,0,fallback
10044,Kranichfeld,50.854443,11.201667,1450,1.8956,2,84.8,,18.31,14,0,0,fallback
10045,Langenberg (Gera),50.919724,12.0525,1450,2.0233,2,45.47,,15.617,17,0,0,fallback
10046,Langewiesen,50.671391,10.97,1450,2.0233,2,83.141,,32.155,17,0,0,fallback
10047,Lehesten,50.475555,11.448055,1450,1.1266,2,74.966,,26.151,4,0,0,fallback
10054,Meuselwitz,51.042221,12.297778,1450,1.9359,2,26.206,,11.402,13,0,0,fallback
10055,Muenchenbernsdorf,50.82,11.931945,1450,2.0233,2,59.341,,26.958,17,0,0,fallback
10056,Neuhaus am Rennweg,50.508335,11.134444,1450,1.5381,2,69.754,,30.11,8,0,0,fallback
10057,Neumark,51.078888,11.245,1450,2.1948,2,69.748,,18.469,22,0,0,fallback
10059,Oberlind,50.341389,11.181945,1450,1.5381,2,53.085,,27.84,8,0,0,fallback
10060,Oberweissbach,50.582779,11.144167,1450,1.7394,2,77.968,,33.815,11,0,0,fallback
10071,Ruhla,50.892502,10.365556,1450,2.097,2,37.261,,9.682,19,0,0,fallback
10084,Steinach,50.43222,11.158055,1450,1.5381,2,62.038,,30.388,8,0,0,fallback
10086,Tambach-Dietharz,50.791943,10.608055,1450,2.0611,2,56.036,,28.395,18,0,0,fallback
10087,Tanna,50.493332,11.856389,1450,1.1266,2,94.128,,28.98,4,0,0,fallback
10088,Tannroda,50.858612,11.2475,1450,1.8956,2,87.499,,20.272,14,0,0,fallback
10091,Triebes,50.684166,12.019722,1450,1.6785,2,70.126,,30.186,10,0,0,fallback
10099,Wurzbach,50.463612,11.536667,1450,1.1266,2,77.34,,25.733,4,0,0,fallback
10100,Zella-Mehlis,50.66,10.652778,1450,1.9832,2,69.084,,19.647,16,0,0,fallback
11002,Alsleben,51.700279,11.677222,1450,2.6298,2,0.472,,21.142,15,0,0,fallback
11003,Ammendorf,51.423611,11.993055,1450,2.2777,2,22.257,,6.76,19,0,0,fallback
11004,Annaburg,51.73111,13.046667,1450,0.3779,0,13.804,,54.493,0,0,0,fallback
11009,Ballenstedt,51.720276,11.2375,1450,2.097,2,30.592,,23.264,19,0,0,fallback
11012,Benneckenstein,51.667221,10.716945,1450,1.9408,2,36.075,,19.053,15,0,0,fallback
11014,Bad Bibra,51.208057,11.585278,1450,2.2246,2,45.787,,6.774,23,0,0,fallback
11015,Bismark,52.661667,11.556111,1450,1.7955,2,30.063,,24.346,12,0,0,fallback
11019,Buckau,52.110554,11.632778,1450,2.2672,2,1.911,,2.377,9,0,0,fallback
11023,Cochstedt,51.880833,11.406944,1450,2.0253,2,24.441,,9.546,14,0,0,fallback
11025,Dardesheim,51.976112,10.838056,1450,2.2254,2,21.336,,16.291,17,0,0,fallback
11029,Dingelstaedt,51.314999,10.314722,1450,2.3611,2,20.144,,14.16,20,0,0,fallback
11030,Dommitzsch,51.639721,12.883333,1450,2.0122,2,2.14,,40.241,6,0,0,fallback
11031,Dueben,51.59111,12.584723,1450,1.7672,2,23.341,,19.044,9,0,0,fallback
11036,Elbingerode,51.769444,10.803056,1450,1.9516,2,29.537,,7.222,15,0,0,fallback
11038,Elsterwerda,51.460556,13.52,1450,0.6752,0,21.856,,32.76,1,0,0,fallback
11043,Gebesee,51.115276,10.930278,1450,2.097,2,57.735,,6.459,19,0,0,fallback
11045,Genthin,52.405834,12.154166,1450,1.4735,2,15.131,,7.903,4,0,0,fallback
11046,Gerbstedt,51.63139,11.627778,1450,2.3408,2,8.853,,12.761,13,0,0,fallback
11047,Gernrode,51.724998,11.143333,1450,2.097,2,37.098,,19.948,19,0,0,fallback
11049,Gommern,52.073055,11.825277,1450,2.1462,2,3.938,,14.294,8,0,0,fallback
11052,Groeningen,51.936943,11.218611,1450,1.7955,2,35.577,,6.142,12,0,0,fallback
11053,Grossalsleben,51.980556,11.226111,1450,1.7955,2,32.927,,5.125,12,0,0,fallback
11055,Guentersberge,51.644722,10.981112,1450,2.1637,2,48.053,,20.462,21,0,0,fallback
11062,Hecklingen,51.847221,11.533334,1450,2.0896,2,14.994,,18.664,11,0,0,fallback
11064,Heldrungen,51.299446,11.215278,1450,2.2246,2,53.15,,15.155,23,0,0,fallback
11068,Hohenmoelsen,51.156113,12.099722,1450,2.3438,2,23.617,,10.182,22,0,0,fallback
11069,Hornburg (Mansfelder Land),51.452499,11.591111,1450,2.3442,2,22.267,,8.975,21,0,0,fallback
11070,Hoym,51.784721,11.3125,1450,2.2036,2,26.898,,17.399,20,0,0,fallback
11071,Jerichow,52.498333,12.024722,1450,1.9987,2,2.72,,5.97,6,0,0,fallback
11073,Jessnitz,51.684166,12.301111,1450,1.6602,2,21.231,,18.116,7,0,0,fallback
11077,Kloetze,52.62611,11.161389,1450,1.5519,2,29.408,,9.656,8,0,0,fallback
11080,Bad Koesen,51.13361,11.719444,1450,2.2532,2,48.797,,6.643,24,0,0,fallback
11086,Bad Lauchstaedt,51.386944,11.866944,1450,2.258,2,23.099,,12.811,19,0,0,fallback
11087,Leimbach,51.604443,11.463889,1450,2.3629,2,18.605,,10.216,19,0,0,fallback
11088,Leopoldshall,51.848888,11.598889,1450,2.2897,2,11.041,,22.447,13,0,0,fallback
11090,Lindau,52.035831,12.101944,1450,1.4659,2,15.458,,33.38,4,0,0,fallback
11106,Oranienbaum (Anhalt),51.797779,12.404722,1450,1.7191,2,10.077,,31.023,5,0,0,fallback
11112,Prettin,51.661667,12.923333,1450,1.7635,2,2.705,,43.66,4,0,0,fallback
11113,Pretzsch,51.715,12.807222,1450,1.2455,2,9.578,,39.157,2,0,0,fallback
11116,Radegast,51.655277,12.0925,1450,1.9119,2,19.997,,20.472,10,0,0,fallback
11120,Bad Sachsa,51.594444,10.551945,1450,2.2807,2,41.462,,19.687,25,0,0,fallback
11125,Schafstaedt,51.383057,11.774167,1450,2.2479,2,23.534,,17.51,19,0,0,fallback
11130,Schlieben,51.722221,13.384722,1450,0.0,0,31.098,,58.63,0,0,0,fallback
11132,Schoenebeck,52.724167,11.583055,1450,1.6893,2,29.538,,25.621,10,0,0,fallback
11133,Schoenebeck-Frohse,52.03611,11.713333,1450,2.2803,2,1.352,,11.771,9,0,0,fallback
11134,Schoenebeck-Bad Salzelmen,52.0,11.733334,1450,2.2472,2,2.768,,15.991,9,0,0,fallback
11135,Schoenewalde,51.813889,13.228333,1450,0.0195,0,29.164,,68.815,0,0,0,fallback
11136,Schraplau,51.439445,11.666945,1450,2.3948,2,20.097,,12.925,21,0,0,fallback
11137,Schwanebeck,51.967224,11.120833,1450,1.7955,2,36.004,,9.283,12,0,0,fallback
11138,Schweinitz,51.7925,13.027223,1450,0.2599,0,18.861,,56.562,0,0,0,fallback
11141,Seyda,51.881668,12.906389,1450,0.3291,0,15.897,,56.218,0,0,0,fallback
11143,Sparnberg,50.411945,11.771111,1450,1.1266,2,84.157,,33.67,4,0,0,fallback
11148,Suhl,50.609444,10.686666,1450,1.9832,2,73.801,,19.707,16,0,0,fallback
11149,Tangerhuette,52.434723,11.805278,1450,1.9468,2,8.95,,16.286,7,0,0,fallback
11152,Teuchern,51.118332,12.021944,1450,2.1312,2,30.462,,9.823,20,0,0,fallback
11153,Thale,51.750832,11.036944,1450,2.097,2,43.146,,16.097,19,0,0,fallback
11158,Wahrenbrueck,51.549446,13.363334,1450,0.7959,0,16.686,,39.364,1,0,0,fallback
11162,Weissensee,51.195278,11.068055,1450,2.2532,2,66.745,,0.642,24,0,0,fallback
11165,Wettin,51.585835,11.8075,1450,2.6128,2,1.201,,15.377,15,0,0,fallback
11176,Zoerbig,51.628334,12.1225,1450,1.9448,2,21.198,,18.685,11,0,0,fallback
12001,Achim,53.012779,9.0327778,1450,2.1033,2,2.242,,16.621,7,0,0,fallback
12003,Altenau,51.803333,10.4475,1450,2.5954,2,18.734,,23.407,27,0,0,fallback
12004,St. Andreasberg,51.708889,10.517777,1450,2.3884,2,28.658,,22.99,28,0,0,fallback
12005,Aurich,53.469723,7.4822221,1450,1.5039,2,27.929,,0.046,7,0,0,fallback
