city_id,name,lat,lon,year,legal_capacity,merchant_capital,agricultural_surplus,peasant_mobility,noble_extraction,conflict_risk,trade_access,composite_raw,composite_0_3,nodesid
12137,Wittmund,53.575279,7.7800002,1300,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.4999999999999998,0,9596.0
12138,Wolfenbuettel,52.162777,10.536111,1300,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.4999999999999998,0,9005.0
12139,Wolfsburg,52.421665,10.784722,1300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8,0,
12140,Wunstorf,52.425278,9.4241667,1300,2.0,1.0,1.0,2.0,1.0,0.0,2.0,6.1000000000000005,3,8649.0
12141,Wustrow,52.923889,11.119166,1300,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.4999999999999998,0,8665.0
12142,Zeven,53.295555,9.2786112,1300,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.8,0,
13001,Ahaus,52.075832,7.0050001,1300,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.3,1,98.0
13002,Ahlen,51.762779,7.8897223,1300,2.0,2.0,0.0,2.0,1.0,0.0,2.0,6.4,3,101.0
13003,Altena,51.298054,7.668889,1300,2.0,2.0,0.0,2.0,1.0,1.0,0.0,3.9000000000000004,2,
13004,Anholt,51.846111,6.4274998,1300,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.4999999999999998,0,257.0
13005,Arnsberg,51.395557,8.0647221,1300,2.0,2.0,0.0,2.0,1.0,0.0,2.0,6.4,3,298.0
13006,Attendorn,51.125,7.9050002,1300,3.0,2.0,0.0,3.0,1.0,0.0,1.0,7.0,3,338.0
13007,Balve,51.330276,7.8641667,1300,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.8,1,402.0
13008,Barntrup,51.990002,9.1158333,1300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8,0,12189.0
13009,Beckum,51.755554,8.0424995,1300,2.0,2.0,0.0,2.0,1.0,0.0,2.0,6.4,3,485.0
13010,Belecke,51.481945,8.332778,1300,2.0,2.0,0.0,2.0,1.0,0.0,2.0,6.4,3,516.0
13011,Berleburg,51.050278,8.3927774,1300,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.4000000000000004,1,
13012,Bevergern,52.272499,7.5819445,1300,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.10000000000000009,0,628.0
13013,Beverungen,51.662777,9.3725004,1300,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.4999999999999998,0,10897.0
13014,Bielefeld,52.020557,8.5319443,1300,1.0,2.0,0.0,1.0,1.0,0.0,2.0,4.8,2,652.0
13015,Billerbeck,51.977501,7.2908335,1300,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.8,1,671.0
13016,Blankenstein,51.405834,7.2261109,1300,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.8,1,
13017,Blomberg,51.943333,9.0908337,1300,2.0,0.0,0.0,2.0,1.0,0.0,2.0,4.4,2,728.0
13018,Bocholt,51.837776,6.6155558,1300,2.0,2.0,1.0,2.0,1.0,0.0,2.0,7.1000000000000005,3,11170.0
13019,Bochum,51.482498,7.2169442,1300,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.8,1,755.0
13020,Borgentreich,51.571388,9.2402782,1300,2.0,2.0,1.0,2.0,1.0,0.0,2.0,7.1000000000000005,3,10936.0
13021,Borgholz,51.621666,9.2591667,1300,2.0,0.0,1.0,2.0,1.0,0.0,0.0,3.1000000000000005,1,
13022,Borgholzhausen,52.101665,8.3005552,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13023,Borghorst,52.125,7.395,1300,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3.5,2,
13024,Borken (Westfalen),51.843887,6.855,1300,2.0,3.0,0.0,2.0,1.0,0.0,3.0,8.399999999999999,3,839.0
13025,Bottrop,51.523613,6.9297223,1300,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.4999999999999998,0,
13026,Brakel,51.716667,9.1841669,1300,2.0,2.0,1.0,2.0,1.0,0.0,2.0,7.1000000000000005,3,917.0
13027,Breckerfeld,51.261391,7.4650002,1300,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.3,1,948.0
13028,Bredenborn,51.810555,9.1822224,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13029,Brilon,51.395279,8.5680552,1300,3.0,2.0,0.0,3.0,1.0,0.0,2.0,8.0,3,999.0
13030,Buende,52.197498,8.5836115,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13031,Bueren,51.553612,8.5591669,1300,2.0,0.0,0.0,2.0,1.0,1.0,2.0,3.9000000000000004,2,1125.0
13032,Burgsteinfurt,52.147778,7.3394446,1300,2.0,0.0,1.0,2.0,1.0,0.0,2.0,5.1000000000000005,2,1136.0
13033,Castrop-Rauxel,51.555557,7.3125,1300,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.4999999999999998,0,1175.0
13034,Coesfeld,51.944721,7.1666665,1300,2.0,2.0,0.0,2.0,1.0,0.0,2.0,6.4,3,1239.0
13035,Datteln,51.653057,7.3425002,1300,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.4999999999999998,0,
13036,Delbrueck,51.764999,8.5625,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13037,Detmold,51.935276,8.8786116,1300,2.0,0.0,0.0,2.0,1.0,0.0,2.0,4.4,2,1406.0
13038,Dorsten,51.660831,6.9644446,1300,2.0,2.0,1.0,2.0,1.0,1.0,2.0,6.6000000000000005,3,1542.0
13039,Dortmund,51.514168,7.4638891,1300,3.0,3.0,2.0,3.0,0.0,3.0,3.0,10.7,3,1545.0
13040,Drensteinfurt,51.796944,7.7413888,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13041,Bad Driburg,51.736111,9.0169449,1300,2.0,0.0,0.0,2.0,1.0,0.0,2.0,4.4,2,1576.0
13042,Dringenberg,51.670277,9.0550003,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13043,Drolshagen,51.024723,7.7758331,1300,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.8,1,1585.0
13044,Duelmen,51.828335,7.2788887,1300,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3.5,2,1615.0
13045,Emsdetten,52.171944,7.5275002,1300,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.4999999999999998,0,
13046,Enger,52.139168,8.5591669,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13047,Ennepetal,51.297501,7.356111,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13048,Erwitte,51.611389,8.3361111,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13049,Eversberg,51.366943,8.3347225,1300,2.0,2.0,0.0,2.0,1.0,0.0,0.0,4.4,2,
13050,Freckenhorst,51.920277,7.9661112,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13051,Fredeburg,51.191387,8.3105555,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13052,Freienohl,51.375,8.1711111,1300,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.8,1,
13053,Freudenberg,50.90139,7.8827777,1300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8,0,
13054,Gehrden (Brakel,51.654999,9.1183329,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13055,Gelsenkirchen,51.511112,7.1005554,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13056,Gemen,51.859444,6.8644443,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13057,Geseke,51.639721,8.5086107,1300,2.0,2.0,0.0,2.0,1.0,0.0,2.0,6.4,3,2176.0
13058,Gevelsberg,51.324165,7.3372221,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13059,Gladbeck,51.573334,6.9924998,1300,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.4999999999999998,0,
13060,Greven,52.092499,7.6130557,1300,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.5,1,
13061,Gronau in Westfalen,52.212223,7.018889,1300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8,0,
13062,Guetersloh,51.909443,8.3808336,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13063,Hagen,51.360001,7.4672222,1300,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.8,1,
13064,Halle,52.060833,8.3619442,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13065,Hallenberg,51.111946,8.6211109,1300,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.8,1,2768.0
13066,Haltern,51.74361,7.1869445,1300,2.0,2.0,1.0,2.0,1.0,0.0,2.0,7.1000000000000005,3,2774.0
13067,Hamm,51.678055,7.8169446,1300,2.0,2.0,2.0,2.0,1.0,0.0,2.0,7.8,3,2781.0
13068,Harsewinkel,51.963055,8.2275,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13069,Hattingen,51.398888,7.1838889,1300,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.8,1,
13070,Hausberge,52.238888,8.9263887,1300,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.4999999999999998,0,
13071,Hemer,51.385277,7.7649999,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13072,Herdecke,51.399166,7.4299998,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13073,Herford,52.115555,8.6733332,1300,3.0,2.0,2.0,3.0,0.0,1.0,2.0,9.7,3,2978.0
13074,Herne,51.540279,7.2227778,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13075,Herten,51.594444,7.1399999,1300,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.4999999999999998,0,
13076,Hilchenbach,50.995834,8.1130552,1300,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.30000000000000004,0,
13077,Hirschberg,51.429165,8.2758331,1300,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.8,1,3074.0
13078,Hoexter,51.775555,9.3813887,1300,2.0,3.0,1.0,2.0,1.0,0.0,3.0,9.099999999999998,3,3240.0
13079,Hohenlimburg,51.344166,7.5783334,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13080,Horn,51.872776,8.9452782,1300,2.0,0.0,0.0,2.0,1.0,0.0,2.0,4.4,2,3208.0
13081,Horstmar,52.080555,7.3049998,1300,2.0,0.0,0.0,2.0,1.0,0.0,2.0,4.4,2,3228.0
13082,Ibbenbueren,52.275276,7.7147222,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13083,Iserlohn,51.374443,7.6991668,1300,2.0,2.0,0.0,2.0,1.0,0.0,2.0,6.4,3,3339.0
13084,Kallenhardt,51.451389,8.4238892,1300,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.8,1,3497.0
13085,Kamen,51.592224,7.6622224,1300,2.0,2.0,1.0,2.0,1.0,0.0,2.0,7.1000000000000005,3,3514.0
13086,Kleinenberg,51.583611,8.9761114,1300,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.8,1,3773.0
13087,Laasphe,50.927223,8.4122219,1300,2.0,0.0,0.0,2.0,1.0,0.0,2.0,4.4,2,4186.0
13088,Lage,51.991112,8.7924995,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13089,Lemgo,52.027779,8.9008331,1300,2.0,2.0,0.0,2.0,1.0,0.0,2.0,6.4,3,4353.0
13090,Lengerich,52.189724,7.8525,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13091,Letmathe,51.365555,7.6102777,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13092,Lichtenau (Westfalen),51.616665,8.8955555,1300,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.3,0,4419.0
13093,Bad Lippspringe,51.782501,8.8186111,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,4501.0
13094,Lippstadt,51.671391,8.3466663,1300,3.0,2.0,0.0,3.0,1.0,0.0,2.0,8.0,3,4502.0
13095,Luebbecke,52.303333,8.6172218,1300,2.0,0.0,0.0,2.0,1.0,0.0,2.0,4.4,2,4597.0
13096,Luedenscheid,51.215557,7.6333332,1300,2.0,2.0,0.0,2.0,1.0,0.0,2.0,6.4,3,4628.0
13097,Luedinghausen,51.768333,7.4441667,1300,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.5,1,4632.0
13098,Luegde,51.957779,9.2458334,1300,2.0,0.0,1.0,2.0,1.0,0.0,2.0,5.1000000000000005,2,12827.0
13099,Luenen,51.614166,7.5233335,1300,1.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,2,11207.0
13100,Marl,51.658054,7.1016665,1300,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.4999999999999998,0,
13101,Medebach,51.198055,8.7047224,1300,2.0,2.0,0.0,2.0,1.0,0.0,0.0,4.4,2,
13102,Menden,50.790001,7.1655555,1300,2.0,2.0,2.0,2.0,1.0,3.0,0.0,4.300000000000001,2,
13103,Meschede,51.346668,8.2849998,1300,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.8,1,4899.0
13104,Minden,52.288055,8.914444,1300,2.0,3.0,2.0,2.0,1.0,1.0,2.0,8.299999999999999,3,4958.0
13105,Muenster,51.961666,7.6266665,1300,2.0,2.0,3.0,2.0,1.0,0.0,2.0,8.499999999999998,3,9237.0
13106,Neheim-Huesten,51.451111,7.9644446,1300,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.3,1,5190.0
13107,Neuenrade,51.281666,7.7794442,1300,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.8,1,
13108,Niedermarsberg,51.460278,8.854167,1300,2.0,1.0,0.0,2.0,1.0,0.0,2.0,5.4,3,5365.0
13109,Nieheim,51.80389,9.1099997,1300,2.0,2.0,0.0,2.0,1.0,0.0,2.0,6.4,3,5381.0
13110,Obermarsberg,51.452778,8.851944,1300,2.0,0.0,0.0,2.0,1.0,0.0,2.0,4.4,2,5534.0
13111,Ochtrup,52.208332,7.188611,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13112,Oelde,51.827221,8.145833,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13113,Oerlinghausen,51.952221,8.6611109,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13114,Bad Oeynhausen,52.208057,8.8038893,1300,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.4999999999999998,0,
13115,Olfen,51.708611,7.3800001,1300,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.4999999999999998,0,
13116,Olpe,51.0275,7.8433332,1300,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.8,1,5642.0
13117,Paderborn,51.719444,8.7572222,1300,2.0,2.0,1.0,2.0,1.0,0.0,2.0,7.1000000000000005,3,5801.0
13118,Peckelsheim,51.598331,9.1283331,1300,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.8,1,5863.0
13119,Petershagen,52.378056,8.9697218,1300,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.10000000000000009,0,
13120,Plettenberg,51.212223,7.873889,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13121,Preussisch-Oldendorf,52.305557,8.4905558,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13122,Ramsdorf,51.885277,6.918889,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,11184.0
13123,Recklinghausen,51.614445,7.1975002,1300,3.0,2.0,1.0,3.0,1.0,3.0,2.0,7.199999999999999,3,6297.0
13124,Rheda,51.855278,8.2930555,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,6390.0
13125,Rheine,52.279167,7.438611,1300,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3.5,2,6398.0
13126,Rietberg,51.808056,8.4272223,1300,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.4000000000000004,1,
13127,Ruethen,51.49139,8.4311113,1300,2.0,2.0,0.0,2.0,1.0,0.0,2.0,6.4,3,6633.0
13128,Salzkotten,51.671112,8.6049995,1300,2.0,0.0,0.0,2.0,1.0,0.0,2.0,4.4,2,6709.0
13129,Bad Salzuflen,52.083889,8.7469444,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,6710.0
13130,Schluesselburg,52.481945,9.0694447,1300,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.10000000000000009,0,
13131,Schmallenberg,51.15361,8.2852774,1300,2.0,2.0,0.0,2.0,1.0,0.0,0.0,4.4,2,
13132,Schoetmar,52.07111,8.7583332,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13133,Schwalenberg,51.876945,9.1986113,1300,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.4000000000000004,1,
13134,Schwelm,51.28389,7.2916665,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,7015.0
13135,Schwerte,51.441113,7.5688887,1300,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.8,1,7020.0
13136,Sendenhorst,51.844444,7.8272223,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,7084.0
13137,Siegen,50.874443,8.0244446,1300,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.8,1,7115.0
13138,Soest,51.572498,8.1061115,1300,2.0,2.0,2.0,2.0,1.0,0.0,2.0,7.8,3,7230.0
13139,Stadtlohn,51.9925,6.917778,1300,2.0,0.0,0.0,2.0,1.0,0.0,2.0,4.4,2,7323.0
13140,Steinheim (Westfalen),51.866665,9.0963888,1300,2.0,0.0,0.0,2.0,1.0,0.0,2.0,4.4,2,7397.0
13141,Tecklenburg,52.219166,7.8141665,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,7634.0
13142,Telgte,51.982777,7.7838888,1300,2.0,2.0,0.0,2.0,1.0,0.0,2.0,6.4,3,7638.0
13143,Unna,51.534721,7.6897221,1300,2.0,2.0,1.0,2.0,1.0,3.0,2.0,5.6000000000000005,3,7919.0
13144,Versmold,52.040001,8.1552782,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13145,Vlotho,52.165279,8.8599997,1300,1.0,0.0,1.0,1.0,1.0,0.0,2.0,3.5,2,8045.0
13146,Voerden,51.819168,9.2294445,1300,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.4999999999999998,0,
13147,Vreden,52.035831,6.8238888,1300,2.0,2.0,1.0,2.0,1.0,0.0,2.0,7.1000000000000005,3,8090.0
13148,Waltrop,51.621944,7.4005556,1300,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.4999999999999998,0,
13149,Wanne-Eickel,51.532501,7.1616669,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13150,Warburg,51.488888,9.145833,1300,2.0,2.0,0.0,2.0,1.0,0.0,2.0,6.4,3,8185.0
13151,Warendorf,51.950554,7.9883332,1300,1.0,2.0,0.0,1.0,1.0,0.0,2.0,4.8,2,8192.0
13152,Warstein,51.44278,8.353611,1300,2.0,2.0,0.0,2.0,1.0,0.0,2.0,6.4,3,8208.0
13153,Wattenscheid,51.482498,7.1347222,1300,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.8,1,14202.0
13154,Werdohl,51.259445,7.7666669,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13155,Werl,51.552776,7.9144444,1300,2.0,2.0,0.0,2.0,1.0,3.0,2.0,4.9,2,8329.0
13156,Werne,51.663055,7.6350002,1300,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3.5,2,8333.0
13157,Werth,51.819168,6.5094442,1300,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.4999999999999998,0,8342.0
13158,Werther,52.072498,8.4111109,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13159,Westerholt,51.600555,7.0916667,1300,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.4999999999999998,0,
13160,Westhofen,51.422501,7.5275002,1300,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.8,1,8367.0
13161,Wetter (Ruhr),51.38361,7.3905554,1300,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.8,1,8375.0
13162,Wiedenbrueck,51.833332,8.3047218,1300,2.0,2.0,0.0,2.0,1.0,0.0,2.0,6.4,3,8404.0
13163,Willebadessen,51.624722,9.0294447,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13164,Winterberg,51.194168,8.5338888,1300,2.0,0.0,0.0,2.0,1.0,0.0,2.0,4.4,2,8487.0
13165,Witten,51.43861,7.3369446,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
13166,Wuennenberg,51.517223,8.6975002,1300,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8,0,
14001,Aachen,50.773335,6.084722,1300,3.0,1.0,3.0,2.0,0.0,3.0,2.0,7.799999999999999,3,65.0
14002,Aachen-Burtscheid,50.763889,6.0944443,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
14003,Alsdorf,50.874722,6.166389,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
14004,Angermund,51.328888,6.7794442,1300,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.2,1,
14005,Bedburg,50.991943,6.5719442,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
14006,Bensberg,50.965279,7.1536112,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
14007,Bergheim,50.955002,6.6399999,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
14008,Bergisch Gladbach,50.991665,7.1361113,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
14009,Bergisch Neukirchen,51.076668,7.0330558,1300,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.2,1,
14010,Bergneustadt,51.020832,7.6480556,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
14011,Blankenberg,50.761391,7.3647223,1300,2.0,1.0,0.0,2.0,1.0,0.0,0.0,3.4000000000000004,1,
14012,Bonn,50.734165,7.0991669,1300,2.0,1.0,2.0,2.0,1.0,1.0,0.0,4.300000000000001,2,
14013,Bruehl,50.829445,6.9022222,1300,2.0,1.0,2.0,2.0,1.0,0.0,0.0,4.800000000000001,2,
14014,Burg a. d. Wupper,51.137779,7.1547222,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
14015,Burscheid,51.083057,7.1188889,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
14016,Dinslaken,51.562222,6.7347221,1300,2.0,2.0,1.0,2.0,1.0,0.0,0.0,5.1000000000000005,2,
14017,Duelken,51.250832,6.3308334,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
14018,Dueren,50.801666,6.4827776,1300,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.4999999999999998,0,
14019,Duesseldorf,51.224167,6.7800002,1300,2.0,1.0,2.0,2.0,1.0,0.0,2.0,6.800000000000001,3,1639.0
14020,Duesseldorf-Gerresheim,51.236946,6.8619447,1300,1.0,1.0,2.0,1.0,1.0,0.0,0.0,3.2,1,
14021,Duesseldorf-Kaiserswerth,51.300835,6.7388887,1300,2.0,1.0,2.0,2.0,1.0,0.0,0.0,4.800000000000001,2,
14022,Duisburg,51.433056,6.7652779,1300,2.0,3.0,2.0,2.0,1.0,3.0,3.0,8.299999999999999,3,1611.0
14023,Duisburg-Hamborn,51.488056,6.7727776,1300,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.2,1,
14024,Duisburg-Meiderich,51.465,6.7925,1300,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.2,1,
14025,Duisburg-Ruhrort,51.452778,6.7358332,1300,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.5999999999999999,0,6610.0
14026,Emmerich,51.83139,6.2424998,1300,2.0,2.0,2.0,2.0,1.0,0.0,2.0,7.8,3,1793.0
14027,Erkelenz,51.078609,6.313889,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,1828.0
14028,Eschweiler,50.817223,6.2666669,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
14029,Essen,51.455833,7.0124998,1300,1.0,3.0,2.0,1.0,1.0,1.0,3.0,7.699999999999999,3,1865.0
14030,Essen-Steele,51.449444,7.0763888,1300,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.2,1,
14031,Essen-Werden,51.388332,7.0091667,1300,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.7000000000000002,0,
14032,Euskirchen,50.660831,6.7858334,1300,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1.9000000000000004,0,
14033,Geilenkirchen,50.964443,6.1197224,1300,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.30000000000000004,0,
14034,Geldern,51.517502,6.3233333,1300,2.0,0.0,1.0,2.0,1.0,0.0,2.0,5.1000000000000005,2,2148.0
14035,Gemuend,50.574165,6.4972224,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
14036,Goch,51.674446,6.1586113,1300,2.0,0.0,1.0,2.0,1.0,0.0,2.0,5.1000000000000005,2,2250.0
14037,Bad Godesberg,50.685555,7.1527777,1300,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.2,1,
14038,Grevenbroich,51.09111,6.5830555,1300,1.0,0.0,2.0,1.0,1.0,0.0,2.0,4.2,2,2420.0
14039,Gummersbach,51.026943,7.5677776,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
14040,Haan,51.192223,7.0105557,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
14041,Heiligenhaus,51.325832,6.9663887,1300,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.2,1,
14042,Heinsberg,51.038612,8.1502781,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
14043,Herzogenrath,50.865555,6.0891666,1300,2.0,0.0,0.0,2.0,1.0,0.0,2.0,4.4,2,3018.0
14044,Hilden,51.168056,6.9336109,1300,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.2,1,
14045,Hitdorf,51.060555,6.9183335,1300,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.2,1,
14046,Homberg,51.450554,6.7091665,1300,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.2,1,
14047,Bad Honnef,50.643333,7.228889,1300,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.2,1,
14048,Hueckeswagen,51.148335,7.334722,1300,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0,
14049,Isselburg,51.830833,6.4655557,1300,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.10000000000000009,0,
14050,Juelich,50.922501,6.3575001,1300,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.4000000000000004,1,
14051,Kaldenkirchen,51.319721,6.1980557,1300,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.2,1,10587.0
14052,Kalkar,51.737221,6.2874999,1300,2.0,0.0,1.0,2.0,1.0,0.0,0.0,3.1000000000000005,1,
