city_id,name,lat,lon,town_from,town_to,ready,year,population,distance_river_km,distance_road_km,distance_fair_km,num_fairs_50km,num_fairs_100km,has_own_fair,own_fair_category,has_own_toll,has_own_staple,has_own_bridge,has_own_ferry,has_own_harbour,on_trade_route,trade_access_score,pop_rank_key,sort_key
5304,Neuss,51.197927,6.692717,1200,1650,,1350,,0.299,0.1,0.0,16,38,1,regional,1,0,0,0,0,1,3,-1.0,"(1.0, -38)"
7973,Vechta,52.728249,8.285466,1269,1650,y,1350,,51.525,1.052,0.0,8,38,1,regional,0,0,0,0,0,1,3,-1.0,"(1.0, -38)"
11702,,50.974384,11.046882,1167,1650,,1350,,69.548,0.188,1.326,9,34,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -34)"
1826,Erfurt,50.977868,11.028775,1167,1650,y,1350,,68.224,0.085,0.0,12,34,1,interregional,1,1,0,0,0,1,3,-1.0,"(1.0, -34)"
9622,,50.982854,11.020513,1167,1650,,1350,,67.49,0.286,0.801,12,34,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -34)"
9627,,50.97749,11.024909,1167,1650,,1350,,67.985,0.05,0.274,12,34,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -34)"
9978,Krämerbrücke,50.978748,11.031328,1167,1650,y,1350,,68.358,0.102,0.204,12,34,0,,1,1,1,0,0,1,3,-1.0,"(1.0, -34)"
14098,,50.979265,11.034763,1167,1650,,1350,,68.564,0.089,0.447,9,34,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -34)"
17410,,50.977738,11.035536,1167,1650,,1350,,68.673,0.072,0.474,9,34,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -34)"
17411,,50.976524,11.034812,1167,1650,,1350,,68.673,0.03,0.448,9,34,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -34)"
17412,,50.973855,11.027527,1167,1650,,1350,,68.298,0.066,0.455,12,34,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -34)"
17413,,50.976078,11.03435,1167,1650,,1350,,68.659,0.03,0.438,9,34,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -34)"
17463,Lehmannsbrücke,50.98071,11.027924,1167,1650,y,1350,,68.06,0.145,0.322,12,34,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -34)"
17464,Schlösserbrücke,50.97686,11.030585,1167,1650,y,1350,,68.382,0.085,0.169,12,34,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -34)"
17465,Lange Brücke,50.974948,11.026765,1167,1650,y,1350,,68.206,0.066,0.354,12,34,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -34)"
17466,Roßbrücke,50.97358,11.022602,1167,1650,y,1350,,67.986,0.173,0.644,12,34,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -34)"
17467,Löberbrücke,50.972204,11.030279,1167,1650,,1350,,68.543,0.133,0.639,12,34,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -34)"
17468,Augustbrücke,50.974186,11.035831,1167,1650,,1350,,68.83,0.117,0.642,9,34,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -34)"
17469,Krämpferbrücke,50.978604,11.037505,1167,1650,y,1350,,68.77,0.084,0.617,9,34,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -34)"
17470,Johannesbrücke,50.983446,11.029388,1167,1650,y,1350,,68.052,0.092,0.622,12,34,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -34)"
17471,Löbertorbrücke,50.969698,11.031218,1167,1650,y,1350,,68.704,0.143,0.924,12,34,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -34)"
17472,Schmidtstedtertorbrücke,50.974359,11.041507,1167,1650,y,1350,,69.196,0.188,0.973,9,34,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -34)"
17473,Krämpfertorbrücke,50.980327,11.039897,1167,1650,y,1350,,68.862,0.127,0.825,9,34,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -34)"
17474,Johannestorbrücke,50.986379,11.027945,1167,1650,y,1350,,67.848,0.171,0.948,14,34,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -34)"
17475,,50.982263,11.031239,1167,1650,,1350,,68.219,0.092,0.518,12,34,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -34)"
17476,,50.978277,11.024222,1167,1650,,1350,,67.909,0.05,0.322,12,34,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -34)"
2352,Gouda,52.011189,4.710352,1272,1650,,1350,,0.127,0.038,0.0,18,33,1,regional,0,0,0,0,0,1,3,-1.0,"(1.0, -33)"
1521,Dordrecht,51.81514,4.667133,1220,1650,,1350,,0.294,0.018,6.051,15,32,0,,1,1,0,0,1,1,3,-1.0,"(1.0, -32)"
12625,,51.815016,4.660896,1220,1650,,1350,,0.623,0.214,5.728,15,32,0,,0,1,0,1,0,1,3,-1.0,"(1.0, -32)"
12780,,51.819893,4.670869,1220,1650,,1350,,0.294,0.226,5.955,15,32,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -32)"
13437,,51.818733,4.675438,1220,1650,,1350,,0.463,0.167,6.29,15,32,0,,0,1,0,1,0,1,3,-1.0,"(1.0, -32)"
14863,,51.818038,4.670721,1220,1650,,1350,,0.132,0.167,6.06,15,32,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -32)"
14903,,51.814815,4.667026,1220,1650,,1350,,0.33,0.018,6.067,15,32,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -32)"
18157,haven dordrecht,51.813839,4.659768,1220,1650,,1350,,0.755,0.212,5.757,15,32,0,,0,1,0,0,1,0,3,-1.0,"(1.0, -32)"
8005,Verden,52.919986,9.22902,1259,1650,y,1350,,2.193,0.097,0.0,3,31,1,regional,1,0,0,0,0,1,3,-1.0,"(1.0, -31)"
5421,Nieuwstadt,51.036805,5.860058,1242,1650,y,1350,,6.448,1.053,0.0,11,31,1,regional,0,0,0,0,0,1,3,-1.0,"(1.0, -31)"
5623,Oldenburg (Oldenburg),53.138916,8.214479,1345,1650,y,1350,,27.756,0.095,0.0,9,27,1,regional,1,1,0,0,0,1,3,-1.0,"(1.0, -27)"
8979,Stau,53.140241,8.217053,1345,1650,,1350,,27.533,0.113,0.226,9,27,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -27)"
9606,,53.140346,8.212924,1345,1650,,1350,,27.703,0.095,0.19,9,27,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -27)"
11897,Goedereede,51.818178,3.977549,1312,1650,,1350,,19.087,8.369,42.749,4,26,0,,1,1,0,1,1,1,3,-1.0,"(1.0, -26)"
4329,Leiden,52.158439,4.490032,1266,1650,,1350,,0.482,0.049,0.0,11,26,1,regional,0,0,0,0,0,1,3,-1.0,"(1.0, -26)"
12767,,51.90625,4.165864,1330,1650,,1350,,8.868,0.225,30.33,4,25,0,,0,1,0,1,1,1,3,-1.0,"(1.0, -25)"
991,Brielle,51.902257,4.164831,1330,1650,,1350,,9.101,0.225,30.311,4,25,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -25)"
11443,,51.858351,12.044306,1271,1650,y,1350,,5.272,0.171,41.15,2,24,0,,1,1,0,0,1,1,3,-1.0,"(1.0, -24)"
112,Aken,51.855297,12.044939,1271,1650,y,1350,,5.57,0.171,41.431,2,24,0,,1,1,0,0,0,1,3,-1.0,"(1.0, -24)"
973,Bremen,53.075887,8.807392,965,1650,y,1350,,0.227,0.031,0.0,8,23,1,regional,1,0,0,0,0,1,3,-1.0,"(1.0, -23)"
5165,Naumburg (Saale),51.152263,11.809909,1033,1650,y,1350,,42.154,0.138,0.0,7,23,1,interregional,0,0,0,0,0,1,3,-1.0,"(1.0, -23)"
268,Antwerpen,51.221248,4.399862,1350,1650,,1350,,6.117,0.041,0.0,5,21,1,interregional,0,1,0,0,0,1,3,-1.0,"(1.0, -21)"
12148,,52.629356,4.755565,1254,1650,,1350,,0.63,0.228,29.968,3,21,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -21)"
11862,Alkmaar,52.630722,4.749201,1254,1650,,1350,,1.063,0.228,30.248,3,21,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -21)"
12623,Werf,51.22365,4.396928,1350,1650,,1350,,6.243,0.168,0.336,5,21,0,,1,1,0,0,1,1,3,-1.0,"(1.0, -21)"
10412,,51.85834,12.05705,1271,1650,y,1350,,4.939,0.449,41.744,2,21,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -21)"
13378,,51.219011,4.395591,1350,1650,,1350,,5.749,0.154,0.388,5,21,0,,0,1,0,1,0,1,3,-1.0,"(1.0, -21)"
13865,,51.220656,4.399159,1350,1650,,1350,,6.035,0.041,0.082,5,21,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -21)"
17147,,51.223609,4.403039,1350,1650,,1350,,6.457,0.172,0.343,5,21,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -21)"
2456,Groningen,53.218044,6.566612,1245,1650,,1350,,0.09,0.019,0.0,5,20,1,regional,1,0,0,0,0,1,3,-1.0,"(1.0, -20)"
11328,,51.202681,11.966501,1280,1650,,1350,,30.08,0.226,0.453,7,20,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -20)"
4698,Maastricht,50.85125,5.690547,1204,1650,y,1350,,3.21,0.174,0.0,6,20,1,regional,1,0,0,0,0,1,3,-1.0,"(1.0, -20)"
2777,Hamburg,53.54798,9.9931,1150,1650,y,1350,,0.239,0.042,0.0,7,19,1,regional,1,0,0,0,1,1,3,-1.0,"(1.0, -19)"
8272,Weißenfels,51.201045,11.972454,1280,1650,y,1350,,29.727,0.072,0.0,7,19,1,local,0,1,0,0,0,1,3,-1.0,"(1.0, -19)"
10940,,51.199756,11.972437,1280,1650,,1350,,29.767,0.072,0.143,7,19,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -19)"
10941,,51.198936,11.974347,1280,1650,,1350,,29.664,0.081,0.269,7,19,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -19)"
7321,Stade,53.603069,9.476003,1209,1650,y,1350,,1.87,0.016,0.0,8,18,1,regional,1,1,0,1,1,1,3,-1.0,"(1.0, -18)"
17772,,53.603244,9.475622,1209,1650,,1350,,1.876,0.016,0.032,8,18,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -18)"
9542,,52.127033,11.651974,1188,1650,y,1350,,2.17,0.049,1.023,6,17,0,,0,1,0,1,0,1,3,-1.0,"(1.0, -17)"
11519,,52.128172,11.642789,1188,1650,y,1350,,2.525,0.141,0.461,6,17,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -17)"
19942,,52.131943,11.63686,1188,1650,,1350,,3.091,0.074,0.149,6,17,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -17)"
2151,Gelnhausen,50.202744,9.190682,1170,1650,,1350,,22.339,5.685,0.0,7,17,1,regional,1,0,0,0,0,1,3,-1.0,"(1.0, -17)"
13405,,52.129381,11.643691,1188,1650,,1350,,2.616,0.106,0.406,6,17,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -17)"
13407,,52.130336,11.635913,1188,1650,,1350,,2.976,0.095,0.25,6,17,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -17)"
8876,Middelburg (Walcheren),51.4984,3.611522,1217,1650,,1350,,1.816,0.27,0.0,6,17,1,regional,1,0,0,0,0,1,3,-1.0,"(1.0, -17)"
4705,Magdeburg,52.131591,11.638959,1188,1650,y,1350,,2.984,0.074,0.0,6,17,1,regional,1,1,0,0,0,1,3,-1.0,"(1.0, -17)"
16278,,52.130509,11.641203,1188,1650,,1350,,2.805,0.097,0.195,6,17,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -17)"
9450,Stadersand,53.625845,9.517738,1209,1650,,1350,,1.87,3.743,3.741,8,16,0,,1,1,0,0,0,1,3,-1.0,"(1.0, -16)"
10075,Auebrücke,51.055019,12.137194,1147,1650,y,1350,,29.61,0.053,0.553,7,16,0,,1,1,1,0,0,1,3,-1.0,"(1.0, -16)"
11937,Axel,51.265287,3.908526,1183,1650,,1350,,0.288,2.094,10.021,8,16,0,,1,1,0,0,1,0,3,-1.0,"(1.0, -16)"
8752,Zeitz,51.050307,12.134652,1147,1650,y,1350,,30.14,0.277,0.0,7,16,1,local,0,1,0,0,0,1,3,-1.0,"(1.0, -16)"
280,Appingedam,53.321987,6.856009,1327,1650,,1350,,2.334,0.051,0.0,5,15,1,regional,0,0,0,0,0,1,3,-1.0,"(1.0, -15)"
8901,Vlissingen,51.442123,3.572776,1315,1650,,1350,,0.349,0.186,6.809,6,15,0,,1,1,0,0,1,1,3,-1.0,"(1.0, -15)"
13340,,51.43841,3.575799,1315,1650,,1350,,0.128,0.231,7.115,6,15,0,,0,1,0,1,1,1,3,-1.0,"(1.0, -15)"
4653,Lüneburg,53.24995,10.40887,1247,1650,y,1350,,10.035,0.064,0.0,6,14,1,regional,0,0,0,0,0,1,3,-1.0,"(1.0, -14)"
9664,,53.92515,9.516506,1238,1650,,1350,,3.71,0.149,0.578,5,13,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -13)"
3344,Itzehoe,53.919961,9.515891,1238,1650,y,1350,,3.523,0.154,0.0,5,13,1,regional,0,1,0,0,0,1,3,-1.0,"(1.0, -13)"
4337,Leipzig,51.339915,12.374475,1170,1650,y,1350,,7.631,0.185,0.0,6,13,1,interregional,0,0,0,0,0,1,3,-1.0,"(1.0, -13)"
10624,,53.917185,9.515869,1238,1650,y,1350,,3.479,0.154,0.309,5,13,0,,0,1,1,0,1,1,3,-1.0,"(1.0, -13)"
10625,,53.922846,9.518852,1238,1650,,1350,,3.783,0.149,0.375,5,13,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -13)"
4858,Meldorf,54.089795,9.071814,1227,1559,y,1350,,26.327,1.581,0.0,4,11,1,regional,0,0,0,0,0,1,3,-1.0,"(1.0, -11)"
12641,,51.05941,3.724315,1350,1650,,1350,,0.42,0.04,30.043,6,10,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -10)"
12642,,51.054649,3.72572,1350,1650,,1350,,0.19,0.074,30.579,6,10,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -10)"
1987,Frankfurt am Main,50.110394,8.682175,1142,1650,,1350,,2.962,0.076,0.0,3,10,1,interregional,0,0,0,0,0,1,3,-1.0,"(1.0, -10)"
2159,Gent,51.05355,3.724503,1350,1650,,1350,,0.309,0.074,30.693,4,10,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -10)"
10713,Skanör,55.419171,12.849655,1250,1650,,1350,,151.483,0.597,0.0,4,10,1,interregional,1,0,0,0,1,1,3,-1.0,"(1.0, -10)"
12638,,51.052518,3.734538,1350,1650,,1350,,0.13,0.151,30.877,4,10,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -10)"
12806,,51.056402,3.721864,1350,1650,,1350,,0.047,0.166,30.361,6,10,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -10)"
12807,,51.060415,3.713136,1350,1650,,1350,,0.373,0.536,29.871,6,10,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -10)"
12810,,51.057699,3.707582,1350,1650,,1350,,0.661,0.559,29.996,6,10,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -10)"
13860,,51.060044,3.724827,1350,1650,,1350,,0.499,0.04,29.976,6,10,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -10)"
17697,,51.05666,3.741746,1350,1650,,1350,,0.618,0.471,30.48,8,10,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -10)"
17919,,51.053769,3.722305,1350,1650,,1350,,0.196,0.078,30.655,4,10,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -10)"
17925,,51.049889,3.72871,1350,1650,,1350,,0.239,0.157,31.126,4,10,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -10)"
17926,,51.049066,3.719999,1350,1650,,1350,,0.308,0.564,31.164,4,10,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -10)"
17927,,51.054833,3.734043,1350,1650,,1350,,0.121,0.171,30.617,4,10,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -10)"
17928,,51.053956,3.730888,1350,1650,,1350,,0.121,0.136,30.691,4,10,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -10)"
17929,,51.055817,3.728346,1350,1650,,1350,,0.035,0.112,30.467,6,10,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -10)"
17930,,51.055824,3.7209,1350,1650,,1350,,0.047,0.205,30.42,6,10,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -10)"
18003,,51.044347,3.736253,1350,1650,,1350,,0.956,0.656,31.793,4,10,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -10)"
8010,Viborg,56.450688,9.411301,1060,1650,,1350,,58.913,0.073,0.0,4,9,1,regional,1,0,0,0,0,1,3,-1.0,"(1.0, -9)"
1036,Brugge,51.20876,3.224332,1127,1650,,1350,,0.114,0.029,0.0,5,8,1,interregional,1,1,0,0,0,1,3,-1.0,"(1.0, -8)"
19678,,51.209221,3.222862,1127,1650,,1350,,0.157,0.057,0.115,5,8,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -8)"
72,Aarhus,56.157091,10.209522,1300,1650,,1350,,108.178,0.052,0.0,3,8,1,regional,1,0,0,0,0,1,3,-1.0,"(1.0, -8)"
12601,,51.210474,3.22483,1127,1650,,1350,,0.086,0.097,0.194,5,8,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -8)"
12811,,51.20063,3.224534,1127,1650,,1350,,1.01,0.108,0.904,5,8,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -8)"
14048,,51.220369,3.232335,1127,1650,,1350,,0.097,1.091,1.406,5,8,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -8)"
16355,Monnikerede,51.276175,3.309179,1266,1594,,1350,,1.216,1.949,9.543,5,8,0,,1,1,0,0,1,1,3,-1.0,"(1.0, -8)"
17325,Waterhalle,51.208938,3.225126,1127,1650,,1350,,0.086,0.029,0.059,5,8,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -8)"
17326,,51.208454,3.225056,1127,1650,,1350,,0.139,0.03,0.061,5,8,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -8)"
17843,,51.20145,3.227341,1127,1650,,1350,,0.933,0.108,0.839,5,8,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -8)"
17844,,51.20676,3.222304,1127,1650,,1350,,0.377,0.132,0.263,5,8,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -8)"
10400,Vordingborg,55.00815943,11.91050695,1200,1650,,1350,,111.646,0.047,0.0,2,5,1,regional,0,0,0,0,1,1,3,-1.0,"(1.0, -5)"
8902,Ribe,55.328145,8.762129,800,1650,,1350,,100.316,0.063,0.0,3,4,1,regional,1,0,0,0,0,1,3,-1.0,"(1.0, -4)"
2002,Freiberg,50.916999,13.343914,1170,1650,n,1350,,28.192,0.234,82.389,0,3,0,,1,1,0,0,0,1,3,-1.0,"(1.0, -3)"
18118,Turku,60.450667,22.275951,1300,1650,,1350,,344.064,0.064,0.0,3,3,1,regional,1,0,0,0,0,1,3,-1.0,"(1.0, -3)"
3574,Košice,48.720509,21.257458,1347,1650,,1350,,501.484,15.412,0.0,2,2,1,regional,1,1,0,0,0,0,3,-1.0,"(1.0, -2)"
11758,Mühlendamm,52.515043,13.406904,1244,1650,y,1350,,0.062,0.072,97.181,0,1,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -1)"
11759,,52.517186,13.404293,1244,1650,y,1350,,0.263,0.117,96.995,0,1,0,,0,1,1,0,1,1,3,-1.0,"(1.0, -1)"
13928,,54.098761,13.381161,1250,1650,,1350,,2.219,0.081,0.298,1,1,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -1)"
2409,Greifswald,54.09608,13.380983,1250,1650,,1350,,2.216,0.149,0.0,1,1,1,local,1,1,0,0,0,1,3,-1.0,"(1.0, -1)"
19743,,54.099237,13.378756,1250,1650,,1350,,2.381,0.017,0.38,1,1,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -1)"
579,Berlin,52.5184,13.407131,1244,1650,y,1350,,0.38,0.117,97.182,0,1,0,,1,1,0,0,0,1,3,-1.0,"(1.0, -1)"
13819,,52.516341,13.408468,1244,1650,,1350,,0.221,0.081,97.281,0,1,0,,0,1,0,0,0,1,3,-1.0,"(1.0, -1)"
14168,,52.515021,13.409484,1244,1650,,1350,,0.1,0.081,97.355,0,1,0,,0,1,0,0,1,1,3,-1.0,"(1.0, -1)"
18165,Steinbecker Brücke,54.098937,13.378708,1250,1650,,1350,,2.38,0.017,0.351,1,1,0,,0,1,1,0,0,1,3,-1.0,"(1.0, -1)"
11070,Malá Strana,50.088502,14.404609,1350,1650,,1350,,98.104,0.28,192.701,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
11379,,54.005669,15.984292,1107,1650,,1350,,120.296,0.2,170.229,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
11380,,54.003887,15.993314,1107,1650,,1350,,120.641,0.111,170.832,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
500,Beeskow,52.17187,14.246516,1272,1650,,1350,,18.892,0.438,158.616,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
517,Białogard,54.004568,15.990118,1107,1650,,1350,,120.522,0.111,170.618,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
12304,,56.946622,24.104832,1350,1650,,1350,,10.025,0.099,367.512,0,0,0,,0,1,0,1,1,1,3,-1.0,"(1.0, 0)"
1665,Eberswalde,52.833374,13.821509,1300,1650,,1350,,0.275,0.128,123.548,0,0,0,,1,1,0,0,0,1,3,-1.0,"(1.0, 0)"
3500,Kalisz Pomorski ,53.297911,15.905313,1303,1650,,1350,,59.382,0.092,188.385,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
4342,Litoměřice,50.53409,14.131664,1220,1650,,1350,,45.625,5.522,151.647,0,0,0,,1,1,0,0,0,0,3,-1.0,"(1.0, 0)"
5574,Oderberg,52.865779,14.044556,1259,1650,,1350,,2.743,0.056,138.436,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
5949,Pirna,50.962273,13.941934,1240,1650,,1350,,7.68,0.109,117.113,0,0,0,,1,1,0,0,0,1,3,-1.0,"(1.0, 0)"
6092,Praha,50.086745,14.420629,1350,1650,,1350,,98.591,0.317,193.753,0,0,0,,1,1,0,0,0,1,3,-1.0,"(1.0, 0)"
6425,Rīga,56.947979,24.106951,1350,1650,,1350,,9.988,0.099,367.362,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
7413,Szczecin,53.424101,14.559637,1243,1650,,1350,,10.144,0.11,107.636,0,0,0,,1,1,0,0,0,1,3,-1.0,"(1.0, 0)"
7806,Trzebiatów,54.062885,15.265714,1245,1650,,1350,,86.498,0.39,123.0,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
8875,Darłowo,54.422131,16.410991,1271,1650,,1350,,145.338,1.756,199.866,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
1988,Frankfurt (Oder),52.344244,14.553598,1253,1650,,1350,,4.539,0.048,176.402,0,0,0,,1,1,0,0,0,1,3,-1.0,"(1.0, 0)"
2313,Görlitz,51.15621,14.990651,1200,1650,,1350,,70.234,0.149,183.225,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
19787,Altstadtbrücke,51.157718,14.99417,1200,1650,,1350,,70.521,0.038,183.446,0,0,0,,0,1,1,0,0,1,3,-1.0,"(1.0, 0)"
13008,,56.950056,24.105399,1350,1650,,1350,,9.75,0.125,367.13,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
13702,Niederlage,52.345024,14.557207,1253,1650,,1350,,4.475,0.088,176.633,0,0,0,,0,1,0,0,1,1,3,-1.0,"(1.0, 0)"
13703,,53.424398,14.563523,1243,1650,,1350,,10.19,0.13,107.797,0,0,0,,0,1,0,0,1,1,3,-1.0,"(1.0, 0)"
14094,,52.864845,14.045158,1259,1650,,1350,,2.699,0.056,138.478,0,0,0,,0,1,0,0,1,1,3,-1.0,"(1.0, 0)"
14122,,52.344834,14.554629,1253,1650,,1350,,4.478,0.048,176.462,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
14123,,52.346428,14.554072,1253,1650,,1350,,4.299,0.08,176.4,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
14124,,52.347265,14.556805,1253,1650,,1350,,4.224,0.078,176.571,0,0,0,,1,1,1,0,0,1,3,-1.0,"(1.0, 0)"
14125,,52.347306,14.552216,1253,1650,,1350,,4.194,0.08,176.261,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
14148,,52.835851,13.822281,1300,1650,,1350,,0.037,0.14,123.59,0,0,0,,0,1,0,0,1,1,3,-1.0,"(1.0, 0)"
14396,,53.422178,14.560474,1243,1650,,1350,,9.933,0.11,107.826,0,0,0,,0,1,1,0,0,1,3,-1.0,"(1.0, 0)"
16168,,50.964226,13.941885,1240,1650,,1350,,7.753,0.109,117.03,0,0,0,,0,1,0,0,1,1,3,-1.0,"(1.0, 0)"
16245,,52.835831,13.821194,1300,1650,,1350,,0.037,0.143,123.517,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
16443,,52.169138,14.25379,1272,1650,,1350,,19.344,0.089,158.849,0,0,0,,0,1,1,0,0,0,3,-1.0,"(1.0, 0)"
16680,,53.296404,15.904137,1303,1650,,1350,,59.198,0.092,188.398,0,0,0,,0,1,0,0,0,1,3,-1.0,"(1.0, 0)"
17345,Karlův most,50.086442,14.411767,1350,1650,,1350,,98.457,0.28,193.251,0,0,0,,1,1,1,0,0,1,3,-1.0,"(1.0, 0)"
2159,Gent,51.05355,3.724503,1350,1650,,1400,64000.0,0.309,0.074,30.693,4,11,0,,0,1,0,0,0,1,3,64000.0,"(-64000.0, -11)"
6092,Praha,50.086745,14.420629,1350,1650,,1400,40000.0,98.591,0.317,174.783,0,0,0,,1,1,0,0,0,1,3,40000.0,"(-40000.0, 0)"
1036,Brugge,51.20876,3.224332,1127,1650,,1400,37000.0,0.114,0.029,0.0,6,9,1,interregional,1,1,0,0,0,1,3,37000.0,"(-37000.0, -9)"
942,Braunschweig,52.262815,10.517142,1204,1650,y,1400,18000.0,1.71,0.217,0.0,14,60,1,regional,1,0,0,0,0,1,3,18000.0,"(-18000.0, -60)"
268,Antwerpen,51.221248,4.399862,1350,1650,,1400,15000.0,6.117,0.041,0.0,5,23,1,interregional,0,1,0,0,0,1,3,15000.0,"(-15000.0, -23)"
7944,Utrecht,52.091844,5.118906,1114,1650,,1400,13000.0,0.315,0.11,0.0,21,54,1,regional,1,0,0,0,1,1,3,13000.0,"(-13000.0, -54)"
6545,Rostock,54.088618,12.139895,1218,1650,,1400,13000.0,8.516,0.093,0.0,2,7,1,regional,0,0,0,0,0,1,3,13000.0,"(-13000.0, -7)"
5113,Münster (Westfalen),51.963078,7.628321,1170,1650,,1400,11000.0,25.869,0.155,0.0,13,57,1,regional,0,0,0,0,0,1,3,11000.0,"(-11000.0, -57)"
1826,Erfurt,50.977868,11.028775,1167,1650,y,1400,11000.0,68.224,0.085,0.0,13,44,1,interregional,1,1,0,0,0,1,3,11000.0,"(-11000.0, -44)"
4705,Magdeburg,52.131591,11.638959,1188,1650,y,1400,10000.0,2.984,0.074,0.0,9,29,1,regional,1,1,0,0,0,1,3,10000.0,"(-10000.0, -29)"
4816,Mechelen,51.028057,4.479713,1350,1650,,1400,10000.0,2.782,0.174,22.193,3,21,0,,0,1,0,0,0,1,3,10000.0,"(-10000.0, -21)"
