city_id,name,lat,lon,year,lat_band,dist_river_km,elev_m,voronoi_area_km2,centuries_since_first_mention,population,pop_growth_50yr,agricultural_surplus_score,agricultural_surplus_continuous,nodesid
5034,Oldenburg (Holstein),54.292778,10.888056,1400,north,49.2,8.0,444.0,2.37,1000.0,1.0,0,2.9503,5622.0
5035,Bad Oldesloe,53.810001,10.373055,1400,north,3.0,,393.1,2.49,,,1,3.4007,5632.0
5036,Pinneberg,53.660557,9.792778,1400,north,11.9,,196.2,0.49,,,1,2.4123,
5037,Ploen,54.158054,10.416111,1400,north,36.7,,327.2,2.61,,,0,2.942,5984.0
5038,Preetz,54.231667,10.280278,1400,north,31.4,,460.7,2.5,,,0,3.1109,
5039,Ratzeburg,53.698891,10.774445,1400,north,8.7,,317.8,3.38,,,1,3.5109,6277.0
5040,Reinfeld,53.83139,10.488334,1400,north,1.8,,349.0,2.14,,,1,3.2624,
5041,Rendsburg,54.306389,9.6630554,1400,north,0.1,6.0,650.4,2.01,1000.0,1.0,1,3.4939,6364.0
5042,Schleswig,54.514721,9.5663891,1400,north,16.1,1.0,748.7,5.96,2000.0,0.8,0,4.5345,6880.0
5043,Bad Schwartau,53.920277,10.695833,1400,north,6.0,,235.3,1.85,,,1,2.9661,
5044,Bad Segeberg,53.936668,10.303889,1400,north,15.6,,502.6,2.69,,,0,3.4012,7061.0
5045,Toenning,54.319721,8.9433336,1400,north,0.6,2.0,191.7,2.14,1000.0,1.0,1,3.0389,10690.0
5046,Uetersen,53.684166,9.6622219,1400,north,8.3,,121.5,3.0,,,1,3.019,
5047,Wandsbek,53.572498,10.071389,1400,north,4.4,,368.3,1.04,,,1,2.9223,
5048,Wedel,53.577221,9.7052774,1400,north,1.6,,139.9,1.88,,,1,2.8233,
5049,Wesselburen,54.211945,8.9205551,1400,north,11.6,,330.3,1.19,,,1,2.8326,
5050,Westerland,54.907776,8.3086109,1400,north,73.5,,332.4,0.0,,,0,2.1238,
5051,Wilster,53.922501,9.374444,1400,north,1.3,,547.2,2.36,,,1,3.5141,10645.0
5052,Wyk auf Foehr,54.690277,8.5683336,1400,north,44.7,,2295.3,6.0,,,0,4.6956,
6001,Hamburg,53.550556,9.9941664,1400,north,0.4,3.0,92.6,5.89,8000.0,1.231,2,3.878,2777.0
7001,Altlandsberg,52.566666,13.728056,1400,north,12.8,,141.2,2.0,,,1,2.7229,13795.0
7002,Alt Ruppin,52.949722,12.842778,1400,north,37.9,,142.3,1.44,,,0,2.2447,
7003,Angermuende,53.018055,14.004444,1400,north,12.7,,239.7,4.0,,,1,3.5346,255.0
7004,Babelsberg,52.392502,13.090834,1400,north,8.5,,82.6,0.25,,,1,2.0391,
7005,Baerwalde (Neumark),52.785278,14.495,1400,north,16.6,,203.5,1.02,,,0,2.5269,457.0
7006,Baruth,52.045277,13.501945,1400,north,44.2,,240.8,2.25,,,0,2.6702,455.0
7007,Beelitz,52.232224,12.9775,1400,north,21.8,,242.8,4.03,,,0,3.4349,494.0
7008,Beeskow,52.172222,14.246667,1400,north,18.9,,310.0,5.0,,,0,3.8601,500.0
7009,Belzig,52.141945,12.588056,1400,north,29.5,,313.0,2.39,,,0,2.9479,
7010,Berlin,52.517502,13.405278,1400,north,0.3,35.0,115.9,2.0,5000.0,1.111,2,2.8012,579.0
7011,Berlin-Charlottenburg,52.518333,13.311389,1400,north,1.4,,90.9,1.61,,,1,2.5732,
7012,Berlin-Koepenick,52.444443,13.573611,1400,north,5.4,,183.2,7.45,,,1,4.5546,14167.0
7013,Berlin-Lichtenberg,52.516666,13.479722,1400,north,4.1,,123.0,0.75,,,1,2.4021,
7014,Berlin-Neukoelln,52.471943,13.441667,1400,north,3.7,,112.0,2.25,,,1,2.8203,
7015,Berlin-Schoeneberg,52.483055,13.349167,1400,north,5.1,,48.8,1.36,,,1,2.2073,
7016,Berlin-Spandau,52.538334,13.205277,1400,north,0.2,35.0,109.7,7.0,1000.0,1.0,1,4.2801,7281.0
7017,Berlin-Wilmersdorf,52.484722,13.324445,1400,north,5.2,,29.9,1.25,,,1,1.9825,
7018,Berlinchen,52.991665,15.215278,1400,north,27.6,,336.3,1.22,,,0,2.6497,580.0
7019,Bernau,52.679165,13.587222,1400,north,17.7,,236.3,2.0,,,0,2.8664,584.0
7020,Bernstein,53.044445,15.302778,1400,north,30.1,,188.6,1.1,,,0,2.3513,597.0
7021,Betsche,52.466667,15.766666,1400,north,30.9,,464.2,1.41,,,0,2.7942,612.0
7022,Biesenthal,52.765556,13.631111,1400,north,8.4,,265.4,2.25,,,1,3.1043,13797.0
7023,Blesen,52.516666,15.4,1400,north,17.2,,223.4,0.88,,,0,2.5143,720.0
7024,Bobersberg,51.950001,15.083333,1400,north,12.2,,298.2,0.0,,,1,2.4285,
7025,Bomst,52.150002,15.833333,1400,north,38.0,,287.3,4.0,,,0,3.2908,368.0
7026,Braetz,52.316113,15.673889,1400,north,41.9,,241.0,0.0,,,0,1.9956,937.0
7027,Brandenburg,52.408611,12.563334,1400,north,0.1,29.0,390.3,6.0,2000.0,1.333,1,4.4866,928.0
7028,Brueck,52.196667,12.762222,1400,north,23.1,,287.2,1.51,,,0,2.7302,
7029,Bruessow,53.400276,14.126111,1400,north,14.2,,397.1,4.0,,,1,3.7167,1051.0
7030,Buckow,52.56778,14.073889,1400,north,22.0,,203.5,6.25,,,0,4.0285,
7031,Calau,51.746666,13.949166,1400,north,61.6,,240.9,2.0,,,0,2.5954,1159.0
7032,Christianstadt,51.798332,15.234722,1400,north,18.8,,161.0,0.0,,,0,2.0999,
7033,Cottbus,51.759167,14.335,1400,north,39.4,75.0,255.5,8.0,2000.0,1.333,0,4.4265,1251.0
7034,Crossen,52.046665,15.099167,1400,north,2.3,,485.5,3.95,,,1,3.9306,1260.0
7035,Dahme,51.869167,13.424723,1400,north,43.5,,317.9,2.5,,,0,2.856,1306.0
7036,Doberlug,51.610001,13.545834,1400,north,30.9,,129.9,3.95,,,0,3.0487,
7037,Drebkau,51.656944,14.2175,1400,north,53.2,,174.5,2.0,,,0,2.4672,
7038,Drossen,52.450001,14.866667,1400,north,18.6,,224.0,1.48,,,0,2.6786,1588.0
7039,Eberswalde,52.834446,13.820278,1400,north,0.2,,215.1,2.0,,,1,3.0479,1665.0
7040,Erkner,52.419445,13.754167,1400,north,1.3,,276.0,0.0,,,1,2.5334,
7041,Fehrbellin,52.813332,12.763889,1400,north,36.9,,300.6,1.84,,,0,2.674,1923.0
7042,Finow,52.833611,13.928056,1400,north,1.6,,166.3,1.06,,,1,2.6463,5356.0
7043,Finsterwalde,51.629166,13.707778,1400,north,41.6,,213.4,2.25,,,0,2.6222,1947.0
7044,Forst,51.743889,14.648056,1400,north,30.4,,265.2,6.0,,,0,3.9543,1977.0
7045,Frankfurt (Oder),52.341667,14.550834,1400,north,4.8,23.0,221.1,8.0,3000.0,0.75,2,4.8011,1988.0
7046,Freienwalde,52.788055,14.030833,1400,north,3.5,,138.6,2.25,,,1,2.9061,2004.0
7047,Freyenstein,53.287498,12.353333,1400,north,46.2,,241.6,1.37,,,0,2.4076,2015.0
7048,Friedland (Niederlausitz),52.102501,14.264444,1400,north,26.6,,237.1,3.0,,,0,3.0564,14312.0
7049,Friesack,52.737499,12.579722,1400,north,22.0,,403.8,1.84,,,0,2.9782,2034.0
7050,Fuerstenberg (Oder),52.143333,14.664444,1400,north,5.3,,277.7,5.0,,,1,3.9863,2052.0
7051,Fuerstenfelde,52.716667,14.566667,1400,north,14.1,,171.2,1.48,,,1,2.627,
7052,Fuerstenwalde,52.359444,14.064445,1400,north,0.5,,340.9,6.0,,,1,4.4278,11856.0
7053,Fuerstenwerder,53.393333,13.585,1400,north,19.9,,259.1,0.77,,,0,2.5067,13800.0
7054,Gassen,51.75,15.0,1400,north,34.1,,192.9,0.0,,,0,1.9804,14226.0
7055,Goeritz,52.49472,14.652223,1400,north,4.5,,173.4,1.48,,,1,2.7527,
7056,Golssen,51.970276,13.602777,1400,north,50.3,,220.3,1.24,,,0,2.3318,2286.0
7057,Gransee,53.006943,13.158055,1400,north,22.0,,279.3,2.3,,,0,2.9698,2388.0
7058,Greiffenberg (Uckermark),53.086945,13.954166,1400,north,20.1,,340.1,1.5,,,0,2.8315,
7059,Guben,51.953888,14.711945,1400,north,6.6,45.0,443.0,8.0,1000.0,1.0,1,5.0556,2671.0
7060,Havelberg,52.830555,12.075277,1400,north,2.4,,269.0,4.71,,,1,3.9225,2873.0
7061,Joachimsthal,52.979168,13.744722,1400,north,15.2,,438.9,0.0,,,0,2.5442,2432.0
7062,Jueterbog,51.991943,13.081388,1400,north,33.0,,188.0,3.93,,,0,3.1629,3455.0
7063,Ketzin,52.477222,12.843333,1400,north,8.6,,312.0,5.0,,,1,3.9907,
7064,Koenigsberg (Neumark),52.963055,14.43,1400,north,8.3,,188.1,1.56,,,1,2.7608,3913.0
7065,Koenigswalde,52.512222,15.245277,1400,north,22.2,,204.0,0.78,,,0,2.3857,
7066,Koenigswusterhausen,52.299168,13.624444,1400,north,14.9,,187.8,0.8,,,1,2.4501,
7067,Kremmen,52.762779,13.026111,1400,north,19.7,,313.2,1.84,,,0,2.9058,4044.0
7068,Kuestrin,52.566666,14.606667,1400,north,7.4,,174.1,1.68,,,1,2.7782,14116.0
7069,Kyritz,52.940556,12.396667,1400,north,24.7,,317.1,8.0,,,0,4.6962,4178.0
7070,Lagow,52.3325,15.293612,1400,north,34.0,,228.7,1.42,,,0,2.4761,
7071,Landsberg (Warthe),52.733334,15.233334,1400,north,6.0,19.0,526.8,1.43,1000.0,0.667,1,3.1612,4220.0
7072,Lebus,52.425556,14.539722,1400,north,4.6,,165.2,7.0,,,1,4.3882,4303.0
7073,Lenzen,53.090832,11.474722,1400,north,4.5,,283.0,6.0,,,1,4.3036,4377.0
7074,Liebenau b. Schwiebus,52.305557,15.376111,1400,north,34.4,,248.4,0.81,,,0,2.3207,8908.0
7075,Liebenwalde,52.871666,13.393056,1400,north,0.4,,340.4,2.25,,,1,3.3026,
7076,Lieberose,51.988056,14.300555,1400,north,30.1,,346.2,8.0,,,0,4.6638,4433.0
7077,Lindow,52.970833,12.988055,1400,north,29.3,,235.1,4.0,,,0,3.3191,4472.0
7078,Lippehne,53.003056,14.969444,1400,north,36.5,,336.8,1.31,,,0,2.5662,4495.0
7079,Luckau,51.852501,13.715834,1400,north,57.7,,287.2,4.0,,,0,3.2655,4625.0
7080,Luckenwalde,52.089169,13.172778,1400,north,41.8,,264.2,6.0,,,0,3.8322,4626.0
7081,Luebben,51.941944,13.896389,1400,north,46.9,,324.0,7.0,,,0,4.2136,4598.0
7082,Luebbenau,51.868332,13.968611,1400,north,53.2,,220.2,7.0,,,0,4.0597,
7083,Lychen,53.210835,13.315278,1400,north,38.5,,289.4,4.0,,,0,3.2877,4686.0
7084,Maerk.  Buchholz,52.109722,13.761666,1400,north,32.0,,313.5,0.99,,,0,2.4971,
7085,Meseritz,52.433334,15.566667,1400,north,27.2,,244.4,4.03,,,0,3.3699,4903.0
7086,Meyenburg,53.314999,12.241111,1400,north,42.7,,195.7,1.15,,,0,2.2578,4914.0
7087,Mittenwalde,52.264721,13.536111,1400,north,20.2,,134.6,8.0,,,0,4.4118,4975.0
7088,Mohrin,52.858055,14.393056,1400,north,18.9,,224.6,1.37,,,0,2.6427,5008.0
7089,Muellrose,52.245277,14.414166,1400,north,13.8,,368.3,1.4,,,1,2.9124,5103.0
7090,Muencheberg,52.503056,14.140278,1400,north,17.3,,271.2,4.0,,,0,3.5269,5106.0
7091,Nauen,52.606945,12.876111,1400,north,23.2,35.0,318.8,2.14,1000.0,1.0,0,2.959,5160.0
7092,Neudamm,52.733334,14.7,1400,north,14.9,,265.5,1.39,,,1,2.7645,5230.0
7093,Neu Ruppin,52.923332,12.806389,1400,north,39.7,44.0,237.1,1.62,1000.0,0.667,0,2.4791,5297.0
7094,Neustadt (Dosse),52.856945,12.438611,1400,north,22.6,,109.2,0.25,,,0,1.9732,19886.0
7095,Niemegk,52.076668,12.688056,1400,north,25.0,,198.9,2.39,,,0,2.8238,5387.0
7096,Oderberg,52.86639,14.044444,1400,north,2.8,,131.5,1.86,,,1,2.7778,5574.0
7097,Oranienburg,52.753887,13.236389,1400,north,7.1,,257.1,2.25,,,1,3.107,
7098,Peitz,51.858334,14.411389,1400,north,28.1,,343.9,0.99,,,0,2.5826,5872.0
7099,Perleberg,53.075832,11.864166,1400,north,6.1,,349.4,3.0,,,1,3.467,5887.0
7100,Pfoerten,51.799999,14.783334,1400,north,23.7,,233.8,0.54,,,0,2.3496,5917.0
7101,Plaue (Havel),52.406944,12.4125,1400,north,4.9,,199.6,2.02,,,1,2.9658,5971.0
7102,Potsdam,52.400276,13.053333,1400,north,9.0,31.0,110.7,8.0,1000.0,1.0,1,4.474,11875.0
7103,Premnitz,52.530556,12.336945,1400,north,3.9,,167.9,2.25,,,1,2.9777,
7104,Prenzlau,53.316666,13.861944,1400,north,6.8,34.0,484.3,5.0,1000.0,0.4,1,4.1888,6104.0
7105,Pritzerbe,52.495556,12.455277,1400,north,6.7,,193.8,4.52,,,1,3.6809,
7106,Pritzwalk,53.149166,12.174444,1400,north,27.8,,402.4,4.0,,,0,3.5529,6122.0
7107,Putlitz,53.24889,12.043056,1400,north,28.7,,338.2,4.54,,,0,3.6335,13807.0
7108,Rathenow,52.60611,12.338611,1400,north,0.3,,232.8,2.0,,,1,3.0786,6271.0
7109,Reppen,52.343334,14.838611,1400,north,18.6,,384.0,0.71,,,0,2.6614,6373.0
7110,Rheinsberg,53.098888,12.891945,1400,north,42.1,,290.3,4.0,,,0,3.2697,13808.0
7111,Rhinow,52.750832,12.341945,1400,north,10.6,,295.8,1.84,,,1,2.9963,13809.0
7112,Saarmund,52.31889,13.1275,1400,north,16.2,,131.7,2.6,,,0,2.8326,
7113,Schermeisel,52.444443,15.242222,1400,north,28.6,,116.9,0.0,,,0,1.8497,
7114,Schoenfliess,52.965279,14.6075,1400,north,15.9,,277.3,1.19,,,0,2.7095,6947.0
7115,Schwedt,53.055279,14.287778,1400,north,3.9,,179.0,4.0,,,1,3.5279,7010.0
7116,Schwerin (Warthe),52.599724,15.502222,1400,north,8.3,,417.2,1.05,,,1,2.9255,7019.0
7117,Schwiebus,52.25,15.533334,1400,north,36.9,,244.7,1.72,,,0,2.5566,7026.0
7118,Seelow,52.533611,14.380834,1400,north,13.1,,439.3,8.0,,,1,4.9714,
7119,Senftenberg,51.518612,14.004167,1400,north,53.3,,202.1,4.0,,,0,3.1255,13810.0
7120,Soldin,52.933334,14.866667,1400,north,31.2,,337.8,1.4,,,0,2.6601,7241.0
7121,Sommerfeld,51.787777,14.971945,1400,north,29.5,,203.1,1.8,,,0,2.5982,13811.0
7122,Sonnenburg,52.563889,14.802778,1400,north,5.2,,186.4,1.05,,,1,2.6428,
7123,Sonnewalde,51.695278,13.644722,1400,north,42.0,,166.6,5.0,,,0,3.3486,
7124,Sorau,51.633335,15.133333,1400,north,37.9,,241.3,3.98,,,0,3.2166,7271.0
7125,Spremberg,51.571667,14.379723,1400,north,54.7,,359.4,4.0,,,0,3.3549,7312.0
7126,Sternberg (Neumark),52.313057,15.072222,1400,north,28.2,,354.7,1.0,,,0,2.5966,
7127,Storkow,52.25528,13.931389,1400,north,14.2,,427.5,5.0,,,1,4.0461,14315.0
7128,Strasburg,53.509998,13.745,1400,north,14.2,,414.9,1.23,,,1,2.9042,7463.0
7129,Strausberg,52.579445,13.881945,1400,north,15.7,,297.6,1.75,,,0,2.9079,7476.0
7130,Teltow,52.400555,13.268333,1400,north,11.6,,133.7,1.68,,,1,2.6206,7640.0
7131,Templin,53.120556,13.498889,1400,north,29.0,,451.7,1.5,,,0,2.8334,7645.0
7132,Teupitz,52.136112,13.610556,1400,north,33.0,,172.1,0.93,,,0,2.2276,
7133,Tirschtiegel,52.366665,15.883333,1400,north,44.4,,1418.1,1.48,,,0,3.1471,13812.0
7134,Trebbin,52.218056,13.217222,1400,north,28.0,,175.7,4.0,,,0,3.22,7783.0
7135,Trebschen,52.019444,15.733889,1400,north,24.3,,122.2,0.0,,,0,1.9223,
7136,Treuenbrietzen,52.094444,12.870556,1400,north,33.4,,241.7,6.0,,,0,3.8796,7807.0
7137,Triebel,51.634167,14.818889,1400,north,42.3,,230.8,0.99,,,0,2.2753,7811.0
7138,Unruhstadt,52.066666,15.866667,1400,north,33.7,,297.3,0.0,,,0,2.1576,13813.0
7139,Velten,52.690277,13.178611,1400,north,8.4,,100.1,3.0,,,1,2.9413,
7140,Vetschau,51.783054,14.076667,1400,north,52.0,,277.4,0.98,,,0,2.3457,8008.0
7141,Vierraden,53.096668,14.297778,1400,north,2.9,,140.0,1.7,,,1,2.7532,8016.0
7142,Vietz,52.683334,14.883333,1400,north,11.8,,423.6,1.39,,,1,2.9895,
7143,Werder,52.376389,12.933888,1400,north,8.5,,191.1,0.83,,,1,2.5458,
7144,Werneuchen,52.630833,13.730833,1400,north,19.8,,152.0,2.0,,,0,2.6647,
7145,Wilsnack,52.954723,11.948055,1400,north,6.1,,235.7,1.0,,,1,2.7102,8467.0
7146,Wittenberge,52.993332,11.751389,1400,north,3.8,,205.0,2.5,,,1,3.1337,8515.0
7147,Wittstock,53.163055,12.485,1400,north,44.9,,479.2,8.0,,,0,4.6697,8527.0
7148,Wriezen,52.721111,14.133611,1400,north,5.6,,267.9,1.53,,,1,2.927,8630.0
7149,Wusterhausen,52.891109,12.461945,1400,north,26.4,,211.6,8.0,,,0,4.5137,8660.0
7150,Zehden,52.883335,14.2,1400,north,8.7,,254.9,2.13,,,1,3.0478,
7151,Zehdenick,52.979168,13.332222,1400,north,13.0,,248.0,1.84,,,1,2.8968,8745.0
7152,Zielenzig,52.433334,15.1,1400,north,27.6,,280.8,1.59,,,0,2.6888,8784.0
7153,Zinna,52.024445,13.104722,1400,north,36.7,,127.5,2.3,,,0,2.4737,
7154,Zossen,52.21611,13.449166,1400,north,27.6,,242.4,2.0,,,0,2.7524,
7155,Zuellichau,52.083332,15.616667,1400,north,22.3,85.0,240.4,1.5,1000.0,1.0,0,2.6658,8844.0
7156,Doebern,51.615002,14.598056,1400,north,45.1,,221.9,0.0,,,0,1.9627,
7157,Eisenhuettenstadt,52.145557,14.631111,1400,north,7.1,,261.7,1.51,,,1,2.8924,
7158,Falkensee,52.562778,13.095555,1400,north,8.0,,198.2,1.35,,,1,2.7225,
7159,Grossraeschen,51.588055,14.010555,1400,north,58.4,,172.4,0.0,,,0,1.8622,
7160,Hennigsdorf,52.638889,13.208889,1400,north,9.5,,108.8,0.25,,,1,2.136,
7161,Ludwigsfelde,52.299999,13.261945,1400,north,20.3,,139.6,0.25,,,0,2.1,
7162,Schwarzheide,51.477222,13.855833,1400,middle,42.4,,119.4,0.0,,,0,1.9163,
7163,Welzow,51.58139,14.171667,1400,north,61.7,,169.4,1.2,,,0,2.2154,
7164,Lauchhammer,51.490276,13.738334,1400,middle,37.0,,169.7,0.47,,,0,2.2341,
7165,Falkenberg/Elster,51.586945,13.236111,1400,north,13.5,,119.5,1.49,,,1,2.4943,
7166,Kirchhain (Niederlausitz),51.639446,13.560555,1400,north,33.6,,108.0,1.66,,,0,2.2549,14272.0
8001,Auras,51.245834,16.850834,1400,middle,79.6,,148.1,1.97,,,0,2.5928,
8002,Bauerwitz,50.15139,17.995001,1400,middle,223.4,,219.9,1.04,,,0,2.4711,
8003,Bernstadt an der Weide,51.133335,17.533333,1400,middle,125.8,,358.4,1.34,,,0,2.7558,
8004,Beuthen O.S.,50.348057,18.92,1400,middle,255.7,,332.4,4.0,,,0,3.5238,626.0
8005,Beuthen/Oder,51.733334,15.816667,1400,north,4.8,,262.0,3.95,,,1,3.6543,
8006,Bolkenhain,50.920277,16.099722,1400,middle,87.1,,172.7,2.45,,,0,2.798,
8007,Breslau,51.110001,17.032223,1400,middle,99.0,118.0,101.7,4.0,10000.0,0.909,2,3.0528,
8008,Breslau-Deutsch Lissa,51.150002,16.866667,1400,middle,87.5,,189.8,2.68,,,0,2.9046,
8009,Breslau-Hundsfeld,51.136944,17.041945,1400,middle,97.6,,138.5,2.96,,,0,2.8632,
8010,Brieg,50.866665,17.483334,1400,middle,140.6,134.0,324.5,2.0,1000.0,1.0,0,2.9141,989.0
8011,Brockau,51.063332,17.080555,1400,middle,105.0,,271.9,2.07,,,0,2.8646,
8012,Broslawitz,50.416668,18.75,1400,middle,241.4,,877.2,1.0,,,0,3.0111,
8013,Bunzlau,51.266666,15.566667,1400,middle,55.3,,460.0,1.98,,,0,3.0474,
8014,Carlsruhe O.S.,50.900002,17.833334,1400,middle,157.6,,277.2,0.0,,,0,2.2513,
8015,Cosel,50.333611,18.145834,1400,middle,215.4,,292.4,2.96,,,0,3.1607,
8016,Deutsch Neukirch,50.083332,17.933332,1400,middle,226.7,,5940.0,1.66,,,0,3.9739,
8017,Deutsch Wartenberg,51.849998,15.716666,1400,north,10.0,,117.0,0.0,,,1,2.0834,
8018,Dyhernfurth,51.270832,16.720833,1400,middle,70.9,,167.2,0.95,,,0,2.335,
8019,Falkenberg O.S.,50.633335,17.6,1400,middle,164.6,,242.2,1.76,,,0,2.7255,
8020,Festenberg,51.366665,17.466667,1400,middle,110.5,,184.5,1.07,,,0,2.4101,
8021,Frankenberg (Schlesien),50.516666,16.783333,1400,middle,143.4,,68.4,2.11,,,0,2.3287,
8022,Frankenstein i. Schles.,50.583332,16.816668,1400,middle,137.7,,137.6,3.5,,,0,3.0227,
8023,Fraustadt,51.799999,16.299999,1400,north,25.9,93.0,1181.9,1.52,1000.0,1.0,0,3.2631,
8024,Freiburg,50.859444,16.319723,1400,middle,96.6,,108.1,1.79,,,0,2.4138,
8025,Freiwaldau,51.437778,15.096945,1400,middle,58.6,,285.3,1.1,,,0,2.5928,
8026,Freyhan,51.633335,17.35,1400,north,96.0,,6039.8,1.39,,,0,3.6995,
8027,Freystadt (Schlesien),51.75,15.6,1400,north,12.3,,273.1,1.8,,,1,2.9311,2017.0
8028,Friedeberg (Isergeb.),50.966667,15.383333,1400,middle,90.8,,112.5,0.63,,,0,2.0819,
8029,Friedland (O.S.),50.5,17.6,1400,middle,175.7,,229.2,0.77,,,0,2.4065,
8030,Friedland N.S.,50.683334,16.183332,1400,middle,114.0,,208.9,1.5,,,0,2.5887,
8031,Glatz,50.433334,16.666666,1400,middle,149.1,292.0,209.7,4.19,1000.0,1.0,0,3.3971,
8032,Gleiwitz,50.283333,18.666666,1400,middle,246.2,200.0,208.5,1.24,1000.0,1.0,0,2.5099,
8033,Glogau,51.662498,16.085556,1400,north,9.5,232.0,320.8,3.9,2000.0,0.8,1,3.6614,
8034,Goerlitz,51.155277,14.987778,1400,middle,70.0,201.0,232.2,3.29,8000.0,1.231,2,3.1678,2313.0
8035,Goldberg in Niederschlesien,51.133335,15.916667,1400,middle,63.0,276.0,285.3,1.89,1000.0,0.667,0,2.8298,
8036,Goldentraum,51.016666,15.35,1400,middle,87.0,,51.2,0.0,,,0,1.582,
8037,Goschuetz,51.397221,17.477222,1400,middle,110.0,,246.5,2.45,,,0,2.9396,
8038,Gottesberg,50.75,16.200001,1400,middle,106.8,,59.1,2.0,,,0,2.2386,
8039,Greiffenberg,51.033333,15.416667,1400,middle,83.1,,91.5,1.46,,,0,2.2487,
8040,Gross Strehlitz,50.5,18.283333,1400,middle,209.9,,382.4,1.29,,,0,2.7667,
8041,Gross Wartenberg,51.316666,17.716667,1400,middle,128.7,,852.0,1.24,,,0,3.0715,
8042,Grottkau,50.700001,17.383333,1400,middle,148.8,,364.5,1.9,,,0,2.9305,
8043,Gruenberg (Schlesien),51.933334,15.5,1400,north,6.0,,273.8,1.78,,,1,3.0056,
8044,Guhrau,51.666668,16.549999,1400,north,40.7,,226.9,2.45,,,0,2.7066,
8045,Guttentag,50.727779,18.444445,1400,middle,203.9,,837.1,0.89,,,0,2.9595,
8046,Habelschwerdt,50.299999,16.65,1400,middle,162.9,,293.3,4.0,,,0,3.4739,
8047,Halbau,51.501945,15.205833,1400,north,49.3,,303.8,0.44,,,0,2.2199,
8048,Haynau,51.266666,15.933333,1400,middle,48.1,,318.2,1.28,,,0,2.6903,
8049,Herrnstadt,51.549999,16.700001,1400,north,53.6,,315.9,1.1,,,0,2.4335,
8050,Hindenburg O.S.,50.299999,18.783333,1400,middle,251.3,258.0,6039.8,0.95,1000.0,1.0,0,3.7675,
8051,Hirschberg im Riesengebirge,50.900002,15.733334,1400,middle,90.3,350.0,133.4,2.92,1000.0,0.667,0,2.8362,
8052,Hohenfriedeberg,50.916668,16.233334,1400,middle,89.0,,105.5,1.11,,,0,2.2003,
8053,Hoyerswerda,51.438889,14.243889,1400,middle,55.4,,178.8,1.32,,,0,2.4727,
8054,Jauer,51.053055,16.193611,1400,middle,73.6,,191.1,1.58,,,0,2.5772,
8055,Juliusburg,51.25,17.333334,1400,middle,107.3,,256.9,0.0,,,0,2.221,
8056,Kanth,51.033333,16.766666,1400,middle,92.7,,229.6,1.02,,,0,2.4823,
8057,Karlsmarkt,50.883335,17.716667,1400,middle,152.0,,179.2,0.64,,,0,2.2697,
8058,Katscher,50.066666,18.0,1400,middle,231.1,,280.7,1.33,,,0,2.6553,
8059,Kieferstaedtel,50.228333,18.475834,1400,middle,240.3,,371.5,1.0,,,0,2.6681,
8060,Klein Strehlitz,50.451111,17.900278,1400,middle,193.9,,117.3,1.54,,,0,2.3714,
8061,Koeben,51.549999,16.450001,1400,north,37.6,,236.6,1.62,,,0,2.5048,
8062,Konstadt,51.016666,18.049999,1400,middle,163.6,,701.3,1.39,,,0,3.0387,
8063,Kontopp,51.93222,15.903055,1400,north,20.2,,260.6,2.0,,,0,2.8745,
8064,Kostenblut,51.045555,16.611389,1400,middle,85.5,,246.4,2.51,,,0,2.9574,
8065,Kotzenau,51.416668,15.916667,1400,middle,31.6,,271.4,0.89,,,0,2.6156,
8066,Kranowitz,50.016666,18.116667,1400,middle,240.6,,332.4,1.35,,,0,2.7288,
8067,Krappitz,50.466667,17.966667,1400,middle,195.9,,235.7,1.06,,,0,2.5047,
8068,Kreuzburg O.S.,50.966667,18.216667,1400,middle,176.6,,441.6,1.58,,,0,2.9111,4054.0
8069,Kupferberg (Tarnau),50.877499,15.943055,1400,middle,91.4,,110.6,0.89,,,0,2.1529,
8070,Laehn,51.016666,15.666667,1400,middle,78.6,,228.2,2.45,,,0,2.9089,
8071,Bad Landeck,50.349998,16.866667,1400,middle,162.8,,148.8,1.3,,,0,2.3937,
8072,Landeshut,50.783333,16.033333,1400,middle,101.9,,116.8,1.58,,,0,2.3816,
8073,Landsberg O.S.,51.033333,18.433332,1400,middle,186.9,,6039.8,1.26,,,0,3.8605,
8074,Langenbielau,50.700001,16.616667,1400,middle,120.1,,133.1,1.12,,,0,2.2955,
8075,Lauban,51.116665,15.3,1400,middle,79.4,72.0,226.2,2.0,1000.0,1.0,0,2.7703,
8076,Leobschuetz,50.200001,17.833334,1400,middle,212.1,,561.2,1.8,,,0,3.0727,
8077,Leschnitz,50.433334,18.183332,1400,middle,209.5,,220.6,1.83,,,0,2.7094,
8078,Leubus,51.266666,16.483334,1400,middle,60.1,,202.2,2.37,,,0,2.8366,
8079,Lewin,50.416668,16.283333,1400,middle,144.4,,6039.8,0.6,,,0,3.6625,
8080,Liebau,50.708057,15.993889,1400,middle,110.2,,754.1,1.58,,,0,3.1247,
8081,Liebenthal,51.012501,15.510834,1400,middle,82.5,,149.3,1.49,,,0,2.452,
8082,Liegnitz,51.208332,16.160278,1400,middle,56.3,108.0,277.4,2.51,2000.0,0.8,0,3.0046,
8083,Loewen,50.766666,17.616667,1400,middle,155.0,,148.0,1.43,,,0,2.4306,
