city_id,name,lat,lon,town_from,town_to,ready,year,population,distance_river_km,distance_road_km,distance_fair_km,num_fairs_50km,num_fairs_100km,has_own_fair,own_fair_category,has_own_toll,has_own_staple,has_own_bridge,has_own_ferry,has_own_harbour,on_trade_route,trade_access_score
11841,,50.93746,6.960287,1475,1650,,1550,,10.917,0.049,23.355,14,47,0,,0,1,0,0,0,1,3
11842,,50.939174,6.956318,1475,1650,,1550,,10.662,0.078,23.689,14,47,0,,0,1,0,0,0,1,3
11846,Vianen,51.995768,5.091814,1336,1650,,1550,,0.402,0.042,10.843,30,84,0,,0,0,0,0,0,1,2
11849,Oudewater,52.022978,4.872386,1257,1650,,1550,,0.096,0.096,11.166,31,84,0,,1,1,0,0,1,1,3
11856,,52.354122,14.065869,1252,1650,,1550,,0.278,0.158,48.247,3,8,0,,0,0,0,0,0,1,2
12656,,53.219279,6.557448,1245,1650,,1550,,0.54,0.166,0.625,17,69,0,,0,1,0,0,1,1,3
17598,Enghien,50.693516,4.039493,1300,1650,,1550,5000.0,32.05,6.435,63.19,0,9,0,,0,0,0,0,0,1,1
11858,Monnickendam,52.459183,5.03624,1356,1650,,1550,,5.725,0.326,13.661,13,84,0,,0,0,0,1,1,1,2
11860,Beverwijk,52.4849,4.657963,1298,1650,,1550,,7.841,0.098,20.19,5,49,0,,0,0,0,0,0,1,2
12657,,53.216754,6.574033,1245,1650,,1550,,0.053,0.009,0.515,17,69,0,,0,1,0,0,1,1,3
11861,Edam,52.512613,5.04934,1357,1650,,1550,4000.0,2.72,0.178,18.806,11,82,0,,0,0,0,0,1,1,2
12677,,52.086498,4.885618,1372,1650,,1550,,2.605,0.02,14.621,29,81,0,,0,1,0,0,0,1,3
19463,,56.638144,9.803816,1400,1650,,1550,,50.328,0.268,24.351,9,19,0,,0,0,0,0,1,1,2
20421,,60.397101,25.656509,1387,1650,,1550,,181.334,0.048,86.598,0,2,0,,0,0,0,0,0,1,2
101,Ahlen,51.763127,7.889927,1224,1650,,1550,,19.793,4.204,20.797,18,65,0,,0,0,0,0,0,1,2
4453,Limburg an der Lahn,50.388703,8.063799,1232,1650,,1550,,32.53,0.12,53.767,0,10,0,,1,0,0,0,0,1,2
19486,Sint Jansbrug,52.159597,4.491413,1266,1650,y,1550,,0.345,0.027,0.16,15,49,0,,0,0,1,0,0,1,2
127,Druzhba,54.493006,21.189078,1400,1650,,1550,,15.801,0.116,464.906,0,0,0,,0,0,0,0,0,1,2
16951,Alte Lahnbrücke,50.390767,8.06478,1232,1650,,1550,,32.62,0.12,53.842,0,10,0,,1,0,1,0,0,1,2
15659,,55.711604,9.536352,1200,1650,,1550,,137.031,0.239,24.928,2,21,0,,0,0,0,0,0,1,2
132,Olsztyn,53.77672,20.476163,1353,1650,,1550,1000.0,83.508,10.218,399.561,0,0,0,,0,0,0,0,0,0,0
15681,,55.25000480440746,9.48801988335116,1250,1650,,1550,,85.684,0.065,26.726,5,12,0,,0,0,0,0,0,1,2
15712,,55.504548,9.735206,1300,1650,,1550,,116.351,0.184,16.539,3,11,0,,0,0,0,0,0,1,2
15685,,55.269993,9.896332,1200,1650,,1550,,94.664,0.073,29.29,5,12,0,,0,1,0,0,0,1,3
15694,,55.861998,9.845542,1150,1650,,1550,,128.88,0.2,39.858,3,20,0,,0,0,0,0,0,1,2
9557,Mariager,56.650631,9.982493,1435,1650,,1550,,57.326,0.051,21.376,9,19,0,,0,0,0,0,0,1,2
1521,Dordrecht,51.81514,4.667133,1220,1650,,1550,10000.0,0.294,0.018,6.051,24,56,0,,1,1,0,0,1,1,3
15724,,56.635388,9.798807,1400,1650,,1550,,50.352,0.135,24.286,9,19,0,,0,0,0,0,0,1,2
15717,,56.636887,9.795341,1400,1650,,1550,,50.086,0.102,24.547,9,19,0,,0,0,0,0,0,1,2
19466,,56.651535,9.982827,1435,1650,,1550,,57.279,0.051,21.472,9,19,0,,0,0,0,0,0,1,2
15749,,55.27005470298344,9.90079591012785,1200,1650,,1550,,94.782,0.356,29.083,5,12,0,,0,1,0,0,0,0,3
15775,,56.46124890851377,10.039667608725022,1200,1650,,1550,,74.658,0.096,0.191,8,17,0,,0,0,0,0,0,1,2
15788,,56.15757995965645,10.207330623203768,1300,1650,,1550,,108.059,0.022,0.146,5,13,0,,0,0,0,0,0,1,2
15789,,56.157495765332705,10.208014889955631,1300,1650,,1550,,108.09,0.022,0.104,5,13,0,,0,0,0,0,0,1,2
15793,,55.09674709320171,10.239984091511149,1200,1650,,1550,,89.913,0.095,0.191,4,19,0,,0,0,0,0,0,1,2
15807,,55.39791433409059,10.394736423096836,1000,1650,,1550,,122.431,0.08,0.359,5,15,0,,0,0,0,0,0,1,2
15811,,57.33530835817416,10.52066891646814,1460,1650,,1550,,86.738,0.216,35.087,4,4,0,,0,0,0,0,0,1,2
15774,,56.45928,10.0363,1200,1650,,1550,,74.693,0.081,0.163,8,17,0,,0,0,0,0,0,1,2
15790,,56.16042911791912,10.213436031563464,1300,1650,,1550,,107.997,0.042,0.443,5,13,0,,0,0,0,0,0,1,2
15780,,56.160989,10.212527,1300,1650,,1550,,107.914,0.042,0.472,5,13,0,,0,0,0,0,0,1,2
15853,,55.68094203942527,11.08728460759992,1200,1650,,1550,,172.111,0.103,39.135,5,20,0,,0,0,0,0,0,1,2
15888,,55.008150971204984,11.911996323421649,1200,1650,,1550,,111.633,0.047,0.095,7,16,0,,0,0,0,0,0,1,2
15829,,56.197101,10.675562,1319,1650,,1550,,122.836,0.041,29.186,5,14,0,,0,0,0,0,0,1,2
15866,,55.32651022596981,11.141390669056008,1425,1650,,1550,,140.852,0.254,0.508,5,20,0,,0,0,0,0,0,1,2
15902,,55.4020862,11.3535174,1240,1650,,1550,,155.791,0.029,15.885,5,22,0,,0,0,0,0,0,1,2
15903,,55.4023771,11.3542922,1240,1650,,1550,,155.847,0.023,15.943,5,22,0,,0,0,0,0,0,1,2
15931,,54.66694320366299,11.728702639727787,1286,1650,,1550,,77.313,0.188,31.987,7,19,0,,0,0,0,0,0,1,2
8583,Wolfhagen,51.324889,9.168362,1264,1650,,1550,,23.171,1.599,18.304,10,73,0,,0,0,0,0,0,1,2
15967,,55.641094752631126,12.083127568154072,1000,1650,,1550,,181.146,0.046,0.174,9,20,0,,0,0,0,0,0,1,2
15968,,55.64063730295966,12.07586448604222,1000,1650,,1550,,181.103,0.143,0.286,9,20,0,,0,0,0,0,0,1,2
15969,,55.641106841869394,12.084591633821514,1000,1650,,1550,,181.146,0.046,0.265,9,20,0,,0,0,0,0,0,1,2
15951,,55.253694,11.292154,1240,1650,,1550,,140.823,0.025,13.015,10,21,0,,0,0,0,0,0,1,2
338,Attendorn,51.126049,7.903323,1222,1650,,1550,,60.414,2.548,51.624,0,42,0,,0,0,0,0,0,1,1
18414,,49.998383,8.272887,297,1650,,1550,,0.71,0.069,31.764,2,7,0,,0,1,0,0,0,1,3
366,Babenhausen,49.962245,8.952945,1295,1650,,1550,,9.188,3.38,25.404,3,10,0,,0,0,0,0,0,1,2
19485,Kippenbrug,52.160242,4.488811,1266,1650,y,1550,,0.508,0.031,0.217,15,49,0,,0,0,1,0,0,1,2
516,Belecke,51.484286,8.339095,1296,1650,,1550,,49.815,0.26,18.862,8,59,0,,0,0,0,0,0,1,2
18926,,51.6642355,9.37339179,1417,1650,,1550,,0.363,0.045,12.217,42,88,0,,0,0,0,0,0,1,2
12452,Haven,52.161519,4.501988,1266,1650,y,1550,,0.408,0.361,0.885,15,52,0,,0,0,0,0,0,1,2
1,Northeim,51.705568,10.00041,1252,1650,y,1550,,32.291,0.26,0.0,37,106,1,local,1,0,0,0,0,1,2
3,Nörten,51.634895,9.938448,1360,1650,y,1550,,26.632,0.496,7.771,36,103,0,,1,0,0,0,0,1,2
4,,51.6262,9.9352,1360,1650,n,1550,,26.365,0.302,7.829,36,103,0,,0,0,0,0,0,1,2
8,,51.6272,9.9266,1360,1650,y,1550,,25.775,0.302,7.234,36,103,0,,0,0,1,0,0,1,2
17,,51.41919,9.6528,1183,1650,y,1550,,4.148,0.03,15.393,34,85,0,,0,1,1,0,0,1,3
18,Hann. Münden,51.417743,9.65191,1183,1650,y,1550,,4.0,0.062,15.232,34,85,0,,0,1,0,0,0,1,3
626,Bytom,50.346983,18.923447,1254,1650,,1550,,255.927,2.737,247.118,0,0,0,,0,0,0,0,0,0,1
35,Dransfeld,51.502875,9.759786,1368,1650,y,1550,,11.029,1.125,12.584,34,98,0,,0,0,0,0,0,1,2
47,Moringen,51.698832,9.870282,1350,1650,y,1550,,23.583,0.226,0.0,36,102,1,local,1,0,0,0,0,1,2
11910,Hulst,51.280035,4.053671,1180,1650,,1550,,4.335,0.198,2.036,8,20,0,,1,0,0,0,0,1,2
647,Biedenkopf,50.911357,8.530669,1254,1650,,1550,,74.329,1.603,77.293,0,31,0,,0,0,0,0,0,1,2
50,Einbeck,51.81823,9.86698,1279,1650,y,1550,5000.0,30.714,0.096,0.0,35,105,1,local,1,0,0,0,0,1,2
59,Heilbad Heiligenstadt,51.37845,10.137951,1227,1650,y,1550,,16.472,0.058,0.0,33,100,1,local,1,0,0,0,0,1,2
64,&#39;s-Heerenberg,51.875076,6.243247,1379,1650,,1550,,5.957,0.164,10.534,43,135,0,,1,0,0,0,0,1,2
65,Aachen,50.776489,6.083815,1166,1650,,1550,20000.0,27.373,0.079,14.184,15,40,0,,0,0,0,0,0,1,2
12522,,51.888388,11.183513,1267,1650,,1550,,39.104,0.277,9.05,21,109,0,,1,0,1,0,0,1,2
69,Aalst (Vlaanderen),50.938341,4.039006,1174,1650,,1550,6000.0,5.762,0.132,35.973,5,12,0,,0,0,0,0,0,1,2
98,Ahaus,52.075564,7.006802,1389,1650,,1550,,19.525,0.072,17.831,21,129,0,,0,0,0,0,0,1,2
112,Aken,51.855297,12.044939,1271,1650,y,1550,,5.57,0.171,12.707,14,78,0,,1,0,0,0,0,1,2
122,Alfeld ,51.987089,9.825358,1220,1650,y,1550,,24.365,0.158,0.0,34,97,1,local,0,0,0,0,0,1,2
130,Allendorf (Sauerland),51.283806,7.950708,1407,1650,,1550,,45.084,1.332,33.883,6,50,0,,0,0,0,0,0,1,2
142,Almelo,52.35587,6.665282,1157,1650,,1550,,3.709,0.062,14.886,38,119,0,,0,0,0,0,0,1,2
147,Alsfeld,50.750914,9.271114,1231,1650,,1550,,36.195,0.097,35.893,3,49,0,,0,0,0,0,0,1,2
148,Alsleben (Saale),51.704118,11.677092,1479,1650,y,1550,,0.252,0.178,7.508,27,90,0,,0,0,0,0,0,1,2
175,Dąbie (Szczecin),53.396627,14.666529,1260,1650,,1550,,10.284,0.192,48.185,4,4,0,,1,0,0,0,0,1,2
197,Altenkirchen,50.686835,7.645567,1314,1650,,1550,,29.876,0.15,33.15,3,18,0,,0,0,0,0,0,1,2
244,Amersfoort,52.156362,5.389577,1259,1650,,1550,6000.0,4.925,0.136,19.822,36,100,0,,1,0,0,0,0,1,2
247,Amöneburg,50.797532,8.922945,1260,1650,,1550,,56.791,0.903,60.912,0,23,0,,0,0,0,0,0,1,2
12547,,51.920433,4.483321,1340,1650,,1550,,2.339,0.075,11.199,17,56,0,,0,0,0,0,0,1,2
19488,,56.795135,8.86366,1250,1650,,1550,,30.546,0.115,0.229,4,18,0,,0,0,0,0,1,1,2
257,Anholt,51.846574,6.427365,1349,1650,,1550,,3.021,0.106,16.269,43,135,0,,1,0,0,0,0,1,2
12439,Stadtlengsfeld,50.782259,10.131079,1359,1650,y,1550,,30.294,3.739,25.149,22,69,0,,0,0,0,0,0,1,2
999,Brilon,51.395534,8.567905,1220,1650,,1550,,63.519,2.279,34.77,13,52,0,,0,0,0,0,0,1,2
274,Aabenraa,55.042232,9.418897,1200,1650,,1550,,62.231,0.222,49.936,2,16,0,,0,0,0,0,1,1,2
280,Appingedam,53.321987,6.856009,1327,1650,,1550,,2.334,0.051,0.0,24,57,1,regional,0,0,0,0,0,1,3
285,Arendsee,52.881627,11.486042,1289,1650,y,1550,,19.016,0.113,22.703,16,46,0,,0,0,0,0,0,1,2
295,Arneburg,52.675187,12.005312,1338,1650,y,1550,,6.038,0.106,15.111,15,41,0,,1,0,0,0,0,1,2
322,Aschersleben,51.755573,11.455672,1266,1650,y,1550,1000.0,16.53,0.247,8.126,30,89,0,,0,0,0,0,0,1,2
296,Arnhem,51.978705,5.910977,1233,1650,,1550,5000.0,0.37,0.14,0.0,47,128,1,regional,1,1,0,0,0,1,3
298,Arnsberg,51.397174,8.064169,1237,1650,,1550,,39.158,0.187,19.73,8,54,0,,0,0,0,0,0,1,2
303,Choszczno,53.168794,15.41904,1284,1650,,1550,,42.309,0.288,58.791,0,4,0,,0,0,0,0,0,1,2
317,Aschaffenburg,49.974495,9.146622,1161,1650,,1550,1000.0,7.205,0.212,25.574,7,13,0,,0,0,0,0,0,1,2
330,Assen,52.993888,6.563629,1350,1650,,1550,,22.71,2.124,13.872,33,94,0,,0,0,0,0,0,1,2
350,Auma,50.699549,11.900843,1331,1650,y,1550,,72.048,0.09,14.928,18,60,0,,0,0,0,0,0,1,2
351,Aurich,53.469328,7.482427,1539,1650,y,1550,,27.884,0.145,0.0,15,47,1,regional,1,0,0,0,0,1,3
362,Baarn,52.212042,5.292715,1308,1650,,1550,,4.362,0.173,17.868,32,95,0,,0,0,0,0,0,1,2
368,Babimost,52.162103,15.826857,1397,1650,,1550,,38.544,0.151,121.492,0,0,0,,1,0,0,0,0,1,2
12256,Jägerbrücke,51.399617,8.05903,1237,1650,,1550,,38.715,0.035,19.518,8,54,0,,0,0,0,0,0,1,2
446,Bartoszyce,54.251529,20.811104,1326,1650,,1550,,47.332,0.336,433.396,0,0,0,,0,0,0,0,0,1,2
1165,Bad Camberg ,50.298163,8.269594,1281,1650,,1550,,31.628,0.084,36.03,2,10,0,,0,0,0,0,0,1,2
1175,Castrop,51.548248,7.310311,1470,1650,,1550,,14.336,3.082,11.459,15,75,0,,0,0,0,0,0,1,2
448,Barth,54.368785,12.725255,1255,1650,,1550,,53.188,0.229,49.175,1,11,0,,0,0,0,0,0,1,2
456,Barwice,53.743187,16.355334,1286,1650,,1550,,116.379,0.383,144.741,0,0,0,,0,0,0,0,0,1,2
457,Mieszkowice,52.784962,14.494922,1298,1650,,1550,,16.543,4.165,21.367,4,7,0,,1,0,0,0,0,1,2
473,Baunach,49.985809,10.851712,1328,1650,,1550,,120.904,0.109,30.539,3,25,0,,0,0,0,0,0,1,2
476,Bautzen,51.181365,14.423985,1200,1650,,1550,5000.0,37.585,0.224,66.509,0,2,0,,0,0,0,0,0,1,2
479,Bayreuth,49.944915,11.57351,1231,1650,,1550,2000.0,158.222,0.179,64.607,0,18,0,,1,0,0,0,0,1,2
485,Beckum (Werse),51.754833,8.040517,1224,1650,,1550,1000.0,28.159,0.144,20.76,20,72,0,,0,0,0,0,0,1,2
494,Beelitz,52.233148,12.977821,1307,1650,y,1550,,21.742,1.617,16.801,7,25,0,,1,0,0,0,0,1,2
500,Beeskow,52.17187,14.246516,1272,1650,,1550,,18.892,0.438,68.817,0,8,0,,0,1,0,0,0,1,3
517,Białogard,54.004568,15.990118,1107,1650,,1550,,120.522,0.111,147.439,0,0,0,,0,1,0,0,0,1,3
519,Belgern (Elbe),51.482767,13.124619,1300,1650,,1550,,4.332,0.261,0.0,6,30,1,local,1,0,0,0,0,1,2
565,Bergen op Zoom,51.494526,4.287204,1198,1650,,1550,1000.0,11.088,0.083,27.499,15,38,0,,1,0,0,0,0,1,2
580,Barlinek,52.992039,15.216798,1278,1650,,1550,,27.551,4.094,40.92,4,4,0,,0,0,0,0,0,1,2
584,Bernau bei Berlin,52.677802,13.588344,1230,1650,,1550,,17.863,0.197,21.54,3,11,0,,1,0,0,0,0,1,2
586,Bernburg,51.798839,11.735776,1278,1650,y,1550,3000.0,0.227,0.094,14.552,24,92,0,,1,0,0,0,0,1,2
597,Pełczyce,53.04314,15.304915,1290,1650,,1550,,29.944,4.093,47.486,4,4,0,,0,0,0,0,0,1,2
612,Pszczew,52.479797,15.779185,1412,1650,,1550,,30.427,2.558,95.586,0,4,0,,0,0,0,0,0,1,1
1411,Iława,53.597928,19.559106,1305,1650,,1550,,51.265,2.148,336.576,0,0,0,,0,0,0,0,0,1,1
652,Bielefeld,52.020467,8.531712,1214,1650,,1550,2000.0,31.841,1.052,0.0,21,86,1,local,1,0,0,0,0,1,2
12553,,52.160189,4.491638,1266,1650,,1550,,0.317,0.034,0.223,15,49,0,,0,0,0,0,0,1,2
1441,Dillenburg,50.739142,8.287189,1344,1650,,1550,,63.153,2.317,75.305,0,13,0,,0,0,0,0,0,1,1
670,Bílina,50.547761,13.774784,1263,1650,,1550,,47.695,5.519,71.679,0,1,0,,0,0,0,0,0,0,1
671,Billerbeck,51.977533,7.291476,1302,1650,,1550,,28.17,1.644,16.462,20,107,0,,0,0,0,0,0,1,2
690,Biskupiec,53.864027,20.955109,1395,1650,,1550,,86.455,4.062,432.259,0,0,0,,0,0,0,0,0,0,1
695,Bischofswerda,51.127675,14.179732,1361,1650,,1550,,22.78,1.405,49.634,1,4,0,,0,0,0,0,0,1,2
710,Blankenburg (Harz),51.78849,10.954506,1250,1650,y,1550,,36.103,2.492,12.705,23,113,0,,0,0,0,0,0,1,2
720,Bledzew,52.517464,15.414854,1458,1650,,1550,,16.939,2.928,73.682,0,4,0,,1,0,0,0,0,1,1
713,Blankenhain,50.858975,11.344392,1424,1650,y,1550,,85.938,1.676,13.603,27,87,0,,0,0,0,0,0,1,2
1512,Domnovo,54.423926,20.827718,1400,1650,,1550,,28.257,4.428,440.32,0,0,0,,0,0,0,0,0,1,1
728,Blomberg,51.943487,9.090953,1260,1650,,1550,,24.042,0.257,14.557,26,84,0,,0,0,0,0,0,1,2
753,Bocholt (Münsterland),51.838374,6.615114,1222,1650,,1550,,8.567,0.085,16.784,32,128,0,,0,0,0,0,0,1,2
755,Bochum,51.481705,7.219411,1437,1650,,1550,1000.0,21.207,1.186,14.584,23,70,0,,0,0,0,0,0,1,2
757,Bockenem,52.008598,10.129077,1300,1650,y,1550,,26.821,0.171,20.097,38,102,0,,0,0,0,0,0,1,2
771,,51.975394,9.515831,1287,1650,y,1550,,3.985,0.103,18.027,40,87,0,,0,0,1,1,1,1,2
792,Boizenburg,53.373992,10.723842,1267,1650,y,1550,,1.137,0.2,25.062,6,39,0,,1,0,0,0,0,1,2
809,Boalsert,53.061793,5.522715,1331,1650,,1550,,0.145,1.052,40.345,5,54,0,,0,0,0,0,1,1,2
11862,Alkmaar,52.630722,4.749201,1254,1650,,1550,8000.0,1.063,0.228,30.248,3,51,0,,0,1,0,0,0,1,3
826,Boppard,50.231702,7.591199,1216,1650,,1550,,3.082,0.066,68.464,0,5,0,,1,0,0,0,0,1,2
829,Borculo,52.115265,6.523654,1190,1650,,1550,,0.162,0.084,13.589,29,135,0,,0,0,0,0,0,1,2
917,Brakel,51.717326,9.183744,1200,1650,,1550,,13.545,0.184,14.985,32,78,0,,0,0,0,0,0,1,2
1750,Elbląg,54.158416,19.396069,1246,1650,,1550,12000.0,1.298,0.116,342.909,0,0,0,,0,0,0,0,0,1,2
928,Brandenburg (Havel),52.413985,12.553797,1170,1650,y,1550,6000.0,0.719,0.066,0.0,10,31,1,local,1,1,0,0,0,1,3
12767,,51.90625,4.165864,1330,1650,,1550,,8.868,0.225,30.33,8,40,0,,1,1,0,1,1,1,3
942,Braunschweig,52.262815,10.517142,1204,1650,y,1550,17000.0,1.71,0.217,0.0,19,90,1,regional,1,0,0,0,0,1,3
948,Breckerfeld,51.260288,7.466277,1396,1650,,1550,,40.125,0.099,28.243,10,50,0,,1,0,0,0,0,1,2
949,Breda,51.588294,4.776283,1198,1650,,1550,6000.0,9.14,0.036,0.0,16,66,1,regional,1,1,0,0,0,1,3
989,Brzeg,50.861908,17.470135,1246,1650,,1550,3000.0,140.254,1.753,281.773,0,0,0,,1,0,0,0,0,0,1
991,Brielle,51.902257,4.164831,1330,1650,,1550,,9.101,0.225,30.311,8,40,0,,0,1,0,0,0,1,3
994,Wąbrzeźno,53.279902,18.946521,1331,1650,,1550,,32.621,2.723,291.619,0,0,0,,0,0,0,0,0,1,1
2014,Freyburg (Unstrut),51.212626,11.769675,1203,1650,y,1550,,42.411,0.114,6.412,35,85,0,,1,0,0,0,0,1,2
1020,Bronkhorst,52.07604,6.179264,1482,1650,,1550,,0.631,0.426,7.356,47,129,0,,0,0,0,0,0,1,2
1035,Brüel,53.737933,11.714489,1340,1650,y,1550,,23.663,1.619,23.162,6,16,0,,0,0,0,0,0,1,2
1051,Brüssow,53.399621,14.126504,1260,1650,,1550,,14.297,1.614,58.006,0,6,0,,1,0,0,0,0,0,1
1955,Primorsk,54.728918,20.007799,1305,1650,,1550,,50.434,0.085,401.357,0,0,0,,0,0,0,0,0,1,2
1118,Bunschoten,52.241612,5.37431,1355,1650,,1550,,0.761,0.061,20.523,30,95,0,,0,0,0,0,0,1,2
10024,,53.331538,13.098139,1349,1650,,1550,,52.371,0.085,82.887,0,8,0,,0,0,0,0,0,1,2
1125,Büren,51.552509,8.559189,1194,1650,,1550,,57.922,2.25,20.125,15,71,0,,0,0,0,0,0,0,2
1127,Burg (bei Magdeburg),52.270597,11.858961,1250,1650,y,1550,3000.0,6.71,0.094,17.461,20,62,0,,1,0,0,0,0,1,2
12278,Waltershausen,50.897903,10.555962,1357,1650,y,1550,,44.739,2.684,18.63,26,87,0,,1,0,0,0,0,1,2
1131,Burgdorf,52.446119,10.007293,1389,1650,y,1550,,19.668,0.101,0.0,18,86,1,local,1,0,0,0,0,1,2
1152,Butzbach,50.434071,8.671943,1321,1650,,1550,,36.387,0.237,35.999,3,10,0,,1,0,0,0,0,1,2
1153,Bützow,53.848004,11.982787,1229,1650,,1550,,6.635,0.136,25.412,6,12,0,,0,0,0,0,0,1,2
1154,Buxtehude,53.476376,9.700347,1280,1650,y,1550,,5.474,0.084,0.0,16,49,1,regional,1,0,0,0,0,1,3
1159,Calau,51.746686,13.949255,1279,1650,,1550,,61.642,0.129,64.055,0,8,0,,0,0,0,0,0,1,2
1160,Calbe,51.903387,11.776012,1160,1650,y,1550,,0.517,0.238,22.299,22,89,0,,1,0,0,0,0,1,2
1164,Calvörde,52.396632,11.299571,1345,1650,y,1550,,32.964,0.237,15.752,14,69,0,,0,0,0,0,0,1,2
1177,Celle,52.624105,10.081862,1292,1650,y,1550,2000.0,0.358,0.029,0.0,16,68,1,local,1,1,0,0,0,1,3
1214,Dzierzgoń,53.923065,19.346759,1288,1650,,1550,,24.274,0.134,331.407,0,0,0,,0,0,0,0,0,1,2
2098,Gardeja,53.609649,18.942869,1328,1650,,1550,,11.659,4.577,296.933,0,0,0,,0,0,0,0,0,1,1
1236,Cloppenburg,52.84825,8.04252,1435,1650,y,1550,,34.533,0.135,21.094,15,65,0,,1,0,0,0,0,1,2
1238,Coburg,50.258278,10.964611,1331,1650,,1550,2000.0,111.739,0.399,10.873,12,43,0,,1,0,0,0,0,1,2
1240,Coevorden,52.661176,6.741299,1407,1650,,1550,,10.194,0.124,0.0,35,112,1,regional,1,0,0,0,0,1,3
1250,Coswig (Anhalt),51.882229,12.456696,1215,1650,y,1550,,6.538,0.119,27.204,7,58,0,,1,0,0,0,0,1,2
1251,Cottbus,51.760836,14.335247,1156,1650,,1550,4000.0,39.248,0.148,89.111,0,4,0,,0,0,0,0,0,1,2
1256,Creußen,49.843796,11.622704,1358,1650,,1550,,167.627,2.252,74.075,0,15,0,,0,0,0,0,0,1,1
1301,Dahlen,51.365998,12.997199,1228,1650,,1550,,15.872,0.122,15.705,12,33,0,,1,0,0,0,0,1,2
1303,Dahlenburg,53.186646,10.743111,1289,1650,y,1550,,10.671,1.403,23.34,11,47,0,,0,0,0,0,0,1,2
1306,Dahme,51.869474,13.428032,1265,1650,,1550,,43.741,0.113,45.295,4,22,0,,1,0,0,0,0,1,2
12304,,56.946622,24.104832,1350,1650,,1550,,10.025,0.099,367.512,0,0,0,,0,1,0,1,1,1,3
2194,Gießen,50.586324,8.674582,1248,1650,,1550,3000.0,53.245,0.579,52.924,0,13,0,,0,0,0,0,0,1,2
2202,Dąbrówno,53.43408,20.03529,1326,1650,,1550,,86.126,9.323,365.21,0,0,0,,0,0,0,0,0,0,1
1321,Damgarten,54.252219,12.473376,1258,1650,,1550,,34.812,0.333,28.322,2,13,0,,0,0,0,0,0,1,2
1330,Dannenberg,53.098588,11.095268,1293,1650,y,1550,,3.405,0.193,0.0,14,37,1,local,1,0,0,0,1,1,2
1333,Gdańsk,54.349211,18.650284,1224,1650,,1550,35000.0,0.814,0.095,307.629,0,0,0,,0,1,0,0,0,1,3
1341,Dassel,51.801731,9.690711,1315,1650,y,1550,,19.084,1.365,12.256,33,98,0,,0,0,0,0,0,1,2
1372,Delden,52.26266,6.712403,1333,1650,,1550,,9.114,0.105,9.546,38,123,0,,0,0,0,0,0,1,2
1374,Delft,52.011187,4.358343,1246,1650,,1550,15000.0,2.95,0.021,18.683,10,48,0,,0,0,0,0,0,1,2
1737,Eisenach,50.974621,10.319604,1189,1650,y,1550,4000.0,27.743,0.406,0.0,27,97,1,local,1,0,0,0,0,1,2
1379,Delmenhorst,53.0485,8.6295,1371,1650,y,1550,,11.878,0.226,12.271,11,53,0,,1,0,0,0,0,1,2
1397,Derenburg,51.871455,10.910677,1289,1650,y,1550,,29.141,0.252,9.642,24,107,0,,0,0,0,0,0,1,2
1401,Dessau,51.835326,12.246898,1382,1650,y,1550,3000.0,4.054,0.198,18.393,10,67,0,,1,1,0,0,0,1,3
1406,Detmold,51.935094,8.879044,1265,1650,,1550,,26.463,1.461,0.0,26,85,1,local,0,0,0,0,0,1,2
1413,Wałcz,53.270745,16.466665,1303,1650,,1550,,77.145,0.098,128.663,0,0,0,,0,0,0,0,0,1,2
1417,Deventer,52.251815,6.160268,1123,1650,,1550,8000.0,0.252,0.086,0.0,50,120,1,regional,1,0,0,0,0,1,3
1428,Diepenheim,52.2005,6.550672,1379,1650,,1550,,1.182,0.067,4.1,36,136,0,,0,0,0,0,0,1,2
1429,Diepholz,52.60638,8.37033,1380,1655,y,1550,,48.362,1.042,0.0,12,67,1,local,0,0,0,0,0,1,2
2401,Grebenstein,51.447229,9.414328,1324,1650,,1550,,14.074,1.298,15.92,25,85,0,,0,0,0,0,0,1,2
1467,Döbeln,51.122234,13.123306,1200,1650,,1550,1000.0,22.159,0.099,24.64,6,27,0,,1,0,0,0,0,1,2
2352,Gouda,52.011189,4.710352,1272,1650,,1550,9000.0,0.127,0.038,0.0,27,59,1,regional,0,0,0,0,0,1,3
6407,Richtenberg,54.200605,12.885701,1297,1650,y,1550,,31.84,0.428,34.286,3,7,0,,0,0,0,0,0,1,2
1484,Doesburg,52.01499,6.134222,1237,1650,,1550,,0.089,0.129,0.0,39,134,1,regional,1,0,0,0,0,1,3
1485,Doetinchem,51.965479,6.289181,1229,1650,,1550,,2.518,0.121,0.0,40,138,1,local,0,0,0,0,0,1,2
1492,Dokkum,53.325115,5.997001,1298,1650,,1550,,0.208,5.762,11.518,10,52,0,,0,0,0,0,0,1,2
1511,Dommitzsch,51.639671,12.883601,1465,1650,,1550,,2.121,0.657,12.303,11,44,0,,1,0,0,0,0,1,2
12562,,50.831818,10.95528,1220,1650,,1550,,71.071,0.353,17.038,34,84,0,,0,0,0,0,0,1,2
19423,,57.050671,9.922875,1000,1650,,1550,,41.814,0.158,0.316,4,15,0,,0,0,0,0,1,1,2
250,Amsterdam,52.373074,4.89257,1300,1650,,1550,27000.0,0.434,0.044,0.0,16,84,1,regional,1,1,0,0,0,1,3
1542,Dorsten,51.660332,6.963916,1251,1650,,1550,,4.447,0.208,15.515,19,100,0,,1,0,0,0,0,1,2
