nodesid,city_id,viabundus_name,bairoch_name,lat_v,lon_v,lat_b,lon_b,dist_km,match_method,confidence
19613,,,,54.982751,12.282779,,,,unmatched,0.0
19610,,,,55.920134,11.672512,,,,unmatched,0.0
11309,,,,53.092519,16.123252,,,,unmatched,0.0
11314,,,,53.258564,15.541577,,,,unmatched,0.0
11342,,,,53.764202,16.095731,,,,unmatched,0.0
11351,,,,58.36313,25.584763,,,,unmatched,0.0
19525,,,,52.36923,4.891019,,,,unmatched,0.0
10795,,Gendt,,51.874321,5.973201,,,,unmatched,0.0
11379,,,,54.005669,15.984292,,,,unmatched,0.0
11380,,,,54.003887,15.993314,,,,unmatched,0.0
19668,,,,51.232738,2.916333,,,,unmatched,0.0
11964,,Hughevliet,,51.35382,3.657722,,,,unmatched,0.0
12109,,,,52.659492,6.738889,,,,unmatched,0.0
11547,,,,52.55894,5.917383,,,,unmatched,0.0
11551,,,,59.338249,26.359374,,,,unmatched,0.0
19801,,Vanhankaupunginkoski,,60.217089,24.980938,,,,unmatched,0.0
7520,,Sudenburg,,52.121847,11.630887,,,,unmatched,0.0
11613,,,,58.380678,26.725453,,,,unmatched,0.0
11769,,,,54.188734,19.724884,,,,unmatched,0.0
11770,,,,54.158661,19.399598,,,,unmatched,0.0
11637,,Schlagd,,51.316049,9.507041,,,,unmatched,0.0
11642,,Schweinitz (Jessen),,51.792555,13.025952,,,,unmatched,0.0
19526,,,,52.372476,4.893958,,,,unmatched,0.0
19537,,Paulusbroedersluis,,52.371494,4.896887,,,,unmatched,0.0
11686,,,,57.513111,25.3421,,,,unmatched,0.0
19535,,Varkenssluis,,52.371851,4.895852,,,,unmatched,0.0
19527,,,,52.37622,4.899628,,,,unmatched,0.0
19538,,,,52.371052,4.898518,,,,unmatched,0.0
11898,,Heenvliet,,51.86349,4.244896,,,,unmatched,0.0
15664,,,,56.44978217140501,9.413042830285528,,,,unmatched,0.0
19988,,Ammerbrücke,,51.217341,10.45141,,,,unmatched,0.0
20377,,,,65.014591,25.47487,,,,unmatched,0.0
12148,,,,52.629356,4.755565,,,,unmatched,0.0
12155,,,,52.510086,4.948522,,,,unmatched,0.0
11671,,Aardenburg,,51.273475,3.44941,,,,unmatched,0.0
11690,,,,51.849767,5.865526,,,,unmatched,0.0
19524,,,,55.25389,11.291445,,,,unmatched,0.0
13630,,,,52.297088,5.161749,,,,unmatched,0.0
19528,,Nieuwe Brug,,52.376816,4.898797,,,,unmatched,0.0
19539,,Bushuissluis,,52.370986,4.898754,,,,unmatched,0.0
11722,,Hezelpoort,,51.848398,5.85704,,,,unmatched,0.0
11758,,Mühlendamm,,52.515043,13.406904,,,,unmatched,0.0
11761,,Berltsum,,53.243171,5.644935,,,,unmatched,0.0
11772,,,,54.709378,20.508352,,,,unmatched,0.0
7165,,Sittard,,50.998257,5.870506,,,,unmatched,0.0
12165,,,,52.486615,4.658646,,,,unmatched,0.0
12655,,,,52.010829,4.358154,,,,unmatched,0.0
19405,,,,56.570067,9.028626,,,,unmatched,0.0
19406,,,,55.124579,12.043183,,,,unmatched,0.0
11846,,Vianen,,51.995768,5.091814,,,,unmatched,0.0
11849,,Oudewater,,52.022978,4.872386,,,,unmatched,0.0
12656,,,,53.219279,6.557448,,,,unmatched,0.0
17598,,Enghien,,50.693516,4.039493,,,,unmatched,0.0
11858,,Monnickendam,,52.459183,5.03624,,,,unmatched,0.0
11860,,Beverwijk,,52.4849,4.657963,,,,unmatched,0.0
12657,,,,53.216754,6.574033,,,,unmatched,0.0
11861,,Edam,,52.512613,5.04934,,,,unmatched,0.0
12677,,,,52.086498,4.885618,,,,unmatched,0.0
19463,,,,56.638144,9.803816,,,,unmatched,0.0
20421,,,,60.397101,25.656509,,,,unmatched,0.0
19486,,Sint Jansbrug,,52.159597,4.491413,,,,unmatched,0.0
16951,,Alte Lahnbrücke,,50.390767,8.06478,,,,unmatched,0.0
15659,,,,55.711604,9.536352,,,,unmatched,0.0
15681,,,,55.25000480440746,9.48801988335116,,,,unmatched,0.0
15712,,,,55.504548,9.735206,,,,unmatched,0.0
15685,,,,55.269993,9.896332,,,,unmatched,0.0
15694,,,,55.861998,9.845542,,,,unmatched,0.0
9557,,Mariager,,56.650631,9.982493,,,,unmatched,0.0
1521,,Dordrecht,,51.81514,4.667133,,,,unmatched,0.0
15724,,,,56.635388,9.798807,,,,unmatched,0.0
15717,,,,56.636887,9.795341,,,,unmatched,0.0
19466,,,,56.651535,9.982827,,,,unmatched,0.0
15749,,,,55.27005470298344,9.90079591012785,,,,unmatched,0.0
15747,,,,56.032027,9.932422,,,,unmatched,0.0
15775,,,,56.46124890851377,10.039667608725022,,,,unmatched,0.0
15788,,,,56.15757995965645,10.207330623203768,,,,unmatched,0.0
15789,,,,56.157495765332705,10.208014889955631,,,,unmatched,0.0
15793,,,,55.09674709320171,10.239984091511149,,,,unmatched,0.0
15807,,,,55.39791433409059,10.394736423096836,,,,unmatched,0.0
15811,,,,57.33530835817416,10.52066891646814,,,,unmatched,0.0
15774,,,,56.45928,10.0363,,,,unmatched,0.0
15790,,,,56.16042911791912,10.213436031563464,,,,unmatched,0.0
15780,,,,56.160989,10.212527,,,,unmatched,0.0
15853,,,,55.68094203942527,11.08728460759992,,,,unmatched,0.0
15888,,,,55.008150971204984,11.911996323421649,,,,unmatched,0.0
15829,,,,56.197101,10.675562,,,,unmatched,0.0
15866,,,,55.32651022596981,11.141390669056008,,,,unmatched,0.0
15902,,,,55.4020862,11.3535174,,,,unmatched,0.0
15903,,,,55.4023771,11.3542922,,,,unmatched,0.0
15931,,,,54.66694320366299,11.728702639727787,,,,unmatched,0.0
15967,,,,55.641094752631126,12.083127568154072,,,,unmatched,0.0
15968,,,,55.64063730295966,12.07586448604222,,,,unmatched,0.0
15969,,,,55.641106841869394,12.084591633821514,,,,unmatched,0.0
15951,,,,55.253694,11.292154,,,,unmatched,0.0
19485,,Kippenbrug,,52.160242,4.488811,,,,unmatched,0.0
12452,,Haven,,52.161519,4.501988,,,,unmatched,0.0
11910,,Hulst,,51.280035,4.053671,,,,unmatched,0.0
64,,&#39;s-Heerenberg,,51.875076,6.243247,,,,unmatched,0.0
69,,Aalst (Vlaanderen),,50.938341,4.039006,,,,unmatched,0.0
130,,Allendorf (Sauerland),,51.283806,7.950708,,,,unmatched,0.0
142,,Almelo,,52.35587,6.665282,,,,unmatched,0.0
244,,Amersfoort,,52.156362,5.389577,,,,unmatched,0.0
12547,,,,51.920433,4.483321,,,,unmatched,0.0
19488,,,,56.795135,8.86366,,,,unmatched,0.0
274,,Aabenraa,,55.042232,9.418897,,,,unmatched,0.0
280,,Appingedam,,53.321987,6.856009,,,,unmatched,0.0
296,,Arnhem,,51.978705,5.910977,,,,unmatched,0.0
330,,Assen,,52.993888,6.563629,,,,unmatched,0.0
362,,Baarn,,52.212042,5.292715,,,,unmatched,0.0
12256,,Jägerbrücke,,51.399617,8.05903,,,,unmatched,0.0
456,,Barwice,,53.743187,16.355334,,,,unmatched,0.0
475,,Bauska,,56.410402,24.184533,,,,unmatched,0.0
565,,Bergen op Zoom,,51.494526,4.287204,,,,unmatched,0.0
12553,,,,52.160189,4.491638,,,,unmatched,0.0
670,,Bílina,,50.547761,13.774784,,,,unmatched,0.0
710,,Blankenburg (Harz),,51.78849,10.954506,,,,unmatched,0.0
753,,Bocholt (Münsterland),,51.838374,6.615114,,,,unmatched,0.0
809,,Boalsert,,53.061793,5.522715,,,,unmatched,0.0
11862,,Alkmaar,,52.630722,4.749201,,,,unmatched,0.0
829,,Borculo,,52.115265,6.523654,,,,unmatched,0.0
12767,,,,51.90625,4.165864,,,,unmatched,0.0
949,,Breda,,51.588294,4.776283,,,,unmatched,0.0
991,,Brielle,,51.902257,4.164831,,,,unmatched,0.0
994,,Wąbrzeźno,,53.279902,18.946521,,,,unmatched,0.0
1020,,Bronkhorst,,52.07604,6.179264,,,,unmatched,0.0
1118,,Bunschoten,,52.241612,5.37431,,,,unmatched,0.0
1127,,Burg (bei Magdeburg),,52.270597,11.858961,,,,unmatched,0.0
1164,,Calvörde,,52.396632,11.299571,,,,unmatched,0.0
1240,,Coevorden,,52.661176,6.741299,,,,unmatched,0.0
1303,,Dahlenburg,,53.186646,10.743111,,,,unmatched,0.0
12304,,,,56.946622,24.104832,,,,unmatched,0.0
1372,,Delden,,52.26266,6.712403,,,,unmatched,0.0
1374,,Delft,,52.011187,4.358343,,,,unmatched,0.0
1417,,Deventer,,52.251815,6.160268,,,,unmatched,0.0
1428,,Diepenheim,,52.2005,6.550672,,,,unmatched,0.0
2352,,Gouda,,52.011189,4.710352,,,,unmatched,0.0
1484,,Doesburg,,52.01499,6.134222,,,,unmatched,0.0
1485,,Doetinchem,,51.965479,6.289181,,,,unmatched,0.0
1492,,Dokkum,,53.325115,5.997001,,,,unmatched,0.0
19423,,,,57.050671,9.922875,,,,unmatched,0.0
18138,,Hämeenlinna,,61.00507,24.456459,,,,unmatched,0.0
250,,Amsterdam,,52.373074,4.89257,,,,unmatched,0.0
19302,,Amsterdamse Verlaat,,52.010677,4.706022,,,,unmatched,0.0
19489,,,,55.100118,14.693774,,,,unmatched,0.0
19303,,IJsselhavensluis,,52.007157,4.71373,,,,unmatched,0.0
11715,,Rønne,,55.100439,14.695539,,,,unmatched,0.0
19559,,,,55.230103,11.754298,,,,unmatched,0.0
1728,,Eindhoven,,51.439449,5.478408,,,,unmatched,0.0
1753,,Elburg,,52.448446,5.833982,,,,unmatched,0.0
1789,,Elze,,52.119079,9.73619,,,,unmatched,0.0
1795,,Eemnes-Binnen,,52.236952,5.260662,,,,unmatched,0.0
1796,,Eemnes,,52.250482,5.266246,,,,unmatched,0.0
1811,,Enkhuizen,,52.704595,5.2937,,,,unmatched,0.0
1838,,Erndtebrück,,50.988728,8.256048,,,,unmatched,0.0
1896,,Sokolov,,50.1813,12.6401,,,,unmatched,0.0
14910,,Rokin,,52.372306,4.892819,,,,unmatched,0.0
9558,,Lemvig,,56.550142,8.308829,,,,unmatched,0.0
19491,,,,55.136544,15.144278,,,,unmatched,0.0
19492,,,,55.185621,14.703806,,,,unmatched,0.0
1930,,Viljandi,,58.363146,25.599395,,,,unmatched,0.0
19493,,,,56.550846,8.308089,,,,unmatched,0.0
1983,,Frjentsjer,,53.186226,5.544241,,,,unmatched,0.0
2086,,Gangelt,,50.992788,5.99743,,,,unmatched,0.0
2126,,Geertruidenberg,,51.701142,4.859105,,,,unmatched,0.0
2156,,Genemuiden,,52.622679,6.040893,,,,unmatched,0.0
2157,,Gennep,,51.701485,5.968905,,,,unmatched,0.0
2159,,Gent,,51.05355,3.724503,,,,unmatched,0.0
3582,,Kastel,,50.00752,8.283357,,,,unmatched,0.0
2274,,Kuldīga,,56.970331,21.972882,,,,unmatched,0.0
2297,,Goor,,52.23225,6.581283,,,,unmatched,0.0
12388,,,,53.186481,5.538794,,,,unmatched,0.0
2305,,Gorinchem,,51.829716,4.974971,,,,unmatched,0.0
2383,,Gramsbergen,,52.610828,6.672671,,,,unmatched,0.0
2384,,Gramzow,,53.210501,14.005782,,,,unmatched,0.0
2396,,Grave,,51.759622,5.741361,,,,unmatched,0.0
2449,,Groenlo,,52.042482,6.61721,,,,unmatched,0.0
18305,,,,51.937449,5.944526,,,,unmatched,0.0
2556,,Bad Salzelmen,,52.004913,11.724472,,,,unmatched,0.0
19497,,,,55.560947,9.754545,,,,unmatched,0.0
2735,,Haderslev,,55.248845,9.487946,,,,unmatched,0.0
19496,,,,56.087918,8.241425,,,,unmatched,0.0
19498,,,,55.560195,9.754668,,,,unmatched,0.0
4427,,Miłomłyn,,53.764375,19.838043,,,,unmatched,0.0
2801,,Haapsalu,,58.948275,23.539135,,,,unmatched,0.0
2805,,Hardenberg,,52.57552,6.61681,,,,unmatched,0.0
2807,,Harderwijk,,52.350136,5.618408,,,,unmatched,0.0
2816,,Harns,,53.174886,5.415196,,,,unmatched,0.0
2844,,Aizpute,,56.721084,21.601892,,,,unmatched,0.0
2854,,Hasselt (Zwolle),,52.590792,6.089244,,,,unmatched,0.0
2862,,Hattem,,52.474399,6.069561,,,,unmatched,0.0
3002,,Herve,,50.639362,5.794158,,,,unmatched,0.0
3017,,&#39;s-Hertogenbosch,,51.688763,5.303699,,,,unmatched,0.0
3064,,Hylpen,,52.943016,5.399164,,,,unmatched,0.0
3196,,Hoorn,,52.639206,5.059233,,,,unmatched,0.0
19568,,,,55.456652,12.182757,,,,unmatched,0.0
3286,,Bad Iburg,,52.156547,8.04528,,,,unmatched,0.0
3298,,Drylts,,53.010189,5.623388,,,,unmatched,0.0
11912,,Westkapelle,,51.527703,3.441499,,,,unmatched,0.0
3541,,Kampen ,,52.55863,5.916728,,,,unmatched,0.0
19529,,,,52.377477,4.89759,,,,unmatched,0.0
12462,,,,52.009987,4.710968,,,,unmatched,0.0
3574,,Košice,,48.720509,21.257458,,,,unmatched,0.0
17056,,Werrabrücke,,51.049376,10.251907,,,,unmatched,0.0
3634,,Kessel (Maas),,51.291578,6.058277,,,,unmatched,0.0
12877,,,,53.186614,5.543272,,,,unmatched,0.0
12699,,,,53.21659,6.559636,,,,unmatched,0.0
3925,,Lubniewice,,52.514232,15.246931,,,,unmatched,0.0
4130,,Kuinre,,52.788551,5.84057,,,,unmatched,0.0
4168,,Kostrzyn nad Odrą,,52.579019,14.637092,,,,unmatched,0.0
12705,,,,52.045138,4.950733,,,,unmatched,0.0
4182,,Laag-Keppel,,51.994232,6.223912,,,,unmatched,0.0
12707,,,,52.021649,4.870602,,,,unmatched,0.0
13515,,,,51.253209,5.70646,,,,unmatched,0.0
19499,,Langebro,,55.447886,10.658363,,,,unmatched,0.0
11922,,Hagestein,,51.980677,5.120493,,,,unmatched,0.0
4314,,Ljouwert,,53.201009,5.796778,,,,unmatched,0.0
10529,,Kerteminde,,55.448969,10.657766,,,,unmatched,0.0
4342,,Litoměřice,,50.53409,14.131664,,,,unmatched,0.0
11973,,,,59.376291,28.202587,,,,unmatched,0.0
4358,,Limbaži,,57.514547,24.713109,,,,unmatched,0.0
4410,,Liepāja,,56.504632,21.011059,,,,unmatched,0.0
4479,,Linne,,51.157621,5.939164,,,,unmatched,0.0
4533,,Lochem,,52.161361,6.416343,,,,unmatched,0.0
13278,,,,51.701932,4.855399,,,,unmatched,0.0
19503,,,,55.094313,10.24113,,,,unmatched,0.0
4816,,Mechelen,,51.028057,4.479713,,,,unmatched,0.0
4871,,Klaipėda,,55.708979,21.135143,,,,unmatched,0.0
19504,,,,55.059646,10.610784,,,,unmatched,0.0
19505,,,,55.05881,10.609191,,,,unmatched,0.0
4969,,Jelgava,,56.651674,23.722242,,,,unmatched,0.0
19506,,,,55.058657,10.610526,,,,unmatched,0.0
4988,,Möckern (Magdeburg),,52.140501,11.952616,,,,unmatched,0.0
7353,,Staufenberg,,50.663726,8.727278,,,,unmatched,0.0
5045,,Montfoort,,52.044918,4.949029,,,,unmatched,0.0
5097,,Muiden,,52.329933,5.069393,,,,unmatched,0.0
5113,,Münster (Westfalen),,51.963078,7.628321,,,,unmatched,0.0
5131,,Naarden,,52.296587,5.162391,,,,unmatched,0.0
5153,,Narva,,59.376646,28.200066,,,,unmatched,0.0
12760,,,,51.92146,4.486679,,,,unmatched,0.0
12764,,,,51.863268,4.250529,,,,unmatched,0.0
5311,,Neustadt (Magdeburg),,52.144302,11.64756,,,,unmatched,0.0
12765,,,,51.908807,4.344082,,,,unmatched,0.0
18139,,Savonlinna,,61.865061,28.891511,,,,unmatched,0.0
5424,,Nijkerk,,52.222632,5.48355,,,,unmatched,0.0
19315,,,,52.010072,4.71042,,,,unmatched,0.0
5430,,Nijmegen,,51.847301,5.864896,,,,unmatched,0.0
12840,,,,52.385612,4.882023,,,,unmatched,0.0
5615,,Oisterwijk,,51.580622,5.194647,,,,unmatched,0.0
12841,,,,52.380874,4.647114,,,,unmatched,0.0
11870,,Medemblik,,52.773617,5.106325,,,,unmatched,0.0
5630,,Oldenzaal,,52.312104,6.927801,,,,unmatched,0.0
5649,,Ommen,,52.518726,6.423116,,,,unmatched,0.0
5660,,Ootmarsum,,52.408124,6.897136,,,,unmatched,0.0
5830,,Parchen,,52.351499,12.079102,,,,unmatched,0.0
19305,,Donkere Sluis,,52.010152,4.710479,,,,unmatched,0.0
14896,,,,52.00683,4.712768,,,,unmatched,0.0
2717,,Haarlem,,52.381385,4.636145,,,,unmatched,0.0
19313,,,,52.380711,4.637893,,,,unmatched,0.0
19314,,,,52.379008,4.639224,,,,unmatched,0.0
19678,,,,51.209221,3.222862,,,,unmatched,0.0
6092,,Praha,,50.086745,14.420629,,,,unmatched,0.0
19679,,,,51.070925,2.658728,,,,unmatched,0.0
6173,,Purmerend,,52.509903,4.946108,,,,unmatched,0.0
6387,,Tallinn,,59.437308,24.745038,,,,unmatched,0.0
12878,,,,53.187205,5.546286,,,,unmatched,0.0
6399,,Rhenen,,51.957938,5.565314,,,,unmatched,0.0
6425,,Rīga,,56.947979,24.106951,,,,unmatched,0.0
6428,,Rijssen,,52.308009,6.521151,,,,unmatched,0.0
6515,,Straupe,,57.347751,24.946408,,,,unmatched,0.0
6510,,Rauna,,57.331979,25.609846,,,,unmatched,0.0
6562,,Rotterdam,,51.920836,4.485403,,,,unmatched,0.0
6613,,Rūjiena,,57.897034,25.325828,,,,unmatched,0.0
6699,,Salacgrīva,,57.755898,24.360204,,,,unmatched,0.0
10545,,Svendborg,,55.059726,10.609883,,,,unmatched,0.0
19819,,Mühlenbrücke,,53.860829,10.689606,,,,unmatched,0.0
12623,,Werf,,51.22365,4.396928,,,,unmatched,0.0
10860,,Ameide,,51.958133,4.962564,,,,unmatched,0.0
6840,,Schiedam,,51.91812,4.398575,,,,unmatched,0.0
19316,,,,52.010221,4.710592,,,,unmatched,0.0
6966,,Schöppingen,,52.091864,7.238251,,,,unmatched,0.0
19317,,,,52.010505,4.710179,,,,unmatched,0.0
7098,,Cesvaine,,56.968139,26.307371,,,,unmatched,0.0
7152,,Sint-Oedenrode,,51.564285,5.46055,,,,unmatched,0.0
7203,,Sloten,,52.894948,5.645463,,,,unmatched,0.0
19318,,Hoornbrug,,52.010274,4.71012,,,,unmatched,0.0
10146,,Nysted,,54.664287,11.732313,,,,unmatched,0.0
7220,,Snits,,53.032128,5.661122,,,,unmatched,0.0
10233,,Store Heddinge ,,55.312708,12.39092,,,,unmatched,0.0
7206,,Sluis,,51.308755,3.386123,,,,unmatched,0.0
7356,,Starum,,52.88286,5.359373,,,,unmatched,0.0
7369,,Steenwijk,,52.78694,6.116357,,,,unmatched,0.0
11877,,Lange Brücke,,52.393723,13.061355,,,,unmatched,0.0
12435,,Jaunjelgava,,56.61711,25.084147,,,,unmatched,0.0
7555,,Susteren,,51.063098,5.849666,,,,unmatched,0.0
7654,,Eembrugge,,52.226448,5.31223,,,,unmatched,0.0
7655,,Terborg (Gelderland),,51.919409,6.35928,,,,unmatched,0.0
7750,,Tønder,,54.935943,8.87053,,,,unmatched,0.0
7805,,Altentreptow,,53.692898,13.2501,,,,unmatched,0.0
7944,,Utrecht,,52.091844,5.118906,,,,unmatched,0.0
8000,,Venlo,,51.370573,6.169413,,,,unmatched,0.0
11881,,Mühlberg (Elbe),,51.434948,13.218394,,,,unmatched,0.0
11882,,,,52.226232,5.311907,,,,unmatched,0.0
8010,,Viborg,,56.450688,9.411301,,,,unmatched,0.0
8027,,Vilvoorde,,50.928745,4.423066,,,,unmatched,0.0
8091,,Vreeland,,52.229807,5.033258,,,,unmatched,0.0
8041,,Vlaardingen,,51.908238,4.342666,,,,unmatched,0.0
8063,,Vollenhove,,52.681603,5.948366,,,,unmatched,0.0
8114,,Wageningen,,51.96522,5.662179,,,,unmatched,0.0
8150,,Valga,,57.777049,26.031576,,,,unmatched,0.0
8242,,Weert,,51.254017,5.706554,,,,unmatched,0.0
8243,,Weesp,,52.307025,5.042234,,,,unmatched,0.0
8274,,Weißensee (Thüringen),,51.200749,11.065115,,,,unmatched,0.0
8275,,Paide,,58.887167,25.570212,,,,unmatched,0.0
8301,,Cēsis,,57.312788,25.274698,,,,unmatched,0.0
8346,,Rakvere,,59.347442,26.355517,,,,unmatched,0.0
8470,,Ventspils,,57.395875,21.567235,,,,unmatched,0.0
8598,,Valmiera,,57.53857,25.425746,,,,unmatched,0.0
8612,,Warkum,,52.9797,5.443289,,,,unmatched,0.0
8701,,Zaltbommel,,51.813647,5.24781,,,,unmatched,0.0
8853,,Zutphen,,52.141452,6.195327,,,,unmatched,0.0
8876,,Middelburg (Walcheren),,51.4984,3.611522,,,,unmatched,0.0
8878,,Buren,,51.911256,5.333833,,,,unmatched,0.0
9226,,Neustadt,,53.072859,8.799608,,,,unmatched,0.0
8901,,Vlissingen,,51.442123,3.572776,,,,unmatched,0.0
8923,,Hamelner Loch,,52.104212,9.353683,,,,unmatched,0.0
8933,,Bremer Schlagd,,51.418997,9.650177,,,,unmatched,0.0
8935,,Kleine Schlachte,,53.07209,8.80893,,,,unmatched,0.0
8939,,Schlachte,,53.077288,8.800285,,,,unmatched,0.0
8940,,Balge,,53.07537,8.80635,,,,unmatched,0.0
8979,,Stau,,53.140241,8.217053,,,,unmatched,0.0
9001,,Schlagde,,52.291049,8.923151,,,,unmatched,0.0
8982,,Bäckerstraße,,53.2488,10.40886,,,,unmatched,0.0
9023,,Gotteslager,,52.163031,10.546099,,,,unmatched,0.0
9187,,Mühlenkolk,,52.498992,6.966357,,,,unmatched,0.0
9208,,Hagen,,52.267701,10.524588,,,,unmatched,0.0
9211,,Altewiek,,52.262126,10.525865,,,,unmatched,0.0
9238,,Schlagd,,51.343868,9.855846,,,,unmatched,0.0
9239,,Schlagd,,51.184309,10.165079,,,,unmatched,0.0
9290,,Kasseler Schlagd,,51.417357,9.649215,,,,unmatched,0.0
9291,,Wanfrieder Schlagd,,51.418839,9.65165,,,,unmatched,0.0
9355,,Stintbrücke,,53.075689,8.806253,,,,unmatched,0.0
9449,,Kummerow (Malchin),,53.768566,12.838895,,,,unmatched,0.0
9450,,Stadersand,,53.625845,9.517738,,,,unmatched,0.0
9479,,Hjørring,,57.4615,9.983886,,,,unmatched,0.0
9539,,Bad Münder,,52.197824,9.462746,,,,unmatched,0.0
9555,,Nykøbing Mors,,56.794879,8.859924,,,,unmatched,0.0
9554,,Hovsør,,56.993978,8.831355,,,,unmatched,0.0
9560,,Hobro,,56.638492,9.793732,,,,unmatched,0.0
12450,,,,52.30635,5.045592,,,,unmatched,0.0
12921,,,,51.194644,5.983897,,,,unmatched,0.0
9608,,Randers,,56.460725,10.036703,,,,unmatched,0.0
9607,,Ringkøbing,,56.090081,8.244152,,,,unmatched,0.0
9610,,Ebeltoft,,56.197977,10.676933,,,,unmatched,0.0
14673,,Oude Haven,,51.947014,4.851454,,,,unmatched,0.0
9665,,Gammel Rye,,56.07914,9.701428,,,,unmatched,0.0
9685,,Altstadt,,51.485061,9.146992,,,,unmatched,0.0
9840,,Sønderborg,,54.909281,9.789286,,,,unmatched,0.0
12923,,,,51.758592,5.740709,,,,unmatched,0.0
9845,,Hohe Brücke,,51.480917,11.953624,,,,unmatched,0.0
9886,,,,51.976552,5.908878,,,,unmatched,0.0
9887,,Huissen,,51.937159,5.943496,,,,unmatched,0.0
9978,,Krämerbrücke,,50.978748,11.031328,,,,unmatched,0.0
11890,,Texel,,53.054374,4.797356,,,,unmatched,0.0
6963,,Schoonhoven,,51.946452,4.851526,,,,unmatched,0.0
10075,,Auebrücke,,51.055019,12.137194,,,,unmatched,0.0
17518,,Camsdorfer Brücke,,50.928479,11.59608,,,,unmatched,0.0
10232,,Heiligkreuzbrücke,,50.2654455,10.9649661,,,,unmatched,0.0
10262,,Piltene,,57.225745,21.676251,,,,unmatched,0.0
10265,,Ringsted,,55.445783,11.789004,,,,unmatched,0.0
10330,,Wijk bij Duurstede,,51.972613,5.345177,,,,unmatched,0.0
12620,,,,51.025439,4.476981,,,,unmatched,0.0
12619,,,,51.027011,4.474637,,,,unmatched,0.0
10504,,Assens,,55.269923,9.894024,,,,unmatched,0.0
10519,,,,50.927198,4.422508,,,,unmatched,0.0
10520,,,,55.270244,9.889977,,,,unmatched,0.0
10526,,Fåborg,,55.095327,10.241664,,,,unmatched,0.0
1537,,Tartu,,58.38012,26.72255,,,,unmatched,0.0
10539,,Odense,,55.39671761,10.38945241,,,,unmatched,0.0
14533,,Båstad,,56.426803,12.848591,,,,unmatched,0.0
5889,,Pärnu,,58.385892,24.49835,,,,unmatched,0.0
11891,,Wieringen,,52.932065,5.010676,,,,unmatched,0.0
10557,,,,51.565441,5.465709,,,,unmatched,0.0
10581,,Radewig,,52.115031,8.666343,,,,unmatched,0.0
12525,,,,52.092846,5.11162,,,,unmatched,0.0
11892,,Noordwijk,,52.233762,4.448665,,,,unmatched,0.0
10655,,Kungsbacka,,57.4869138,12.0770981,,,,unmatched,0.0
12832,,,,56.519393,21.016081,,,,unmatched,0.0
10656,,Halmstad,,56.67327,12.85645,,,,unmatched,0.0
10657,,Laholm,,56.513399,13.043594,,,,unmatched,0.0
10688,,Lund,,55.703052,13.193,,,,unmatched,0.0
12927,,,,52.159833,4.479659,,,,unmatched,0.0
12477,,,,51.9975,5.090895,,,,unmatched,0.0
10702,,Trelleborg,,55.374834,13.149347,,,,unmatched,0.0
10713,,Skanör,,55.419171,12.849655,,,,unmatched,0.0
10727,,Wyck,,50.849472,5.698374,,,,unmatched,0.0
10771,,Ystad,,55.429438,13.819992,,,,unmatched,0.0
10774,,Åhus,,55.923332,14.293199,,,,unmatched,0.0
10777,,Vä,,55.991711,14.087217,,,,unmatched,0.0
10778,,Sölvesborg,,56.053125,14.584559,,,,unmatched,0.0
10785,,,,52.377087,4.896699,,,,unmatched,0.0
12928,,,,52.153612,4.488446,,,,unmatched,0.0
12929,,,,52.017968,4.351346,,,,unmatched,0.0
14381,,Herrested ,,55.280658,10.611655,,,,unmatched,0.0
10788,,,,52.093432,5.116996,,,,unmatched,0.0
10793,,Staverden,,52.285623,5.739056,,,,unmatched,0.0
10794,,Bredevoort,,51.942877,6.616929,,,,unmatched,0.0
12625,,,,51.815016,4.660896,,,,unmatched,0.0
10522,,Bogense,,55.566873,10.08885,,,,unmatched,0.0
10797,,Culemborg,,51.957608,5.225193,,,,unmatched,0.0
10799,,Heukelum,,51.874247,5.078428,,,,unmatched,0.0
10864,,,,52.15427,5.387491,,,,unmatched,0.0
10879,,Stadsbrug,,52.559609,5.918985,,,,unmatched,0.0
10884,,Ammerstol,,51.925573,4.810443,,,,unmatched,0.0
10331,,,,51.970635,5.348525,,,,unmatched,0.0
12674,,,,52.159047,4.491078,,,,unmatched,0.0
17027,,Marköbel,,50.221858,8.985245,,,,unmatched,0.0
12632,,,,50.938949,4.043462,,,,unmatched,0.0
10397,,Slagelse,,55.40278142,11.354506,,,,unmatched,0.0
10952,,,,52.57526,6.615051,,,,unmatched,0.0
10953,,,,52.610608,6.665856,,,,unmatched,0.0
10954,,,,52.609657,6.668454,,,,unmatched,0.0
15026,,Sorø,,55.431567,11.555793,,,,unmatched,0.0
10997,,Homeyenbrücke,,52.416971,12.561836,,,,unmatched,0.0
12638,,,,51.052518,3.734538,,,,unmatched,0.0
15908,,,,55.433612,11.556866,,,,unmatched,0.0
15432,,Malmø færge,,55.607825350973634,12.99927131454415,,,,unmatched,0.0
15517,,,,55.62105,8.482915,,,,unmatched,0.0
11712,,Nexø,,55.0631,15.13209,,,,unmatched,0.0
14545,,Christianshavn,,55.672475,12.591232,,,,unmatched,0.0
11717,,Svaneke,,55.137055,15.142754,,,,unmatched,0.0
15515,,,,55.62401660665066,8.480462400499174,,,,unmatched,0.0
15516,,,,55.61947176693242,8.483537236215327,,,,unmatched,0.0
7981,,Vejle,,55.707767,9.532945,,,,unmatched,0.0
