city_id,comment,time_point,type_market,add_type,plural,unused,uncertainty,range,source
7102,"Daneben schon 1540: 3 kleinere, sog. Abendmärkte",1540,8,0,0,0,2,0,1.8
7102,"Daneben schon 1540: 3 kleinere, sog. Abendmärkte",1540,8,0,0,0,2,0,1.8
7104,1717 Etablierung eines Wochenmarktes,1717,2,0,0,0,0,0,2.8a
7104,Seit 1580 neuer Viehmarkt,1580,3,0,0,0,0,0,2.8a
7104,"Um 1800: 4 Kram-, 2 Vieh- und 2 Wollmärkte",1800,3,0,0,0,2,1,2.8a
7104,1719 drei Jahrmärkte,1719,4,0,0,0,2,0,2.8a
7104,1719 drei Jahrmärkte,1719,4,0,0,0,2,0,2.8a
7104,1719 drei Jahrmärkte,1719,4,0,0,0,2,0,2.8a
7104,Seit 1733 ein 4. Krammarkt durch Verlegung aus Potzlow nach O. ,1733,4,0,0,0,0,0,2.8a
7104,"Um 1800: 4 Kram-, 2 Vieh- und 2 Wollmärkte",1800,7,0,0,0,2,1,2.8a
7104,"Um 1800: 4 Kram-, 2 Vieh- und 2 Wollmärkte",1800,7,0,0,0,2,1,2.8a
7105,Markt 1424,1424,8,0,0,0,2,0,2.8a
7105,2 Jahr- und Viehmärkte (um 1800),1800,9,0,0,0,2,1,2.8a
7105,2 Jahr- und Viehmärkte (um 1800),1800,9,0,0,0,2,1,2.8a
7106,"4 Jahrmärkte (1753, tags zuvor immer ein Viehmarkt)",1753,1,0,0,0,2,0,2.8a
7106,"4 Jahrmärkte (1753, tags zuvor immer ein Viehmarkt)",1753,1,0,0,0,2,0,2.8a
7106,"4 Jahrmärkte (1753, tags zuvor immer ein Viehmarkt)",1753,1,0,0,0,2,0,2.8a
7106,"4 Jahrmärkte (1753, tags zuvor immer ein Viehmarkt)",1753,1,0,0,0,2,0,2.8a
7106,"4 Jahrmärkte (1753, tags zuvor immer ein Viehmarkt)",1753,3,0,0,0,2,0,2.8a
7106,"4 Jahrmärkte (1753, tags zuvor immer ein Viehmarkt)",1753,3,0,0,0,2,0,2.8a
7106,"4 Jahrmärkte (1753, tags zuvor immer ein Viehmarkt)",1753,3,0,0,0,2,0,2.8a
7106,"4 Jahrmärkte (1753, tags zuvor immer ein Viehmarkt)",1753,3,0,0,0,2,0,2.8a
7107,2 Jahrmärkte 1543 vom Kurf. bestätigt,1543,1,0,0,0,2,0,1.8
7107,2 Jahrmärkte 1543 vom Kurf. bestätigt,1543,1,0,0,0,2,0,1.8
7107,1733 Verlegung des Jahrmarktes aus Groß Berge nach P. ,1733,1,0,0,0,0,0,2.8a
7107,Um 1900 frequentierter wöchentl. Viehmarkt,1900,3,0,0,0,2,1,2.8a
7108,4 Jahr- und Viehmärkte,1939,9,0,0,0,2,0,1.8
7108,4 Jahr- und Viehmärkte,1939,9,0,0,0,2,0,1.8
7108,4 Jahr- und Viehmärkte,1939,9,0,0,0,2,0,1.8
7108,4 Jahr- und Viehmärkte,1939,9,0,0,0,2,0,1.8
7109,3 Kram- und Viehmärkte,1939,10,0,0,0,2,0,1.8
7109,3 Kram- und Viehmärkte,1939,10,0,0,0,2,0,1.8
7109,3 Kram- und Viehmärkte,1939,10,0,0,0,2,0,1.8
7110,"Seit 1599 2, seit 1740 3 Jahrmärkte",1599,1,0,0,0,0,0,2.8a
7110,"Seit 1599 2, seit 1740 3 Jahrmärkte",1599,1,0,0,0,0,0,2.8a
7110,"Seit 1599 2, seit 1740 3 Jahrmärkte",1740,1,0,0,0,0,0,2.8a
7110,Um 1800 3 Jahr- und 3 Viehmärkte,1800,3,0,0,0,2,1,2.8a
7110,Um 1800 3 Jahr- und 3 Viehmärkte,1800,3,0,0,0,2,1,2.8a
7110,Um 1800 3 Jahr- und 3 Viehmärkte,1800,3,0,0,0,2,1,2.8a
7111,"1562: 2, 1741: 3 Jahr- und Viehmärkte",1562,9,0,0,0,2,0,2.8a
7111,"1562: 2, 1741: 3 Jahr- und Viehmärkte",1562,9,0,0,0,2,0,2.8a
7111,"1562: 2, 1741: 3 Jahr- und Viehmärkte",1741,9,0,0,0,2,0,2.8a
7112,"4 Kram-, 1 Vieh-, Hirse- und Flachsmarkt",1939,3,0,0,0,2,0,1.8
7112,"4 Kram-, 1 Vieh-, Hirse- und Flachsmarkt",1939,4,0,0,0,2,0,1.8
7112,"4 Kram-, 1 Vieh-, Hirse- und Flachsmarkt",1939,4,0,0,0,2,0,1.8
7112,"4 Kram-, 1 Vieh-, Hirse- und Flachsmarkt",1939,4,0,0,0,2,0,1.8
7112,"4 Kram-, 1 Vieh-, Hirse- und Flachsmarkt",1939,4,0,0,0,2,0,1.8
7112,"4 Kram-, 1 Vieh-, Hirse- und Flachsmarkt",1939,7,0,0,0,2,0,1.8
7113,"4 Kram- und Viehmärkte, bestehen längst nicht mehr ",1939,10,0,0,0,2,0,1.8
7113,"4 Kram- und Viehmärkte, bestehen längst nicht mehr ",1939,10,0,0,0,2,0,1.8
7113,"4 Kram- und Viehmärkte, bestehen längst nicht mehr ",1939,10,0,0,0,2,0,1.8
7113,"4 Kram- und Viehmärkte, bestehen längst nicht mehr ",1939,10,0,0,0,2,0,1.8
7113,"4 Kram- und Viehmärkte, bestehen längst nicht mehr ",1939,20,0,0,0,2,0,1.8
7113,"4 Kram- und Viehmärkte, bestehen längst nicht mehr ",1939,20,0,0,0,2,0,1.8
7113,"4 Kram- und Viehmärkte, bestehen längst nicht mehr ",1939,20,0,0,0,2,0,1.8
7113,"4 Kram- und Viehmärkte, bestehen längst nicht mehr ",1939,20,0,0,0,2,0,1.8
7114,Freier Jahrmarkt 1364 verliehen,1364,1,0,0,0,0,0,1.8
7114,"später 4 Kram-, 2 Vieh- und Pferdemärkte",1364,3,0,0,0,1,0,1.8
7114,"später 4 Kram-, 2 Vieh- und Pferdemärkte",1364,3,0,0,0,1,0,1.8
7114,"später 4 Kram-, 2 Vieh- und Pferdemärkte",1364,4,0,0,0,1,0,1.8
7114,"später 4 Kram-, 2 Vieh- und Pferdemärkte",1364,4,0,0,0,1,0,1.8
7114,"später 4 Kram-, 2 Vieh- und Pferdemärkte",1364,4,0,0,0,1,0,1.8
7114,"später 4 Kram-, 2 Vieh- und Pferdemärkte",1364,4,0,0,0,1,0,1.8
7115,"1587 Verleihung eines 3. Jahrmarktes, eines Pferde- und eines Viehmarktes an S. ",1587,1,0,0,0,0,0,2.8a
7115,"1587 Verleihung eines 3. Jahrmarktes, eines Pferde- und eines Viehmarktes an S. ",1587,1,0,0,0,2,0,2.8a
7115,"1587 Verleihung eines 3. Jahrmarktes, eines Pferde- und eines Viehmarktes an S. ",1587,1,0,0,0,2,0,2.8a
7115,Seit 1548 ein Wochenmarkt,1548,2,0,0,0,0,0,2.8a
7115,1622 zwei Wochenmärkte der Fischer,1622,2,0,0,0,2,0,2.8a
7115,"1587 Verleihung eines 3. Jahrmarktes, eines Pferde- und eines Viehmarktes an S. ",1587,3,0,0,0,0,0,2.8a
7115,"1587 Verleihung eines 3. Jahrmarktes, eines Pferde- und eines Viehmarktes an S. ",1587,3,0,0,0,0,0,2.8a
7116,4 Jahrmärkte,1939,1,0,0,0,2,0,1.8
7116,4 Jahrmärkte,1939,1,0,0,0,2,0,1.8
7116,4 Jahrmärkte,1939,1,0,0,0,2,0,1.8
7116,4 Jahrmärkte,1939,1,0,0,0,2,0,1.8
7117,"Jahrmärkte 2, seit 1547 3, seit 1673 5",1547,1,0,0,0,0,0,1.8
7117,"Jahrmärkte 2, seit 1547 3, seit 1673 5",1547,1,0,0,0,2,0,1.8
7117,"Jahrmärkte 2, seit 1547 3, seit 1673 5",1547,1,0,0,0,2,0,1.8
7117,"Jahrmärkte 2, seit 1547 3, seit 1673 5",1673,1,0,0,0,0,0,1.8
7117,"Jahrmärkte 2, seit 1547 3, seit 1673 5",1673,1,0,0,0,0,0,1.8
7117,"Viehmärkte zuerst 1702 erwähnt, später auch Wollmärkte",1702,3,0,1,0,2,0,1.8
7117,"Viehmärkte zuerst 1702 erwähnt, später auch Wollmärkte",1702,7,0,1,0,1,0,1.8
7118,seit 1870 Wochenmärkte,1870,2,0,1,0,0,1,1.8
7118,Um 1850: 5 Viehmärkte,1850,3,0,0,0,0,1,1.8
7118,4 Kram- und Viehmärkte,1850,10,0,0,0,2,1,1.8
7118,4 Kram- und Viehmärkte,1850,10,0,0,0,2,1,1.8
7118,4 Kram- und Viehmärkte,1850,10,0,0,0,2,1,1.8
7118,4 Kram- und Viehmärkte,1850,10,0,0,0,2,1,1.8
7119,Im 15. Jh. außer Wochenmärkten und Fleischmarkt 1461 der alte oder Mostmarkt und Peter und Paul Jahrmarkt,1461,1,0,0,0,2,0,2.8a
7119,Im 15. Jh. außer Wochenmärkten und Fleischmarkt 1461 der alte oder Mostmarkt und Peter und Paul Jahrmarkt,1461,1,0,0,0,2,0,2.8a
7119,"Um 1860: 5 Jahrmärkte, 2 Wollmärkte und ein bes. Viehmarkt im Okt. ",1860,1,0,0,0,2,1,2.8a
7119,"Um 1860: 5 Jahrmärkte, 2 Wollmärkte und ein bes. Viehmarkt im Okt. ",1860,1,0,0,0,2,1,2.8a
7119,"Um 1860: 5 Jahrmärkte, 2 Wollmärkte und ein bes. Viehmarkt im Okt. ",1860,1,0,0,0,2,1,2.8a
7119,Im 15. Jh. außer Wochenmärkten und Fleischmarkt 1461 der alte oder Mostmarkt und Peter und Paul Jahrmarkt,1461,2,0,1,0,2,0,2.8a
7119,Im 15. Jh. außer Wochenmärkten und Fleischmarkt 1461 der alte oder Mostmarkt und Peter und Paul Jahrmarkt,1461,3,0,0,0,2,0,2.8a
7119,"Um 1860: 5 Jahrmärkte, 2 Wollmärkte und ein bes. Viehmarkt im Okt. ",1860,7,0,0,0,2,1,2.8a
7119,"Um 1860: 5 Jahrmärkte, 2 Wollmärkte und ein bes. Viehmarkt im Okt. ",1860,7,0,0,0,2,1,2.8a
7120,1684 noch 2 Wollmärkte angelegt,1684,7,0,0,0,0,0,1.8
7120,1684 noch 2 Wollmärkte angelegt,1684,7,0,0,0,0,0,1.8
7120,"3, später 5 Jahr-, Vieh- und Pferdemärkte",1684,9,0,0,0,2,0,1.8
7120,"3, später 5 Jahr-, Vieh- und Pferdemärkte",1684,9,0,0,0,2,0,1.8
7120,"3, später 5 Jahr-, Vieh- und Pferdemärkte",1684,9,0,0,0,2,0,1.8
7120,"3, später 5 Jahr-, Vieh- und Pferdemärkte",1684,9,0,0,0,2,0,1.8
7120,"3, später 5 Jahr-, Vieh- und Pferdemärkte",1684,9,0,0,0,2,0,1.8
7121,2 Jahrmärkte 1518 verliehen,1518,1,0,0,0,0,0,1.8
7121,2 Jahrmärkte 1518 verliehen,1518,1,0,0,0,0,0,1.8
7121,Um 1800 4 Jahr- und Viehmärkte,1800,9,0,0,0,2,1,1.8
7121,Um 1800 4 Jahr- und Viehmärkte,1800,9,0,0,0,2,1,1.8
7121,Um 1800 4 Jahr- und Viehmärkte,1800,9,0,0,0,2,1,1.8
7121,Um 1800 4 Jahr- und Viehmärkte,1800,9,0,0,0,2,1,1.8
7122,"Wochen-, vermutl. Fischmarkt seit 1594",1594,2,0,0,0,0,0,1.8
7122,4 gut beschickte Viehmärkte (1855),1855,3,0,0,0,2,0,1.8
7122,4 gut beschickte Viehmärkte (1855),1855,3,0,0,0,2,0,1.8
7122,4 gut beschickte Viehmärkte (1855),1855,3,0,0,0,2,0,1.8
7122,4 gut beschickte Viehmärkte (1855),1855,3,0,0,0,2,0,1.8
7123,1796 3 Jahrmärkte,1796,1,0,0,0,2,0,2.8a
7123,1796 3 Jahrmärkte,1796,1,0,0,0,2,0,2.8a
7123,1796 3 Jahrmärkte,1796,1,0,0,0,2,0,2.8a
7123,Um 1850 zweimal wöchentl. Markt in S. ,1850,2,0,0,0,2,1,2.8a
7123,Um 1850 zweimal wöchentl. Markt in S. ,1850,2,0,0,0,2,1,2.8a
7125,Privileg von 1497: 2 Jahrmärkte,1497,1,0,0,0,0,0,2.8a
7125,Privileg von 1497: 2 Jahrmärkte,1497,1,0,0,0,0,0,2.8a
7125,"Insgesamt 1860: 5 Jahr-, 2 Woll- und 6 Viehmärkte",1860,1,0,0,0,2,0,2.8a
7125,"Insgesamt 1860: 5 Jahr-, 2 Woll- und 6 Viehmärkte",1860,1,0,0,0,2,0,2.8a
7125,1557 Viehmarkt verliehen,1557,3,0,0,0,0,0,2.8a
7125,"Insgesamt 1860: 5 Jahr-, 2 Woll- und 6 Viehmärkte",1860,3,0,0,0,2,0,2.8a
7125,"Insgesamt 1860: 5 Jahr-, 2 Woll- und 6 Viehmärkte",1860,3,0,0,0,2,0,2.8a
7125,"Insgesamt 1860: 5 Jahr-, 2 Woll- und 6 Viehmärkte",1860,3,0,0,0,2,0,2.8a
7125,"Insgesamt 1860: 5 Jahr-, 2 Woll- und 6 Viehmärkte",1860,3,0,0,0,2,0,2.8a
7125,1765 erstmalig Wollmärkte erwähnt,1765,7,0,0,0,2,0,2.8a
7125,1765 erstmalig Wollmärkte erwähnt,1765,7,0,0,0,2,0,2.8a
7125,1660 weiterer Jahr- und Viehmarkt verliehen,1660,9,0,0,0,0,0,2.8a
7126,3 Kram- und 3 gut besuchte Viehmärkte,1939,3,0,0,0,2,0,1.8
7126,3 Kram- und 3 gut besuchte Viehmärkte,1939,3,0,0,0,2,0,1.8
7126,3 Kram- und 3 gut besuchte Viehmärkte,1939,3,0,0,0,2,0,1.8
7126,3 Kram- und 3 gut besuchte Viehmärkte,1939,4,0,0,0,2,0,1.8
7126,3 Kram- und 3 gut besuchte Viehmärkte,1939,4,0,0,0,2,0,1.8
7126,3 Kram- und 3 gut besuchte Viehmärkte,1939,4,0,0,0,2,0,1.8
7127,Seit 1848 2 Wochenmärkte,1848,2,0,0,0,0,0,2.8a
7127,Seit 1848 2 Wochenmärkte,1848,2,0,0,0,0,0,2.8a
7127,4 Kram- und 2 Viehmärkte,1939,3,0,0,0,2,0,2.8a
7127,4 Kram- und 2 Viehmärkte,1939,3,0,0,0,2,0,2.8a
7127,4 Kram- und 2 Viehmärkte,1939,4,0,0,0,2,0,2.8a
7127,4 Kram- und 2 Viehmärkte,1939,4,0,0,0,2,0,2.8a
7127,4 Kram- und 2 Viehmärkte,1939,4,0,0,0,2,0,2.8a
7127,4 Kram- und 2 Viehmärkte,1939,4,0,0,0,2,0,2.8a
7129,"Im 13. Jh. vermutl. am Getreidefernhandel beteiligt, später dominierten Handwerk, Ackerbau und Lokalhandel (meist 2, zeitweilig bis 5 Jahrmärkte)",1200,1,0,0,0,1,4,2.8a
7129,"Im 13. Jh. vermutl. am Getreidefernhandel beteiligt, später dominierten Handwerk, Ackerbau und Lokalhandel (meist 2, zeitweilig bis 5 Jahrmärkte)",1200,1,0,0,0,1,4,2.8a
7130,"3 Jahrmärkte (bes. Flachsmärkte), seit 1745 zeitweilig 4",1745,1,0,0,0,2,0,2.8a
7130,"3 Jahrmärkte (bes. Flachsmärkte), seit 1745 zeitweilig 4",1745,1,0,0,0,2,0,2.8a
7130,"3 Jahrmärkte (bes. Flachsmärkte), seit 1745 zeitweilig 4",1745,1,0,0,0,2,0,2.8a
7130,"3 Jahrmärkte (bes. Flachsmärkte), seit 1745 zeitweilig 4",1745,1,0,0,0,0,0,2.8a
7130,"Um 1800: 2 Kram-, Vieh- und Pferdemärkte",1800,10,0,0,0,2,1,2.8a
7130,"Um 1800: 2 Kram-, Vieh- und Pferdemärkte",1800,10,0,0,0,2,1,2.8a
7131,"1622 trat zu den 3 Kram-, Vieh- und Pferdejahrmärkten ein 4. hinzu",1622,10,0,0,0,2,0,2.8a
7131,"1622 trat zu den 3 Kram-, Vieh- und Pferdejahrmärkten ein 4. hinzu",1622,10,0,0,0,0,0,2.8a
7131,"1622 trat zu den 3 Kram-, Vieh- und Pferdejahrmärkten ein 4. hinzu",1622,10,0,0,0,2,0,2.8a
7131,"1622 trat zu den 3 Kram-, Vieh- und Pferdejahrmärkten ein 4. hinzu",1622,10,0,0,0,2,0,2.8a
7132,"Ende 17. Jh. 4 Jahrmärkte erneuert, 1829 zusammengelegt",1675,1,0,0,0,2,2,2.8a
7132,"Ende 17. Jh. 4 Jahrmärkte erneuert, 1829 zusammengelegt",1675,1,0,0,0,2,2,2.8a
7132,"Ende 17. Jh. 4 Jahrmärkte erneuert, 1829 zusammengelegt",1675,1,0,0,0,2,2,2.8a
7132,"Ende 17. Jh. 4 Jahrmärkte erneuert, 1829 zusammengelegt",1675,1,0,0,0,2,2,2.8a
7132,1899 Viehmarkt erneuert,1899,3,0,0,0,2,0,2.8a
7132,"Ende 17. Jh. 4 Jahrmärkte erneuert, 1829 zusammengelegt",1829,11,0,0,0,0,0,2.8a
7132,"Ende 17. Jh. 4 Jahrmärkte erneuert, 1829 zusammengelegt",1829,11,0,0,0,0,0,2.8a
7132,"Ende 17. Jh. 4 Jahrmärkte erneuert, 1829 zusammengelegt",1829,11,0,0,0,0,0,2.8a
7133,"Die Altstadt hatte früher 5, die Neustadt 4 Jahrmärkte; jetzt 4 Jahrmärkte",1939,1,0,0,0,2,0,1.8
7133,"Die Altstadt hatte früher 5, die Neustadt 4 Jahrmärkte; jetzt 4 Jahrmärkte",1939,1,0,0,0,2,0,1.8
7133,"Die Altstadt hatte früher 5, die Neustadt 4 Jahrmärkte; jetzt 4 Jahrmärkte",1939,1,0,0,0,2,0,1.8
7133,"Die Altstadt hatte früher 5, die Neustadt 4 Jahrmärkte; jetzt 4 Jahrmärkte",1939,1,0,0,0,2,0,1.8
7133,"Die Altstadt hatte früher 5, die Neustadt 4 Jahrmärkte; jetzt 4 Jahrmärkte",1939,1,0,0,0,2,0,1.8
7133,"Die Altstadt hatte früher 5, die Neustadt 4 Jahrmärkte; jetzt 4 Jahrmärkte",1939,1,0,0,0,2,0,1.8
7133,"Die Altstadt hatte früher 5, die Neustadt 4 Jahrmärkte; jetzt 4 Jahrmärkte",1939,1,0,0,0,2,0,1.8
7133,"Die Altstadt hatte früher 5, die Neustadt 4 Jahrmärkte; jetzt 4 Jahrmärkte",1939,1,0,0,0,2,0,1.8
7133,"Die Altstadt hatte früher 5, die Neustadt 4 Jahrmärkte; jetzt 4 Jahrmärkte",1939,1,0,0,0,2,0,1.8
7133,"Die Altstadt hatte früher 5, die Neustadt 4 Jahrmärkte; jetzt 4 Jahrmärkte",1939,11,0,0,0,2,0,1.8
7133,"Die Altstadt hatte früher 5, die Neustadt 4 Jahrmärkte; jetzt 4 Jahrmärkte",1939,11,0,0,0,2,0,1.8
7133,"Die Altstadt hatte früher 5, die Neustadt 4 Jahrmärkte; jetzt 4 Jahrmärkte",1939,11,0,0,0,2,0,1.8
7133,"Die Altstadt hatte früher 5, die Neustadt 4 Jahrmärkte; jetzt 4 Jahrmärkte",1939,11,0,0,0,2,0,1.8
7133,"Die Altstadt hatte früher 5, die Neustadt 4 Jahrmärkte; jetzt 4 Jahrmärkte",1939,11,0,0,0,2,0,1.8
7134,"4 Vieh- und Pferdemärkte, 6 Krammärkte",1939,3,0,0,0,2,0,1.8
7134,"4 Vieh- und Pferdemärkte, 6 Krammärkte",1939,3,0,0,0,2,0,1.8
7134,"4 Vieh- und Pferdemärkte, 6 Krammärkte",1939,3,0,0,0,2,0,1.8
7134,"4 Vieh- und Pferdemärkte, 6 Krammärkte",1939,3,0,0,0,2,0,1.8
7134,"4 Vieh- und Pferdemärkte, 6 Krammärkte",1939,4,0,0,0,2,0,1.8
7134,"4 Vieh- und Pferdemärkte, 6 Krammärkte",1939,4,0,0,0,2,0,1.8
7134,"4 Vieh- und Pferdemärkte, 6 Krammärkte",1939,4,0,0,0,2,0,1.8
7134,"4 Vieh- und Pferdemärkte, 6 Krammärkte",1939,4,0,0,0,2,0,1.8
7134,"4 Vieh- und Pferdemärkte, 6 Krammärkte",1939,4,0,0,0,2,0,1.8
7134,"4 Vieh- und Pferdemärkte, 6 Krammärkte",1939,4,0,0,0,2,0,1.8
7135,3 lebhafte Jahrmärkte (1855),1855,1,0,0,0,2,0,1.8
7135,3 lebhafte Jahrmärkte (1855),1855,1,0,0,0,2,0,1.8
7135,3 lebhafte Jahrmärkte (1855),1855,1,0,0,0,2,0,1.8
7136,"1671: 5 Jahrmärkte eingerichtet bzw. bestätigt (4 jeweils mit einem vorausgehenden Pferde-, Vieh- und Flachsmarkt)",1671,1,0,0,0,2,0,2.8a
7136,"1521 Viehmarkt gewährt, 1606 zum Vieh- und Flachsmarkt vereinigt",1521,3,0,0,0,0,0,2.8a
7136,"1521 Viehmarkt gewährt, 1606 zum Vieh- und Flachsmarkt vereinigt",1606,3,7,0,0,0,0,2.8a
7136,Anfang 19.Jh. außerdem 2 Wollmärkte vorhanden,1800,7,0,0,0,2,3,2.8a
7136,Anfang 19.Jh. außerdem 2 Wollmärkte vorhanden,1800,7,0,0,0,2,3,2.8a
7136,"1671: 5 Jahrmärkte eingerichtet bzw. bestätigt (4 jeweils mit einem vorausgehenden Pferde-, Vieh- und Flachsmarkt)",1671,9,0,0,0,2,0,2.8a
7136,"1671: 5 Jahrmärkte eingerichtet bzw. bestätigt (4 jeweils mit einem vorausgehenden Pferde-, Vieh- und Flachsmarkt)",1671,9,0,0,0,2,0,2.8a
7136,"1671: 5 Jahrmärkte eingerichtet bzw. bestätigt (4 jeweils mit einem vorausgehenden Pferde-, Vieh- und Flachsmarkt)",1671,9,0,0,0,2,0,2.8a
7136,"1671: 5 Jahrmärkte eingerichtet bzw. bestätigt (4 jeweils mit einem vorausgehenden Pferde-, Vieh- und Flachsmarkt)",1671,9,0,0,0,2,0,2.8a
7137,"6 Kram-, Vieh- und Flachsmärkte",1939,10,0,0,0,2,0,1.8
7137,"6 Kram-, Vieh- und Flachsmärkte",1939,10,0,0,0,2,0,1.8
7137,"6 Kram-, Vieh- und Flachsmärkte",1939,10,0,0,0,2,0,1.8
7137,"6 Kram-, Vieh- und Flachsmärkte",1939,10,0,0,0,2,0,1.8
7137,"6 Kram-, Vieh- und Flachsmärkte",1939,10,0,0,0,2,0,1.8
7137,"6 Kram-, Vieh- und Flachsmärkte",1939,10,0,0,0,2,0,1.8
7138,1630 erhielt schon das Dorf Karge das Marktrecht zur Abhaltung von 6 Jahrmärkten und 1 Wochenmarkt,1630,1,0,0,0,0,0,1.8
7138,1630 erhielt schon das Dorf Karge das Marktrecht zur Abhaltung von 6 Jahrmärkten und 1 Wochenmarkt,1630,1,0,0,0,0,0,1.8
7138,1630 erhielt schon das Dorf Karge das Marktrecht zur Abhaltung von 6 Jahrmärkten und 1 Wochenmarkt,1630,1,0,0,0,0,0,1.8
7138,1630 erhielt schon das Dorf Karge das Marktrecht zur Abhaltung von 6 Jahrmärkten und 1 Wochenmarkt,1630,1,0,0,0,0,0,1.8
7138,1630 erhielt schon das Dorf Karge das Marktrecht zur Abhaltung von 6 Jahrmärkten und 1 Wochenmarkt,1630,1,0,0,0,0,0,1.8
7138,1630 erhielt schon das Dorf Karge das Marktrecht zur Abhaltung von 6 Jahrmärkten und 1 Wochenmarkt,1630,1,0,0,0,0,0,1.8
7138,1630 erhielt schon das Dorf Karge das Marktrecht zur Abhaltung von 6 Jahrmärkten und 1 Wochenmarkt,1630,2,0,0,0,0,0,1.8
7138,1802 wurden auch 2 Wollmärkte eingeführt,1802,7,0,0,0,0,0,1.8
7138,1802 wurden auch 2 Wollmärkte eingeführt,1802,7,0,0,0,0,0,1.8
7138,1840: 4 Jahrmärkte,1840,11,0,0,0,2,0,1.8
7138,1840: 4 Jahrmärkte,1840,11,0,0,0,2,0,1.8
7139,Wochenmarkt seit 1877,1877,2,0,0,0,0,0,2.8a
7140,Im 16. Jh. 3 Hauptmarkttage mit je 2 vorangehenen Viehmarkttagen,1500,1,0,0,0,2,4,2.8a
7140,Im 16. Jh. 3 Hauptmarkttage mit je 2 vorangehenen Viehmarkttagen,1500,1,0,0,0,2,4,2.8a
7140,1548 Jahrmarktsverleihung,1548,1,0,0,0,0,0,2.8a
7140,Im 16. Jh. 3 Hauptmarkttage mit je 2 vorangehenen Viehmarkttagen,1500,3,0,0,0,2,4,2.8a
7140,Im 16. Jh. 3 Hauptmarkttage mit je 2 vorangehenen Viehmarkttagen,1500,3,0,0,0,2,4,2.8a
7140,Im 16. Jh. 3 Hauptmarkttage mit je 2 vorangehenen Viehmarkttagen,1500,3,0,0,0,2,4,2.8a
7140,Im 16. Jh. 3 Hauptmarkttage mit je 2 vorangehenen Viehmarkttagen,1500,3,0,0,0,2,4,2.8a
7140,Im 16. Jh. 3 Hauptmarkttage mit je 2 vorangehenen Viehmarkttagen,1500,3,0,0,0,2,4,2.8a
7140,Im 16. Jh. 3 Hauptmarkttage mit je 2 vorangehenen Viehmarkttagen,1500,3,0,0,0,2,4,2.8a
7140,"Bis 1812 jährl. 3 Jahr-, 3 gr. und mehrere kl. Viehmärkte",1812,11,0,0,0,0,0,2.8a
7140,"Bis 1812 jährl. 3 Jahr-, 3 gr. und mehrere kl. Viehmärkte",1812,11,0,0,0,0,0,2.8a
7140,"Bis 1812 jährl. 3 Jahr-, 3 gr. und mehrere kl. Viehmärkte",1812,11,0,0,0,0,0,2.8a
7140,"Bis 1812 jährl. 3 Jahr-, 3 gr. und mehrere kl. Viehmärkte",1812,13,0,0,0,0,0,2.8a
7140,"Bis 1812 jährl. 3 Jahr-, 3 gr. und mehrere kl. Viehmärkte",1812,13,0,0,0,0,0,2.8a
7140,"Bis 1812 jährl. 3 Jahr-, 3 gr. und mehrere kl. Viehmärkte",1812,13,0,0,0,0,0,2.8a
7140,"Bis 1812 jährl. 3 Jahr-, 3 gr. und mehrere kl. Viehmärkte",1812,13,0,0,0,0,0,2.8a
7140,"Bis 1812 jährl. 3 Jahr-, 3 gr. und mehrere kl. Viehmärkte",1812,13,0,0,0,0,0,2.8a
7140,"Bis 1812 jährl. 3 Jahr-, 3 gr. und mehrere kl. Viehmärkte",1812,13,0,0,0,0,0,2.8a
7141,Städt. Gerechtigkeiten (1619): 2 freie Jahrmärkte nebst Pferde und Viehmarkt,1619,1,0,0,0,0,0,2.8a
7141,Städt. Gerechtigkeiten (1619): 2 freie Jahrmärkte nebst Pferde und Viehmarkt,1619,1,0,0,0,0,0,2.8a
7141,"3 Jahrmärkte, der 3. seit 1733",1733,1,0,0,0,0,0,2.8a
7141,Städt. Gerechtigkeiten (1619): 2 freie Jahrmärkte nebst Pferde und Viehmarkt,1619,3,0,0,0,0,0,2.8a
7142,Bedeutende Viehmärkte,1939,3,0,1,0,2,0,1.8
7143,Seit 1459 2 Jahrmärkte,1459,1,0,0,0,0,0,2.8a
7143,Seit 1459 2 Jahrmärkte,1459,1,0,0,0,0,0,2.8a
7143,1722: 3 Jahrmärkte,1722,1,0,0,0,2,0,2.8a
7143,"1801: 5 Kram-, 2 Wollmärkte",1801,4,0,0,0,2,0,2.8a
7143,"1801: 5 Kram-, 2 Wollmärkte",1801,4,0,0,0,2,0,2.8a
7143,"1801: 5 Kram-, 2 Wollmärkte",1801,4,0,0,0,2,0,2.8a
7143,"1801: 5 Kram-, 2 Wollmärkte",1801,4,0,0,0,2,0,2.8a
7143,"1801: 5 Kram-, 2 Wollmärkte",1801,4,0,0,0,2,0,2.8a
7143,"1801: 5 Kram-, 2 Wollmärkte",1801,7,0,0,0,2,0,2.8a
7143,"1801: 5 Kram-, 2 Wollmärkte",1801,7,0,0,0,2,0,2.8a
7144,2 Jahrmärkte seit 1717,1717,1,0,0,0,0,0,2.8a
7144,2 Jahrmärkte seit 1717,1717,1,0,0,0,0,0,2.8a
7145,Jahr- und Wochenmarkt 1513 verliehen,1513,1,0,0,0,0,0,1.8
7145,Jahr- und Wochenmarkt 1513 verliehen,1513,2,0,0,0,0,0,1.8
7145,"Später 3, seit 1831 4 Jahr- und Viehmärkte",1513,9,0,0,0,1,5,1.8
