city_id,commentary_primary,commentary_secondary,terr_id,sovereign_number,beginning_reign,end_reign,time_point,type_reign,type_change,city_status,hanse,foreign_rule,multiple_1,multiple_2,multiple_3,multiple_4,multiple_5,multiple_6,multiple_7,multiple_8,multiple_9,multiple_10,multiple_11,multiple_12,multiple_13,multiple_14,multiple_15,multiple_16,uncertainty_1,uncertainty_2,uncertainty_3,primary_reign,source,revisioncommentary
7017,1918 verkündet Max von Baden die Abdankung des preußischen Königs und deutschen Kaisers Wilhelm II. Ausrufung der Weimarer Republik am selben Tag,,0W0077,,1918,,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7018,Von Brandenburg,,A233,,1157,1170,,0,0,0,0,,,,,,,,,,,,,,,,,,0,1,0,1,"10,1",1278 regieren die brand. Askanier Brandenburg
7018,"1170 Aufteilung der askanischen Besitzungen in die Mark Brandenburg, Weimar-Orlamünde, und die ask. Stammlande (Ballenstedt, Aschersleben und Anhalt)",,B374,,1170,1320,,0,11,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7018,1320 Wittelsbacher nach Aussterben der brand. Askanier Mgf. v. Brandenburg,,W400,,1320,1348,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7018,"Hochstapler ""Falscher Woldemar"" wird 1348 mit der Mark Brandenburg belehnt",,1F0001,,1348,1350,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7018,Ab 1350 wieder Wittelsbach Mgf. v. Brandenburg,,W400,,1350,1351,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7018,"1351 die Markgrafschaft Brandenburg an Ludwig II. ""der Römer"", der die brandenburgischen Besitzungen der Wittelsbacher von den bayerischen trennt",,0B0082,,1351,1373,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7018,Kaiser Karl IV. (Luxemburg) kauft die brandenburgische Mark 1373.,,L339,,1373,1378,,0,5,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7018,Neumark an Johann von Görlitz durch Erbteilung 1378,,G170,,1378,1386,,0,11,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7018,Siegmund bekommt auch die Neumark 1386,,L339,,1386,1429,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7018,,Verpfändung der Neumark an Dt. Orden 1402,D063,,1402,1454,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,tree,
7018,Neumark ganz im dt. Ordensbesitz 1429,,D063,,1429,1463,,0,5,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7018,,Verpfändung der Neumark an Brandenburg 1454,B3741,,1454,1463,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,tree,
7018,Rückkauf der Neumark von Brandenburg 1463,,B3741,,1463,1471,,0,5,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7018,Brandenburg geht an Albrecht Achilles nach Tod von Friedrich II. 1471,,A162,,1471,1486,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7018,"Abspaltung Brandenburgs (jüngere Linie) 1486 an Johann Cicero, den ältesten Sohn Albrecht Achilles'",,B3742,,1486,1535,,0,11,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7018,Haus Küstrin erhält die Neumark 1535 durch Erbteilung,,0K0033,,1535,1571,,0,11,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7018,Nach Aussterben des Hauses Küstrin 1571 fällt die Neumark zurück an Brandenburg,,B3742,,1571,1918,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7018,1918 verkündet Max von Baden die Abdankung des preußischen Königs und deutschen Kaisers Wilhelm II. Ausrufung der Weimarer Republik am selben Tag,,0W0077,,1918,,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7019,nach 1. Drittel des 13. Jh. von Brandenburg,,B374,,1233,1320,,0,0,0,0,,,,,,,,,,,,,,,,,,1,0,0,1,neu,1233 regieren die brand. Askanier Brandenburg
7019,1320 Wittelsbacher nach Aussterben der brand. Askanier Mgf. v. Brandenburg,,W400,,1320,1348,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7019,"Hochstapler ""Falscher Woldemar"" wird 1348 mit der Mark Brandenburg belehnt",,1F0001,,1348,1350,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7019,Ab 1350 wieder Wittelsbach Mgf. v. Brandenburg,,W400,,1350,1351,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7019,"1351 die Markgrafschaft Brandenburg an Ludwig II. ""der Römer"", der die brandenburgischen Besitzungen der Wittelsbacher von den bayerischen trennt",,0B0082,,1351,1373,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7019,Kaiser Karl IV. (Luxemburg) kauft die brandenburgische Mark 1373. Kurmark an Siegmund 1378,,L339,,1373,1417,,0,5,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7019,"1417 wird Friedrich, Burggraf von Nürnberg und Markgraf von Ansbach mit der Kurmark belehnt",,A162,,1417,1440,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7019,"1440 Aufteilung der fränkisch-hohenzollerschen Besitztümer in Brandenburg (ältere Linie), Ansbach (Hauptlinie), und Kulmbach an Friedrich II., Albrecht Achilles, und Johann",,B3741,,1440,1471,,0,11,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7019,Brandenburg geht an Albrecht Achilles nach Tod von Friedrich II. 1471,,A162,,1471,1486,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7019,"Abspaltung Brandenburgs (jüngere Linie) 1486 an Johann Cicero, den ältesten Sohn Albrecht Achilles'",,B3742,,1486,1918,,0,11,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7019,1918 verkündet Max von Baden die Abdankung des preußischen Königs und deutschen Kaisers Wilhelm II. Ausrufung der Weimarer Republik am selben Tag,,0W0077,,1918,,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7020,Landesherrsch. Polen,,P087,,1015,1240,,0,0,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,10,
7020,1240 Pommern,,P128,,1240,1280,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10,
7020,1280 Brandenburg,,B374,,1280,1315,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10,
7020,1315-28 Pommern,,P131,,1315,1328,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10,
7020,1328 Brandenburg,,W400,,1328,1348,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10,1328 regieren die Wittelsbacher Brandenburg
7020,"Hochstapler ""Falscher Woldemar"" wird 1348 mit der Mark Brandenburg belehnt",,1F0001,,1348,1349,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7020,1349 Pommern,,P131,,1349,1350,,0,0,0,0,,,,,,,,,,,,,,,,,,1,0,0,1,10,
7020,1350 Brandenburg,,W400,,1350,1351,,0,0,0,0,,,,,,,,,,,,,,,,,,1,0,0,1,10,
7020,"1351 die Markgrafschaft Brandenburg an Ludwig II. ""der Römer"", der die brandenburgischen Besitzungen der Wittelsbacher von den bayerischen trennt",,0B0082,,1351,1370,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7020,1370 Pommern,,P131,,1370,1464,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10,
7020,"1464 stirbt die Linie Pommern-Stettin aus und das Territorium fällt an Erik II von Pommern(-Wolgast, Hauptlinie)",,P128,,1464,1478,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7020,1478 Brandenburg zurückerobert,,A162,,1478,1486,,0,4,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10,1478 regiert die Linie Ansbach Brandenburg
7020,"Abspaltung Brandenburgs (jüngere Linie) 1486 an Johann Cicero, den ältesten Sohn Albrecht Achilles'",,B3742,,1486,1535,,0,11,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7020,Haus Küstrin erhält die Neumark 1535 durch Erbteilung,,0K0033,,1535,1571,,0,11,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7020,Nach Aussterben des Hauses Küstrin 1571 fällt die Neumark zurück an Brandenburg,,B3742,,1571,1918,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7020,1918 verkündet Max von Baden die Abdankung des preußischen Königs und deutschen Kaisers Wilhelm II. Ausrufung der Weimarer Republik am selben Tag,,0W0077,,1918,,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7020,,1482 durch Kauf und Belehnung an die von Waldow bis 1728,0W0040,,1482,1728,,6,5,0,0,,,,,,,,,,,,,,,,,,1,0,0,0,10,
7021,Bis 1793 zu Polen,,P087,,1015,1296,,0,0,0,0,P121,,,,,,,,,,,,,,,,,0,1,0,1,"10,4","Die Piasten regieren Polen (ab 1015 der Name ""Polani"" belegt)"
7021,Nach dem Aussterben der (großpolnischen) Piasten herrscht in Polen ein Interregnum von 1296-1300,,0U0001,,1296,1300,,0,3,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7021,1300 wird der Böhme Wenzel II. aus der Dynastie der Premysliden zum polnischen König gekrönt; dem zuvor gingen vier Jahre des gewaltsamen Konflikts,,P166,,1300,1306,,0,7,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7021,1306 herrscht nach dem (gewaltsamen) Aussterben der Premysliden nun die kujawische Linie der polnischen Piasten über Polen,,P0871,,1306,1370,,0,3,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7021,"Nachdem die königliche Linie der Piasten 1370 ausstirbt, wird Ludwig (""der Große"") aus dem Haus Capet-Anjou König von Polen",,0C0017,,1370,1386,,0,3,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7021,1386 heiratet Hedwig von Anjou Wladislaw II Jagelio. Die Königswürde Polens geht somit auf seine Dynastie über,,0J0011,,1386,1572,,0,2,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7021,"1572 wird Henri III., König von Frankreich aus dem Hause Valois-Orléans zum König von Polen gekrönt, nachdem die polnischen Jagellonen aussterben",,0V0011,,1572,1575,,0,3,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7021,1575 Stephen Bathory durch Heirat mit Anna Jagello König von Polen,,0B0080,,1575,1586,,0,2,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7021,1586 die polnische Linie der Vasa (schwedisches Königsgeschlecht) Könige Polens,,0V0013,,1586,1669,,0,0,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7021,1669 Michal Korybut aus dem Geschlecht der Wisniowiecki König von Polen,,0W0067,,1669,1673,,0,0,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7021,1673 Jan Sobieski König von Polen,,0S0109,,1673,1696,,0,0,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7021,"1696 August I, Kurfürst von Sachsen zum König von Polen gewählt",,A060,,1696,1763,,0,0,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7021,1763 Stanislav August Poniatowski als letzter König Polens,,0P0041,,1763,1793,,0,0,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7021,1793-1807 zu Preußen,,B3742,,1793,1807,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10,Zweite Polnische Teilung
7021,1807-1815 zum Hzt. Warschau,,0W0041,,1807,1815,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10,
7021,seit 1815 zu Preußen,,B3742,,1815,1918,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10,
7021,1918 verkündet Max von Baden die Abdankung des preußischen Königs und deutschen Kaisers Wilhelm II. Ausrufung der Weimarer Republik am selben Tag,,0W0077,,1918,,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7021,,Mediatstadt im Besitz des Bf. Von Posen,0P0024,,1412,1795,,6,0,0,0,,,,,,,,,,,,,,,,,,0,1,0,0,"10,4",
7021,,"1795 wurde es dem Fürsten von Hohenlohe Ingelfingen gegeben, der es an den Baron von Hiller Gärtringen veräußerte. 1834 wurden die Mediatstädte vom Patronat des Grundherrn befreit",,chr.2,1795,1834,,6,0,0,0,,H371,0H0045,,,,,,,,,,,,,,,0,0,1,0,10,
7022,seit A. 13. Jh. zur Mark Brand.,,B374,,1200,1320,,0,0,0,0,,,,,,,,,,,,,,,,,,1,0,0,1,neu,1200 regieren die brand. Askanier Brandenburg
7022,1320 Wittelsbacher nach Aussterben der brand. Askanier Mgf. v. Brandenburg,,W400,,1320,1348,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7022,"Hochstapler ""Falscher Woldemar"" wird 1348 mit der Mark Brandenburg belehnt",,1F0001,,1348,1350,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7022,Ab 1350 wieder Wittelsbach Mgf. v. Brandenburg,,W400,,1350,1351,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7022,"1351 die Markgrafschaft Brandenburg an Ludwig II. ""der Römer"", der die brandenburgischen Besitzungen der Wittelsbacher von den bayerischen trennt",,0B0082,,1351,1373,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7022,Kaiser Karl IV. (Luxemburg) kauft die brandenburgische Mark 1373. Kurmark an Siegmund 1378,,L339,,1373,1417,,0,5,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7022,"1417 wird Friedrich, Burggraf von Nürnberg und Markgraf von Ansbach mit der Kurmark belehnt",,A162,,1417,1440,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7022,"1440 Aufteilung der fränkisch-hohenzollerschen Besitztümer in Brandenburg (ältere Linie), Ansbach (Hauptlinie), und Kulmbach an Friedrich II., Albrecht Achilles, und Johann",,B3741,,1440,1471,,0,11,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7022,Brandenburg geht an Albrecht Achilles nach Tod von Friedrich II. 1471,,A162,,1471,1486,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7022,"Abspaltung Brandenburgs (jüngere Linie) 1486 an Johann Cicero, den ältesten Sohn Albrecht Achilles'",,B3742,,1486,1918,,0,11,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7022,1918 verkündet Max von Baden die Abdankung des preußischen Königs und deutschen Kaisers Wilhelm II. Ausrufung der Weimarer Republik am selben Tag,,0W0077,,1918,,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7022,,seit dem späteren 14. Jh. adl. Mediatstadt,0U0001,,1400,1426,,6,0,0,0,,,,,,,,,,,,,,,,,,1,0,0,0,10,
7022,,seit 1426 der von Arnim bis wahrscheinlich 1577,A207,,1426,1577,,6,0,0,0,,,,,,,,,,,,,,,,,,1,0,0,0,10,
7023,Anfangs zu Polen,,P087,,1015,1296,,0,0,0,0,P121,,,,,,,,,,,,,,,,,1,0,0,1,10,
7023,um 1300 zu Brandenburg,,B374,,1296,1306,,0,3,0,0,,,,,,,,,,,,,,,,,,1,0,0,1,10,
7023,1306 zum Hzt. Glogau,,G137,,1306,1310,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10,
7023,1310 zu Brandenburg,,B374,,1310,1320,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10,1310 regieren die brand. Askanier Brandenburg
7023,1320 Wittelsbacher nach Aussterben der brand. Askanier Mgf. v. Brandenburg,,W400,,1320,1326,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7023,,1312-1797 dem Kloster Semmritz-Blesen gehörig,0S0057,,1312,1797,,6,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,10,
7023,1326 zu Polen,,P0871,,1326,1370,,0,0,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,10,
7023,"Nachdem die königliche Linie der Piasten 1370 ausstirbt, wird Ludwig (""der Große"") aus dem Haus Capet-Anjou König von Polen",,0C0017,,1370,1386,,0,3,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7023,1386 heiratet Hedwig von Anjou Wladislaw II Jagelio. Die Königswürde Polens geht somit auf seine Dynastie über,,0J0011,,1386,1572,,0,2,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7023,"1572 wird Henri III., König von Frankreich aus dem Hause Valois-Orléans zum König von Polen gekrönt, nachdem die polnischen Jagellonen aussterben",,0V0011,,1572,1575,,0,3,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7023,1575 Stephen Bathory durch Heirat mit Anna Jagello König von Polen,,0B0080,,1575,1586,,0,2,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7023,1586 die polnische Linie der Vasa (schwedisches Königsgeschlecht) Könige Polens,,0V0013,,1586,1669,,0,0,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7023,1669 Michal Korybut aus dem Geschlecht der Wisniowiecki König von Polen,,0W0067,,1669,1673,,0,0,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7023,1673 Jan Sobieski König von Polen,,0S0109,,1673,1696,,0,0,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7023,"1696 August I, Kurfürst von Sachsen zum König von Polen gewählt",,A060,,1696,1763,,0,0,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7023,1763 Stanislav August Poniatowski als letzter König Polens,,0P0041,,1763,1793,,0,0,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7023,1793 zu Preußen,,B3742,,1793,1807,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10,Zweite Polnische Teilung
7023,1807-1815 zum Hzt. Warschau,,0W0041,,1807,1815,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10,
7023,1815 zu Preußen,,B3742,,1815,1918,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10,
7023,1918 verkündet Max von Baden die Abdankung des preußischen Königs und deutschen Kaisers Wilhelm II. Ausrufung der Weimarer Republik am selben Tag,,0W0077,,1918,,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7024,Schlesien,,S244,,,1327,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10,
7024,1327/1329 unter Böhmen,,L339,,1327,1437,,0,0,0,0,B316,,,,,,,,,,,,,,,,,1,0,0,1,Lale,
7024,1437 Böhmen an Habsburg nach Aussterben der Luxemburger,,H010,,1437,1457,,0,3,0,0,B316,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7024,1457 Aussterben der Albrechtinischen (Haupt-)Linie des Hauses Habsburg und Böhmen an Podiebrad,,0P0046,,1457,1471,,0,3,0,0,B316,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7024,"1471 fällt Böhmen an Wladislaw II aus dem Geschlecht der Jagellionen, Bruder des Königs von Polen",,0J0012,,1471,1482,,0,0,0,0,B316,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7024,,1327 fiel Schlesien an Böhmen,S244,,1327,1482,,6,0,0,0,,,,,,,,,,,,,,,,,,1,0,0,0,Lale,
7024,seit 1482 nach Glogauer Erbfolgekrieg von Brandenburg; Seit 1471 wird Brandenburg von der Linie Ansbach regiert,,A162,,1482,1486,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10,
7024,"Abspaltung Brandenburgs (jüngere Linie) 1486 an Johann Cicero, den ältesten Sohn Albrecht Achilles'",,B3742,,1486,1535,,0,11,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7024,Haus Küstrin erhält die Neumark 1535 durch Erbteilung,,0K0033,,1535,1571,,0,11,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7024,Nach Aussterben des Hauses Küstrin 1571 fällt die Neumark zurück an Brandenburg,,B3742,,1571,1918,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7024,1918 verkündet Max von Baden die Abdankung des preußischen Königs und deutschen Kaisers Wilhelm II. Ausrufung der Weimarer Republik am selben Tag,,0W0077,,1918,,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7024,,bis 1459 im Lehnbesitz der von Landsberg,0L0045,,,1459,,6,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,10,
7025,Anfangs zu Polen,,P087,,1015,1296,,0,0,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,10,"Die Piasten regieren Polen (ab 1015 der Name ""Polani"" belegt)"
7025,Nach dem Aussterben der (großpolnischen) Piasten herrscht in Polen ein Interregnum von 1296-1300,,0U0001,,1296,1300,,0,3,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7025,1300 wird der Böhme Wenzel II. aus der Dynastie der Premysliden zum polnischen König gekrönt; dem zuvor gingen vier Jahre des gewaltsamen Konflikts,,P166,,1300,1306,,0,7,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7025,1306 herrscht nach dem (gewaltsamen) Aussterben der Premysliden nun die kujawische Linie der polnischen Piasten über Polen,,P0871,,1306,1319,,0,3,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7025,,Im Besitz des Klosters Obra,0O0006,,,1307,,6,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,10,
7025,,seit 1307 des Pomm. Geschlechts der Szwenka,0S0058,,1307,1319,,6,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,10,
7025,1319 ganz kurze Zeit zu Brandenburg; Anm. der Überarbeitung: Askanier,,B374,,1319,1320,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10,
7025,1320 Wittelsbacher nach Aussterben der brand. Askanier Mgf. v. Brandenburg,,W400,,1320,1329,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7025,1329 zu Schlesien was in Lehensabh. zu Böhmen stand,,L339,,1329,1335,,0,0,0,0,B316,,,,,,,,,,,,,,,,,0,0,0,1,Lale,
7025,,"1329 zu Schlesien, Hzt. Glogau",G137,,1329,1335,,6,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,10,
7025,1335-1793 als Immediatstadt zu Polen,,P0871,,1335,1370,,0,0,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,10,
7025,"Nachdem die königliche Linie der Piasten 1370 ausstirbt, wird Ludwig (""der Große"") aus dem Haus Capet-Anjou König von Polen",,0C0017,,1370,1386,,0,3,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7025,1386 heiratet Hedwig von Anjou Wladislaw II Jagelio. Die Königswürde Polens geht somit auf seine Dynastie über,,0J0011,,1386,1572,,0,2,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7025,"1572 wird Henri III., König von Frankreich aus dem Hause Valois-Orléans zum König von Polen gekrönt, nachdem die polnischen Jagellonen aussterben",,0V0011,,1572,1575,,0,3,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7025,1575 Stephen Bathory durch Heirat mit Anna Jagello König von Polen,,0B0080,,1575,1586,,0,2,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7025,1586 die polnische Linie der Vasa (schwedisches Königsgeschlecht) Könige Polens,,0V0013,,1586,1669,,0,0,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7025,1669 Michal Korybut aus dem Geschlecht der Wisniowiecki König von Polen,,0W0067,,1669,1673,,0,0,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7025,1673 Jan Sobieski König von Polen,,0S0109,,1673,1696,,0,0,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7025,"1696 August I, Kurfürst von Sachsen zum König von Polen gewählt",,A060,,1696,1763,,0,0,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7025,1763 Stanislav August Poniatowski als letzter König Polens,,0P0041,,1763,1793,,0,0,0,0,P121,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7025,,Verpf. An 1418 Nikolaus Tomicki und später Mroczko von Lopuchow,,chr.2,1418,1426,,2,0,0,0,,0T0012,0L0033,,,,,,,,,,,,,,,0,0,1,0,10,
7025,,1426 Peter Cordebog von Trzebawie,0T0014,,1426,1438,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,10,
7025,,1438 Dobrogost von Kolno,0K0030,,1438,1456,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,10,
7025,,1456 Nikolaus von Tomice,0T0013,,1456,1459,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,10,
7025,,1459 Stanislaus Zbanski,1Z0009,,1459,1518,,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,10,
7025,,1518 Nikolaus Tomicki,0T0012,,,,1518,2,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,10,
7025,,nach 1750 wiederrum an Karl Ernst  von Kurland,K253,,,,1750,6,0,0,0,,,,,,,,,,,,,,,,,,1,0,0,0,10,
7025,1793 zu Preußen,,B3742,,1793,1807,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10,Zweite Polnische Teilung
7025,1807-1815 zum Hzt. Warschau,,0W0041,,1807,1815,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10,
7025,1815 zu Preußen,,B3742,,1815,1918,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10,
7025,1918 verkündet Max von Baden die Abdankung des preußischen Königs und deutschen Kaisers Wilhelm II. Ausrufung der Weimarer Republik am selben Tag,,0W0077,,1918,,,0,7,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7026,Ab 1350 wieder Wittelsbach Mgf. v. Brandenburg,,W400,,1350,1351,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7026,"1351 die Markgrafschaft Brandenburg an Ludwig II. ""der Römer"", der die brandenburgischen Besitzungen der Wittelsbacher von den bayerischen trennt",,0B0082,,1351,1373,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7026,Kaiser Karl IV. (Luxemburg) kauft die brandenburgische Mark 1373.,,L339,,1373,1378,,0,5,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7026,Neumark an Johann von Görlitz durch Erbteilung 1378,,G170,,1378,1386,,0,11,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7026,Siegmund bekommt auch die Neumark 1386,,L339,,1386,1428,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7026,1428-1793 zu Polen,,0J0011,,1428,1572,,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,10,
7026,"1572 wird Henri III., König von Frankreich aus dem Hause Valois-Orléans zum König von Polen gekrönt, nachdem die polnischen Jagellonen aussterben",,0V0011,,1572,1575,,0,3,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
7026,1575 Stephen Bathory durch Heirat mit Anna Jagello König von Polen,,0B0080,,1575,1586,,0,2,0,0,,,,,,,,,,,,,,,,,,0,0,0,1,tree,
