cid,city,country,lat,lon,elev,transport,in_hre,in_cne,pop800,pop1200,pop1300,pop1400,pop1500,on_river,on_coast,inland,atlantic,baltic,northsea,medit,charter_year,market_year,first_mention,legal_family,name_loc,in_stadtebuch,in_via,staple,water
1682,Salerno,Italy,40.68,14.78,101,med,False,True,2000.0,7000.0,10000.0,3000.0,5000.0,0,1,0,0,0,0,1,,,,,,False,False,,1
1684,Salies de Bearn,France,43.48,-0.92,28,river north sea,False,True,1000.0,2000.0,3000.0,2000.0,2000.0,1,0,0,0,0,1,0,,,,,,False,False,,1
1686,Salins les Bains,France,46.95,5.88,284,land mediterranean,False,True,2000.0,3000.0,3000.0,2000.0,3000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1688,Salon de Provence,France,43.63,5.1,53,land mediterranean,False,True,0.0,1000.0,2000.0,1000.0,1000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1690,Saluzzo,Italy,44.65,7.48,356,land mediterranean,False,True,2000.0,4000.0,5000.0,3000.0,4000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1691,Salzburg,Austria,47.9,13.03,427,river black sea,True,True,1000.0,5000.0,6000.0,4000.0,7000.0,1,0,0,0,0,0,0,,,,,,False,False,,1
1692,Salzgitter,Germany,52.15,10.4,90,land north sea,True,True,0.0,0.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,1400.0,1500.0,936.0,,Salzgitter,True,True,0.0,0
1693,Salzwedel,Germany,52.86,11.15,19,river north sea,True,True,1000.0,3000.0,3000.0,2000.0,5000.0,1,0,0,0,0,1,0,1207.0,,1112.0,S23,Salzwedel,True,True,0.0,1
1694,Sambuca di Sicilia,Italy,37.65,13.1,350,land mediterranean,False,True,1000.0,2000.0,2000.0,1000.0,2000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1695,San Bartolomeo,Italy,41.4,15.02,597,land mediterranean,False,True,1000.0,2000.0,3000.0,2000.0,3000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1696,San Cataldo,Italy,37.48,13.98,625,land mediterranean,False,True,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1699,San Fele,Italy,40.8,15.55,864,land mediterranean,False,True,0.0,2000.0,2000.0,1000.0,3000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1701,San Filippo del Mela,Italy,38.18,15.28,84,land mediterranean,False,True,0.0,1000.0,1000.0,3000.0,8000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1702,San Gimignano,Italy,43.47,11.03,324,land mediterranean,False,True,2000.0,5000.0,8000.0,3000.0,4000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1704,San Marco in lamis,Italy,41.72,15.63,550,land mediterranean,False,True,0.0,2000.0,1000.0,1000.0,2000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1705,San Remo,Italy,43.82,7.77,15,med,False,True,1000.0,2000.0,3000.0,2000.0,3000.0,0,1,0,0,0,0,1,,,,,,False,False,,1
1707,San Severo,Italy,41.68,15.38,81,land mediterranean,False,True,2000.0,5000.0,6000.0,4000.0,6000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1708,San Stefano di Briga,Italy,38.1,15.47,150,land mediterranean,False,True,0.0,1000.0,2000.0,1000.0,2000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1710,Sandomierz,Poland,50.67,21.75,185,river baltic,False,True,0.0,2000.0,3000.0,2000.0,3000.0,1,0,0,0,1,0,0,,,,,,False,True,1.0,1
1712,Sant' Angelo di Brolo,Italy,38.12,14.88,314,land mediterranean,False,True,0.0,1000.0,2000.0,1000.0,2000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1713,Santa Caterina Villarmosa,Italy,37.58,14.03,650,land mediterranean,False,True,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1716,Santa Margherita di Belice,Italy,37.7,13.03,400,land mediterranean,False,True,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1717,Santa Maria Capua Vetere,Italy,41.08,14.25,36,land mediterranean,False,True,2000.0,3000.0,3000.0,2000.0,4000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1726,Sarno,Italy,40.82,14.62,181,land mediterranean,False,True,2000.0,4000.0,5000.0,3000.0,4000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1727,Sassari,Italy,40.73,8.55,207,land mediterranean,False,True,0.0,3000.0,5000.0,3000.0,13000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1729,Saumur,France,47.27,-0.08,25,river north sea,False,True,2000.0,4000.0,5000.0,3000.0,5000.0,1,0,0,0,0,1,0,,,,,,False,False,,1
1730,Savigliano,Italy,44.63,7.67,321,land mediterranean,False,True,0.0,3000.0,4000.0,5000.0,5000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1731,Savona,Italy,44.28,8.5,1,med,False,True,1000.0,3000.0,4000.0,3000.0,5000.0,0,1,0,0,0,0,1,,,,,,False,False,,1
1733,Schaarbeek,Belgium,50.87,4.37,43,land north sea,True,True,0.0,1000.0,1000.0,1000.0,0.0,0,0,1,0,0,1,0,,,,,,False,True,0.0,0
1734,Schaffhausen,Switzerland,47.7,8.63,403,river north sea,True,True,0.0,2000.0,2000.0,3000.0,4000.0,1,0,0,0,0,1,0,,,,,,False,False,,1
1735,Schiedam,Netherlands,51.92,4.3,-1,north sea + river,True,True,0.0,1000.0,1000.0,2000.0,4000.0,1,1,0,0,0,1,0,,,,,,False,True,0.0,1
1736,Schleswig,Germany,54.52,9.55,1,baltic,True,True,2000.0,2000.0,3000.0,2000.0,2000.0,0,1,0,0,1,0,0,1196.0,,804.0,S11,Schleswig,True,True,0.0,1
1737,Schmalkalden,Germany,50.72,10.43,295,land north sea,True,True,0.0,2000.0,2000.0,1000.0,1000.0,0,0,1,0,0,1,0,,,,,,False,True,0.0,0
1738,Schneeberg,Germany,50.6,12.63,470,land north sea,True,True,0.0,0.0,0.0,1000.0,2000.0,0,0,1,0,0,1,0,1479.0,,1453.0,S19,Schneeberg,True,True,0.0,0
1739,Schorndorf,Germany,48.8,9.55,256,river north sea,True,True,0.0,1000.0,1000.0,1000.0,3000.0,1,0,0,0,0,1,0,1359.0,1500.0,100.0,,Schorndorf,True,False,,1
1740,Schwabach,Germany,49.47,11.02,326,land north sea,True,True,0.0,1000.0,2000.0,1000.0,2000.0,0,0,1,0,0,1,0,1371.0,1410.0,700.0,,Schwabach,True,True,0.0,0
1741,Schwaebisch Gmuend,Germany,48.82,9.8,321,river north sea,True,True,0.0,1000.0,2000.0,1000.0,1000.0,1,0,0,0,0,1,0,,700.0,700.0,,Schwaebisch Gmuend,True,False,,1
1742,Schwaebisch Hall,Germany,49.12,9.73,304,river north sea,True,True,0.0,1000.0,2000.0,6000.0,6000.0,1,0,0,0,0,1,0,1280.0,1000.0,1037.0,,Schwaebisch Hall,True,False,,1
1743,Schwaz,Austria,47.33,11.73,545,river black sea,True,True,0.0,0.0,1000.0,4000.0,17000.0,1,0,0,0,0,0,0,,,,,,False,False,,1
1744,Schweinfurt,Germany,50.05,10.27,226,river north sea,True,True,0.0,1000.0,2000.0,3000.0,4000.0,1,0,0,0,0,1,0,1234.0,1336.0,700.0,S14,Schweinfurt,True,True,0.0,1
1745,Schwerin,Germany,53.63,11.42,38,river baltic,True,True,0.0,2000.0,2000.0,1000.0,3000.0,1,0,0,0,1,0,0,1160.0,1171.0,1018.0,S08,Schwerin,True,True,0.0,1
1746,Schwytz,Switzerland,47.03,8.57,516,river north sea,True,True,0.0,2000.0,2000.0,1000.0,2000.0,1,0,0,0,0,1,0,,,,,,False,False,,1
1747,Sciacca,Italy,37.5,13.1,2,med,False,True,2000.0,3000.0,3000.0,5000.0,7000.0,0,1,0,0,0,0,1,,,,,,False,False,,1
1748,Scicli,Italy,36.8,14.72,205,land mediterranean,False,True,2000.0,3000.0,4000.0,1000.0,3000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1749,Scigliano,Italy,39.12,16.3,659,land mediterranean,False,True,1000.0,2000.0,2000.0,1000.0,2000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1751,Sedan,France,49.7,4.95,183,river north sea,False,True,0.0,0.0,0.0,1000.0,2000.0,1,0,0,0,0,1,0,,,,,,False,True,0.0,1
1756,Selestat,France,48.27,7.45,165,river north sea,False,True,1000.0,6000.0,8000.0,5000.0,5000.0,1,0,0,0,0,1,0,,,,,,False,False,,1
1758,Semur en Auxois,France,48.27,7.45,237,river north sea,False,True,1000.0,2000.0,3000.0,2000.0,3000.0,1,0,0,0,0,1,0,,,,,,False,False,,1
1759,Senlis,France,49.2,2.58,47,land north sea,False,True,1000.0,2000.0,3000.0,2000.0,3000.0,0,0,1,0,0,1,0,,,,,,False,False,,0
1760,Sens,France,48.2,3.28,62,river north sea,False,True,4000.0,5000.0,5000.0,3000.0,4000.0,1,0,0,0,0,1,0,,,,,,False,False,,1
1764,Serino,Italy,40.85,14.87,416,land mediterranean,False,True,0.0,1000.0,1000.0,1000.0,2000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1768,Serradifalco,Italy,37.45,13.88,504,land mediterranean,False,True,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1770,Sete (S̬te),France,43.42,3.72,74,med,False,True,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,,,,,,False,False,,1
1777,Sezze,Italy,41.5,13.7,319,land mediterranean,False,True,2000.0,5000.0,6000.0,7000.0,7000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1787,Siculiana,Italy,37.33,13.43,129,land mediterranean,False,True,0.0,0.0,1000.0,1000.0,1000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1788,Siegen,Germany,50.87,8.03,267,land north sea,True,True,0.0,1000.0,2000.0,2000.0,3000.0,0,0,1,0,0,1,0,,,1079.0,,Siegen,True,True,0.0,0
1789,Siena,Italy,43.32,11.35,260,land mediterranean,False,True,3000.0,12000.0,25000.0,17000.0,16000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1794,Sinigaglia,Italy,43.72,13.22,3,med,False,True,1000.0,2000.0,2000.0,1000.0,2000.0,0,1,0,0,0,0,1,,,,,,False,False,,1
1796,Sion,Switzerland,46.24,7.33,500,river mediterranean,True,True,1000.0,2000.0,3000.0,2000.0,2000.0,1,0,0,0,0,0,1,,,,,,False,False,,1
1797,Siracusa,Italy,37.07,15.28,1,med,False,True,4000.0,4000.0,4000.0,8000.0,10000.0,0,1,0,0,0,0,1,,,,,,False,False,,1
1798,Sisteron,France,44.2,5.93,448,river mediterranean,False,True,2000.0,5000.0,6000.0,4000.0,4000.0,1,0,0,0,0,0,1,,,,,,False,False,,1
1806,Slupsk,Poland,54.47,17.02,18,river baltic,False,True,0.0,2000.0,2000.0,1000.0,4000.0,1,0,0,0,1,0,0,1310.0,,1236.0,,Stolp,True,True,0.0,1
1809,Sneek,Netherlands,53.03,5.67,6,river north sea,True,True,0.0,1000.0,2000.0,2000.0,3000.0,1,0,0,0,0,1,0,,,,,,False,True,1.0,1
1811,Soest,Germany,51.57,8.12,101,land north sea,True,True,1000.0,12000.0,12000.0,8000.0,10000.0,0,0,1,0,0,1,0,1100.0,,836.0,S12,Soest,True,True,0.0,0
1813,Soignies,Belgium,50.58,4.07,84,land north sea,True,True,1000.0,1000.0,2000.0,1000.0,1000.0,0,0,1,0,0,1,0,,,,,,False,True,1.0,0
1814,Soissons,France,49.37,3.33,38,river north sea,False,True,2000.0,3000.0,4000.0,3000.0,4000.0,1,0,0,0,0,1,0,,,,,,False,False,,1
1817,Solingen,Germany,51.17,7.08,221,land north sea,True,True,0.0,1000.0,2000.0,1000.0,1000.0,0,0,1,0,0,1,0,1424.0,1374.0,965.0,,Solingen,True,True,0.0,0
1819,Sollies Pont,France,50.45,3.43,39,land mediterranean,False,True,0.0,0.0,0.0,0.0,1000.0,0,0,1,0,0,0,1,,,,,,False,True,0.0,0
1820,Solofra,Italy,40.83,14.85,384,land mediterranean,False,True,2000.0,3000.0,3000.0,2000.0,3000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1821,Solothurn,Switzerland,47.22,7.53,432,river north sea,True,True,1000.0,2000.0,2000.0,1000.0,3000.0,1,0,0,0,0,1,0,,,,,,False,False,,1
1823,Sopron,Hungary,47.68,16.6,207,river black sea,False,True,0.0,2000.0,3000.0,4000.0,3000.0,1,0,0,0,0,0,0,,,,,,False,False,,1
1824,Sora,Italy,41.72,13.62,300,land mediterranean,False,True,2000.0,3000.0,3000.0,2000.0,3000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1827,Sortino,Italy,37.17,15.03,438,land mediterranean,False,True,0.0,1000.0,2000.0,1000.0,2000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1828,Sosnowiec,Poland,50.28,19.13,330,river baltic,False,True,0.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,1,0,0,,,,,,False,True,0.0,1
1834,Spandau,Germany,52.53,13.2,35,river north sea,True,True,0.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,1232.0,,700.0,,Berlin-Spandau,True,True,1.0,1
1836,Speyer,Germany,49.32,8.43,102,river north sea,True,True,2000.0,7000.0,9000.0,5000.0,13000.0,1,0,0,0,0,1,0,1139.0,993.0,-100.0,S04,Speyer,True,True,0.0,1
1838,Spoleto,Italy,42.73,12.73,369,land mediterranean,False,True,2000.0,5000.0,6000.0,4000.0,12000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1840,St Amand Montrond,France,46.72,2.48,148,river north sea,False,True,0.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,,,,,,False,False,,1
1841,St Amand les Eaux,France,50.45,3.43,14,river north sea,False,True,1000.0,2000.0,3000.0,2000.0,3000.0,1,0,0,0,0,1,0,,,,,,False,True,0.0,1
1843,St Brieuc,France,48.52,-2.78,1,north sea,False,True,1000.0,3000.0,3000.0,2000.0,3000.0,0,1,0,0,0,1,0,,,,,,False,False,,1
1844,St Chamond,France,45.47,4.5,326,land mediterranean,False,True,0.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1845,St Die,France,48.28,6.95,343,river north sea,False,True,1000.0,1000.0,1000.0,1000.0,2000.0,1,0,0,0,0,1,0,,,,,,False,False,,1
1846,St Dizier,France,48.63,4.97,123,river north sea,False,True,0.0,0.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,,,,,,False,False,,1
1847,St Etienne,France,45.43,4.4,549,land north sea,False,True,0.0,1000.0,1000.0,3000.0,3000.0,0,0,1,0,0,1,0,,,,,,False,False,,0
1848,St Flour,France,45.03,3.08,757,land north sea,False,True,0.0,3000.0,5000.0,3000.0,4000.0,0,0,1,0,0,1,0,,,,,,False,False,,0
1849,St Gallen,Switzerland,47.42,9.38,675,land north sea,True,True,1000.0,3000.0,4000.0,3000.0,5000.0,0,0,1,0,0,1,0,,,,,,False,False,,0
1850,St Germain,France,48.9,2.08,86,river north sea,False,True,0.0,1000.0,2000.0,1000.0,4000.0,1,0,0,0,0,1,0,,,,,,False,False,,1
1851,St Gilles,France,43.68,4.43,1,land mediterranean,False,True,0.0,1000.0,2000.0,1000.0,1000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1853,St Jean d'Angely,France,45.95,-0.52,32,river north sea,False,True,2000.0,3000.0,4000.0,3000.0,4000.0,1,0,0,0,0,1,0,,,,,,False,False,,1
1854,St Junien,France,45.88,0.9,157,river north sea,False,True,0.0,1000.0,2000.0,1000.0,1000.0,1,0,0,0,0,1,0,,,,,,False,False,,1
1855,St Leonard,France,45.83,1.48,250,river north sea,False,True,0.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,,,,,,False,False,,1
1856,St Lo,France,49.08,-1.08,7,river north sea,False,True,1000.0,3000.0,3000.0,2000.0,3000.0,1,0,0,0,0,1,0,,,,,,False,False,,1
1857,St Malo,France,48.65,-2.02,22,north sea,False,True,2000.0,3000.0,3000.0,2000.0,4000.0,0,1,0,0,0,1,0,,,,,,False,False,,1
1858,St Marie aux Mines,France,48.25,7.18,326,land north sea,False,True,0.0,1000.0,2000.0,1000.0,1000.0,0,0,1,0,0,1,0,,,,,,False,False,,0
1859,St Mihiel,France,48.9,5.55,215,river north sea,False,True,1000.0,2000.0,2000.0,1000.0,1000.0,1,0,0,0,0,1,0,,,,,,False,False,,1
1860,St Nazaire,France,47.28,-2.18,7,north sea + river,False,True,0.0,1000.0,2000.0,1000.0,1000.0,1,1,0,0,0,1,0,,,,,,False,False,,1
1861,St Omer,France,50.75,2.25,6,river north sea,False,True,1000.0,10000.0,11000.0,7000.0,11000.0,1,0,0,0,0,1,0,,,,,,False,True,0.0,1
1864,St Pol,France,48.7,-4.0,1,north sea,False,True,1000.0,2000.0,3000.0,2000.0,2000.0,0,1,0,0,0,1,0,,,,,,False,False,,1
1865,St Quentin,France,49.85,3.28,82,river north sea,False,True,2000.0,5000.0,6000.0,4000.0,4000.0,1,0,0,0,0,1,0,,,,,,False,False,,1
1866,St-Niklaas,Belgium,51.17,4.13,13,land north sea,True,True,0.0,1000.0,1000.0,0.0,1000.0,0,0,1,0,0,1,0,,,,,,False,True,0.0,0
1867,St-Truiden,Belgium,50.8,5.2,40,land north sea,True,True,1000.0,3000.0,5000.0,4000.0,4000.0,0,0,1,0,0,1,0,,,,,,False,True,0.0,0
1868,Stade,Germany,53.6,9.47,9,north sea + river,True,True,1000.0,2000.0,2000.0,1000.0,2000.0,1,1,0,0,0,1,0,1209.0,1000.0,994.0,S06,Stade,True,True,1.0,1
1872,Stargard Szczecinski,Poland,53.33,15.03,20,land baltic,False,True,0.0,1000.0,2000.0,1000.0,4000.0,0,0,1,0,1,0,0,1253.0,,1140.0,,Stargard in Pommern,True,True,0.0,0
1878,Stendal,Germany,52.6,11.85,32,river north sea,True,True,0.0,1000.0,2000.0,6000.0,6000.0,1,0,0,0,0,1,0,1160.0,1022.0,1022.0,S10,Stendal,True,True,1.0,1
1881,Steyr,Austria,48.05,14.42,310,river black sea,True,True,0.0,2000.0,3000.0,2000.0,6000.0,1,0,0,0,0,0,0,,,,,,False,False,,1
1886,Stralsund,Germany,54.32,13.13,9,baltic,True,True,0.0,2000.0,12000.0,15000.0,11000.0,0,1,0,0,1,0,0,1234.0,,1200.0,,Stralsund,True,True,1.0,1
1887,Strasbourg,France,48.58,7.75,140,river north sea,False,True,2000.0,10000.0,15000.0,17000.0,20000.0,1,0,0,0,0,1,0,,,1299.0,,Kehl,True,False,,1
1888,Straubing,Germany,48.88,12.57,322,river black sea,True,True,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,0,0,,1300.0,897.0,,Straubing,True,False,,1
1890,Stuttgart,Germany,48.77,9.18,253,river north sea,True,True,2000.0,4000.0,5000.0,4000.0,6000.0,1,0,0,0,0,1,0,1294.0,1507.0,600.0,S01,Stuttgart,True,False,,1
1895,Suhl,Germany,50.62,10.72,422,land north sea,True,True,0.0,0.0,1000.0,1000.0,2000.0,0,0,1,0,0,1,0,1527.0,1544.0,977.0,,Suhl,True,True,0.0,0
1896,Sulechow,Poland,52.1,15.62,85,land baltic,False,True,0.0,0.0,1000.0,1000.0,1000.0,0,0,1,0,1,0,0,,,1250.0,,Zuellichau,True,True,0.0,0
1897,Sulmona,Italy,42.05,13.93,405,land mediterranean,False,True,1000.0,2000.0,3000.0,2000.0,3000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1902,Svendborg,Denmark,55.07,10.63,1,baltic,False,True,0.0,1000.0,1000.0,1000.0,1000.0,0,1,0,0,1,0,0,,,,,,False,True,0.0,1
1906,Swidnik,Poland,50.85,16.48,203,land baltic,False,True,0.0,0.0,0.0,1000.0,2000.0,0,0,1,0,1,0,0,1241.0,,1249.0,S17,Schweidnitz,True,True,0.0,0
1910,Szarvas,Hungary,46.87,20.57,82,river black sea,False,True,0.0,0.0,0.0,1000.0,1000.0,1,0,0,0,0,0,0,,,,,,False,False,,1
1911,Szczecin,Poland,53.4,14.53,1,river baltic,False,True,0.0,4000.0,6000.0,4000.0,9000.0,1,0,0,0,1,0,0,1243.0,1000.0,1091.0,S09,Stettin,True,True,1.0,1
1912,Szeged,Hungary,46.25,20.15,77,river black sea,False,True,0.0,3000.0,4000.0,3000.0,7000.0,1,0,0,0,0,0,0,,,,,,False,False,,1
1913,Szekesfehervar,Hungary,47.2,18.42,126,land black sea,False,True,2000.0,4000.0,6000.0,4000.0,2000.0,0,0,1,0,0,0,0,,,,,,False,False,,0
1914,Szekshard,Hungary,46.35,18.7,94,land black sea,False,True,0.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,0,0,,,,,,False,False,,0
1915,Szentes,Hungary,46.65,20.27,82,land black sea,False,True,0.0,0.0,1000.0,1000.0,1000.0,0,0,1,0,0,0,0,,,,,,False,False,,0
1916,Szolnok,Hungary,47.17,20.2,85,river black sea,False,True,0.0,1000.0,2000.0,1000.0,1000.0,1,0,0,0,0,0,0,,,,,,False,False,,1
1917,Szombathely,Hungary,472351.0,166219.0,209,land black sea,False,True,1000.0,2000.0,2000.0,1000.0,1000.0,0,0,1,0,0,0,0,,,,,,False,False,,0
1925,Taormina,Italy,37.87,15.28,204,land mediterranean,False,True,2000.0,3000.0,3000.0,2000.0,3000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1926,Taranto,Italy,40.47,17.25,1,med,False,True,3000.0,6000.0,7000.0,4000.0,12000.0,0,1,0,0,0,0,1,,,,,,False,False,,1
1927,Tarascon,France,43.8,4.67,7,river mediterranean,False,True,2000.0,3000.0,4000.0,3000.0,3000.0,1,0,0,0,0,0,1,,,,,,False,False,,1
1929,Tarbes,France,43.23,0.08,313,river north sea,False,True,2000.0,3000.0,4000.0,3000.0,4000.0,1,0,0,0,0,1,0,,,,,,False,False,,1
1931,Tarnow,Poland,50.02,21.0,190,land baltic,False,True,0.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,1,0,0,,,,,,False,True,1.0,0
1941,Temse,Belgium,51.13,4.22,10,river north sea,True,True,1000.0,2000.0,2000.0,1000.0,2000.0,1,0,0,0,0,1,0,,,,,,False,True,0.0,1
1942,Teramo,Italy,42.67,13.72,265,land mediterranean,False,True,1000.0,2000.0,1000.0,2000.0,3000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1943,Terlizzi,Italy,41.13,16.55,178,land mediterranean,False,True,1000.0,2000.0,2000.0,1000.0,4000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1944,Termini Imerese,Italy,37.98,13.7,29,med,False,True,1000.0,3000.0,3000.0,1000.0,3000.0,0,1,0,0,0,0,1,,,,,,False,False,,1
1945,Terni,Italy,42.57,12.62,130,river mediterranean,False,True,2000.0,3000.0,4000.0,3000.0,4000.0,1,0,0,0,0,0,1,,,,,,False,False,,1
1947,Terracina,Italy,41.28,13.25,22,med,False,True,1000.0,2000.0,3000.0,2000.0,3000.0,0,1,0,0,0,0,1,,,,,,False,False,,1
1950,Thiers,France,45.85,3.57,283,land north sea,False,True,1000.0,2000.0,3000.0,2000.0,2000.0,0,0,1,0,0,1,0,,,,,,False,False,,0
1951,Thionville,France,49358.0,6.17,147,river north sea,False,True,1000.0,2000.0,2000.0,1000.0,1000.0,1,0,0,0,0,1,0,,,,,,False,False,,1
1952,Tiel,Netherlands,51.9,5.42,7,river north sea,True,True,1000.0,3000.0,3000.0,2000.0,3000.0,1,0,0,0,0,1,0,,,,,,False,True,0.0,1
1953,Tielt,Belgium,51.0,3.32,43,land north sea,True,True,0.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,,,,,,False,True,0.0,0
1954,Tienen,Belgium,50.8,4.95,56,land north sea,True,True,1000.0,4000.0,5000.0,3000.0,9000.0,0,0,1,0,0,1,0,,,,,,False,True,1.0,0
1955,Tilburg,Netherlands,51.57,5.08,14,land north sea,True,True,0.0,1000.0,1000.0,1000.0,2000.0,0,0,1,0,0,1,0,,,,,,False,True,0.0,0
1963,Tivoli,Italy,41.97,12.8,235,land mediterranean,False,True,2000.0,3000.0,3000.0,2000.0,3000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1964,Toenning,Germany,54.32,8.93,2,north sea,True,True,0.0,1000.0,1000.0,1000.0,2000.0,0,1,0,0,0,1,0,1590.0,,1186.0,,Toenning,True,True,0.0,1
1965,Toeroekszentmiklos,Hungary,47.18,20.4,82,land black sea,False,True,0.0,0.0,0.0,1000.0,1000.0,0,0,1,0,0,0,0,,,,,,False,False,,0
1971,Tongeren,Belgium,50.78,5.47,107,river north sea,True,True,2000.0,4000.0,5000.0,3000.0,8000.0,1,0,0,0,0,1,0,,,,,,False,True,0.0,1
1972,Tonneins,France,44.38,0.32,39,river north sea,False,True,1000.0,2000.0,3000.0,2000.0,2000.0,1,0,0,0,0,1,0,,,,,,False,False,,1
1974,Torgau,Germany,51.57,13.0,78,river north sea,True,True,0.0,2000.0,1000.0,2000.0,3000.0,1,0,0,0,0,1,0,1255.0,,973.0,,Torgau,True,True,0.0,1
1975,Torhout,Belgium,51.07,3.1,17,land north sea,True,True,1000.0,2000.0,2000.0,1000.0,1000.0,0,0,1,0,0,1,0,,,,,,False,True,0.0,0
1976,Torino,Italy,45.05,7.67,235,river mediterranean,False,True,1000.0,3000.0,3000.0,4000.0,15000.0,1,0,0,0,0,0,1,,,,,,False,False,,1
1979,Torre Annunziata,Italy,40.75,14.45,1,med,False,True,0.0,0.0,1000.0,1000.0,2000.0,0,1,0,0,0,0,1,,,,,,False,False,,1
1980,Torre del Greco,Italy,40.78,14.37,16,med,False,True,2000.0,5000.0,6000.0,4000.0,6000.0,0,1,0,0,0,0,1,,,,,,False,False,,1
1983,Tortona,Italy,44.9,8.87,122,river mediterranean,False,True,2000.0,3000.0,2000.0,3000.0,5000.0,1,0,0,0,0,0,1,,,,,,False,False,,1
1984,Tortorici,Italy,38.03,14.82,468,land mediterranean,False,True,0.0,1000.0,2000.0,1000.0,2000.0,0,0,1,0,0,0,1,,,,,,False,False,,0
1986,Torun,Poland,53.03,18.58,80,river baltic,False,True,0.0,1000.0,2000.0,3000.0,11000.0,1,0,0,0,1,0,0,,,,,,False,True,1.0,1
1989,Toul,France,48.68,5.9,200,river north sea,False,True,2000.0,3000.0,3000.0,2000.0,2000.0,1,0,0,0,0,1,0,,,,,,False,False,,1
1990,Toulon,France,43.12,5.93,7,med,False,True,2000.0,3000.0,3000.0,2000.0,3000.0,0,1,0,0,0,0,1,,,,,,False,False,,1
1991,Toulouse,France,43.6,1.43,136,river north sea,False,True,4000.0,20000.0,30000.0,21000.0,30000.0,1,0,0,0,0,1,0,,,,,,False,False,,1
1992,Tourcoing,France,50.73,3.17,37,river north sea,False,True,0.0,2000.0,3000.0,2000.0,4000.0,1,0,0,0,0,1,0,,,,,,False,True,0.0,1
1993,Tournai,Belgium,50.6,3.38,41,river north sea,True,True,3000.0,17000.0,20000.0,40000.0,35000.0,1,0,0,0,0,1,0,,,,,,False,True,0.0,1
1994,Tournus,France,45.08,4.82,168,river mediterranean,False,True,1000.0,2000.0,3000.0,2000.0,3000.0,1,0,0,0,0,0,1,,,,,,False,False,,1
1995,Tours,France,47.38,0.68,49,river north sea,False,True,6000.0,12000.0,15000.0,13000.0,16000.0,1,0,0,0,0,1,0,,,,,,False,False,,1
1998,Trani,Italy,41.28,16.42,1,med,False,True,2000.0,5000.0,6000.0,4000.0,5000.0,0,1,0,0,0,0,1,,,,,,False,False,,1
