id,cid,lat,lon,match_dist_km,city,country,closeness,betw_topo,node_idx,city_w,country_w,lat_w,lon_w,elev,transport,in_hre,in_cne,pop1100,pop1200,pop1300,pop1400,pop1500,on_river,on_coast,inland,atlantic,baltic,northsea,medit,logMA1200,logMA1300,logMA1400,logMA1500,log_betw,closeness_z,lpop1200,lpop1500,g
5801,1444.0,51.718207,8.755377,0.4206551796837023,Paderborn,Germany,0.0033713834589768,2546.0,145,Paderborn,Germany,51.72,8.75,110,land north sea,True,True,4000.0,7000.0,7000.0,4000.0,4000.0,0,0,1,0,0,1,0,12.070849673993514,12.493552392352516,12.39028931912416,12.805962936429955,7.842671474979457,0.6758007121382683,8.85366542803745,8.294049640102028,-0.5596157879354227
8375,785.0,51.388653,7.400241,5.911387541922434,Hagen,Germany,0.0029511915695332,0.0,146,Hagen,Germany,51.37,7.48,106,land north sea,True,True,0.0,0.0,0.0,0.0,1000.0,0,0,1,0,0,1,0,12.086559152701378,12.548550686406385,12.48509742977242,12.866434499010051,0.0,0.07650519209435129,,6.907755278982137,
2717,784.0,52.381385,4.636145,0.4446148079968681,Haarlem,Netherlands,0.0031735976620225,0.0,147,Haarlem,Netherlands,52.38,4.63,-1,river north sea,True,True,2000.0,3000.0,5000.0,8000.0,12000.0,1,0,0,0,0,1,0,12.223939016446465,12.74849887095484,12.713356358945685,13.125767813188995,0.0,0.3937102077261462,8.006367567650246,9.392661928770137,1.3862943611198908
8428,2182.0,50.081953,8.241527,0.8506875480477049,Wiesbaden,Germany,0.0028452145001756,0.0,148,Wiesbaden,Germany,50.08,8.23,117,river north sea,True,True,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,12.04000758404608,12.503156701434078,12.416835846050995,12.794607957130635,0.0,-0.07464380551598389,6.907755278982137,6.907755278982137,0.0
2430,764.0,51.236741,12.729999,1.0229923021188796,Grimma,Germany,0.0028642843866892,88.0,149,Grimma,Germany,51.23,12.72,128,river north sea,True,True,0.0,1000.0,1000.0,1000.0,2000.0,1,0,0,0,0,1,0,11.64916385560377,11.999481601955756,11.90733515135421,12.368668615290952,4.48863636973214,-0.04744552339188223,6.907755278982137,7.600902459542082,0.6931471805599454
5949,1513.0,50.962273,13.941934,2.145016453145382,Pirna,Germany,0.0030897068182294,420.0,150,Pirna,Germany,50.97,13.97,118,river north sea,True,True,0.0,0.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,11.797044702641482,12.15441366819291,12.106024416040077,12.537997396018573,6.042632833682381,0.27406152311093035,,6.907755278982137,
6092,1559.0,50.086745,14.420629,1.0047786019426053,Praha,Czech rep.,0.0022613161303814,4.0,151,Praha,Czech rep.,50.08,14.43,245,river north sea,False,False,10000.0,10000.0,10000.0,40000.0,30000.0,1,0,0,0,0,1,0,10.966109661741967,11.350214050559302,11.23362165536445,11.725735519012899,1.6094379124341003,-0.9074244611397028,9.210340371976184,10.308952660644293,1.0986122886681091
6195,1583.0,51.789323,11.141566,1.3213412130502789,Quedlinburg,Germany,0.0034084662325146,92.0,152,Quedlinburg,Germany,51.8,11.15,123,land north sea,True,True,2000.0,2000.0,3000.0,2000.0,5000.0,0,0,1,0,0,1,0,11.978065097464853,12.332047887027679,12.22261100797385,12.680898973059833,4.532599493153256,0.7286897388194691,7.600902459542082,8.517193191416238,0.916290731874156
6364,1610.0,54.304771,9.664155,0.6521251457176956,Rendsburg,Germany,0.0031919463518004,6328.0,153,Rendsburg,Germany,54.3,9.67,6,river north sea,True,True,0.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,11.70878045352093,12.110936828364748,12.019351787821481,12.490338771929355,8.752897524775305,0.4198798884335297,6.907755278982137,6.907755278982137,0.0
6387,1921.0,59.437308,24.745038,1.944916268757407,Tallinn,Estonia,0.0007905843878301,0.0,154,Tallinn,Estonia,59.42,24.75,9,baltic,False,False,1000.0,1000.0,2000.0,3000.0,5000.0,0,1,0,0,1,0,0,6.463457023845086,7.039227407372154,6.960422419910116,7.293166689208137,0.0,-3.00504454053841,6.907755278982137,8.517193191416238,1.6094379124341014
6398,1619.0,52.278889,7.437977,0.5565619113434069,Rheine,Germany,0.0034400297118078,100.0,155,Rheine,Germany,52.28,7.43,35,river north sea,True,True,2000.0,2000.0,2000.0,1000.0,1000.0,1,0,0,0,0,1,0,12.160726992287389,12.612780976046201,12.540906602656836,12.952550701880615,4.61512051684126,0.7737069136213462,7.600902459542082,6.907755278982137,-0.6931471805599454
6545,1648.0,54.088618,12.139895,1.6131551862533378,Rostock,Germany,0.0028832288974181,12.0,156,Rostock,Germany,54.08,12.12,14,baltic + river,True,True,1000.0,3000.0,10000.0,13000.0,10000.0,1,1,0,0,1,0,0,11.517162909174058,11.939341741446428,11.842204667997,12.295358303349268,2.5649493574615367,-0.020426057537157278,8.006367567650246,9.210340371976184,1.2039728043259377
6562,1655.0,51.920836,4.485403,1.0604226640929126,Rotterdam,Netherlands,0.0032527382426324,426.0,157,Rotterdam,Netherlands,51.92,4.47,-4,north sea + river,True,True,0.0,1000.0,1000.0,2000.0,5000.0,1,1,0,0,0,1,0,12.293102949525458,12.824464252979366,12.792588881523802,13.193547763351555,6.056784013228625,0.5065838652257959,6.907755278982137,8.517193191416238,1.6094379124341014
6610,584.0,51.453462,6.733224,4.510297463229546,Duisburg,Germany,0.0032876120365998,0.0,158,Duisburg,Germany,51.42,6.77,33,river north sea,True,True,1000.0,1000.0,1000.0,1000.0,2000.0,1,0,0,0,0,1,0,12.324695091044763,12.799009395976826,12.745082118257761,13.130796267111217,0.0,0.5563223514190251,6.907755278982137,7.600902459542082,0.6931471805599454
10545,1902.0,55.059726,10.609883,1.7163884881519418,Svendborg,Denmark,0.002012797990084,0.0,159,Svendborg,Denmark,55.07,10.63,1,baltic,False,True,0.0,1000.0,1000.0,1000.0,1000.0,0,1,0,0,1,0,0,10.579490362385066,10.96974695478281,10.858668322864634,11.310960809366588,0.0,-1.2618715884440679,6.907755278982137,6.907755278982137,0.0
6840,2136.0,51.91812,4.398575,3.8939301219355342,Vlaardingen,Netherlands,0.0032369688698548,0.0,160,Vlaardingen,Netherlands,51.9,4.35,1,north sea + river,True,True,1000.0,1000.0,2000.0,1000.0,2000.0,1,1,0,0,0,1,0,12.286313342981513,12.817398464032802,12.79095623589017,13.194002925451292,0.0,0.4840929159786978,6.907755278982137,7.600902459542082,0.6931471805599454
6880,1736.0,54.513788,9.570986,1.5204892529936584,Schleswig,Germany,0.0028984737186505,0.0,161,Schleswig,Germany,54.52,9.55,1,baltic,True,True,2000.0,2000.0,3000.0,2000.0,2000.0,0,1,0,0,1,0,0,11.487058767882154,11.887359963879003,11.798659569503135,12.270996777645754,0.0,0.0013167540162627403,7.600902459542082,7.600902459542082,0.0
7018,1745.0,53.628788,11.414916,0.3613107111687353,Schwerin,Germany,0.00355902054123,582.0,162,Schwerin,Germany,53.63,11.42,38,river baltic,True,True,1000.0,2000.0,2000.0,1000.0,3000.0,1,0,0,0,1,0,0,11.96145487905615,12.359687763843224,12.279147356883888,12.736922916188714,6.368187186350492,0.9434166885850201,7.600902459542082,8.006367567650246,0.4054651081081637
7281,1834.0,52.537525,13.20375,0.8743430484294632,Spandau,Germany,0.0035009015863762,94.0,163,Spandau,Germany,52.53,13.2,35,river north sea,True,True,0.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,11.900793766814921,12.304813350327237,12.219049336974296,12.686307964320722,4.553876891600541,0.8605249666157124,6.907755278982137,6.907755278982137,0.0
11875,1554.0,52.395737,13.061349,0.7544650220333171,Potsdam,Germany,0.0035336408927971,0.0,164,Potsdam,Germany,52.4,13.07,31,river north sea,True,True,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,11.921979752742994,12.322926139981988,12.236914598547743,12.704516831428263,0.0,0.9072191560094464,6.907755278982137,6.907755278982137,0.0
7321,1868.0,53.603069,9.476003,0.5228270946188092,Stade,Germany,0.0038591730871077,0.0,165,Stade,Germany,53.6,9.47,9,north sea + river,True,True,2000.0,2000.0,2000.0,1000.0,2000.0,1,1,0,0,0,1,0,12.089487448154049,12.489836194833286,12.406729211881078,12.876908341045626,0.0,1.3715069982587056,7.600902459542082,7.600902459542082,0.0
7343,1872.0,53.336981,15.045666,1.2979441129198093,Stargard Szczecinski,Poland,0.0028757225436429,0.0,166,Stargard Szczecinski,Poland,53.33,15.03,20,land baltic,False,True,1000.0,1000.0,2000.0,1000.0,4000.0,0,0,1,0,1,0,0,11.471497573357407,11.903874239291008,11.8243456020838,12.266840670911185,0.0,-0.03113193811781037,6.907755278982137,8.294049640102028,1.3862943611198908
7405,1878.0,52.605896,11.860586,0.9700013115981332,Stendal,Germany,0.0035771588393389,0.0,167,Stendal,Germany,52.6,11.85,32,river north sea,True,True,0.0,1000.0,2000.0,6000.0,6000.0,1,0,0,0,0,1,0,12.004346832061465,12.376412978817335,12.272220003003547,12.746508647114052,0.0,0.9692862997578552,6.907755278982137,8.699514748210191,1.7917594692280545
7413,1911.0,53.424101,14.559637,3.3227081162054404,Szczecin,Poland,0.0031676342214415,0.0,168,Szczecin,Poland,53.4,14.53,1,river baltic,False,True,1000.0,4000.0,6000.0,4000.0,9000.0,1,0,0,0,1,0,0,11.67532321834829,12.109938097215382,12.03198371965283,12.470673754001767,0.0,0.38520489547708364,8.294049640102028,9.104979856318357,0.8109302162163292
7442,1806.0,54.466698,17.031335,0.8193544165541804,Slupsk,Poland,0.0019993856331089,82.0,169,Slupsk,Poland,54.47,17.02,18,river baltic,False,True,1000.0,2000.0,2000.0,1000.0,4000.0,1,0,0,0,1,0,0,10.37864349436669,10.85983662219115,10.921581239246152,11.354047865745349,4.418840607796598,-1.2810008616412505,7.600902459542082,8.294049640102028,0.6931471805599454
7485,1320.0,53.331209,13.095646,2.695334427871035,Neustrelitz,Germany,0.0028284181186604,374.0,170,Neustrelitz,Germany,53.35,13.07,73,river baltic,True,True,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,11.448953522680164,11.878969717633693,11.79080456752627,12.23859341067617,5.926926025970411,-0.09859951824603388,,,
7760,1974.0,51.558158,13.00404,1.3460585942975969,Torgau,Germany,0.0033062825078642,432.0,171,Torgau,Germany,51.57,13.0,78,river north sea,True,True,1000.0,2000.0,1000.0,2000.0,3000.0,1,0,0,0,0,1,0,11.915668473841446,12.282314458319345,12.205771981662805,12.651295179435147,6.07073772800249,0.5829509705498698,7.600902459542082,8.006367567650246,0.4054651081081637
7919,2032.0,51.534756,7.690157,0.8793665566507234,Unna,Germany,0.0031080963117286,568.0,172,Unna,Germany,51.53,7.68,100,land north sea,True,True,1000.0,2000.0,2000.0,1000.0,3000.0,0,0,1,0,0,1,0,12.17840746426535,12.641027068703758,12.576199791065262,12.960058681085735,6.343880434126331,0.30028939981873753,7.600902459542082,8.006367567650246,0.4054651081081637
7944,2038.0,52.091844,5.118906,1.519562215404353,Utrecht,Netherlands,0.003307764963041,3050.0,173,Utrecht,Netherlands,52.08,5.13,1,river north sea,True,True,3000.0,3000.0,6000.0,13000.0,25000.0,1,0,0,0,0,1,0,12.295372268991272,12.809312284943214,12.759311942812687,13.1578714204653,8.02322468471667,0.5850653110891377,8.006367567650246,10.126631103850338,2.120263536200092
8000,2073.0,51.370573,6.169413,3.2723911679764095,Venlo,Netherlands,0.0031404132738472,126.0,174,Venlo,Netherlands,51.4,6.17,21,river north sea,True,True,0.0,0.0,1000.0,1000.0,3000.0,1,0,0,0,0,1,0,12.204704839351608,12.713485266139305,12.678002332770877,13.075580144358996,4.844187086458591,0.34638122382979003,,8.006367567650246,
8005,2077.0,52.919986,9.22902,0.6047281459300324,Verden,Germany,0.0038069049296135,0.0,175,Verden,Germany,52.92,9.22,20,river north sea,True,True,2000.0,2000.0,2000.0,1000.0,2000.0,1,0,0,0,0,1,0,12.179600739588654,12.584701960132278,12.481184941008646,12.928519433744848,0.0,1.296959931991668,7.600902459542082,7.600902459542082,0.0
8185,2158.0,51.488996,9.147778,1.835306669851544,Warburg,Germany,0.0032952766679903,0.0,176,Warburg,Germany,51.48,9.17,230,river north sea,True,True,1000.0,2000.0,2000.0,1000.0,2000.0,1,0,0,0,0,1,0,11.995821902691338,12.398039089005568,12.271552155881746,12.69942261091494,0.0,0.5672539742573357,7.600902459542082,7.600902459542082,0.0
8242,2166.0,51.254017,5.706554,1.0369319422376109,Weert,Netherlands,0.0028882943408187,8.0,177,Weert,Netherlands,51.25,5.72,35,land north sea,True,True,1000.0,1000.0,1000.0,1000.0,5000.0,0,0,1,0,0,1,0,12.01546611034425,12.529411866694732,12.493573034831101,12.88783822766247,2.1972245773362196,-0.013201507008504039,6.907755278982137,8.517193191416238,1.6094379124341014
8272,2168.0,51.201045,11.972454,0.2067286359214938,Weissenfels,Germany,0.0031673372260081,948.0,178,Weissenfels,Germany,51.2,11.97,100,river north sea,True,True,1000.0,1000.0,2000.0,1000.0,1000.0,1,0,0,0,0,1,0,11.862587341140626,12.202657950913192,12.081789486662966,12.55902055447811,6.855408798609928,0.3847813079753214,6.907755278982137,6.907755278982137,0.0
2705,776.0,53.793417,12.176656,0.8525961113353805,Guestrow,Germany,0.002887950165432,6.0,179,Guestrow,Germany,53.8,12.17,13,river baltic,True,True,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,1,0,0,11.528949218910777,11.97681954332579,11.898388696637774,12.322834056909036,1.9459101490553132,-0.013692384563594206,6.907755278982137,6.907755278982137,0.0
8345,2172.0,51.656806,6.611749,1.9331341840104332,Wesel,Germany,0.0033501184584286,0.0,180,Wesel,Germany,51.67,6.63,23,river north sea,True,True,1000.0,2000.0,3000.0,6000.0,6000.0,1,0,0,0,0,1,0,12.341598611827456,12.820398065266378,12.760656754034681,13.156734169209265,0.0,0.6454716651422805,7.600902459542082,8.699514748210191,1.0986122886681091
8505,2189.0,53.891371,11.466215,1.2885031016582942,Wismar,Germany,0.0032430636119986,18.0,181,Wismar,Germany,53.88,11.47,13,baltic,True,True,1000.0,3000.0,8000.0,6000.0,9000.0,0,1,0,0,1,0,0,11.78063541166764,12.179905775035728,12.108408144356181,12.55677461282623,2.9444389791664403,0.492785496093556,8.006367567650246,9.104979856318357,1.098612288668111
8580,2192.0,52.162024,10.53611,0.9799184091082164,Wolfenbuettel,Germany,0.003627361657547,2280.0,182,Wolfenbuettel,Germany,52.17,10.53,77,land north sea,True,True,1000.0,2000.0,2000.0,1000.0,2000.0,0,0,1,0,0,1,0,12.093088004833772,12.47154117659064,12.369927374091247,12.818143012714534,7.732369222284388,1.040887691411398,7.600902459542082,7.600902459542082,0.0
8597,2194.0,53.843763,14.615364,0.5172914601757141,Wolin,Poland,0.0030701670823012,0.0,183,Wolin,Poland,53.84,14.62,10,baltic,False,True,2000.0,1000.0,1000.0,1000.0,1000.0,0,1,0,0,1,0,0,11.638050561917801,12.08093722177199,11.993484699694598,12.438245466832473,0.0,0.24619312179524278,6.907755278982137,6.907755278982137,0.0
8763,2229.0,51.966935,12.084514,1.114294588170872,Zerbst,Germany,0.0034128166454746,0.0,184,Zerbst,Germany,51.97,12.1,67,river north sea,True,True,2000.0,4000.0,9000.0,5000.0,6000.0,1,0,0,0,0,1,0,11.955967166866857,12.302648517032717,12.223090362823175,12.687547721723467,0.0,0.7348944825633836,8.294049640102028,8.699514748210191,0.4054651081081637
8807,2235.0,50.896066,14.805737,1.7569174793424518,Zittau,Germany,0.0024609040038896,0.0,185,Zittau,Germany,50.9,14.83,242,river baltic,True,True,0.0,1000.0,2000.0,5000.0,5000.0,1,0,0,0,1,0,0,11.230731814171858,11.591724698560311,11.617883354150342,11.99650544988491,0.0,-0.6227637586046267,6.907755278982137,8.517193191416238,1.6094379124341014
8853,2246.0,52.141452,6.195327,1.3127387626491362,Zutphen,Netherlands,0.0034656974162974,0.0,186,Zutphen,Netherlands,52.13,6.2,10,river north sea,True,True,2000.0,3000.0,4000.0,6000.0,3000.0,1,0,0,0,0,1,0,12.318043329696684,12.809446004202192,12.763788258380165,13.18088983847665,0.0,0.8103152839799395,8.006367567650246,8.006367567650246,0.0
8862,2248.0,50.717666,12.497177,1.8283818439848,Zwickau,Germany,0.002672864186805,246.0,187,Zwickau,Germany,50.73,12.48,267,river north sea,True,True,1000.0,2000.0,3000.0,2000.0,4000.0,1,0,0,0,0,1,0,11.508604827922559,11.853912727074725,11.764539537235187,12.223927364149015,5.5093883366279774,-0.32045714288890753,7.600902459542082,8.294049640102028,0.6931471805599454
8901,2139.0,51.442123,3.572776,1.438020707031687,Vlissingen,Netherlands,0.0030844830575508,0.0,188,Vlissingen,Netherlands,51.43,3.58,1,north sea,True,True,0.0,0.0,0.0,1000.0,4000.0,0,1,0,0,0,1,0,12.234775489771549,12.799394732802044,12.762518596258507,13.139224091820608,0.0,0.26661117375599186,,8.294049640102028,
9608,1595.0,56.460725,10.036703,1.3156145847832148,Randers,Denmark,0.0016286457777291,0.0,189,Randers,Denmark,56.47,10.05,56,river north sea,False,True,0.0,1000.0,2000.0,1000.0,1000.0,1,0,0,0,0,1,0,9.942521456794097,10.310969000549184,10.19204507377077,10.628312715242595,0.0,-1.80976579026719,6.907755278982137,6.907755278982137,0.0
258,82.0,53.855504,13.687515,0.7858265475395948,Anklam,Germany,0.0029987035470844,96.0,190,Anklam,Germany,53.85,13.68,6,river baltic,True,True,0.0,1000.0,2000.0,1000.0,2000.0,1,0,0,0,1,0,0,11.590533711099964,12.039974068176909,11.958261300050157,12.38879447427569,4.574710978503383,0.14426879251168706,6.907755278982137,7.600902459542082,0.6931471805599454
1537,1934.0,58.38012,26.72255,5.590019107107951,Tartu,Estonia,0.0008547052045579,2820.0,191,Tartu,Estonia,58.33,26.73,57,river baltic,False,False,1000.0,2000.0,2000.0,1000.0,2000.0,1,0,0,0,1,0,0,7.087661747905545,7.624261997424455,7.774325923141603,8.063601302579254,7.944846711001996,-2.913592708240049,7.600902459542082,7.600902459542082,0.0
10539,1390.0,55.39671761,10.38945241,0.6996145419345271,Odense,Denmark,0.0020125826465793,10.0,192,Odense,Denmark,55.4,10.38,13,river north sea,False,True,2000.0,2000.0,3000.0,2000.0,3000.0,1,0,0,0,0,1,0,10.568358235944265,10.95187652046711,10.851232338649748,11.298814527330338,2.3978952727983707,-1.2621787204970167,7.600902459542082,8.006367567650246,0.4054651081081637
5889,1519.0,58.385892,24.49835,0.6621840246799254,Pjarnu,Estonia,0.0009209097500635,468.0,193,Pjarnu,Estonia,58.38,24.5,10,baltic,False,False,0.0,0.0,1000.0,1000.0,1000.0,0,1,0,0,1,0,0,7.242054568024129,7.760971324886007,7.909685761556976,8.377813871226188,6.150602768446279,-2.8191689734540515,,6.907755278982137,
1190,447.0,50.832427,12.919155,0.2763186147880209,Chemnitz,Germany,0.0026640290037467,344.0,194,Chemnitz,Germany,50.83,12.92,297,river north sea,True,True,1000.0,1000.0,2000.0,1000.0,3000.0,1,0,0,0,0,1,0,11.501731114100698,11.854570959172419,11.793754218590562,12.235863437269657,5.84354441703136,-0.33305825623409435,6.907755278982137,8.006367567650246,1.0986122886681091
10688,1108.0,55.703052,13.193,0.8824324482509533,Lund,Sweden,0.0014660745646287,0.0,195,Lund,Sweden,55.7,13.18,5,baltic,False,False,1000.0,1000.0,2000.0,1000.0,2000.0,0,1,0,0,1,0,0,9.80571991173292,10.135130978424694,10.066236463696365,10.458027718277107,0.0,-2.0416317594751745,6.907755278982137,7.600902459542082,0.6931471805599454
10690,1964.0,54.316276,8.940776,0.8123734986770996,Toenning,Germany,0.0030078051745345,0.0,196,Toenning,Germany,54.32,8.93,2,north sea,True,True,0.0,1000.0,1000.0,1000.0,2000.0,0,1,0,0,0,1,0,11.578749574396232,11.981794199337422,11.889398564528847,12.356475572656485,0.0,0.1572499201654745,6.907755278982137,7.600902459542082,0.6931471805599454
10691,733.0,53.788096,9.423902,0.9360233619921036,Glueckstadt,Germany,0.0038700819239855,0.0,197,Glueckstadt,Germany,53.78,9.42,2,north sea + river,True,True,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,12.101901507009863,12.500555990697098,12.413202117140676,12.882971725704602,0.0,1.387065644758076,,,
10692,979.0,53.836629,9.489845,0.9801484691459604,Krempe,Germany,0.0038410529158296,0.0,198,Krempe,Germany,53.83,9.48,6,land north sea,True,True,0.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,12.082158135813376,12.483006855731967,12.395082091274501,12.866079559612604,0.0,1.3456632403418802,6.907755278982137,6.907755278982137,0.0
8379,2176.0,50.554355,8.501117,3.487398429442801,Wetzlar,Germany,0.0027916557711456,6.0,199,Wetzlar,Germany,50.55,8.55,148,river north sea,True,True,3000.0,4000.0,6000.0,4000.0,2000.0,1,0,0,0,0,1,0,11.81569034715824,12.258209816542553,12.155491552355816,12.555658495497832,1.9459101490553132,-0.15103153972338898,8.294049640102028,7.600902459542082,-0.6931471805599454
1988,681.0,52.344244,14.553598,1.6026163421905029,Frankfurt am Oder,Germany,0.003179228058949,0.0,200,Frankfurt am Oder,Germany,52.33,14.55,23,river north sea,True,True,0.0,1000.0,5000.0,3000.0,11000.0,1,0,0,0,0,1,0,11.679981130703565,12.085894270709924,12.020085236858675,12.456013069531023,0.0,0.4017405189693938,6.907755278982137,9.305650551780507,2.3978952727983707
12427,848.0,50.892455,11.60712,4.5874274446627785,Iena,Germany,0.0029868496999175,0.0,201,Iena,Germany,50.93,11.58,143,river north sea,True,True,0.0,0.0,1000.0,1000.0,1000.0,1,0,0,0,0,1,0,11.750558153336264,12.093212661530115,11.95030688842852,12.420729736694673,0.0,0.1273623321994349,,6.907755278982137,
14545,945.0,55.672475,12.591232,5.33121701839223,Kobenhaven,Denmark,0.0015251156101827,0.0,202,Kobenhaven,Denmark,55.72,12.58,1,baltic,False,True,1000.0,2000.0,3000.0,2000.0,3000.0,0,1,0,0,1,0,0,9.921475065143383,10.259970128416867,10.18414613943067,10.587259155433797,0.0,-1.9574249125841656,7.600902459542082,8.006367567650246,0.4054651081081637
72,3.0,56.157091,10.209522,1.5752169622534251,Aarhus,Denmark,0.0017331801026568,0.0,203,Aarhus,Denmark,56.17,10.22,1,north sea,False,True,2000.0,2000.0,3000.0,2000.0,3000.0,0,1,0,0,0,1,0,10.15859259804141,10.533164871574508,10.415553678508848,10.84419397327817,0.0,-1.6606744960422108,7.600902459542082,8.006367567650246,0.4054651081081637
11913,739.0,51.504595,3.890265,0.8456391595234387,Goes,Netherlands,0.0031409687240439,0.0,204,Goes,Netherlands,51.5,3.9,1,river north sea,True,True,1000.0,1000.0,2000.0,1000.0,2000.0,1,0,0,0,0,1,0,12.255909182293328,12.810612533506488,12.779979492354002,13.167379903936778,0.0,0.34717343049263305,6.907755278982137,7.600902459542082,0.6931471805599454
11915,2233.0,51.649648,3.921261,2.1864932354417297,Zierikzee,Netherlands,0.0031592574688558,0.0,205,Zierikzee,Netherlands,51.63,3.92,7,north sea,True,True,1000.0,1000.0,2000.0,1000.0,4000.0,0,1,0,0,0,1,0,12.261669373922102,12.811519181122774,12.781308307722705,13.167985533978994,0.0,0.37325761514339195,6.907755278982137,8.294049640102028,1.3862943611198908
11918,815.0,51.478951,5.655727,0.9952886959199394,Helmond,Netherlands,0.0028998468047889,0.0,206,Helmond,Netherlands,51.48,5.67,18,land north sea,True,True,0.0,1000.0,2000.0,1000.0,2000.0,0,0,1,0,0,1,0,12.02789506605984,12.542828050101214,12.51226367389348,12.914142721910956,0.0,0.00327510778760084,6.907755278982137,7.600902459542082,0.6931471805599454
2409,762.0,54.09608,13.380983,1.789165928223992,Greifswald,Germany,0.0027108104044853,0.0,207,Greifswald,Germany,54.08,13.38,7,baltic + river,True,True,0.0,1000.0,8000.0,5000.0,2000.0,1,1,0,0,1,0,0,11.364001201344351,11.80884422553061,11.743586546698712,12.172876244922866,0.0,-0.26633663549756365,6.907755278982137,7.600902459542082,0.6931471805599454
7714,1952.0,51.887521,5.437217,1.822431669376158,Tiel,Netherlands,0.0033729256688103,0.0,208,Tiel,Netherlands,51.9,5.42,7,river north sea,True,True,3000.0,3000.0,3000.0,2000.0,3000.0,1,0,0,0,0,1,0,12.33158089888094,12.845316123019206,12.811248366919695,13.211186388197753,0.0,0.6780002773069532,8.006367567650246,8.006367567650246,0.0
11654,817.0,56.035001,12.613781,1.9484407240345212,Helsingor,Denmark,0.0014453662746484,0.0,209,Helsingor,Denmark,56.05,12.63,1,north sea,False,True,1000.0,2000.0,2000.0,3000.0,3000.0,0,1,0,0,0,1,0,9.701382622493664,10.062089407290431,9.92147708146479,10.349676811099407,0.0,-2.0711668022133805,7.600902459542082,8.006367567650246,0.4054651081081637
6104,1561.0,53.313374,13.858617,1.055740656380369,Prenzlau,Germany,0.0029191479934495,0.0,210,Prenzlau,Germany,53.32,13.87,34,river north sea,True,True,2000.0,3000.0,4000.0,1000.0,1000.0,1,0,0,0,0,1,0,11.511643190400278,11.960236585438004,11.886864293805218,12.32783358574235,0.0,0.03080328285813032,8.006367567650246,6.907755278982137,-1.0986122886681091
973,300.0,53.075887,8.807392,0.6730337351328549,Bremen,Germany,0.0038522162605604,0.0,211,Bremen,Germany,53.08,8.8,3,river north sea,True,True,6000.0,8000.0,13000.0,7000.0,18000.0,1,0,0,0,0,1,0,12.156340542041761,12.562572670457392,12.478767612122738,12.911684056522548,0.0,1.3615848767512198,8.987196820661973,9.798127036878302,0.8109302162163292
186,61.0,50.985257,12.433309,0.6287762190467358,Altenburg,Germany,0.0028867104838381,1000.0,212,Altenburg,Germany,50.98,12.43,227,river north sea,True,True,1000.0,2000.0,1000.0,3000.0,3000.0,1,0,0,0,0,1,0,11.671074033776893,12.024869451566989,11.90772968648861,12.381906268644459,6.90875477931522,-0.015460471107313273,7.600902459542082,8.006367567650246,0.4054651081081637
18125,1548.0,61.488816,21.793522,1.2150000668530327,Pori,Finland,0.0005129527089133,0.0,213,Pori,Finland,61.48,21.78,1,baltic,False,False,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,2.8373410331710107,6.12090408826609,6.113807016569633,6.751583987763781,0.0,-3.401014633196379,,,
3280,843.0,54.476851,9.051543,0.7682936780064942,Husum,Germany,0.0028812325460781,456.0,214,Husum,Germany,54.47,9.05,14,north sea,True,True,0.0,0.0,1000.0,1000.0,3000.0,0,1,0,0,0,1,0,11.48918807183802,11.884231856923602,11.791574884975635,12.254453390854334,6.124683390894205,-0.023273338611715988,,8.006367567650246,
11709,1646.0,55.64106,12.080362,0.9943435043897296,Roskilde,Denmark,0.0016205314179779,1900.0,215,Roskilde,Denmark,55.65,12.08,1,north sea,False,True,7000.0,7000.0,7000.0,5000.0,6000.0,0,1,0,0,0,1,0,9.903438555209611,10.325633055311645,10.244812569250874,10.682254149457894,7.550135342488429,-1.821338834795389,8.85366542803745,8.699514748210191,-0.15415067982725894
4604,1103.0,53.865911,10.685259,1.0989419948583898,Luebeck,Germany,0.0036691632806618,0.0,216,Luebeck,Germany,53.87,10.67,15,baltic + river,True,True,3000.0,11000.0,15000.0,17000.0,25000.0,1,1,0,0,1,0,0,11.96438171567731,12.365560559290245,12.269704788414405,12.743571803972753,0.0,1.100506941788734,9.305650551780507,10.126631103850338,0.8209805520698303
10698,1135.0,55.606106,13.00055,0.6798356196411135,Malmoe,Sweden,0.0015113605877839,480.0,217,Malmoe,Sweden,55.6,13.0,12,baltic,False,False,0.0,0.0,1000.0,3000.0,5000.0,0,1,0,0,1,0,0,9.977698710053959,10.293142564523247,10.113113305327799,10.504637230812019,6.175867270105761,-1.9770429097630737,,8.517193191416238,
