cid,city,country,lat,lon,elev,transport,in_hre,in_cne,pop800,pop900,pop1000,pop1100,pop1200,pop1300,pop1400,pop1500,on_river,on_coast,inland,atlantic,baltic,northsea,medit,l800,l1000,l1200,l1300,l1400,l1500,elev_z
1857,St Malo,France,48.65,-2.02,22,north sea,False,True,2000.0,2000.0,2000.0,2000.0,3000.0,3000.0,2000.0,4000.0,0,1,0,0,0,1,0,7.600902459542082,7.600902459542082,8.006367567650246,8.006367567650246,7.600902459542082,8.294049640102028,-0.8030427599162391
1858,St Marie aux Mines,France,48.25,7.18,326,land north sea,False,True,0.0,0.0,0.0,1000.0,1000.0,2000.0,1000.0,1000.0,0,0,1,0,0,1,0,,,6.907755278982137,7.600902459542082,6.907755278982137,6.907755278982137,0.6969297824168389
1859,St Mihiel,France,48.9,5.55,215,river north sea,False,True,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0,1000.0,1000.0,1,0,0,0,0,1,0,6.907755278982137,7.600902459542082,7.600902459542082,7.600902459542082,6.907755278982137,6.907755278982137,0.14924243965706374
1860,St Nazaire,France,47.28,-2.18,7,north sea + river,False,True,0.0,0.0,0.0,1000.0,1000.0,2000.0,1000.0,1000.0,1,1,0,0,0,1,0,,,6.907755278982137,7.600902459542082,6.907755278982137,6.907755278982137,-0.8770545629918843
1861,St Omer,France,50.75,2.25,6,river north sea,False,True,1000.0,1000.0,1000.0,3000.0,10000.0,11000.0,7000.0,11000.0,1,0,0,0,0,1,0,6.907755278982137,6.907755278982137,9.210340371976184,9.305650551780507,8.85366542803745,9.305650551780507,-0.8819886831969274
1864,St Pol,France,48.7,-4.0,1,north sea,False,True,1000.0,2000.0,2000.0,2000.0,2000.0,3000.0,2000.0,2000.0,0,1,0,0,0,1,0,6.907755278982137,7.600902459542082,7.600902459542082,8.006367567650246,7.600902459542082,7.600902459542082,-0.9066592842221425
1865,St Quentin,France,49.85,3.28,82,river north sea,False,True,2000.0,3000.0,3000.0,4000.0,5000.0,6000.0,4000.0,4000.0,1,0,0,0,0,1,0,7.600902459542082,8.006367567650246,8.517193191416238,8.699514748210191,8.294049640102028,8.294049640102028,-0.5069955476136578
1866,St-Niklaas,Belgium,51.17,4.13,13,land north sea,True,True,0.0,0.0,0.0,0.0,1000.0,1000.0,0.0,1000.0,0,0,1,0,0,1,0,,,6.907755278982137,6.907755278982137,,6.907755278982137,-0.8474498417616263
1867,St-Truiden,Belgium,50.8,5.2,40,land north sea,True,True,1000.0,1000.0,2000.0,2000.0,3000.0,5000.0,4000.0,4000.0,0,0,1,0,0,1,0,6.907755278982137,7.600902459542082,8.006367567650246,8.517193191416238,8.294049640102028,8.294049640102028,-0.7142285962254648
1868,Stade,Germany,53.6,9.47,9,north sea + river,True,True,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,1000.0,2000.0,1,1,0,0,0,1,0,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,-0.8671863225817983
1872,Stargard Szczecinski,Poland,53.33,15.03,20,land baltic,False,True,0.0,0.0,0.0,1000.0,1000.0,2000.0,1000.0,4000.0,0,0,1,0,1,0,0,,,6.907755278982137,7.600902459542082,6.907755278982137,8.294049640102028,-0.8129110003263251
1878,Stendal,Germany,52.6,11.85,32,river north sea,True,True,0.0,0.0,0.0,0.0,1000.0,2000.0,6000.0,6000.0,1,0,0,0,0,1,0,,,6.907755278982137,7.600902459542082,8.699514748210191,8.699514748210191,-0.7537015578658088
1881,Steyr,Austria,48.05,14.42,310,river black sea,True,True,0.0,1000.0,1000.0,2000.0,2000.0,3000.0,2000.0,6000.0,1,0,0,0,0,0,0,,6.907755278982137,7.600902459542082,8.006367567650246,7.600902459542082,8.699514748210191,0.6179838591361506
1886,Stralsund,Germany,54.32,13.13,9,baltic,True,True,0.0,0.0,0.0,0.0,2000.0,12000.0,15000.0,11000.0,0,1,0,0,1,0,0,,,7.600902459542082,9.392661928770137,9.615805480084347,9.305650551780507,-0.8671863225817983
1887,Strasbourg,France,48.58,7.75,140,river north sea,False,True,2000.0,3000.0,4000.0,6000.0,10000.0,15000.0,17000.0,20000.0,1,0,0,0,0,1,0,7.600902459542082,8.294049640102028,9.210340371976184,9.615805480084347,9.740968623038354,9.903487552536127,-0.22081657572116273
1888,Straubing,Germany,48.88,12.57,322,river black sea,True,True,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,0,0,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,0.6771933015966668
1890,Stuttgart,Germany,48.77,9.18,253,river north sea,True,True,2000.0,2000.0,3000.0,3000.0,4000.0,5000.0,4000.0,6000.0,1,0,0,0,0,1,0,7.600902459542082,8.006367567650246,8.294049640102028,8.517193191416238,8.294049640102028,8.699514748210191,0.3367390074486985
1895,Suhl,Germany,50.62,10.72,422,land north sea,True,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,2000.0,0,0,1,0,0,1,0,,,,6.907755278982137,6.907755278982137,7.600902459542082,1.170605322100969
1896,Sulechow,Poland,52.1,15.62,85,land baltic,False,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0,0,1,0,1,0,0,,,,6.907755278982137,6.907755278982137,6.907755278982137,-0.4921931869985288
1897,Sulmona,Italy,42.05,13.93,405,land mediterranean,False,True,1000.0,2000.0,2000.0,2000.0,2000.0,3000.0,2000.0,3000.0,0,0,1,0,0,0,1,6.907755278982137,7.600902459542082,7.600902459542082,8.006367567650246,7.600902459542082,8.006367567650246,1.0867252786152375
1902,Svendborg,Denmark,55.07,10.63,1,baltic,False,True,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,0,1,0,0,1,0,0,,,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,-0.9066592842221425
1906,Swidnik,Poland,50.85,16.48,203,land baltic,False,True,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2000.0,0,0,1,0,1,0,0,,,,,6.907755278982137,7.600902459542082,0.0900329971965475
1910,Szarvas,Hungary,46.87,20.57,82,river black sea,False,True,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1,0,0,0,0,0,0,,,,,6.907755278982137,6.907755278982137,-0.5069955476136578
1911,Szczecin,Poland,53.4,14.53,1,river baltic,False,True,0.0,0.0,0.0,1000.0,4000.0,6000.0,4000.0,9000.0,1,0,0,0,1,0,0,,,8.294049640102028,8.699514748210191,8.294049640102028,9.104979856318357,-0.9066592842221425
1912,Szeged,Hungary,46.25,20.15,77,river black sea,False,True,0.0,0.0,1000.0,2000.0,3000.0,4000.0,3000.0,7000.0,1,0,0,0,0,0,0,,6.907755278982137,8.006367567650246,8.294049640102028,8.006367567650246,8.85366542803745,-0.531666148638873
1913,Szekesfehervar,Hungary,47.2,18.42,126,land black sea,False,True,2000.0,2000.0,2000.0,3000.0,4000.0,6000.0,4000.0,2000.0,0,0,1,0,0,0,0,7.600902459542082,7.600902459542082,8.294049640102028,8.699514748210191,8.294049640102028,7.600902459542082,-0.28989425859176504
1914,Szekshard,Hungary,46.35,18.7,94,land black sea,False,True,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,0,0,,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,-0.44778610515314166
1915,Szentes,Hungary,46.65,20.27,82,land black sea,False,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0,0,1,0,0,0,0,,,,6.907755278982137,6.907755278982137,6.907755278982137,-0.5069955476136578
1916,Szolnok,Hungary,47.17,20.2,85,river black sea,False,True,0.0,0.0,0.0,1000.0,1000.0,2000.0,1000.0,1000.0,1,0,0,0,0,0,0,,,6.907755278982137,7.600902459542082,6.907755278982137,6.907755278982137,-0.4921931869985288
1917,Szombathely,Hungary,472351.0,166219.0,209,land black sea,False,True,1000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1000.0,1000.0,0,0,1,0,0,0,0,6.907755278982137,7.600902459542082,7.600902459542082,7.600902459542082,6.907755278982137,6.907755278982137,0.11963771842680562
1925,Taormina,Italy,37.87,15.28,204,land mediterranean,False,True,2000.0,2000.0,2000.0,2000.0,3000.0,3000.0,2000.0,3000.0,0,0,1,0,0,0,1,7.600902459542082,7.600902459542082,8.006367567650246,8.006367567650246,7.600902459542082,8.006367567650246,0.09496711740159051
1926,Taranto,Italy,40.47,17.25,1,med,False,True,3000.0,3000.0,3000.0,4000.0,6000.0,7000.0,4000.0,12000.0,0,1,0,0,0,0,1,8.006367567650246,8.006367567650246,8.699514748210191,8.85366542803745,8.294049640102028,9.392661928770137,-0.9066592842221425
1927,Tarascon,France,43.8,4.67,7,river mediterranean,False,True,2000.0,2000.0,2000.0,3000.0,3000.0,4000.0,3000.0,3000.0,1,0,0,0,0,0,1,7.600902459542082,7.600902459542082,8.006367567650246,8.294049640102028,8.006367567650246,8.006367567650246,-0.8770545629918843
1929,Tarbes,France,43.23,0.08,313,river north sea,False,True,2000.0,2000.0,3000.0,3000.0,3000.0,4000.0,3000.0,4000.0,1,0,0,0,0,1,0,7.600902459542082,8.006367567650246,8.006367567650246,8.294049640102028,8.006367567650246,8.294049640102028,0.6327862197512797
1931,Tarnow,Poland,50.02,21.0,190,land baltic,False,True,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,1,0,0,,,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,0.025889434530988246
1941,Temse,Belgium,51.13,4.22,10,river north sea,True,True,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,1000.0,2000.0,1,0,0,0,0,1,0,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,-0.8622522023767553
1942,Teramo,Italy,42.67,13.72,265,land mediterranean,False,True,1000.0,2000.0,2000.0,2000.0,2000.0,1000.0,2000.0,3000.0,0,0,1,0,0,0,1,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,8.006367567650246,0.39594844990921474
1943,Terlizzi,Italy,41.13,16.55,178,land mediterranean,False,True,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,1000.0,4000.0,0,0,1,0,0,0,1,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,8.294049640102028,-0.033320007929527995
1944,Termini Imerese,Italy,37.98,13.7,29,med,False,True,1000.0,2000.0,2000.0,2000.0,3000.0,3000.0,1000.0,3000.0,0,1,0,0,0,0,1,6.907755278982137,7.600902459542082,8.006367567650246,8.006367567650246,6.907755278982137,8.006367567650246,-0.7685039184809379
1945,Terni,Italy,42.57,12.62,130,river mediterranean,False,True,2000.0,2000.0,2000.0,2000.0,3000.0,4000.0,3000.0,4000.0,1,0,0,0,0,0,1,7.600902459542082,7.600902459542082,8.006367567650246,8.294049640102028,8.006367567650246,8.294049640102028,-0.27015777777159294
1947,Terracina,Italy,41.28,13.25,22,med,False,True,1000.0,2000.0,2000.0,2000.0,2000.0,3000.0,2000.0,3000.0,0,1,0,0,0,0,1,6.907755278982137,7.600902459542082,7.600902459542082,8.006367567650246,7.600902459542082,8.006367567650246,-0.8030427599162391
1950,Thiers,France,45.85,3.57,283,land north sea,False,True,1000.0,2000.0,2000.0,2000.0,2000.0,3000.0,2000.0,2000.0,0,0,1,0,0,1,0,6.907755278982137,7.600902459542082,7.600902459542082,8.006367567650246,7.600902459542082,7.600902459542082,0.48476261359998907
1951,Thionville,France,49358.0,6.17,147,river north sea,False,True,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,1000.0,1000.0,1,0,0,0,0,1,0,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,6.907755278982137,-0.1862777342858616
1952,Tiel,Netherlands,51.9,5.42,7,river north sea,True,True,1000.0,2000.0,3000.0,3000.0,3000.0,3000.0,2000.0,3000.0,1,0,0,0,0,1,0,6.907755278982137,8.006367567650246,8.006367567650246,8.006367567650246,7.600902459542082,8.006367567650246,-0.8770545629918843
1953,Tielt,Belgium,51.0,3.32,43,land north sea,True,True,0.0,0.0,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,1,0,0,1,0,,,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,-0.6994262356103357
1954,Tienen,Belgium,50.8,4.95,56,land north sea,True,True,1000.0,1000.0,2000.0,3000.0,4000.0,5000.0,3000.0,9000.0,0,0,1,0,0,1,0,6.907755278982137,7.600902459542082,8.294049640102028,8.517193191416238,8.006367567650246,9.104979856318357,-0.6352826729447764
1955,Tilburg,Netherlands,51.57,5.08,14,land north sea,True,True,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,2000.0,0,0,1,0,0,1,0,,,6.907755278982137,6.907755278982137,6.907755278982137,7.600902459542082,-0.8425157215565833
1963,Tivoli,Italy,41.97,12.8,235,land mediterranean,False,True,2000.0,2000.0,2000.0,3000.0,3000.0,3000.0,2000.0,3000.0,0,0,1,0,0,0,1,7.600902459542082,7.600902459542082,8.006367567650246,8.006367567650246,7.600902459542082,8.006367567650246,0.24792484375792415
1964,Toenning,Germany,54.32,8.93,2,north sea,True,True,0.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,2000.0,0,1,0,0,0,1,0,,,6.907755278982137,6.907755278982137,6.907755278982137,7.600902459542082,-0.9017251640170995
1965,Toeroekszentmiklos,Hungary,47.18,20.4,82,land black sea,False,True,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,0,0,1,0,0,0,0,,,,,6.907755278982137,6.907755278982137,-0.5069955476136578
1971,Tongeren,Belgium,50.78,5.47,107,river north sea,True,True,2000.0,2000.0,3000.0,3000.0,4000.0,5000.0,3000.0,8000.0,1,0,0,0,0,1,0,7.600902459542082,8.006367567650246,8.294049640102028,8.517193191416238,8.006367567650246,8.987196820661973,-0.3836425424875824
1972,Tonneins,France,44.38,0.32,39,river north sea,False,True,1000.0,2000.0,2000.0,2000.0,2000.0,3000.0,2000.0,2000.0,1,0,0,0,0,1,0,6.907755278982137,7.600902459542082,7.600902459542082,8.006367567650246,7.600902459542082,7.600902459542082,-0.7191627164305078
1974,Torgau,Germany,51.57,13.0,78,river north sea,True,True,0.0,0.0,1000.0,1000.0,2000.0,1000.0,2000.0,3000.0,1,0,0,0,0,1,0,,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,8.006367567650246,-0.5267320284338299
1975,Torhout,Belgium,51.07,3.1,17,land north sea,True,True,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,1000.0,1000.0,0,0,1,0,0,1,0,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,6.907755278982137,-0.8277133609414542
1976,Torino,Italy,45.05,7.67,235,river mediterranean,False,True,1000.0,2000.0,2000.0,2000.0,3000.0,3000.0,4000.0,15000.0,1,0,0,0,0,0,1,6.907755278982137,7.600902459542082,8.006367567650246,8.006367567650246,8.294049640102028,9.615805480084347,0.24792484375792415
1979,Torre Annunziata,Italy,40.75,14.45,1,med,False,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,2000.0,0,1,0,0,0,0,1,,,,6.907755278982137,6.907755278982137,7.600902459542082,-0.9066592842221425
1980,Torre del Greco,Italy,40.78,14.37,16,med,False,True,2000.0,2000.0,3000.0,4000.0,5000.0,6000.0,4000.0,6000.0,0,1,0,0,0,0,1,7.600902459542082,8.006367567650246,8.517193191416238,8.699514748210191,8.294049640102028,8.699514748210191,-0.8326474811464972
1983,Tortona,Italy,44.9,8.87,122,river mediterranean,False,True,2000.0,2000.0,2000.0,2000.0,3000.0,2000.0,3000.0,5000.0,1,0,0,0,0,0,1,7.600902459542082,7.600902459542082,8.006367567650246,7.600902459542082,8.006367567650246,8.517193191416238,-0.3096307394119371
1984,Tortorici,Italy,38.03,14.82,468,land mediterranean,False,True,0.0,0.0,0.0,1000.0,1000.0,2000.0,1000.0,2000.0,0,0,1,0,0,0,1,,,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,1.3975748515329476
1986,Torun,Poland,53.03,18.58,80,river baltic,False,True,0.0,0.0,0.0,0.0,1000.0,2000.0,3000.0,11000.0,1,0,0,0,1,0,0,,,6.907755278982137,7.600902459542082,8.006367567650246,9.305650551780507,-0.5168637880237439
1989,Toul,France,48.68,5.9,200,river north sea,False,True,2000.0,2000.0,2000.0,2000.0,3000.0,3000.0,2000.0,2000.0,1,0,0,0,0,1,0,7.600902459542082,7.600902459542082,8.006367567650246,8.006367567650246,7.600902459542082,7.600902459542082,0.07523063658141844
1990,Toulon,France,43.12,5.93,7,med,False,True,2000.0,2000.0,2000.0,2000.0,3000.0,3000.0,2000.0,3000.0,0,1,0,0,0,0,1,7.600902459542082,7.600902459542082,8.006367567650246,8.006367567650246,7.600902459542082,8.006367567650246,-0.8770545629918843
1991,Toulouse,France,43.6,1.43,136,river north sea,False,True,4000.0,6000.0,10000.0,14000.0,20000.0,30000.0,21000.0,30000.0,1,0,0,0,0,1,0,8.294049640102028,9.210340371976184,9.903487552536127,10.308952660644293,9.95227771670556,10.308952660644293,-0.24055305654133483
1992,Tourcoing,France,50.73,3.17,37,river north sea,False,True,0.0,0.0,0.0,1000.0,2000.0,3000.0,2000.0,4000.0,1,0,0,0,0,1,0,,,7.600902459542082,8.006367567650246,7.600902459542082,8.294049640102028,-0.7290309568405938
1993,Tournai,Belgium,50.6,3.38,41,river north sea,True,True,3000.0,4000.0,5000.0,7000.0,17000.0,20000.0,40000.0,35000.0,1,0,0,0,0,1,0,8.006367567650246,8.517193191416238,9.740968623038354,9.903487552536127,10.596634733096073,10.46310334047155,-0.7092944760204217
1994,Tournus,France,45.08,4.82,168,river mediterranean,False,True,1000.0,2000.0,2000.0,2000.0,2000.0,3000.0,2000.0,3000.0,1,0,0,0,0,0,1,6.907755278982137,7.600902459542082,7.600902459542082,8.006367567650246,7.600902459542082,8.006367567650246,-0.08266120997995818
1995,Tours,France,47.38,0.68,49,river north sea,False,True,6000.0,7000.0,9000.0,10000.0,12000.0,15000.0,13000.0,16000.0,1,0,0,0,0,1,0,8.699514748210191,9.104979856318357,9.392661928770137,9.615805480084347,9.472704636443673,9.680344001221918,-0.6698215143800775
1998,Trani,Italy,41.28,16.42,1,med,False,True,2000.0,2000.0,3000.0,4000.0,5000.0,6000.0,4000.0,5000.0,0,1,0,0,0,0,1,7.600902459542082,8.006367567650246,8.517193191416238,8.699514748210191,8.294049640102028,8.517193191416238,-0.9066592842221425
1999,Trapani,Italy,38.02,12.52,1,med,False,True,4000.0,4000.0,5000.0,7000.0,10000.0,14000.0,12000.0,15000.0,0,1,0,0,0,0,1,8.294049640102028,8.517193191416238,9.210340371976184,9.546812608597396,9.392661928770137,9.615805480084347,-0.9066592842221425
2000,Trento,Italy,46.07,11.13,190,river mediterranean,False,True,2000.0,2000.0,2000.0,2000.0,3000.0,3000.0,2000.0,3000.0,1,0,0,0,0,0,1,7.600902459542082,7.600902459542082,8.006367567650246,8.006367567650246,7.600902459542082,8.006367567650246,0.025889434530988246
2001,Treviglio,Italy,45.52,9.58,125,land mediterranean,False,True,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,1000.0,2000.0,0,0,1,0,0,0,1,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,-0.294828378796808
2002,Treviso,Italy,45.67,12.25,15,river mediterranean,False,True,2000.0,3000.0,3000.0,4000.0,6000.0,7000.0,4000.0,12000.0,1,0,0,0,0,0,1,7.600902459542082,8.006367567650246,8.699514748210191,8.85366542803745,8.294049640102028,9.392661928770137,-0.8375816013515403
2003,Trier,Germany,49.75,6.63,50,river north sea,True,True,6000.0,7000.0,9000.0,11000.0,13000.0,11000.0,10000.0,8000.0,1,0,0,0,0,1,0,8.699514748210191,9.104979856318357,9.472704636443673,9.305650551780507,9.210340371976184,8.987196820661973,-0.6648873941750345
2004,Trieste,Italy,45.67,13.77,28,med,False,True,1000.0,1000.0,2000.0,2000.0,2000.0,5000.0,3000.0,4000.0,0,1,0,0,0,0,1,6.907755278982137,7.600902459542082,7.600902459542082,8.517193191416238,8.006367567650246,8.294049640102028,-0.7734380386859809
2006,Trino,Italy,45.2,8.3,120,river mediterranean,False,True,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,1000.0,2000.0,1,0,0,0,0,0,1,6.907755278982137,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,-0.31949897982202313
2009,Troina,Italy,37.78,14.62,1121,land mediterranean,False,True,2000.0,2000.0,2000.0,2000.0,3000.0,3000.0,2000.0,3000.0,0,0,1,0,0,0,1,7.600902459542082,7.600902459542082,8.006367567650246,8.006367567650246,7.600902459542082,8.006367567650246,4.61955534542604
2011,Troyes,France,48.3,4.08,106,river north sea,False,True,2000.0,3000.0,4000.0,6000.0,7000.0,10000.0,7000.0,11000.0,1,0,0,0,0,1,0,7.600902459542082,8.294049640102028,8.85366542803745,9.210340371976184,8.85366542803745,9.305650551780507,-0.3885766626926254
2014,Tuebingen,Germany,48.52,9.07,341,river north sea,True,True,0.0,0.0,0.0,1000.0,1000.0,2000.0,1000.0,4000.0,1,0,0,0,0,1,0,,,6.907755278982137,7.600902459542082,6.907755278982137,8.294049640102028,0.7709415854924843
2016,Tulle,France,45.27,1.72,185,river north sea,False,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,2000.0,1,0,0,0,0,1,0,,,,6.907755278982137,6.907755278982137,7.600902459542082,0.0012188335057731464
2020,Turnhout,Belgium,51.32,4.95,30,land north sea,True,True,0.0,0.0,0.0,1000.0,1000.0,2000.0,1000.0,2000.0,0,0,1,0,0,1,0,,,6.907755278982137,7.600902459542082,6.907755278982137,7.600902459542082,-0.7635697982758949
2023,Tychy,Poland,50.17,19.0,259,land baltic,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0,0,1,0,1,0,0,,,,,,6.907755278982137,0.3663437286789566
2026,Udine,Italy,46.05,13.23,109,river mediterranean,False,True,0.0,0.0,1000.0,2000.0,4000.0,7000.0,4000.0,13000.0,1,0,0,0,0,0,1,,6.907755278982137,8.294049640102028,8.85366542803745,8.294049640102028,9.472704636443673,-0.37377430207749635
2029,Ulm,Germany,48.4,10.0,585,river black sea,True,True,0.0,1000.0,1000.0,2000.0,2000.0,7000.0,9000.0,16000.0,1,0,0,0,0,0,0,,6.907755278982137,7.600902459542082,8.85366542803745,9.104979856318357,9.680344001221918,1.974866915522981
2032,Unna,Germany,51.53,7.68,100,land north sea,True,True,0.0,0.0,1000.0,1000.0,2000.0,2000.0,1000.0,3000.0,0,0,1,0,0,1,0,,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,8.006367567650246,-0.4181813839228835
2035,Urbino,Italy,43.72,12.63,451,land mediterranean,False,True,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0,1000.0,2000.0,0,0,1,0,0,0,1,6.907755278982137,7.600902459542082,7.600902459542082,7.600902459542082,6.907755278982137,7.600902459542082,1.3136948080472162
2038,Utrecht,Netherlands,52.08,5.13,1,river north sea,True,True,2000.0,2000.0,2000.0,3000.0,3000.0,6000.0,13000.0,25000.0,1,0,0,0,0,1,0,7.600902459542082,7.600902459542082,8.006367567650246,8.699514748210191,9.472704636443673,10.126631103850338,-0.9066592842221425
2040,Uzes,France,44.02,4.42,167,river mediterranean,False,True,1000.0,2000.0,2000.0,2000.0,2000.0,3000.0,2000.0,3000.0,1,0,0,0,0,0,1,6.907755278982137,7.600902459542082,7.600902459542082,8.006367567650246,7.600902459542082,8.006367567650246,-0.08759533018500121
2041,Vac,Hungary,47.78,19.13,113,river black sea,False,True,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1,0,0,0,0,0,0,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,6.907755278982137,-0.35403782125732425
2043,Valence,France,44.93,4.9,106,river mediterranean,False,True,2000.0,2000.0,3000.0,3000.0,4000.0,5000.0,3000.0,4000.0,1,0,0,0,0,0,1,7.600902459542082,8.006367567650246,8.294049640102028,8.517193191416238,8.006367567650246,8.294049640102028,-0.3885766626926254
2045,Valenciennes,France,50.3,3.53,33,river north sea,False,True,1000.0,2000.0,3000.0,5000.0,7000.0,10000.0,7000.0,15000.0,1,0,0,0,0,1,0,6.907755278982137,8.006367567650246,8.85366542803745,9.210340371976184,8.85366542803745,9.615805480084347,-0.7487674376607658
2046,Valenza,Italy,45.02,8.63,125,land mediterranean,False,True,2000.0,2000.0,2000.0,2000.0,3000.0,3000.0,2000.0,4000.0,0,0,1,0,0,0,1,7.600902459542082,7.600902459542082,8.006367567650246,8.006367567650246,7.600902459542082,8.294049640102028,-0.294828378796808
2052,Valognes,France,49.52,-1467.0,19,land north sea,False,True,1000.0,2000.0,2000.0,2000.0,2000.0,3000.0,2000.0,3000.0,0,0,1,0,0,1,0,6.907755278982137,7.600902459542082,7.600902459542082,8.006367567650246,7.600902459542082,8.006367567650246,-0.8178451205313682
2053,Vannes,France,47.65,-2.77,1,north sea,False,True,2000.0,2000.0,2000.0,3000.0,3000.0,4000.0,3000.0,5000.0,0,1,0,0,0,1,0,7.600902459542082,7.600902459542082,8.006367567650246,8.294049640102028,8.006367567650246,8.517193191416238,-0.9066592842221425
2055,Varallo,Italy,45.67,8.63,456,river mediterranean,False,True,0.0,0.0,1000.0,1000.0,2000.0,1000.0,1000.0,2000.0,1,0,0,0,0,0,1,,6.907755278982137,7.600902459542082,6.907755278982137,6.907755278982137,7.600902459542082,1.3383654090724313
2060,Vasto,Italy,42.12,14.7,138,land mediterranean,False,True,2000.0,2000.0,2000.0,2000.0,2000.0,3000.0,2000.0,3000.0,0,0,1,0,0,0,1,7.600902459542082,7.600902459542082,7.600902459542082,8.006367567650246,7.600902459542082,8.006367567650246,-0.23068481613124878
2061,Veendam,Netherlands,53.1,6.87,2,land north sea,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,,,,,,,-0.9017251640170995
2062,Velbert,Germany,51.37,7.03,230,land north sea,True,True,0.0,0.0,1000.0,1000.0,2000.0,2000.0,1000.0,1000.0,0,0,1,0,0,1,0,,6.907755278982137,7.600902459542082,7.600902459542082,6.907755278982137,6.907755278982137,0.22325424273270902
2070,Velletri,Italy,41.68,12.78,284,land mediterranean,False,True,2000.0,2000.0,3000.0,3000.0,4000.0,5000.0,3000.0,4000.0,0,0,1,0,0,0,1,7.600902459542082,8.006367567650246,8.294049640102028,8.517193191416238,8.006367567650246,8.294049640102028,0.4896967338050321
2071,Vendome,France,47.8,1.07,82,river north sea,False,True,2000.0,2000.0,2000.0,2000.0,3000.0,3000.0,2000.0,3000.0,1,0,0,0,0,1,0,7.600902459542082,7.600902459542082,8.006367567650246,8.006367567650246,7.600902459542082,8.006367567650246,-0.5069955476136578
2072,Venezia,Italy,45.45,12.35,2,med,False,True,5000.0,9000.0,17000.0,29000.0,47000.0,90000.0,55000.0,100000.0,0,1,0,0,0,0,1,8.517193191416238,9.740968623038354,10.757902880692196,11.407564949312402,10.915088464214607,11.512925464970229,-0.9017251640170995
2073,Venlo,Netherlands,51.4,6.17,21,river north sea,True,True,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,3000.0,1,0,0,0,0,1,0,,,,6.907755278982137,6.907755278982137,8.006367567650246,-0.8079768801212821
2074,Ventigmiglia,Italy,43.78,7.62,1,med,False,True,2000.0,2000.0,2000.0,2000.0,2000.0,3000.0,2000.0,2000.0,0,1,0,0,0,0,1,7.600902459542082,7.600902459542082,7.600902459542082,8.006367567650246,7.600902459542082,7.600902459542082,-0.9066592842221425
