cid,city,year,lpop,has_staple,has_fair,ever_staple,ever_fair,staple_year,fair_year,on_river,on_coast
972,Krakow,1400,9.210340371976184,1,0,1,0,1306.0,,1,0
972,Krakow,1500,9.998797732340453,1,0,1,0,1306.0,,1,0
979,Krempe,1200,6.907755278982137,0,0,0,1,,1597.0,0,0
979,Krempe,1300,6.907755278982137,0,0,0,1,,1597.0,0,0
979,Krempe,1400,6.907755278982137,0,0,0,1,,1597.0,0,0
979,Krempe,1500,6.907755278982137,0,0,0,1,,1597.0,0,0
984,Kruishoutem,1300,6.907755278982137,0,0,0,0,,,0,0
984,Kruishoutem,1400,6.907755278982137,0,0,0,0,,,0,0
984,Kruishoutem,1500,6.907755278982137,0,0,0,0,,,0,0
993,Kwidzyn,1300,6.907755278982137,0,0,0,0,,,0,0
993,Kwidzyn,1400,6.907755278982137,0,0,0,0,,,0,0
993,Kwidzyn,1500,7.600902459542082,0,0,0,0,,,0,0
1007,Langensalza,1200,8.006367567650246,0,0,0,1,,1438.0,1,0
1007,Langensalza,1300,8.294049640102028,0,0,0,1,,1438.0,1,0
1007,Langensalza,1400,8.517193191416238,0,0,0,1,,1438.0,1,0
1007,Langensalza,1500,8.294049640102028,0,1,0,1,,1438.0,1,0
1030,Leer,1200,7.600902459542082,0,0,0,1,,1508.0,1,0
1030,Leer,1300,7.600902459542082,0,0,0,1,,1508.0,1,0
1030,Leer,1400,6.907755278982137,0,0,0,1,,1508.0,1,0
1030,Leer,1500,8.006367567650246,0,0,0,1,,1508.0,1,0
1031,Leeuwarden,1200,7.600902459542082,0,0,0,0,,,1,0
1031,Leeuwarden,1300,8.006367567650246,0,0,0,0,,,1,0
1031,Leeuwarden,1400,7.600902459542082,0,0,0,0,,,1,0
1031,Leeuwarden,1500,8.294049640102028,0,0,0,0,,,1,0
1033,Legnica,1200,7.600902459542082,0,0,0,0,,,0,0
1033,Legnica,1300,8.006367567650246,0,0,0,0,,,0,0
1033,Legnica,1400,7.600902459542082,0,0,0,0,,,0,0
1033,Legnica,1500,7.600902459542082,0,0,0,0,,,0,0
1035,Leiden,1200,7.600902459542082,0,1,0,1,,1200.0,1,0
1035,Leiden,1300,8.006367567650246,0,1,0,1,,1200.0,1,0
1035,Leiden,1400,8.699514748210191,0,1,0,1,,1200.0,1,0
1035,Leiden,1500,9.546812608597396,0,1,0,1,,1200.0,1,0
1036,Leipzig,1200,8.006367567650246,0,1,1,1,1507.0,1156.0,1,0
1036,Leipzig,1300,8.294049640102028,0,1,1,1,1507.0,1156.0,1,0
1036,Leipzig,1400,8.006367567650246,0,1,1,1,1507.0,1156.0,1,0
1036,Leipzig,1500,8.85366542803745,0,1,1,1,1507.0,1156.0,1,0
1038,Lens,1300,6.907755278982137,0,0,0,1,,1456.0,0,0
1038,Lens,1400,6.907755278982137,0,0,0,1,,1456.0,0,0
1038,Lens,1500,6.907755278982137,0,1,0,1,,1456.0,0,0
1045,Leszno,1400,6.907755278982137,0,0,0,0,,,0,0
1045,Leszno,1500,7.600902459542082,0,0,0,0,,,0,0
1046,Leuven,1200,8.85366542803745,0,1,0,1,,1152.0,1,0
1046,Leuven,1300,9.903487552536127,0,1,0,1,,1152.0,1,0
1046,Leuven,1400,9.740968623038354,0,1,0,1,,1152.0,1,0
1046,Leuven,1500,9.740968623038354,0,1,0,1,,1152.0,1,0
1047,Leverkusen,1200,6.907755278982137,0,0,0,0,,,1,0
1047,Leverkusen,1300,6.907755278982137,0,0,0,0,,,1,0
1047,Leverkusen,1400,6.907755278982137,0,0,0,0,,,1,0
1047,Leverkusen,1500,7.600902459542082,0,0,0,0,,,1,0
1055,Liege,1200,8.987196820661973,0,0,1,1,1369.0,1339.0,1,0
1055,Liege,1300,9.305650551780507,0,0,1,1,1369.0,1339.0,1,0
1055,Liege,1400,9.615805480084347,1,1,1,1,1369.0,1339.0,1,0
1055,Liege,1500,9.903487552536127,1,1,1,1,1369.0,1339.0,1,0
1057,Lier,1200,6.907755278982137,0,0,1,0,1309.0,,1,0
1057,Lier,1300,6.907755278982137,0,0,1,0,1309.0,,1,0
1057,Lier,1400,8.294049640102028,1,0,1,0,1309.0,,1,0
1057,Lier,1500,8.517193191416238,1,0,1,0,1309.0,,1,0
1058,Lille,1200,9.392661928770137,0,0,0,0,,,0,0
1058,Lille,1300,10.308952660644293,0,0,0,0,,,0,0
1058,Lille,1400,9.998797732340453,0,0,0,0,,,0,0
1058,Lille,1500,10.165851817003619,0,0,0,0,,,0,0
1069,Lippstadt,1200,6.907755278982137,0,0,0,1,,1244.0,1,0
1069,Lippstadt,1300,7.600902459542082,0,1,0,1,,1244.0,1,0
1069,Lippstadt,1400,6.907755278982137,0,1,0,1,,1244.0,1,0
1069,Lippstadt,1500,8.006367567650246,0,1,0,1,,1244.0,1,0
1081,Lodz,1300,6.907755278982137,0,0,0,0,,,0,0
1081,Lodz,1400,6.907755278982137,0,0,0,0,,,0,0
1081,Lodz,1500,6.907755278982137,0,0,0,0,,,0,0
1096,Luban,1300,6.907755278982137,0,0,0,0,,,0,0
1096,Luban,1400,6.907755278982137,0,0,0,0,,,0,0
1096,Luban,1500,7.600902459542082,0,0,0,0,,,0,0
1097,Lublin,1200,6.907755278982137,0,0,1,0,1493.0,,0,0
1097,Lublin,1300,7.600902459542082,0,0,1,0,1493.0,,0,0
1097,Lublin,1400,6.907755278982137,0,0,1,0,1493.0,,0,0
1097,Lublin,1500,7.600902459542082,1,0,1,0,1493.0,,0,0
1103,Luebeck,1200,9.305650551780507,0,0,1,0,1417.0,,1,1
1103,Luebeck,1300,9.615805480084347,0,0,1,0,1417.0,,1,1
1103,Luebeck,1400,9.740968623038354,0,0,1,0,1417.0,,1,1
1103,Luebeck,1500,10.126631103850338,1,0,1,0,1417.0,,1,1
1104,Lueneburg,1200,8.987196820661973,0,0,1,1,1365.0,1300.0,1,0
1104,Lueneburg,1300,8.987196820661973,0,1,1,1,1365.0,1300.0,1,0
1104,Lueneburg,1400,8.517193191416238,1,1,1,1,1365.0,1300.0,1,0
1104,Lueneburg,1500,9.392661928770137,1,1,1,1,1365.0,1300.0,1,0
1117,Maassluis,1300,6.907755278982137,0,0,0,0,,,1,1
1117,Maassluis,1400,6.907755278982137,0,0,0,0,,,1,1
1117,Maassluis,1500,6.907755278982137,0,0,0,0,,,1,1
1118,Maastricht,1200,8.294049640102028,0,0,1,1,1500.0,1243.0,1,0
1118,Maastricht,1300,9.210340371976184,0,1,1,1,1500.0,1243.0,1,0
1118,Maastricht,1400,8.85366542803745,0,1,1,1,1500.0,1243.0,1,0
1118,Maastricht,1500,9.210340371976184,1,1,1,1,1500.0,1243.0,1,0
1124,Magdeburg,1200,9.680344001221918,0,1,1,1,1309.0,1179.0,1,0
1124,Magdeburg,1300,9.615805480084347,0,1,1,1,1309.0,1179.0,1,0
1124,Magdeburg,1400,9.210340371976184,1,1,1,1,1309.0,1179.0,1,0
1124,Magdeburg,1500,9.798127036878302,1,1,1,1,1309.0,1179.0,1,0
1129,Mainz,1200,9.104979856318357,0,0,1,0,1470.0,,1,0
1129,Mainz,1300,9.472704636443673,0,0,1,0,1470.0,,1,0
1129,Mainz,1400,9.104979856318357,0,0,1,0,1470.0,,1,0
1129,Mainz,1500,8.699514748210191,1,0,1,0,1470.0,,1,0
1133,Malbork,1300,6.907755278982137,0,0,0,0,,,1,0
1133,Malbork,1500,6.907755278982137,0,0,0,0,,,1,0
1134,Malmedy,1200,7.600902459542082,0,0,0,0,,,1,0
1134,Malmedy,1300,7.600902459542082,0,0,0,0,,,1,0
1134,Malmedy,1400,6.907755278982137,0,0,0,0,,,1,0
1134,Malmedy,1500,6.907755278982137,0,0,0,0,,,1,0
1142,Mannheim,1200,6.907755278982137,0,0,0,0,,,1,0
1142,Mannheim,1300,6.907755278982137,0,0,0,0,,,1,0
1142,Mannheim,1400,6.907755278982137,0,0,0,0,,,1,0
1142,Mannheim,1500,6.907755278982137,0,0,0,0,,,1,0
1148,Marburg,1200,6.907755278982137,0,0,0,0,,,1,0
1148,Marburg,1300,7.600902459542082,0,0,0,0,,,1,0
1148,Marburg,1400,6.907755278982137,0,0,0,0,,,1,0
1148,Marburg,1500,7.600902459542082,0,0,0,0,,,1,0
1152,Marienberg,1300,6.907755278982137,0,0,0,0,,,0,0
1152,Marienberg,1400,6.907755278982137,0,0,0,0,,,0,0
1152,Marienberg,1500,8.006367567650246,0,0,0,0,,,0,0
1169,Maubeuge,1200,6.907755278982137,0,0,0,0,,,1,0
1169,Maubeuge,1300,7.600902459542082,0,0,0,0,,,1,0
1169,Maubeuge,1400,6.907755278982137,0,0,0,0,,,1,0
1169,Maubeuge,1500,6.907755278982137,0,0,0,0,,,1,0
1177,Mechelen,1200,8.006367567650246,0,0,1,0,1369.0,,1,0
1177,Mechelen,1300,9.615805480084347,0,0,1,0,1369.0,,1,0
1177,Mechelen,1400,9.210340371976184,1,0,1,0,1369.0,,1,0
1177,Mechelen,1500,10.126631103850338,1,0,1,0,1369.0,,1,0
1181,Meiningen,1200,7.600902459542082,0,1,0,1,,982.0,1,0
1181,Meiningen,1300,7.600902459542082,0,1,0,1,,982.0,1,0
1181,Meiningen,1400,6.907755278982137,0,1,0,1,,982.0,1,0
1181,Meiningen,1500,7.600902459542082,0,1,0,1,,982.0,1,0
1182,Meissen,1200,6.907755278982137,0,0,0,1,,1475.0,1,0
1182,Meissen,1300,7.600902459542082,0,0,0,1,,1475.0,1,0
1182,Meissen,1400,6.907755278982137,0,0,0,1,,1475.0,1,0
1182,Meissen,1500,7.600902459542082,0,1,0,1,,1475.0,1,0
1189,Menen,1200,6.907755278982137,0,0,1,1,1351.0,1351.0,1,0
1189,Menen,1300,7.600902459542082,0,0,1,1,1351.0,1351.0,1,0
1189,Menen,1400,6.907755278982137,1,1,1,1,1351.0,1351.0,1,0
1189,Menen,1500,7.600902459542082,1,1,1,1,1351.0,1351.0,1,0
1191,Meppel,1200,6.907755278982137,0,0,0,1,,1460.0,1,0
1191,Meppel,1300,6.907755278982137,0,0,0,1,,1460.0,1,0
1191,Meppel,1400,6.907755278982137,0,0,0,1,,1460.0,1,0
1191,Meppel,1500,6.907755278982137,0,1,0,1,,1460.0,1,0
1193,Merseburg,1200,8.517193191416238,0,0,0,0,,,1,0
1193,Merseburg,1300,8.517193191416238,0,0,0,0,,,1,0
1193,Merseburg,1400,8.006367567650246,0,0,0,0,,,1,0
1193,Merseburg,1500,8.517193191416238,0,0,0,0,,,1,0
1196,Mettmann,1200,7.600902459542082,0,0,0,0,,,0,0
1196,Mettmann,1300,7.600902459542082,0,0,0,0,,,0,0
1196,Mettmann,1400,6.907755278982137,0,0,0,0,,,0,0
1196,Mettmann,1500,8.006367567650246,0,0,0,0,,,0,0
1198,Meulebeke,1200,6.907755278982137,0,0,0,0,,,0,0
1198,Meulebeke,1300,6.907755278982137,0,0,0,0,,,0,0
1198,Meulebeke,1400,6.907755278982137,0,0,0,0,,,0,0
1198,Meulebeke,1500,7.600902459542082,0,0,0,0,,,0,0
1202,Middelburg,1200,8.006367567650246,0,0,1,1,1405.0,1323.0,1,1
1202,Middelburg,1300,8.987196820661973,0,0,1,1,1405.0,1323.0,1,1
1202,Middelburg,1400,8.517193191416238,0,1,1,1,1405.0,1323.0,1,1
1202,Middelburg,1500,8.85366542803745,1,1,1,1,1405.0,1323.0,1,1
1211,Minden,1200,7.600902459542082,0,1,1,1,1457.0,977.0,1,0
1211,Minden,1300,8.006367567650246,0,1,1,1,1457.0,977.0,1,0
1211,Minden,1400,7.600902459542082,0,1,1,1,1457.0,977.0,1,0
1211,Minden,1500,8.294049640102028,1,1,1,1,1457.0,977.0,1,0
1221,Mittweida,1200,6.907755278982137,0,0,0,0,,,1,0
1221,Mittweida,1300,7.600902459542082,0,0,0,0,,,1,0
1221,Mittweida,1400,6.907755278982137,0,0,0,0,,,1,0
1221,Mittweida,1500,8.006367567650246,0,0,0,0,,,1,0
1239,Mons,1200,7.600902459542082,0,0,0,0,,,1,0
1239,Mons,1300,8.699514748210191,0,0,0,0,,,1,0
1239,Mons,1400,9.104979856318357,0,0,0,0,,,1,0
1239,Mons,1500,9.615805480084347,0,0,0,0,,,1,0
1281,Muelheim an der Ruhr,1200,6.907755278982137,0,0,0,0,,,1,0
1281,Muelheim an der Ruhr,1300,6.907755278982137,0,0,0,0,,,1,0
1281,Muelheim an der Ruhr,1400,6.907755278982137,0,0,0,0,,,1,0
1281,Muelheim an der Ruhr,1500,6.907755278982137,0,0,0,0,,,1,0
1283,Muenster,1200,9.210340371976184,0,0,0,1,,1282.0,1,0
1283,Muenster,1300,9.680344001221918,0,1,0,1,,1282.0,1,0
1283,Muenster,1400,9.305650551780507,0,1,0,1,,1282.0,1,0
1283,Muenster,1500,9.210340371976184,0,1,0,1,,1282.0,1,0
1300,Namur,1200,8.006367567650246,0,0,0,0,,,1,0
1300,Namur,1300,8.517193191416238,0,0,0,0,,,1,0
1300,Namur,1400,8.699514748210191,0,0,0,0,,,1,0
1300,Namur,1500,8.987196820661973,0,0,0,0,,,1,0
1309,Nauen,1200,6.907755278982137,0,0,0,1,,1345.0,0,0
1309,Nauen,1300,6.907755278982137,0,0,0,1,,1345.0,0,0
1309,Nauen,1400,6.907755278982137,0,1,0,1,,1345.0,0,0
1309,Nauen,1500,6.907755278982137,0,1,0,1,,1345.0,0,0
1310,Naumburg,1200,7.600902459542082,0,0,0,1,,1278.0,1,0
1310,Naumburg,1300,7.600902459542082,0,1,0,1,,1278.0,1,0
1310,Naumburg,1400,6.907755278982137,0,1,0,1,,1278.0,1,0
1310,Naumburg,1500,8.517193191416238,0,1,0,1,,1278.0,1,0
1314,Neubrandenburg,1200,6.907755278982137,0,0,0,0,,,1,0
1314,Neubrandenburg,1300,7.600902459542082,0,0,0,0,,,1,0
1314,Neubrandenburg,1400,6.907755278982137,0,0,0,0,,,1,0
1314,Neubrandenburg,1500,7.600902459542082,0,0,0,0,,,1,0
1318,Neuruppin,1200,6.907755278982137,0,0,0,1,,1598.0,1,0
1318,Neuruppin,1300,7.600902459542082,0,0,0,1,,1598.0,1,0
1318,Neuruppin,1400,6.907755278982137,0,0,0,1,,1598.0,1,0
1318,Neuruppin,1500,8.294049640102028,0,0,0,1,,1598.0,1,0
1319,Neuss,1200,7.600902459542082,0,0,0,1,,1300.0,1,0
1319,Neuss,1300,8.006367567650246,0,1,0,1,,1300.0,1,0
1319,Neuss,1400,7.600902459542082,0,1,0,1,,1300.0,1,0
1319,Neuss,1500,7.600902459542082,0,1,0,1,,1300.0,1,0
1321,Neuwied,1200,7.600902459542082,0,0,0,0,,,1,0
1321,Neuwied,1300,7.600902459542082,0,0,0,0,,,1,0
1321,Neuwied,1400,6.907755278982137,0,0,0,0,,,1,0
1321,Neuwied,1500,6.907755278982137,0,0,0,0,,,1,0
1336,Nieuwpoort,1200,7.600902459542082,0,0,0,0,,,1,1
1336,Nieuwpoort,1300,8.517193191416238,0,0,0,0,,,1,1
1336,Nieuwpoort,1400,8.006367567650246,0,0,0,0,,,1,1
1336,Nieuwpoort,1500,8.699514748210191,0,0,0,0,,,1,1
1338,Nijkerk,1300,6.907755278982137,0,0,0,0,,,0,0
1338,Nijkerk,1400,6.907755278982137,0,0,0,0,,,0,0
1338,Nijkerk,1500,6.907755278982137,0,0,0,0,,,0,0
1339,Nijmegen,1200,8.006367567650246,0,0,0,0,,,1,0
1339,Nijmegen,1300,8.006367567650246,0,0,0,0,,,1,0
1339,Nijmegen,1400,8.699514748210191,0,0,0,0,,,1,0
1339,Nijmegen,1500,9.392661928770137,0,0,0,0,,,1,0
1346,Nivelles,1200,8.294049640102028,0,0,0,0,,,0,0
1346,Nivelles,1300,8.517193191416238,0,0,0,0,,,0,0
1346,Nivelles,1400,8.699514748210191,0,0,0,0,,,0,0
1346,Nivelles,1500,8.699514748210191,0,0,0,0,,,0,0
1357,Norden,1200,6.907755278982137,0,0,0,1,,1440.0,0,1
1357,Norden,1300,7.600902459542082,0,0,0,1,,1440.0,0,1
1357,Norden,1400,6.907755278982137,0,0,0,1,,1440.0,0,1
1357,Norden,1500,7.600902459542082,0,1,0,1,,1440.0,0,1
1358,Nordhausen,1200,8.006367567650246,0,1,0,1,,1100.0,1,0
1358,Nordhausen,1300,8.294049640102028,0,1,0,1,,1100.0,1,0
1358,Nordhausen,1400,8.006367567650246,0,1,0,1,,1100.0,1,0
1358,Nordhausen,1500,8.699514748210191,0,1,0,1,,1100.0,1,0
1379,Nowy Sacz,1300,7.600902459542082,0,0,0,0,,,1,0
1379,Nowy Sacz,1400,6.907755278982137,0,0,0,0,,,1,0
1379,Nowy Sacz,1500,7.600902459542082,0,0,0,0,,,1,0
1381,Nuernberg,1200,8.85366542803745,0,0,0,0,,,1,0
1381,Nuernberg,1300,9.546812608597396,0,0,0,0,,,1,0
1381,Nuernberg,1400,8.699514748210191,0,0,0,0,,,1,0
1381,Nuernberg,1500,10.545341438708522,0,0,0,0,,,1,0
1384,Nysa,1200,7.600902459542082,0,0,0,0,,,1,0
1384,Nysa,1300,8.006367567650246,0,0,0,0,,,1,0
1384,Nysa,1400,8.294049640102028,0,0,0,0,,,1,0
1384,Nysa,1500,8.517193191416238,0,0,0,0,,,1,0
1390,Odense,1200,7.600902459542082,0,1,0,1,,1086.0,1,0
1390,Odense,1300,8.006367567650246,0,1,0,1,,1086.0,1,0
1390,Odense,1400,7.600902459542082,0,1,0,1,,1086.0,1,0
1390,Odense,1500,8.006367567650246,0,1,0,1,,1086.0,1,0
1394,Offenbach,1200,6.907755278982137,0,0,0,0,,,1,0
1394,Offenbach,1300,6.907755278982137,0,0,0,0,,,1,0
1394,Offenbach,1400,6.907755278982137,0,0,0,0,,,1,0
1394,Offenbach,1500,6.907755278982137,0,0,0,0,,,1,0
1396,Oldenburg,1200,7.600902459542082,0,0,1,1,1243.0,1243.0,1,0
1396,Oldenburg,1300,8.006367567650246,1,1,1,1,1243.0,1243.0,1,0
1396,Oldenburg,1400,7.600902459542082,1,1,1,1,1243.0,1243.0,1,0
1396,Oldenburg,1500,7.600902459542082,1,1,1,1,1243.0,1243.0,1,0
1397,Oldenburg,1200,6.907755278982137,0,0,0,1,,1392.0,0,1
1397,Oldenburg,1300,6.907755278982137,0,0,0,1,,1392.0,0,1
1397,Oldenburg,1400,6.907755278982137,0,1,0,1,,1392.0,0,1
1397,Oldenburg,1500,6.907755278982137,0,1,0,1,,1392.0,0,1
1400,Olkusz,1300,6.907755278982137,0,0,0,0,,,0,0
1400,Olkusz,1400,6.907755278982137,0,0,0,0,,,0,0
1400,Olkusz,1500,7.600902459542082,0,0,0,0,,,0,0
1404,Olsztyn,1400,6.907755278982137,0,0,0,0,,,1,0
1404,Olsztyn,1500,6.907755278982137,0,0,0,0,,,1,0
1409,Opole,1200,6.907755278982137,0,0,0,0,,,1,0
1409,Opole,1300,7.600902459542082,0,0,0,0,,,1,0
1409,Opole,1400,6.907755278982137,0,0,0,0,,,1,0
1409,Opole,1500,8.294049640102028,0,0,0,0,,,1,0
1410,Oppenheim,1200,7.600902459542082,0,0,0,0,,,1,0
1410,Oppenheim,1300,8.006367567650246,0,0,0,0,,,1,0
1410,Oppenheim,1400,7.600902459542082,0,0,0,0,,,1,0
1410,Oppenheim,1500,8.294049640102028,0,0,0,0,,,1,0
1431,Osnabrueck,1200,9.210340371976184,0,1,0,1,,1002.0,1,0
1431,Osnabrueck,1300,9.104979856318357,0,1,0,1,,1002.0,1,0
1431,Osnabrueck,1400,8.517193191416238,0,1,0,1,,1002.0,1,0
1431,Osnabrueck,1500,8.699514748210191,0,1,0,1,,1002.0,1,0
1433,Ostende,1300,6.907755278982137,0,0,0,0,,,0,1
1433,Ostende,1400,7.600902459542082,0,0,0,0,,,0,1
1433,Ostende,1500,8.006367567650246,0,0,0,0,,,0,1
1439,Oudenaarde,1200,7.600902459542082,0,0,0,0,,,1,0
1439,Oudenaarde,1300,8.294049640102028,0,0,0,0,,,1,0
1439,Oudenaarde,1400,8.006367567650246,0,0,0,0,,,1,0
1439,Oudenaarde,1500,8.85366542803745,0,0,0,0,,,1,0
1444,Paderborn,1200,8.85366542803745,0,1,0,1,,1028.0,0,0
1444,Paderborn,1300,8.85366542803745,0,1,0,1,,1028.0,0,0
1444,Paderborn,1400,8.294049640102028,0,1,0,1,,1028.0,0,0
1444,Paderborn,1500,8.294049640102028,0,1,0,1,,1028.0,0,0
1492,Peruwelz,1200,6.907755278982137,0,0,0,0,,,0,0
1492,Peruwelz,1300,6.907755278982137,0,0,0,0,,,0,0
1492,Peruwelz,1400,6.907755278982137,0,0,0,0,,,0,0
1492,Peruwelz,1500,7.600902459542082,0,0,0,0,,,0,0
1513,Pirna,1300,6.907755278982137,1,0,1,0,1291.0,,1,0
1513,Pirna,1400,6.907755278982137,1,0,1,0,1291.0,,1,0
1513,Pirna,1500,6.907755278982137,1,0,1,0,1291.0,,1,0
1521,Plauen,1200,6.907755278982137,0,0,0,1,,1506.0,1,0
1521,Plauen,1300,6.907755278982137,0,0,0,1,,1506.0,1,0
1521,Plauen,1400,6.907755278982137,0,0,0,1,,1506.0,1,0
1521,Plauen,1500,6.907755278982137,0,0,0,1,,1506.0,1,0
1523,Plock,1200,8.006367567650246,0,0,0,0,,,1,0
1523,Plock,1300,8.294049640102028,0,0,0,0,,,1,0
1523,Plock,1400,8.006367567650246,0,0,0,0,,,1,0
1523,Plock,1500,8.294049640102028,0,0,0,0,,,1,0
1546,Poperinge,1200,7.600902459542082,0,1,0,1,,1187.0,0,0
1546,Poperinge,1300,7.600902459542082,0,1,0,1,,1187.0,0,0
1546,Poperinge,1400,6.907755278982137,0,1,0,1,,1187.0,0,0
1546,Poperinge,1500,8.294049640102028,0,1,0,1,,1187.0,0,0
1554,Potsdam,1200,6.907755278982137,0,0,0,0,,,1,0
1554,Potsdam,1300,6.907755278982137,0,0,0,0,,,1,0
1554,Potsdam,1400,6.907755278982137,0,0,0,0,,,1,0
1554,Potsdam,1500,6.907755278982137,0,0,0,0,,,1,0
1556,Poznan,1200,8.294049640102028,0,0,1,0,1394.0,,1,0
1556,Poznan,1300,8.699514748210191,0,0,1,0,1394.0,,1,0
1556,Poznan,1400,8.294049640102028,1,0,1,0,1394.0,,1,0
1556,Poznan,1500,9.104979856318357,1,0,1,0,1394.0,,1,0
1561,Prenzlau,1200,8.006367567650246,0,0,0,0,,,1,0
1561,Prenzlau,1300,8.294049640102028,0,0,0,0,,,1,0
1561,Prenzlau,1400,6.907755278982137,0,0,0,0,,,1,0
1561,Prenzlau,1500,6.907755278982137,0,0,0,0,,,1,0
1574,Przemysl,1200,7.600902459542082,0,0,0,0,,,1,0
1574,Przemysl,1300,7.600902459542082,0,0,0,0,,,1,0
1574,Przemysl,1400,6.907755278982137,0,0,0,0,,,1,0
1574,Przemysl,1500,7.600902459542082,0,0,0,0,,,1,0
1583,Quedlinburg,1200,7.600902459542082,0,0,0,0,,,0,0
1583,Quedlinburg,1300,8.006367567650246,0,0,0,0,,,0,0
1583,Quedlinburg,1400,7.600902459542082,0,0,0,0,,,0,0
1583,Quedlinburg,1500,8.517193191416238,0,0,0,0,,,0,0
1588,Radevormwald,1300,6.907755278982137,0,0,0,0,,,0,0
1588,Radevormwald,1400,6.907755278982137,0,0,0,0,,,0,0
1588,Radevormwald,1500,6.907755278982137,0,0,0,0,,,0,0
1589,Radom,1200,6.907755278982137,0,0,1,0,1565.0,,0,0
1589,Radom,1300,6.907755278982137,0,0,1,0,1565.0,,0,0
1589,Radom,1400,6.907755278982137,0,0,1,0,1565.0,,0,0
1589,Radom,1500,6.907755278982137,0,0,1,0,1565.0,,0,0
1595,Randers,1200,6.907755278982137,0,0,0,1,,1350.0,1,0
1595,Randers,1300,7.600902459542082,0,0,0,1,,1350.0,1,0
1595,Randers,1400,6.907755278982137,0,1,0,1,,1350.0,1,0
1595,Randers,1500,6.907755278982137,0,1,0,1,,1350.0,1,0
1602,Recklinghausen,1200,6.907755278982137,0,0,0,0,,,0,0
1602,Recklinghausen,1300,6.907755278982137,0,0,0,0,,,0,0
1602,Recklinghausen,1400,6.907755278982137,0,0,0,0,,,0,0
1602,Recklinghausen,1500,6.907755278982137,0,0,0,0,,,0,0
1607,Reichenbach,1200,6.907755278982137,0,0,0,0,,,0,0
1607,Reichenbach,1300,6.907755278982137,0,0,0,0,,,0,0
1607,Reichenbach,1400,6.907755278982137,0,0,0,0,,,0,0
1607,Reichenbach,1500,6.907755278982137,0,0,0,0,,,0,0
1609,Remscheid,1200,6.907755278982137,0,0,0,1,,1571.0,0,0
1609,Remscheid,1300,6.907755278982137,0,0,0,1,,1571.0,0,0
1609,Remscheid,1400,6.907755278982137,0,0,0,1,,1571.0,0,0
1609,Remscheid,1500,6.907755278982137,0,0,0,1,,1571.0,0,0
1610,Rendsburg,1200,6.907755278982137,0,0,0,0,,,1,0
1610,Rendsburg,1300,6.907755278982137,0,0,0,0,,,1,0
1610,Rendsburg,1400,6.907755278982137,0,0,0,0,,,1,0
1610,Rendsburg,1500,6.907755278982137,0,0,0,0,,,1,0
1619,Rheine,1200,7.600902459542082,0,0,0,1,,1450.0,1,0
1619,Rheine,1300,7.600902459542082,0,0,0,1,,1450.0,1,0
1619,Rheine,1400,6.907755278982137,0,0,0,1,,1450.0,1,0
1619,Rheine,1500,6.907755278982137,0,1,0,1,,1450.0,1,0
1620,Rheydt,1200,6.907755278982137,0,0,0,0,,,0,0
1620,Rheydt,1300,6.907755278982137,0,0,0,0,,,0,0
1620,Rheydt,1400,6.907755278982137,0,0,0,0,,,0,0
1620,Rheydt,1500,6.907755278982137,0,0,0,0,,,0,0
1621,Ribe,1200,6.907755278982137,0,1,1,1,1475.0,1200.0,1,0
1621,Ribe,1300,7.600902459542082,0,1,1,1,1475.0,1200.0,1,0
1621,Ribe,1400,7.600902459542082,0,1,1,1,1475.0,1200.0,1,0
1621,Ribe,1500,8.006367567650246,1,1,1,1,1475.0,1200.0,1,0
1637,Roermond,1200,6.907755278982137,0,0,1,1,1372.0,1294.0,1,0
1637,Roermond,1300,7.600902459542082,0,1,1,1,1372.0,1294.0,1,0
1637,Roermond,1400,8.699514748210191,1,1,1,1,1372.0,1294.0,1,0
1637,Roermond,1500,8.85366542803745,1,1,1,1,1372.0,1294.0,1,0
1638,Roeselare,1200,7.600902459542082,0,0,0,0,,,0,0
1638,Roeselare,1300,8.006367567650246,0,0,0,0,,,0,0
1638,Roeselare,1400,7.600902459542082,0,0,0,0,,,0,0
1638,Roeselare,1500,8.006367567650246,0,0,0,0,,,0,0
1644,Ronse,1200,6.907755278982137,0,0,0,0,,,0,0
1644,Ronse,1300,7.600902459542082,0,0,0,0,,,0,0
1644,Ronse,1400,6.907755278982137,0,0,0,0,,,0,0
1644,Ronse,1500,7.600902459542082,0,0,0,0,,,0,0
1645,Roosendaal,1300,6.907755278982137,0,0,0,0,,,0,0
1645,Roosendaal,1400,6.907755278982137,0,0,0,0,,,0,0
1645,Roosendaal,1500,7.600902459542082,0,0,0,0,,,0,0
1646,Roskilde,1200,8.85366542803745,0,1,0,1,,1200.0,0,1
1646,Roskilde,1300,8.85366542803745,0,1,0,1,,1200.0,0,1
1646,Roskilde,1400,8.517193191416238,0,1,0,1,,1200.0,0,1
1646,Roskilde,1500,8.699514748210191,0,1,0,1,,1200.0,0,1
1648,Rostock,1200,8.006367567650246,0,0,1,1,1446.0,1390.0,1,1
1648,Rostock,1300,9.210340371976184,0,0,1,1,1446.0,1390.0,1,1
1648,Rostock,1400,9.472704636443673,0,1,1,1,1446.0,1390.0,1,1
1648,Rostock,1500,9.210340371976184,1,1,1,1,1446.0,1390.0,1,1
1652,Rothenburg ob der Tauber,1200,8.006367567650246,0,0,0,0,,,1,0
