city_id,year,pop_pers,pop_pers_lag,log_pop,log_pop_lag,buringh_city,country,transport,p_lat,p_lon,elev_m,legal_capacity_cont,legal_capacity_score,merchant_capital_cont,merchant_capital_score,trade_access_cont,trade_access_score,agricultural_surplus_cont,agricultural_surplus_score,noble_extraction_cont,noble_extraction_score,conflict_risk_cont,conflict_risk_score,yr_1400,yr_1500,pred_lag_only,residual_lag_only,z_legal_capacity_cont,z_merchant_capital_cont,z_trade_access_cont,z_agricultural_surplus_cont,z_noble_extraction_cont,z_conflict_risk_cont
14022,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Duisburg,Germany,river north sea,51.42,6.77,33,3.1581,3,3.5,3,4.8462,3,3.7595,2,1.0,2,0.0,0,1,0,6.7680433319298485,0.1397119470522883,0.21633826745225512,1.5607671831579797,1.595666525360937,0.1543603835483357,-0.055509171507291795,-0.37234730701128815
14026,1400,2000.0,3000.0,7.600902459542082,8.006367567650246,Emmerich,Germany,river north sea,51.83,6.27,17,2.0221,2,1.0,2,4.8803,2,5.4638,1,1.0,2,0.0,0,1,0,7.754977062125342,-0.15407460258326022,-0.29767389062408933,-0.050788418976354825,1.617173985503775,2.290940007765011,-0.055509171507291795,-0.37234730701128815
14028,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Eschweiler,Germany,river north sea,50.82,6.27,135,0.6738,1,0.0,0,1.7394,2,3.6775,0,0.0,1,0.0,0,1,0,7.390729187113451,-0.48297390813131447,-0.9077465954958632,-0.6954106598300887,-0.3638460016703912,0.05156185677149651,-0.16981822983744027,-0.37234730701128815
14029,1400,3000.0,1000.0,8.006367567650246,6.907755278982137,Essen,Germany,land north sea,51.47,7.02,116,0.6556,1,4.3,3,4.6825,3,3.6935,2,2.0,2,0.0,0,1,0,6.7680433319298485,1.2383242357203974,-0.9159816494368752,2.076464975840967,1.4924181023291914,0.07162010589868414,0.058799886822856674,-0.37234730701128815
14031,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Werden,Germany,river north sea,51.38,7.0,58,0.6744,1,0.0,0,2.4715,2,3.2909,2,0.0,1,0.0,0,1,0,7.390729187113451,-0.48297390813131447,-0.9074751102011046,-0.6954106598300887,0.09790213822906643,-0.4330955877641878,-0.16981822983744027,-0.37234730701128815
14048,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Hueckeswagen,Germany,river north sea,51.13,7.33,308,0.7121,1,0.0,0,1.7955,2,2.8098,0,0.0,1,0.0,0,1,0,7.390729187113451,-0.48297390813131447,-0.8904167841804371,-0.6954106598300887,-0.3284627607902388,-1.0362220662073272,-0.16981822983744027,-0.37234730701128815
14059,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Kleve,Germany,river north sea,51.8,6.18,12,2.0239,2,0.0,0,2.7537,2,3.7648,1,1.0,2,0.0,0,1,0,7.390729187113451,-0.48297390813131447,-0.2968594347398135,-0.6954106598300887,0.2758905620504392,0.16100467857171688,-0.055509171507291795,-0.37234730701128815
14060,1400,40000.0,44000.0,10.596634733096073,10.691944912900398,Koeln,Germany,river north sea,50.92,6.95,46,9.2994,3,2.5,3,1.9038,2,4.5917,3,-3.0,0,0.0,0,1,0,10.167554178197417,0.4290805548986558,2.9951260019542394,0.9161449423042459,-0.2601560765242762,1.1976400662762108,-0.5127454048278857,-0.37234730701128815
14064,1400,3000.0,3000.0,8.006367567650246,8.006367567650246,Koenigswinter,Germany,river north sea,50.67,7.18,80,0.7169,1,0.0,0,1.3703,2,3.146,2,0.0,1,0.0,0,1,0,7.754977062125342,0.2513905055249035,-0.8882449018223681,-0.6954106598300887,-0.5966437594041569,-0.614748106422286,-0.16981822983744027,-0.37234730701128815
14070,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Leverkusen,Germany,river north sea,51.03,6.98,60,0.7741,1,0.0,0,2.4533,2,2.8096,2,0.0,1,0.0,0,1,0,6.7680433319298485,0.1397119470522883,-0.8623633037220452,-0.6954106598300887,0.08642308325546989,-1.0364727943214171,-0.16981822983744027,-0.37234730701128815
14073,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Mettmann,Germany,land north sea,51.25,6.97,140,0.7126,1,0.0,0,2.2267,2,3.344,0,0.0,1,0.0,0,1,0,7.390729187113451,-0.48297390813131447,-0.8901905464348049,-0.6954106598300887,-0.05649745833887119,-0.3665272734733324,-0.16981822983744027,-0.37234730701128815
14077,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Muelheim an der Ruhr,Germany,river north sea,51.42,6.83,63,0.6621,1,0.3,1,2.705,2,3.3358,2,1.0,2,0.0,0,1,0,6.7680433319298485,0.1397119470522883,-0.9130405587436565,-0.5020239875739685,0.2451746292364746,-0.3768071261510163,-0.055509171507291795,-0.37234730701128815
14079,1400,2000.0,3000.0,7.600902459542082,8.006367567650246,Neuss,Germany,river north sea,51.2,6.68,40,2.2135,2,4.3,3,4.8222,2,4.8765,2,0.0,1,0.0,0,1,0,7.754977062125342,-0.15407460258326022,-0.21107008159608562,2.076464975840967,1.580529310011139,1.55467690074016,-0.16981822983744027,-0.37234730701128815
14088,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Radevormwald,Germany,land north sea,51.2,7.35,421,2.1989,2,0.3,1,1.7955,2,2.2967,0,0.0,1,0.0,0,1,0,6.7680433319298485,0.1397119470522883,-0.21767622376854553,-0.5020239875739685,-0.3284627607902388,-1.6794650429048432,-0.16981822983744027,-0.37234730701128815
14091,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Remscheid,Germany,land north sea,51.18,7.18,365,0.7212,1,0.0,0,1.9878,2,2.0914,0,0.0,1,0.0,0,1,0,6.7680433319298485,0.1397119470522883,-0.8862992572099312,-0.6954106598300887,-0.20717582279998378,-1.9368374520180762,-0.16981822983744027,-0.37234730701128815
14097,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Rheydt,Germany,land north sea,51.3,6.45,70,0.6893,1,0.0,0,2.3758,2,3.2645,0,0.0,1,0.0,0,1,0,6.7680433319298485,0.1397119470522883,-0.9007332253812652,-0.6954106598300887,0.03754249202174767,-0.46619169882404854,-0.16981822983744027,-0.37234730701128815
14100,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Solingen,Germany,land north sea,51.17,7.08,221,0.7315,1,1.3,2,2.1304,2,3.0374,0,1.0,2,0.0,0,1,0,7.390729187113451,-0.48297390813131447,-0.881638759649908,0.14259825327976536,-0.11723553492993513,-0.7508934723730758,-0.055509171507291795,-0.37234730701128815
14104,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Velbert,Germany,land north sea,51.37,7.03,230,0.6872,1,0.0,0,2.2553,2,3.3498,2,0.0,1,0.0,0,1,0,7.390729187113451,-0.48297390813131447,-0.9016834239129204,-0.6954106598300887,-0.03845894338036214,-0.3592561581647264,-0.16981822983744027,-0.37234730701128815
14105,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Viersen,Germany,land north sea,51.25,6.38,41,0.6678,1,0.0,0,2.503,2,2.4945,0,1.0,2,0.0,0,1,0,6.7680433319298485,0.1397119470522883,-0.9104614484434497,-0.6954106598300887,0.11776973337567627,-1.4314949380699793,-0.055509171507291795,-0.37234730701128815
14107,1400,6000.0,3000.0,8.699514748210191,8.006367567650246,Wesel,Germany,river north sea,51.67,6.63,23,3.0912,3,1.3,2,4.8433,2,3.6192,2,1.0,2,2.0,3,1,0,7.754977062125342,0.9445376860848489,0.18606765708666761,0.14259825327976536,1.5938374451728368,-0.02152538848569542,-0.055509171507291795,1.6135049970489155
14110,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Wuelfrath,Germany,land north sea,51.28,7.03,262,0.7037,1,0.0,0,2.1351,2,2.7293,0,0.0,1,0.0,0,1,0,6.7680433319298485,0.1397119470522883,-0.8942175783070581,-0.6954106598300887,-0.11427116359059963,-1.137140132128493,-0.16981822983744027,-0.37234730701128815
14113,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Barmen,Germany,river north sea,51.28,7.22,191,0.698,1,0.0,0,1.9461,2,2.7612,0,0.0,1,0.0,0,1,0,6.7680433319298485,0.1397119470522883,-0.896796688607265,-0.6954106598300887,-0.23347673447025755,-1.0971489979311613,-0.16981822983744027,-0.37234730701128815
14115,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Cronenberg,Germany,river north sea,51.2,7.13,100,0.7199,1,0.0,0,2.03,2,2.7402,0,1.0,2,0.0,0,1,0,7.390729187113451,-0.48297390813131447,-0.8868874753485749,-0.6954106598300887,-0.1805595524765894,-1.1234754499105957,-0.055509171507291795,-0.37234730701128815
14116,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Elberfeld,Germany,river north sea,51.27,7.13,210,0.7056,1,1.0,2,1.9785,2,2.3034,0,1.0,2,0.0,0,1,0,6.7680433319298485,0.1397119470522883,-0.8933578748736557,-0.050788418976354825,-0.2130414937480305,-1.6710656510828332,-0.055509171507291795,-0.37234730701128815
15015,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Darmstadt,Germany,land north sea,49.88,8.67,144,2.1712,2,0.3,1,1.0476,2,3.343,0,0.0,1,0.0,0,1,0,7.390729187113451,-0.48297390813131447,-0.2302097948765692,-0.5020239875739685,-0.8001762341283135,-0.36778091404378155,-0.16981822983744027,-0.37234730701128815
15027,1400,9000.0,13000.0,9.104979856318357,9.472704636443673,Frankfurt am Main,Germany,river north sea,50.1,8.67,119,9.1054,3,5.5,3,3.6083,2,3.7252,2,-2.0,0,1.0,1,1,0,9.072254802375905,0.03272505394245151,2.907345756648948,2.8500116648654474,0.8149015719644901,0.11136051198192606,-0.3984363464977372,0.6205788450188136
15036,1400,2000.0,3000.0,7.600902459542082,8.006367567650246,Fulda,Germany,river north sea,50.55,9.68,261,2.0336,2,0.3,1,3.4491,2,4.3232,0,0.0,1,0.0,0,1,0,7.754977062125342,-0.15407460258326022,-0.2924704224745489,-0.5020239875739685,0.7144913768108313,0.8610375731105838,-0.16981822983744027,-0.37234730701128815
15043,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Giessen,Germany,land north sea,50.58,8.7,159,1.9831,2,0.3,1,1.9807,2,2.7989,0,2.0,2,0.0,0,1,0,6.7680433319298485,0.1397119470522883,-0.3153204347834004,-0.5020239875739685,-0.21165391567429903,-1.0498867484252241,0.058799886822856674,-0.37234730701128815
15055,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Hanau,Germany,river north sea,50.13,8.92,103,2.0952,2,0.3,1,3.9983,2,2.8479,2,0.0,1,0.0,0,1,0,7.390729187113451,-0.48297390813131447,-0.2645979322126625,-0.5020239875739685,1.060881321398705,-0.9884583604732103,-0.16981822983744027,-0.37234730701128815
15061,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Bad Hersfeld,Germany,river north sea,50.87,9.7,212,3.0654,3,0.3,1,1.9834,2,4.7247,2,0.0,1,3.0,3,1,0,7.390729187113451,-0.48297390813131447,0.17439378941204628,-0.5020239875739685,-0.2099509789474467,1.3643742621459625,-0.16981822983744027,2.6064311490790173
15075,1400,2000.0,4000.0,7.600902459542082,8.294049640102028,Kassel,Germany,river north sea,51.32,9.48,152,2.7161,2,3.0,3,4.6772,3,4.101,2,0.0,1,3.0,3,1,0,8.013415042297055,-0.4125125827549727,0.016344100313395706,1.2384560627311128,1.4890753006061108,0.5824786383567582,-0.16981822983744027,2.6064311490790173
15092,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Marburg,Germany,river north sea,50.82,8.77,186,2.9801,3,0.0,0,1.9969,2,3.0131,0,0.0,1,0.0,0,1,0,7.390729187113451,-0.48297390813131447,0.13579763000719416,-0.6954106598300887,-0.20143629531318552,-0.7813569382349925,-0.16981822983744027,-0.37234730701128815
15106,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Offenbach,Germany,river north sea,50.13,8.78,98,0.6066,1,0.0,0,1.6025,2,3.9777,2,0.0,1,0.0,0,1,0,6.7680433319298485,0.1397119470522883,-0.9381529485088299,-0.6954106598300887,-0.45019120089486303,0.4279047560203644,-0.16981822983744027,-0.37234730701128815
15150,1400,4000.0,6000.0,8.294049640102028,8.699514748210191,Wetzlar,Germany,river north sea,50.55,8.55,148,7.0088,3,0.3,1,1.998,2,3.0447,1,49.0,1,0.0,0,1,0,8.377662917308948,-0.08361327720692024,1.9586856416640326,-0.5020239875739685,-0.2007425062763197,-0.7417418962087957,5.431325628339835,-0.37234730701128815
15151,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Wiesbaden,Germany,river north sea,50.08,8.23,117,0.5952,1,0.3,1,3.2426,2,4.6522,2,0.0,1,0.0,0,1,0,6.7680433319298485,0.1397119470522883,-0.943311169109244,-0.5020239875739685,0.5842482530719458,1.2734853207883903,-0.16981822983744027,-0.37234730701128815
16017,1400,10000.0,5000.0,9.210340371976184,8.517193191416238,Esslingen,Germany,river north sea,48.75,9.32,241,9.0842,3,0.3,1,0.4656,1,3.8685,3,-3.0,0,0.5,1,1,0,8.213875113369621,0.9964652586065625,2.8977532762341425,-0.5020239875739685,-1.1672537063609107,0.2910072057273051,-0.5127454048278857,0.12411576900376273
16026,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Goeppingen,Germany,river north sea,48.7,9.67,323,0.5387,1,0.0,0,0.0,0,2.9309,0,0.0,1,0.0,0,1,0,6.7680433319298485,0.1397119470522883,-0.968876034365682,-0.6954106598300887,-1.4609156841469886,-0.8844061931259221,-0.16981822983744027,-0.37234730701128815
16033,1400,6000.0,5000.0,8.699514748210191,8.517193191416238,Heilbronn,Germany,river north sea,49.13,9.22,157,7.1811,3,0.3,1,0.6867,1,3.3956,2,-2.0,0,3.0,3,1,0,8.213875113369621,0.48563963484057027,2.0366471688088867,-0.5020239875739685,-1.0278021099508983,-0.30183942003815045,-0.3984363464977372,2.6064311490790173
16074,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Schorndorf,Germany,river north sea,48.8,9.55,256,2.0756,2,0.0,0,0.1103,0,4.6528,0,0.0,1,0.0,0,1,0,6.7680433319298485,0.1397119470522883,-0.2734664518414445,-0.6954106598300887,-1.3913475652685428,1.2742375051306603,-0.16981822983744027,-0.37234730701128815
16075,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Schwaebisch Gmuend,Germany,river north sea,48.82,9.8,321,4.5398,3,0.3,1,0.0,1,4.3544,0,-2.0,0,0.0,0,1,0,7.390729187113451,-0.48297390813131447,0.8415236537322593,-0.5020239875739685,-1.4609156841469886,0.900151158908601,-0.3984363464977372,-0.37234730701128815
16076,1400,6000.0,2000.0,8.699514748210191,7.600902459542082,Schwaebisch Hall,Germany,river north sea,49.12,9.73,304,6.0955,3,0.3,1,0.0,1,3.1221,2,-2.0,0,0.0,0,1,0,7.390729187113451,1.30878556109674,1.5454397754922675,-0.5020239875739685,-1.4609156841469886,-0.6447101160560231,-0.3984363464977372,-0.37234730701128815
16081,1400,4000.0,5000.0,8.294049640102028,8.517193191416238,Stuttgart,Germany,river north sea,48.77,9.18,253,3.1039,3,0.0,0,0.6907,0,4.2051,1,0.0,1,0.0,0,1,0,8.213875113369621,0.08017452673240655,0.1918140958257252,-0.6954106598300887,-1.0252792407259321,0.7129826217405261,-0.16981822983744027,-0.37234730701128815
16085,1400,9000.0,7000.0,9.104979856318357,8.85366542803745,Ulm,Germany,river black sea,48.4,10.0,585,8.934,3,0.3,1,0.6915,1,4.58,2,-3.0,0,1.0,2,1,0,8.516143532375185,0.5888363239431715,2.8297914574462313,-0.5020239875739685,-1.0247746668809388,1.1829724716019543,-0.5127454048278857,0.6205788450188136
17006,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Biberach,Germany,river black sea,48.1,9.97,238,8.585,3,0.0,0,0.0,0,4.762,0,-3.0,0,0.0,0,1,0,7.390729187113451,-0.48297390813131447,2.671877510994961,-0.6954106598300887,-1.4609156841469886,1.411135055423719,-0.5127454048278857,-0.37234730701128815
17041,1400,3000.0,1000.0,8.006367567650246,6.907755278982137,Ravensburg,Germany,land north sea,47.78,9.62,450,7.518,3,0.3,1,0.0,1,3.3424,2,-2.0,0,0.0,0,1,0,6.7680433319298485,1.2383242357203974,2.1890861618158586,-0.5020239875739685,-1.4609156841469886,-0.36853309838605103,-0.3984363464977372,-0.37234730701128815
17042,1400,3000.0,5000.0,8.006367567650246,8.517193191416238,Reutlingen,Germany,land north sea,48.48,9.18,382,6.0286,3,0.0,0,0.4238,0,3.5082,1,-2.0,0,1.0,1,1,0,8.213875113369621,-0.20750754571937513,1.5151691651266799,-0.6954106598300887,-1.1936176897618087,-0.16067949180556362,-0.3984363464977372,0.6205788450188136
17045,1400,4000.0,3000.0,8.294049640102028,8.006367567650246,Rottenburg am Neckar,Germany,river north sea,48.47,8.93,349,2.0378,2,0.0,0,0.4647,0,4.6476,2,1.0,2,0.0,0,1,0,7.754977062125342,0.5390725779766852,-0.2905700254112385,-0.6954106598300887,-1.1678213519365281,1.2677185741643238,-0.055509171507291795,-0.37234730701128815
17061,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Tuebingen,Germany,river north sea,48.52,9.07,341,2.0449,2,0.0,0,0.6991,0,4.7158,0,0.0,1,0.0,0,1,0,7.390729187113451,-0.48297390813131447,-0.2873574494232612,-0.6954106598300887,-1.0199812153535028,1.3532168610689634,-0.16981822983744027,-0.37234730701128815
18005,1400,2000.0,3000.0,7.600902459542082,8.006367567650246,Andernach,Germany,river north sea,50.43,7.4,60,3.1415,3,0.3,1,1.4605,2,4.9392,2,0.0,1,4.0,3,1,0,7.754977062125342,-0.15407460258326022,0.20882717429726633,-0.5020239875739685,-0.5397530583811669,1.633280164507328,-0.16981822983744027,3.599357301109119
18010,1400,2000.0,3000.0,7.600902459542082,8.006367567650246,Bad Kreuznach,Germany,river north sea,49.87,7.85,104,3.1054,3,0.3,1,0.3657,1,4.8657,2,0.0,1,0.0,0,1,0,7.754977062125342,-0.15407460258326022,0.1924928090626218,-0.5020239875739685,-1.2302623652544444,1.5411375825793083,-0.16981822983744027,-0.37234730701128815
18017,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Bingen,Germany,river north sea,49.97,7.9,89,0.5869,1,0.0,0,0.683,0,4.618,2,0.0,1,0.0,0,1,0,7.390729187113451,-0.48297390813131447,-0.9470667156867385,-0.6954106598300887,-1.030135763983992,1.2306108132790263,-0.16981822983744027,-0.37234730701128815
18039,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Kaiserslautern,Germany,river north sea,49.43,7.77,251,6.1298,3,0.3,1,0.0,1,4.1317,0,-2.0,0,0.0,0,1,0,6.7680433319298485,0.1397119470522883,1.5609596848426361,-0.5020239875739685,-1.4609156841469886,0.620965403869551,-0.3984363464977372,-0.37234730701128815
18045,1400,2000.0,4000.0,7.600902459542082,8.294049640102028,Koblenz,Germany,river north sea,50.35,7.58,73,3.1046,3,1.0,2,2.686,2,4.3195,2,0.0,1,3.0,3,1,0,8.013415042297055,-0.4125125827549727,0.19213082866961034,-0.050788418976354825,0.23319100041788457,0.8563991029999213,-0.16981822983744027,2.6064311490790173
18051,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Landau,Germany,river north sea,49.2,8.12,142,8.1763,3,0.3,1,0.0,1,2.5313,0,-3.0,0,0.0,0,1,0,6.7680433319298485,0.1397119470522883,2.486950777715205,-0.5020239875739685,-1.4609156841469886,-1.3853609650774465,-0.5127454048278857,-0.37234730701128815
18058,1400,9000.0,13000.0,9.104979856318357,9.472704636443673,Mainz,Germany,river north sea,50.02,8.27,106,5.1178,3,0.3,1,3.4513,2,4.843,2,-1.0,1,1.0,2,1,0,9.072254802375905,0.03272505394245151,1.1030544876830755,-0.5020239875739685,0.7158789548845627,1.5126799416301098,-0.2841272881675887,0.6205788450188136
18067,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Neuwied,Germany,river north sea,50.42,7.45,60,0.6335,1,0.0,0,1.4461,2,3.2743,2,0.0,1,0.0,0,1,0,7.390729187113451,-0.48297390813131447,-0.9259813577938182,-0.6954106598300887,-0.5488353875910456,-0.45390602123364543,-0.16981822983744027,-0.37234730701128815
18073,1400,2000.0,3000.0,7.600902459542082,8.006367567650246,Oppenheim,Germany,river north sea,49.85,8.35,87,2.1626,2,0.3,1,1.3235,2,4.7406,2,1.0,2,0.5,1,1,0,7.754977062125342,-0.15407460258326022,-0.23410108410144292,-0.5020239875739685,-0.6261613293362628,1.384307147216105,-0.055509171507291795,0.12411576900376273
18076,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Pirmasens,Germany,land north sea,49.2,7.6,387,0.5916,1,0.0,0,0.0,0,4.5014,0,0.0,1,0.0,0,1,0,7.390729187113451,-0.48297390813131447,-0.9449400808777958,-0.6954106598300887,-1.4609156841469886,1.0844363227646425,-0.16981822983744027,-0.37234730701128815
18077,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Moenchengladbach,Germany,land north sea,50.18,6.45,70,0.5758,1,0.3,1,0.0,1,4.6353,0,0.0,1,0.0,0,1,0,6.7680433319298485,0.1397119470522883,-0.9520891936397732,-0.5020239875739685,-1.4609156841469886,1.2522987951477982,-0.16981822983744027,-0.37234730701128815
18087,1400,5000.0,9000.0,8.517193191416238,9.104979856318357,Speyer,Germany,river north sea,49.32,8.43,102,7.2439,3,1.0,2,0.4889,2,4.5975,2,-2.0,0,0.5,1,1,0,8.74191079232084,-0.22471760090460258,2.0650626296602903,-0.050788418976354825,-1.1525579931254821,1.2049111815848164,-0.3984363464977372,0.12411576900376273
18090,1400,10000.0,11000.0,9.210340371976184,9.305650551780507,Trier,Germany,river north sea,49.75,6.63,50,2.9669,3,0.0,0,0.0,0,4.9477,2,0.0,1,0.0,0,1,0,8.922182467830211,0.2881579041459723,0.1298249535225041,-0.6954106598300887,-1.4609156841469886,1.6439361093561475,-0.16981822983744027,-0.37234730701128815
18097,1400,10000.0,17000.0,9.210340371976184,9.740968623038354,Worms,Germany,river north sea,49.63,8.37,96,5.7125,3,1.0,2,0.6729,2,4.7894,2,-2.0,0,0.0,0,1,0,9.313248626765018,-0.1029082547888347,1.3721416623380072,-0.050788418976354825,-1.0365060087770321,1.445484807054029,-0.3984363464977372,-0.37234730701128815
18099,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Zweibruecken,Germany,land north sea,49.25,7.35,300,2.0519,2,0.0,0,0.0,0,2.5934,0,1.0,2,0.0,0,1,0,6.7680433319298485,0.1397119470522883,-0.28419012098441065,-0.6954106598300887,-1.4609156841469886,-1.3075098856525476,-0.055509171507291795,-0.37234730701128815
19011,1400,2000.0,3000.0,7.600902459542082,8.006367567650246,Saarbruecken,Germany,river north sea,49.23,6.98,230,1.9856,2,0.0,0,0.0,0,4.1416,0,1.0,2,0.0,0,1,0,7.754977062125342,-0.15407460258326022,-0.31418924605523946,-0.6954106598300887,-1.4609156841469886,0.6333764455169987,-0.055509171507291795,-0.37234730701128815
20005,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Bruchsal,Germany,land north sea,49.12,8.58,114,3.2181,3,0.3,1,0.0,1,3.1958,0,0.0,1,0.0,0,1,0,6.7680433319298485,0.1397119470522883,0.24348679692811842,-0.5020239875739685,-1.4609156841469886,-0.5523168060139124,-0.16981822983744027,-0.37234730701128815
20013,1400,5000.0,10000.0,8.517193191416238,9.210340371976184,Heidelberg,Germany,river north sea,49.42,8.72,311,3.2989,3,0.0,0,0.5836,0,2.895,2,0.0,1,0.0,0,1,0,8.836560968553226,-0.3193677771369874,0.2800468166222809,-0.6954106598300887,-1.0928290642244047,-0.9294118896050503,-0.16981822983744027,-0.37234730701128815
20024,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Mannheim,Germany,river north sea,49.48,8.48,95,0.7503,1,0.0,0,0.6768,0,4.0749,2,0.0,1,0.0,0,1,0,6.7680433319298485,0.1397119470522883,-0.8731322204141375,-0.6954106598300887,-1.03404621128269,0.549758619468033,-0.16981822983744027,-0.37234730701128815
20031,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Pforzheim,Germany,river north sea,48.9,8.7,261,2.1555,2,0.0,0,0.0,0,4.6049,0,0.0,1,0.0,0,1,0,7.390729187113451,-0.48297390813131447,-0.23731366008942,-0.6954106598300887,-1.4609156841469886,1.2141881218061403,-0.16981822983744027,-0.37234730701128815
21003,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Baden-Baden,Germany,river north sea,48.77,8.23,161,1.6002,2,0.0,0,0.0,0,3.1458,0,0.0,1,0.5,1,1,0,7.390729187113451,-0.48297390813131447,-0.48857330038853447,-0.6954106598300887,-1.4609156841469886,-0.6149988345363758,-0.16981822983744027,0.12411576900376273
21009,1400,2000.0,3000.0,7.600902459542082,8.006367567650246,Breisach am Rhein,Germany,river north sea,48.02,7.6,225,1.8643,2,0.0,0,0.0,0,4.6215,0,0.0,1,0.0,0,1,0,7.754977062125342,-0.15407460258326022,-0.3690745231456097,-0.6954106598300887,-1.4609156841469886,1.2349985552755987,-0.16981822983744027,-0.37234730701128815
21018,1400,9000.0,10000.0,9.104979856318357,9.210340371976184,Freiburg,Germany,river north sea,47.98,7.85,273,1.8759,2,0.3,1,0.0,1,3.2364,1,2.0,2,3.0,3,1,0,8.836560968553226,0.26841888776513123,-0.3638258074469428,-0.5020239875739685,-1.4609156841469886,-0.5014189988536725,0.058799886822856674,2.6064311490790173
21037,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Konstanz,Germany,river north sea,47.67,9.17,405,6.8065,3,1.0,2,0.0,2,6.0792,0,-2.0,0,0.0,0,1,0,7.390729187113451,-0.48297390813131447,1.8671498497812469,-0.050788418976354825,-1.4609156841469886,3.0624304148194863,-0.3984363464977372,-0.37234730701128815
21039,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Lahr,Germany,land north sea,48.4,7.87,170,1.9651,2,0.0,0,0.0,0,2.8766,0,0.0,1,0.0,0,1,0,6.7680433319298485,0.1397119470522883,-0.3234649936261594,-0.6954106598300887,-1.4609156841469886,-0.952478876101317,-0.16981822983744027,-0.37234730701128815
22006,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Ansbach,Germany,river north sea,49.28,10.6,406,0.4616,1,0.0,0,0.0,0,4.1684,0,1.0,2,0.5,1,1,0,6.7680433319298485,0.1397119470522883,-1.0037618947421663,-0.6954106598300887,-1.4609156841469886,0.6669740128050385,-0.055509171507291795,0.12411576900376273
22009,1400,1000.0,2000.0,6.907755278982137,7.600902459542082,Aschaffenburg,Germany,river north sea,49.98,9.15,138,3.125,3,0.3,1,3.9897,2,4.829,2,0.0,1,0.0,0,1,0,7.390729187113451,-0.48297390813131447,0.20136132869140383,-0.5020239875739685,1.0554571525650274,1.4951289736438198,-0.16981822983744027,-0.37234730701128815
22016,1400,5000.0,8000.0,8.517193191416238,8.987196820661973,Bamberg,Germany,river north sea,49.88,10.88,293,2.9972,3,1.0,2,1.4381,2,4.5287,1,1.5,2,0.0,0,1,0,8.63610089748066,-0.11890770606442125,0.14353496090781503,-0.050788418976354825,-0.5538811260409782,1.1186607103379067,0.0016453576577824412,-0.37234730701128815
22018,1400,1000.0,1000.0,6.907755278982137,6.907755278982137,Bayreuth,Germany,river north sea,49.95,11.58,343,2.9965,3,0.3,1,1.994,2,2.915,0,0.0,1,0.0,0,1,0,6.7680433319298485,0.1397119470522883,0.1432182280639301,-0.5020239875739685,-0.203265375501286,-0.9043390781960651,-0.16981822983744027,-0.37234730701128815
