city_id,comment,time_point,type_origin,type_category,legal_family,legal_family_own,unused,uncertainty,range,source
14012,"An erhöhter Stelle dabei röm. Drususkastell. Nördl. davon entstand um 50 n. Chr. ein Legionslager ""Castra Bonnensia"" oder ""Bonna"".",50,5,10,,,0,0,1,3
14013,Stadt- und Marktrechtsverleihung durch Erzbischof Siegfried von Westerburg 1285; Kölner Recht,1285,1,1,K01,,0,0,0,4a
14013,Die seit Anfang des 19. Jh. verarmende Stadt beantragte 1830 Versetzung in die 4. Gewerbesteuerklasse. Seitdem Ldgm. und Titularstadt..,1830,2,,,,0,0,0,4a
14013,Erneute Verleihung der Städteordnung 1910,1910,3,7,,,0,0,0,4a
14013,Die Ville ist um 800 Jagdgebiet der Kölner Erzbischöfe,800,5,10,,,0,0,1,3
14014,Ständige Vertretung unter den Städten auf den Provinziallandtag verliehen durch Kabinettsordre 1825.,1825,1,4,,,0,0,0,4
14014,Ausgangspunkt der Siedlung war das um 1130 erbaute Schloß der Grafen von Berg.,1130,5,10,,,0,0,1,3
14015,Verleihung der Städteordnung für die Rheinprov. 1856,1856,1,4,,,0,0,0,4
14015,Lieferungen von Höfen an St. Gereon in Köln (1180),1180,5,10,,,0,0,0,3
14016,1273 erhob Graf Dietrich VII. von Kleve die um die Burg entstandene städt. Siedlung zur Stadt unter Anlehnung an die Stadterhebungsurk. von Kalkar,1273,1,1,K02,D02,0,0,0,4
14016,Zuerst genannt 1163,1163,5,10,,,0,0,0,3
14017,Verleihung des Stadtrechts durch den Herzog von Jülich zwischen 1352 und 1364,1352,1,1,,,0,0,2,4a
14017,Die Villen Piperlo und Mackenstein in der D.er Gemarkung werden 1135 erwähnt,1135,5,10,,,0,0,0,3
14018,"Die aus eigener Kraft emporstrebende Markt- und Verkehrssiedlung entwickelte sich in den ersten Jahrzehnten des 13. Jh. zur Stadt; Ummauerung begann anscheinen 1212, Zollpriv. 1226; von dt. König 1232 und 1246 als ""unsere Stadt"" (oppidum nostrum) bezeichnet.",1200,0,4,,,0,0,3,4
14018,"Zunächst einer der kgl. Forsthöfe, dann unter Pippin ein vom König bevorzuger Hof, Königspfalz unter Karl d. Gr., zugleich Ausgangspunkt für die Sachsenzüge mehrmals zwischen 775 und 782",775,5,10,,,0,0,0,3
14019,"Infolgedessen erhob Graf Adolf von Berg sein Dorf D. am 14.8.1288 zur Stadt, verlieh ihr Markt- und Zollfreiheit und bestimmte für das Stadtgericht den Rechtszug nach Ratingen. Kölner Stadtrecht (über Siegburg)",1288,1,1,S05,,0,0,0,4
14019,Erste Erwähnung zwischen 1135 und 1159,1135,5,10,,,0,0,2,3
14020,"Wilhelm I., Graf (seit 1380 Herzog) von Berg, erhob G. am 5.3.1368 zur ""Freiheit"". Stadtpriv. noch unter demselben Herzog vor 1390. Kölner Recht (über Siegburg)",1380,1,1,S05,,0,0,2,4a
14020,Erste Erwähnung um 870,870,5,10,,,0,0,1,3
14021,"Stadtrecht zwischen 1155 und 1190, vielleicht unter Konrad III. (?) oder wahrscheinlich erst am 11.3.1181 (Anwesenheit) durch Kaiser Friedrich I. , der laut Inschrift des Stadtsiegels als Gründer galt.; Aachener Recht",1181,1,1,A01,,0,0,0,"4a, 4b"
14021,"Swidbert, einer der Gefährten des Friesenmissionars Willibrord, erhielt, durch die Sachsen aus dem Bruktererlande vertrieben, zwischen 695 und 700 von Pippin II. den Haupthof Rinhusen (nach Redlich auf dem rechten Rheinuferm ach anderen auf der Insel), zum Geschenk",695,5,10,,,0,0,1,3
14022,"Verleihung des Stadtrechts ist unbekannt. Eine Urk. Lothars von 1129 läßt erkennen, daß die Ansiedlung damals im Übergang zur Stadt begriffen war. Der Privilegienbrief Reynalds von Geldern von 1279 zeicht eine weitgehende Selbstständigkeit der Stadt.",1129,1,3,,,0,0,3,4
14022,"Unmittelbarer Vorläufer ist die fränk. Königspfalz D. (Thusburg, regalis curtis circa Renum, 781)",781,5,10,,,0,0,0,3
14023,"1911, als die Einwohnerzahl auf über 103000 gestiegen war, erhielt H. Stadtrechte.",1911,1,1,,,0,0,0,4
14023,Schon vor der Gründung der Propstei H. (1136) durch Gerhard von Hochstaden-Wickrath bestand dort ein Herrenhof.,1136,5,10,,,0,0,0,3
14024,"1895 wird M., das ""größte preußische Dorf"", zur Stadt erhoben",1895,1,1,,,0,0,0,4
14024,Mietherge 874 Kirchspielort,874,5,10,,,0,0,0,3
14025,"Verleihung des Stadtrechts unbekannt. Bezeichnungen ""Stadt"" (zuerst 1473) und ""Freiheit"" lange nebeneinander.",1473,1,3,,,0,2,0,4
14025,"Karl IV. verleiht dem Garfen [sic] Johann von Moers 1371 das Recht, auf dem Homberger Werth Freistuhl und Zollstelle zu errichten.",1371,5,10,,,0,0,0,3
14026,"Der Schirmherr des Kononikatsstifts, Graf Otto von Geldern und Zütphen erhob E. 1233 mit Genehmigung von Kaiser Friedrich II. zur Stadt. Stadtrecht von Zütphen.",1233,1,1,Z01,,0,0,0,4
14026,Kanonikatsstift gegr. im 7. Jh. durch St. Willibrord (697 und 700),697,5,10,,,0,0,0,3
14027,Graf Reinald II. von Geldern verlieh E. 1326 Stadtrechte als Grenzfestung gegen das Hzt. Jülich.,1326,1,1,,,0,0,0,4
14027,Otto I. bestätigte 966 dem Aachener Marienstift den Besitz der Güter E. und Östrich.,966,5,10,,,0,0,0,3
14028,"Stadtrecht nach der Rheinischen Städteordnung 1858, doch schon vorher (um 1845) als Stadt bezeichnet.",1858,1,1,,,0,0,0,4
14028,Zuerst genannt 830 als fundus regius (Königshof),830,5,10,,,0,0,0,3
14029,"1041, unter der Stiftsleitung durch die dritte Dame königlichen Geblütes in Folge, Theophanu, einer Enkelin Ottos II., erhielt das schon 1003 als Stadt (civitas) erwähnte Essen das Marktrecht. ",1003,0,3,,,0,2,0,wiki
14029,"Ansidhi, As(t)nithi, Asnide (9. Jh.); Dort wird von dem Bischof Altfried von Hildesheim (auf seinem praediolum As(t)nidi) um 852 eine Kirche und ein Frauenkloster für die Töchter des sächsischen Hochadels errichtet",852,5,10,,,0,0,1,"1, 3"
14030,"Eine Art Stadtrecht stellt das Privileg des Grafen von der Markt von 1371 dar, in dem Rat und Bgm. vorgesehen sind und die Bildung von Gilden (zuerst 1313) zugestanden wird",1371,1,4,,,0,0,0,4
14030,"Älteste nachweisbare Siedlung die ""alte Burg"" oberhalb der Peperbeke (801 Burgbeki",801,5,10,,,0,0,0,3
14031,"1492 wird die Lagebezeichnung ""in Steil prope civitate"" gebraucht.",1492,1,4,,,0,2,0,4a
14031,Im Jahre 938 hielt Otto I. seinen Hoftag bei villa Stela,938,5,10,,,0,0,0,3a
14032,"Der Ort wurde 1302 durch Walram von Monschau-Valkenburg (1277-1302), Sohn Dietrichs II., eines Lehnsmannes des Erzbischofs von Köln, zur Stadt erhoben. Gründungsurk. fast gleichlautend mit der für Sittard (1243) und eng verwandt mit der von Susteren (1260) und anderen nl. Städten.",1302,1,1,S27,,0,0,0,4a
14032,E. zuerst erwähnt als Kirchdorf 1054,1054,5,10,,,0,0,0,3
14033,G. war 1484 Stadt und Festung,1484,0,3,,,0,2,0,4
14033,Pfarrkirche in G. 1201 bezeugt,1201,5,10,,,0,0,0,3
14034,Stadtrecht erhielt G. durch seinen Grafen Otto II. 1229 oder 1231.,1229,1,1,,,0,0,1,4
14034,Gelre (um 1001),1001,5,10,,,0,0,0,1
14035,Infolge seiner industriellen Bedeutung erhielt G. auf einen 1817 eingereichten Antrag 1825 städt. Rechte.,1825,1,1,,,0,0,0,4
14035,Gemunde (1213),1213,5,10,,,0,0,0,1
14036,"Graf Otto II. von Geldern (1229-71) verlieh einer Reihe von Orten seiner Grafschaft Stadtrechte, darunter auch G., wohl um 1250",1250,1,1,,,0,0,1,4a
14036,Conradus de Gogge genannt Ende 12. Jh. ,1175,5,10,,,0,0,2,3
14037,"Vereinigung der Gemeinden G. (einschließlich Rüngsdorf, Plttersdorf, Friesdorf) und Lannesdorf sowie Mehlem zum Stadtverband Bad G. 1935",1935,3,9,,,0,0,0,4
14037,Godenesberg (722/23),722,5,10,,,0,0,1,1
14038,1305 fällt G. nach Aussterben der Kesseler Grafen an das Jülicher Grafenhaus (…). Unmittelbar nach dem Erwerb durch Jülich scheint G. zur Stadt erhoben worden zu sein.,1305,1,1,,,0,0,1,4a
14038,1268 schenkt Ludolf von Byck dem Deutschen Orden die ecclesia de Bruche,1268,5,10,,,0,0,0,3
14039,Stadtrechte und die Rheinische Städteordnung erhielt G. 1857,1857,1,1,,,0,0,0,4
14039,Der ursprünglich 1174 verzeichnete Bez. des Ksp. war groß.,1174,5,10,,,0,0,0,3
14040,Durch Min.-Erlaß von 12.2.1921 Stadtrechte mit Wirkung vom 1.4.1921 verliehen,1921,1,1,,,0,0,0,4
14040,Die ursprüngliche Entwicklung H.s wird gekennzeichnet durch die Errichtung einer Betkapelle (um 950),950,5,10,,,0,0,1,3
14041,"Die Ldgm. H. erhielt 1947 das Recht, die Bezeichnung Stadt zu führen.",1947,1,1,,,0,0,0,4b
14041,Heiligenweg genannt 875,875,5,10,,,0,0,0,3
14042,H. trat 1420 dem von Aachen angeregten Städtebund bei.,1420,1,4,,,0,2,0,4
14042,Keimzelle der Siedlung ist die noch im 11. Jh. erbaute Burg der Herren von H.,1000,5,10,,,0,0,4,3
14043,Stadtgründung wohl nach 1239 (Erweiterung der Festen Rode). Als oppidum zuerst 1282 durch Rudolf von Habsburg bezeichnet.,1239,1,0,,,0,0,3,4
14043,Beim Übergang an Preußen (1815) verlor die Stadt das Recht zur Führung des Stadtsiegels ,1815,2,,,,0,0,0,4
14043,Genehmigung zur Führung des Stadtsiegels seit 1919,1919,3,7,,,0,0,0,4
14043,"Östl. der Wurm an der Mündung des Broichbachs lag die uralte Siedlung Afden, als Pfarrort 1108 erwähnt",1108,5,10,,,0,0,0,3
14044,Stadtrechte 1861,1861,1,1,,,0,0,0,4
14044,Saalhof und Fronhof zuerst erwähnt 1169,1169,5,10,,,0,0,0,3
14045,Stadtrechte mit der rheinischen Städteordnung 1857,1857,1,1,,,0,0,0,4
14045,Huttorp (1281),1281,5,10,,,0,0,0,3
14046,Stadtrechte seit 12.2.1921,1921,1,1,,,0,0,0,4
14046,H. im 9. Jh. im Werdener Urbar genannt,800,5,10,,,0,0,4,3
14047,Senstständige Stadt seit 1863,1863,1,1,,,0,0,0,4
14047,H. zuerst genannt um 800,800,5,10,,,0,0,1,3
14048,Stadtrecht 1859,1859,1,1,,,0,0,0,4
14048,1085 bestätigt Kaiser Heinrich IV. die von der Äbtissin Suanihild an das Kloster Essen gemachte Schenkung ihrer Erbgüter,1085,5,10,,,0,0,0,3
14049,durch Herzog Adolf I. als klevische Grenzfeste 1441 zur Stadt erhoben,1441,1,1,,,0,0,0,4
14049,1358 wird I. als Bauerschaft im Ksp. Millingen genannt,1358,5,10,,,0,0,0,3
14050,J. wurde angeblich um 1238 durch Graf Wilhelm von J. zur Stadt erhoben,1238,1,1,,,0,0,0,4
14050,Als Römersiedlung seit etwa 50 n. Chr. bekannt,50,5,10,,,0,0,1,3
14051,Stadtgründung vermutlich 1628 ,1628,1,0,,,0,0,0,4
14051,Villa 1230,1230,5,10,,,0,0,0,3
14052,"Der Erzbischof von Köln (Heinrich von Molenark) gestattete 1230 dem Grafen Derik IV. von Kleve, auf seinem Allod Kalarward eine Stadt (oppidum) zu bauen und zu befestigen",1230,1,0,,K02,0,0,0,"4a,c"
14052,"Kalker (1230, 1471)",1230,5,10,,,0,0,0,1
14053, Am 12. Februar 1950 wurden der Großgemeinde Kamp-Lintfort die Stadtrechte verliehen. ,1950,1,1,,,0,0,0,wiki
14053,"Camp, Kamp (1123)",1123,5,10,,,0,0,0,1
14054,Die Stadterhebung fällt vermutlich in die Herrschaftsjahre Gerhards als Graf von Jülich (1297-1328),1297,1,1,,,0,0,3,"4a, c"
14054,"die Burg K., Sitz eines Edelherrengeschlechts, zuerst genannt 1148",1148,5,10,,,0,0,0,3
14055,1294 durch Erzbischof Siegfried von Köln zur Stadt (civitas) erhoben und befestigt.,1294,1,1,,,0,0,4,4
14055,K. zuerst genannt um 890,890,5,10,,,0,0,1,3
14056,"Am 12.10.1600 verliehen Albert und Isabella, Herzogspaar von Brabant (=Südniederlande), ersterer als Statthalter der Niederlande, an K. besondere Freiheiten und bestätigten die alten Recht der Stadt.",1600,1,1,,,0,0,0,4a
14056,Erwähnt zum Jahre 893 im Prümer Urbar,893,5,10,,,0,0,0,3
14057,"K. wurde nach dem Gestz über Entrichtung von Gewerbesteuer in die Städte 3. Klasse eingereiht, zuerst 1823 so genannt",1823,1,3,,,0,0,0,4
14057,"Traditionsurkunden für Werden erwähnen die Stadtteile Laupendahl 796, Oefte 820, Mintard 874",796,5,10,,,0,0,0,3
14058,Erhebung zur Stadt durch Verfügung des Innenministers von Nordrhein-Westfalen vom 25.5.1949,1949,1,1,,,0,0,0,4
14058,villa K. 1300,1300,5,10,,,0,0,0,3
14059,"Stadterhebung 25.4.1242 durch Graf Derik VI. von K. zunächst kein bestimmtes Recht, wahrscheinlich selbstständige Entwicklung des Stadtrechts in Anlehnung an Zutphen",1242,1,1,Z01,,0,0,0,4
14059,Burg vor 1000 vorhanden.,1000,5,10,,,0,0,0,3
14060,50 n. Chr. volles römisches Stadtrecht,50,1,1,,K01,0,0,0,"3,4"
14060,38 v. Chr. Römerlager,-38,5,10,,,0,0,0,"3,4"
14061,"D. seit 1230 in Urkn. oppidum, civitas, stat genannt",1230,1,3,,,0,2,0,4
14061,Das Weistum von 1386 nennt D. zuerst Freiheit,1386,2,,,,0,0,0,4
14061,Am 12. Juli 1806 wurde D. durch die Rheinbundakte wieder zur Stadt erhoben,1806,3,7,,,0,0,0,4
14061,Kastell D. sofort nach Beendigung der Frankenkriege von der 22. Legion etwa um 300 n. Chr. angelegt.,300,5,10,,,0,0,0,3
14062,Stadt 1881,1881,1,3,,,0,0,0,4
14062,Großer Grundbesitz des Stiftes St. Severin in Köln (sicher seit 1298),1298,5,10,,,0,0,0,3
14063,1322 gewährt Graf Adolf VI. von Berg M. besondere Freiheiten; in dieser Urk. bezeichnet er M. als Stadt,1322,1,3,,,0,0,0,4
14063,Geshichtliche Anfänge wohl im 9. Jh. Buchheimer Hof,800,5,10,,,0,0,4,3
14064,K. war im 19. Jh. auf dem Provinziallandtag im Stande der Städte vertreten und erhielt 1889 die Rheinische Städteordnung von 1856 (um 1845 als Stadt bezeichnet),1800,1,4,,,0,0,3,4
14064,villa 1015,1015,5,10,,,0,0,0,3
14065,Der Ort K. erhielt auf Betreiben des Grafen Dietrich von Moers 1361 von Kaiser Karl IV. das Marktrecht und wurde unter Graf Friedrich II. 1373 zur Markt- und befestigten Stadt erhoben.,1373,1,1,,,0,0,0,4
14065,"Stadtreil Gellep von Plinius (Historia naturalis) erwähnt; Die Naturalis historia (auch Historia naturalis, deutsch „Naturforschung“ oder „Naturgeschichte“) ist eine Enzyklopädie in lateinischer Sprache des römischen Historikers und Schriftstellers Gaius Plinius Secundus. Sie ist um 77 n. Chr. entstanden ",77,5,10,,,0,0,0,wiki
14066,Das Dorf L. wurde 1831 zur Stadt erhoben,1831,1,1,,,0,0,0,4
14066,Aus dem Hof L. ging das 1280 erwähnte Dorf L. hervor,1280,5,10,,,0,0,0,3
14067,Stadtrecht durch den Innenminister des Landes Nordrhein-Westfalen verliehen 1948,1948,1,1,,,0,0,0,4a
14067,Kirche im 11. Jh. erbaut,1000,5,10,,,0,0,4,3
14068,"Erzbischof Siegried von Westerburg gewährte 1279 seinen Schöffen und Bürgern (oppidani) zu L. städt Freiheiten, die schon vorhandene Rechte, wie Marktrecht und Schöffengerichtsbarkeit, erheblich erweiterten.",1279,1,4,,,0,0,0,4a
14068,"Hof des Erzbischofs von Köln, in L. erwähnt seit 1138",1138,5,10,,,0,0,0,3
14069,Die schon vorher mit anderen Gem. auf dem Rheinischen Privinziallandtage vertretene Gem. L. erhielt am 3.9.1856 durch die preußische Regierung die Städteordnung für die Rheinprov.,1856,1,4,,,0,0,0,4
14069,Leiglingen (ab etwa 1000),1000,5,10,,,0,0,1,1
14070,Wiesdorf wurde 1921 Stadt,1921,1,3,,,0,0,0,4
14070,Wiesdorf: Wistubbe (1107-20),1107,5,10,,,0,0,2,3
14071,L. ist zum ersten Male 1395 als Stadt erwähnt; wahrscheinlich hatte es schon zu Anfang des 14. Jh. Stadtrechte,1300,1,1,,,0,0,3,4
14071,888 bestätigt König Arnulf dem Marienstift in Aachen die Nona von L.,888,5,10,,,0,0,0,3
14072,Auf Bitte der Bürger um Befreiung von dörflichen Kontributionen erhob Kurfürst Ferdinand von Köln M. 1636 zur Stadt.,1636,1,1,,,0,0,0,4
14072,"Während der französischen Revolution verlor M. wohl das Stadtrecht; Die Französische Revolution von 1789 bis 1799 mit ihrem im Volksmund verkürzten Motto Liberté, égalité, fraternité (engl. liberty, equality, fraternity, dt. Freiheit, Gleichheit, Brüderlichkeit) gehört zu den folgenreichsten Ereignissen der neuzeitlichen europäischen Geschichte.",1789,2,,,,0,0,1,4
14072,"Bezeichnung ""Landgemeinde Stadt M."" genehmigt durch Beschluß des Preußischen Staatsministeriums 1929",1929,3,7,,,0,0,0,4
14072,villa vel marca 853,853,5,10,,,0,0,0,3
14073,Preußische Städteordnung von 1846,1846,3,8,,,0,0,0,4a
14073,Der fränk. König Ludwig das Kind überwies die ihm gehörige cellula in Medamana 904 den Brüdern des Stifts Kaiserswerth,904,5,10,,,0,0,0,3
14074,Die Stadterhebung erfolgte vermutlich aus Gründen der Landesverteidigung unter Herzog Wilhelm II. von Jülich zwischen 1364 und 1366.,1364,1,1,,,0,0,1,4
14074,Erste Erwähnung der Abtei 1085,1085,5,10,,,0,0,0,3a
14075,Stadtrecht verliehen 1300 durch König Albrecht I. Dinslakener Stadtrecht.,1300,1,1,D02,,0,0,0,4
14075,castrum et opidum 1287,1287,5,10,,,0,0,0,3
14076,Stadtrecht 1361,1361,1,1,,,0,0,0,4a
14076,Zuerst genannt 1217,1217,5,10,,,0,0,0,3
14077,Stadterhebung 1808,1808,1,1,,,0,0,0,4a
14077,M. zuerst erwähnt im Werdener Urbar um 1000,1000,5,10,,,0,0,1,3
14078,1298 wurde M. zum ersten Mal oppidum genannt,1298,1,6,,,0,2,0,4
14078,Von Prüm aus wurde um 830 ein Benediktinerkloster in M. gegr.,830,5,10,,,0,0,1,3
14079,"N. wuchs im Lauf des 12. Jh. allmählich zur Stadt; Rechte der Stadt Neuß, und somit Kölner Recht",1100,1,4,K01,N01,0,0,4,"4, 4 (14119)"
14079,Drususkastell 12 v. Chr.,-12,5,10,,,0,0,0,3
14080,Hardenberg-N. erhielt 1922 ein Ortsstatut nach der Rheinischen Städteordnung,1922,1,4,,,0,0,0,4
14080,Herren von Hardenberg 1145 genannt,1145,5,10,,,0,0,0,3
14081,Stadtgründungspriv. von 1313 des Grafen Gerhard von Jülich,1313,1,0,,,0,0,0,4a
14081,Kern und Ausgangspunkt der Stadt ist die von den Grafen von Jülich sofort nach Erwerb der Waldgrafschaft (1177) hart an deren Grenze auf uneinnehmbarer Höhe erbaute Burg,1177,5,10,,,0,0,0,3
14082,"Nachdem O. schon auf dem Rheinischen Provinziallandtag im Stande der Städte vertreten war, wurde es durch Erlaß vom 19.9.1874 zur Stadt erhoben.",1874,1,1,,,0,0,0,4a
14082,"Die beiden, schon 947 genannten Bauerschaften Lirich und Lippern an der Emscher und (…) wurden 1862 zur Gem. O. vereinigt",947,5,10,,,0,0,0,3
14083,"Graf Engelbert II. von der Mark erwarb durch Heirat 1298 das Territorium H., baute die Burg 1307 zum befestigten Stützpunkt aus, gründete die befestigte Stadt und erteilte am 26.4.1309 seiner Neugründung die Stadtrechte.",1309,1,1,,,0,0,0,"3, 4a"
14083,Als Burgort 1188 erwähnt,1188,5,10,,,0,0,0,"3, 4a"
14084,"Verleihung der Stadtrechte am 27.6.1921, Verlust durch Zusammenlegung mit Oberhausen und Sterkrade am 1.8.1929",1921,1,1,,,0,0,0,4a
14084,"Verleihung der Stadtrechte am 27.6.1921, Verlust durch Zusammenlegung mit Oberhausen und Sterkrade am 1.8.1930",1929,2,,,,0,0,0,4a
14084,Zuerst erwähnt in der 1. Hälfte des 12. Jh.; Ostarfeld (um 1050),1050,5,10,,,0,0,1,"3, 1"
14085,Kaiser Wilhelm II. verlieh als Landesherr am 17.3.1914 S. die Stadtrechte,1914,1,1,,,0,0,0,4a
14085,Zusammenlegung mit Oberhausen und Osterfeld 1929,1929,3,9,,,0,0,0,4a
14085,Starkinrotha (um 950),950,5,10,,,0,0,1,1
14086,Stadtrecht seit 1858,1858,1,1,,,0,0,0,4
14086,Upladhin (1135),1135,5,10,,,0,0,0,1
14087,1285 zuerst als Stadt erwähnt,1285,1,3,,,0,2,0,4a
14087,"Ausgangspunkt der Siedlung war ein Sadel- oder Sedelhof, erwähnt 1233",1233,5,10,,,0,0,0,3
14088,"Da R. bereits 1327 eine städt. Verfassung besaß und 1363 unter den Städten der Grafschaft Berg aufgeführt wird, dürfte die Stadterhebung im 13. Jh. erfolgt sein.",1200,1,1,,,0,0,4,4a
14088,Edelhof Remlingrade im NW des Rader Kirchspiels 1185 genannt,1185,5,10,,,0,0,0,3
14089,Graf Adolf IV. von Berg erhob R. 1276 zur Stadt als 3. Hauptstadt seiner Grafschaft,1276,1,1,,,0,0,0,4a
14089,"Burg R. mit einer Eigenkirche beim Burghof war 1100-50 Sitz kleiner Dynasten, die wohl in den Kreuzzügen untergingen.",1100,5,10,,,0,0,0,3
14090,"Erzbischof Heinrich von Molenark verlieh 1228 der aus Bauern, Kaufleuten und Stiftshörigen bestehenden Siedlung Neußer Stadtrecht",1228,1,1,N01,,0,0,0,4
14090,Ein alter Handelsvertrag R.er Kaufleute mit umliegenden Ortschaften usw. wurde 1142 bestätigt,1142,5,10,,,0,0,0,3
14091,Das Ksp. R. wurde 1808 Munizipalität (Stadt),1808,1,3,,,0,0,0,4
14091,"Zuerst als Kirchort genannt, 1173/89",1173,5,10,,,0,0,2,3
14092,Erste Befestigung wahrscheinlich vor Beginn der Isenbergisch-Märkischen Erbfehde um 1230. Stadterhebung vor 1276.,1230,1,4,,,0,0,3,4
14092,"Abtei Werden mit Gut ""Zur Kemenade"" (sicher um 1150, wahrscheinlich schon 1126)",1126,5,10,,,0,0,0,3
14093,Stadtgem. durch Kabinettsordre 1856,1856,1,4,,,0,0,0,4a
14093,Praffe seit spätestens 12. Jh; Lutelminchusen (115; 1312),1150,5,10,,,0,0,0,"3, 1"
14094,"R. ist eine gegen Jülich gerichtete Stadtgründung Kölns. Als der Erzbischof den zwischen Köln und Jülich strittigen Ort (1342) aus langjähriger Verpfändung lösen konnte und die einem Rittergeschlecht von Rheinbach gehörenden rechtlichen Anteile erwarb, verlieh er die Stadtrechte",1342,1,1,,,0,0,0,4
14094,König Pippin schenkte R. 762 der Abtei Prüm,762,5,10,,,0,0,0,3
14095,1232 durch Erzbischof Heinrich von Molenark von Köln zur Stadt erhoben,1232,1,1,,,0,0,0,4
14095,1003 villa publica genannt,1003,5,10,,,0,0,0,3
14096,Der Großgem. R. wurden am 1.7.1934 Stadtrechte verliehen,1934,1,1,,,0,0,0,4
14096,1218-31 als curia rynhusen des Gerresheimer Kanonissenstifts zuerst erwähnt,1218,5,10,,,0,0,2,1
14097,endgültiges Stadtrecht 24.9.1856,1856,1,1,,,0,0,0,4
14097,Zuerst erwähnt in einer Schenkung des Erzbischofs Gero von Köln an Gladbach (2. Hälfte 11. Jh.),1050,5,10,,,0,0,3,3
14098,Eine eigentliche Stadterhebungsurk. ist nicht bekannt. Statt 1511,1511,1,3,,,0,2,0,4
14098,Flecken 1535 erwähnt,1511,2,,,,0,0,2,4
14098,Stadt 1856,1856,3,7,,,0,0,0,4
14098,Die Burg genannt 1198,1198,5,10,,,0,0,0,3
14099,der Marktort hat sich im Laufe des 12. Jh. zur Stadt weiterentwickelt,1100,0,4,,S05,0,0,4,"4a, b"
14099,Auf dem Berg vor 1060 Burg des Pfalzgrafen,1060,5,10,,,0,0,0,3
14100,Als Stadt zuerst erwähnt 1424,1424,1,3,,,0,2,0,"4a,b"
14100,zuerst genannt 965,965,5,10,,,0,0,0,3
14101,Rheinische Städteordnung verliehen durch den König von Preußen am 4.9.1856,1856,1,4,,,0,0,0,4
14101,In der Gegend einer römischen Siedlung wurden die Herren von S. seit 1118 erwähnt,1118,5,10,,,0,0,0,3
14102,"S. wurde 1387 als Festung, 1395 als Stadt bezeichnet und erhielt 1428 durch Herzog Arnold von Geldern das Stadtrecht",1428,1,1,,,0,0,0,4
14102,Nach 1814 als Ldgm. verwaltet,1814,2,,,,0,0,0,4
14102,Wieder Stadt seit 1928,1928,3,7,,,0,0,0,4
14102,S. war seit etwa 600 Reichsgut,600,5,10,,,0,0,0,3
14103,wurde unter französischer Herrschaft 1798 Mairie und 1826 durch die preußische Verwaltungsänderung als Stadt anerkannt,1826,1,1,,,0,0,0,4a
14103,Villa Supthele im Mülgau (1123),1123,5,10,,,0,0,0,3
14104,Berufung in den Stadt der Städte auf dem Provinziallantag 1827 ohne formelle Verliehung der Stadtrechte,1827,1,4,,,0,0,0,4
14104,Dorf und Hauptort der Bürgermeisterei um 1845 genannt,1845,1,4,,,0,0,1,4
14104,Verleihung der rheinischen Städteordnung 1860,1860,1,4,,,0,0,0,4
14104,zuerst erwähnt 875 bei Einbeziehung in den Pfarrbez. der Salvatorkirche in Werden,875,5,10,,,0,0,0,3
14105,Juli 1856 wurde der Gem. die preußische Städteordnung verliehen,1856,0,4,,,0,0,0,4
14105,V. als Pfarre um 1182 erwähnt,1182,5,10,,,0,0,1,3
14106,Die Stadt W. wurde 1873 gebildet,1873,0,0,,,0,0,0,4
14106,Wernboldskirgen (um 1230),1230,5,10,,,0,0,1,1
14107,Graf Dietrichs IV. von Kleve ältester Sohn Dietrich verlieh der Stadt 1241 Stadtrechte,1241,1,1,,,0,0,0,4a
14107,ecclesia um 1000,1000,5,10,,,0,0,1,3
14108,"W. war 1827-88 im Rheinischen Privinzallandtag im Stande der Städte vertreten, erhielt 1839 Stadtrecht und wurde seit 1850 nach der Rheinischen Städteordnung verwaltet.",1827,1,4,,,0,0,0,4
14108,"W. war 1827-88 im Rheinischen Privinzallandtag im Stande der Städte vertreten, erhielt 1839 Stadtrecht und wurde seit 1850 nach der Rheinischen Städteordnung verwaltet.",1839,1,1,,,0,0,0,4
14108,Zuerst genannt 1096,1096,5,10,,,0,0,0,3
14109,"Dem im Thronstreit zwischen Philipp von Schwaben und Otto IV. stark migenommenen Ort wurden zur Entschädigung Stadtrechte erteit durch die Landesherren. Die Urk. von 1222 wurde ausgestellt von Engelberg, Erzbischof von Köln und Graf von Berg, der dabei vom Einverständnis seines 1218 vor Damiette gefallenen Bruders Adolf spricht, so daß die Privilegierung wohl schon 1217 erfolgte.",1217,1,1,,,0,0,0,4a
14109,"Weperevorthe (1131, in Abschricht des 14. Jh.)",1131,5,10,,,0,0,0,1
14110,W. wurde durch Verodnung 1827 zur Vertretung im Stande der Städte in den Rheinischen Provinziallandtag berufen und erhielt 1865 endgültig die Städteordnung,1865,0,4,,,0,0,0,4
14110,W. wurde durch Verodnung 1827 zur Vertretung im Stande der Städte in den Rheinischen Provinziallandtag berufen und erhielt 1865 endgültig die Städteordnung,1827,1,4,,,0,0,0,4
14110,Wolverothe (um 1050),1050,5,10,,,0,0,1,1
14111,Stadtrechte 1924,1924,1,1,,,0,0,0,4
14111,König Ludwig II. schenkte 870 die Kirche der Abtei Prüm,870,5,10,,,0,0,0,3
14113,Stadtrechte am 3.2.1808,1808,1,1,,,0,0,0,4
14113,Hof Barmon gehörte 1070 dem Kloster Werden (Ruhr),1070,5,10,,,0,0,0,3
