city_id,comment,time_point,type_conflict,type_detail,warlabel,overreported,uncertainty,range,ThirtyYW_leader,ThirtyYW_conflict_party,ThirtyYW_territory,ThirtyYW_country,source
15149,Schaeden 1756-63,1756,2,ab1,0,0,0,2,,,,,10b
15149,Zerstoerung der Stadt 1372,1372,2,a1,0,0,0,0,,,,,10b
15150,Die Fehden mit Solms im 14.Jh. Vernichteten die Stadt,1300,2,a1,0,0,0,5,,,,,10b
15150,Treffen bei W. Am 15.Juni 1796,1796,1,e8,0,0,0,0,,,,,10b
15151,Aufenthalt Ottos des Groszen 965,965,3,c2,0,0,0,0,,,,,10b
15151,"Notjahre im 30jaehr Krieg: 1620 (Spinola), 1627 (Wallensteinscher Oberst von Goerzenich), 1634 (kaiserlicher General Boennighausen),1644 (bayr. Oberst Sporck),1648 (Einquartierung der Armee Turenne)",1620,1,f1,2,0,0,0,21,1,23,8,10b
15151,"Notjahre im 30jaehr Krieg: 1620 (Spinola), 1627 (Wallensteinscher Oberst von Goerzenich), 1634 (kaiserlicher General Boennighausen),1644 (bayr. Oberst Sporck),1648 (Einquartierung der Armee Turenne)",1627,1,f1,2,0,0,0,15,1,29,3,10b
15151,"Notjahre im 30jaehr Krieg: 1620 (Spinola), 1627 (Wallensteinscher Oberst von Goerzenich), 1634 (kaiserlicher General Boennighausen),1644 (bayr. Oberst Sporck),1648 (Einquartierung der Armee Turenne)",1634,1,f1,2,0,0,0,66,1,29,3,10b
15151,"Notjahre im 30jaehr Krieg: 1620 (Spinola), 1627 (Wallensteinscher Oberst von Goerzenich), 1634 (kaiserlicher General Boennighausen),1644 (bayr. Oberst Sporck),1648 (Einquartierung der Armee Turenne)",1644,1,f1,2,0,0,0,96,1,2,3,10b
15151,"Notjahre im 30jaehr Krieg: 1620 (Spinola), 1627 (Wallensteinscher Oberst von Goerzenich), 1634 (kaiserlicher General Boennighausen),1644 (bayr. Oberst Sporck),1648 (Einquartierung der Armee Turenne)",1648,3,c1,2,0,0,0,94,2,7,2,10b
15151,Zerstoerung 1282 durch Herren von Eppstein,1282,2,a1,0,0,0,0,,,,,10b
15151,Zerstoerung durch Erzbischof von Mainz 1242,1242,2,a1,0,0,0,0,,,,,10b
15151,vergebliche Belagerung durch Ludwig den Bayern 1318,1318,3,d2,0,0,0,0,,,,,10b
15152,Schwere Schaeden im 30jaehr Krieg und in Revolutionskriegen,1618,2,ab1,2,0,0,3,,,,,10b
15152,Schwere Schaeden im 30jaehr Krieg und in Revolutionskriegen,1792,2,ab1,0,0,0,2,,,,,10b
15155,Erstuermung 1626,1626,1,e9,2,0,0,0,0,0,0,0,10b
15155,Hauptquartier des Herzogs Ferdinand von Braunschweig 1759,1759,3,c7,0,0,0,0,,,,,10b
15155,Verwuestung 1634,1634,2,a1,2,0,0,0,0,0,0,0,10b
15157,"Mehrfache Pluenderung und Verwuestung im 30jaehr Krieg: 1632, 1637",1632,2,a1,2,1,0,0,0,0,0,0,10b
15157,"Mehrfache Pluenderung und Verwuestung im 30jaehr Krieg: 1632, 1637",1632,3,b3,2,1,0,0,0,0,0,0,10b
15157,"Mehrfache Pluenderung und Verwuestung im 30jaehr Krieg: 1632, 1637",1637,2,a1,2,1,0,0,0,0,0,0,10b
15157,"Mehrfache Pluenderung und Verwuestung im 30jaehr Krieg: 1632, 1637",1637,3,b3,2,1,0,0,0,0,0,0,10b
15157,Viel Schaden durch Einquartierungen 1756-63,1756,2,ab1,0,0,0,2,,,,,10b
15157,Viel Schaden durch Einquartierungen 1756-63,1756,3,c1,0,0,0,2,,,,,10b
15158,Beschieszung durch hessische Artillerie 1761,1761,2,a2,0,0,0,0,,,,,10b
15158,Besetzung durch Franzosen im 7jaehr Krieg 1757-58 und 1760-62,1757,3,cd1,0,0,0,0,,,,,10b
15158,Besetzung durch Franzosen im 7jaehr Krieg 1757-58 und 1760-62,1760,3,cd1,0,0,0,0,,,,,10b
15158,Eroberung der Vorstadt durch ligistische Truppen 1631,1631,1,e2,2,0,0,0,6,1,0,0,10b
15158,Hauptquartier der Preuszen (Ferdinand von Braunschweig) bei der Stadt 1759,1759,3,c7,0,0,0,0,,,,,10b
15161,Besetzung 1518 von Franz von Sickingen,1518,3,cd1,0,0,0,0,,,,,10b
15161,Hatte bes im 30jaehr Krieg zu leiden und in den Kriegen Ludwigs XIV.,1618,1,f1,2,0,0,3,,,,,10b
15161,Hatte bes im 30jaehr Krieg zu leiden und in den Kriegen Ludwigs XIV.,1667,1,f1,14,0,0,3,,,,,10b
16001,1360 Reichskrieg gegen Grf. Eberhard von Wuertt.,1360,1,f1,0,0,0,0,,,,,10b
16001,"Bauernkrieg, Feldzug gegen die Wiedertaeufer 1531 und Schmalkaldischer Krieg",1524,1,f1,5,0,0,0,,,,,10b
16001,"Bauernkrieg, Feldzug gegen die Wiedertaeufer 1531 und Schmalkaldischer Krieg",1531,1,f1,0,0,0,0,,,,,10b
16001,"Bauernkrieg, Feldzug gegen die Wiedertaeufer 1531 und Schmalkaldischer Krieg",1546,1,f1,23,0,0,0,,,,,10b
16001,Besetzungen und Kontributionen im Spab. Erbfolgekrieg,1701,3,cd1,25,0,0,2,,,,,10b
16001,Besetzungen und Kontributionen im Spab. Erbfolgekrieg,1701,3,b1,25,0,0,2,,,,,10b
16001,Brand und Pluenderung nach Schlacht von Noerdlingen 1634,1634,2,a3,0,0,1,2,,,,,10b
16001,Brand und Pluenderung nach Schlacht von Noerdlingen 1634,1634,3,b3,0,0,1,2,,,,,10b
16001,"Pluenderung waehrend Koalitionskriege, besonders 1796",1792,3,b3,13,0,0,2,,,,,10b
16001,"Pluenderung waehrend Koalitionskriege, besonders 1796",1796,3,b3,0,0,0,0,,,,,10b
16002,Belagert und zerstoert im Reichskrieg geg. Grf. Ebergard I. 1311-14; und in der pfaelzischen Fehde 1360,1311,2,a1,0,1,0,0,,,,,10b
16002,Belagert und zerstoert im Reichskrieg geg. Grf. Ebergard I. 1311-14; und in der pfaelzischen Fehde 1360,1311,3,d2,0,1,0,0,,,,,10b
16002,Belagert und zerstoert im Reichskrieg geg. Grf. Ebergard I. 1311-14; und in der pfaelzischen Fehde 1360,1360,2,a1,0,1,0,0,,,,,10b
16002,Belagert und zerstoert im Reichskrieg geg. Grf. Ebergard I. 1311-14; und in der pfaelzischen Fehde 1360,1360,3,d2,0,1,0,0,,,,,10b
16002,Eroberung der Burg durch Schwaebischen Bund 1519; Rueckeroberung durch Hzg. Ulrich von Wuerttemberg 1534,1519,1,e2,0,0,0,0,,,,,10b
16002,Eroberung der Burg durch Schwaebischen Bund 1519; Rueckeroberung durch Hzg. Ulrich von Wuerttemberg 1534,1534,1,e2,0,0,0,0,,,,,10b
16002,Von August 1634 bis August 1635 von den Schweden gegen die Kaiserl. Gehalten.,1634,3,cd1,2,0,0,0,28,2,21,7,10b
16002,Von August 1634 bis August 1635 von den Schweden gegen die Kaiserl. Gehalten.,1634,3,e1,2,0,0,0,5,1,29,3,10b
16002,span. Besatzung 1546-52,1546,3,cd1,0,0,0,2,,,,,10b
16005,1643 und 1693 Pluenderung durch Franzosen,1643,3,b3,2,0,0,0,44,2,7,2,10b
16005,1643 und 1693 Pluenderung durch Franzosen,1693,3,b3,0,0,0,0,,,,,10b
16008,Zerstoerung zahlreicher Doerfer des kloesterl. Besitzes insbesondere 1628-35 und 1647,1628,2,a1,0,0,0,2,,,,,10b
16008,Zerstoerung zahlreicher Doerfer des kloesterl. Besitzes insbesondere 1628-35 und 1647,1647,2,a1,2,0,0,0,0,0,0,0,10b
16009,Niederlage der Bauern (Bauernaufstand) 1525,1525,1,e5,0,0,0,0,,,,,10b
16011,1546 raubten und mordeten die Spanier,1546,1,g2,0,0,0,0,,,,,10b
16011,1546 raubten und mordeten die Spanier,1546,3,b3,0,0,0,0,,,,,10b
16011,1645 Pluenderung durch Franzosen,1645,3,b3,2,0,0,0,44,2,7,2,10b
16011,Erpressungen im 30 jaehrigen Krieg,1618,3,b5,2,0,0,3,,,,,10b
16011,Kaempfe und Durchzuege Mitte 18. Jh.,1750,1,e1,0,0,0,3,,,,,10b
16011,Kaempfe und Durchzuege Mitte 18. Jh.,1750,3,d1,0,0,0,3,,,,,10b
16011,Zerstoerung der Burg durch Buerger 1378,1378,2,a1,0,0,0,0,,,,,10b
16013,Belagerung 1379/80,1379,3,d2,0,0,0,0,,,,,10b
16013,Belagerung 1449,1449,3,d2,0,0,0,0,,,,,10b
16013,Besetzung durch Franzosen 1688,1688,3,cd1,0,0,0,0,,,,,10b
16013,starke Einquartierung im Schmalkaldischen Krieg,1546,3,c1,23,0,0,0,,,,,10b
16013,"viele Truppendurchmaersche, Pluenderungen und Gewalttaten im 30jaehrigen Krieg",1618,1,f1,2,0,0,3,,,,,10b
16013,"viele Truppendurchmaersche, Pluenderungen und Gewalttaten im 30jaehrigen Krieg",1618,3,b3,2,0,0,3,,,,,10b
16013,"viele Truppendurchmaersche, Pluenderungen und Gewalttaten im 30jaehrigen Krieg",1618,3,d1,2,0,0,3,,,,,10b
16014,Durchzuege der Pappenheimer 1623,1623,3,d1,2,0,0,0,18,1,29,3,10b
16014,Pluenderung durch Bayern 1634; durch Kroaten 1635; durch Kaiserl. 1639; durch Franzosen 1645,1634,3,b3,2,0,0,0,24,1,2,3,10b
16014,Pluenderung durch Bayern 1634; durch Kroaten 1635; durch Kaiserl. 1639; durch Franzosen 1645,1635,3,b3,2,0,0,0,27,1,13,5,10b
16014,Pluenderung durch Bayern 1634; durch Kroaten 1635; durch Kaiserl. 1639; durch Franzosen 1645,1639,3,b3,2,0,0,0,5,1,29,3,10b
16014,Pluenderung durch Bayern 1634; durch Kroaten 1635; durch Kaiserl. 1639; durch Franzosen 1645,1645,3,b3,2,0,0,0,44,2,7,2,10b
16016,Kaempfe 1632-34,1632,1,e1,2,0,0,0,0,0,0,0,10b
16017,"Franzoseneinfaelle der Jahre 1688, 1693 und 1707",1688,1,e1,0,0,0,0,,,,,10b
16017,"Franzoseneinfaelle der Jahre 1688, 1693 und 1707",1693,1,e1,0,0,0,0,,,,,10b
16017,"Franzoseneinfaelle der Jahre 1688, 1693 und 1707",1707,1,e1,0,0,0,0,,,,,10b
16017,Kriegerische Auseinandersetzung mit Wuerttemberg 1519,1519,1,f1,0,0,0,0,,,,,10b
16017,groszer Staedtekrieg 1448-54,1448,1,f1,10,0,0,2,,,,,10b
16017,hohe Kontributionen und Quartierlasten im 30jK,1618,3,b1,2,0,0,3,,,,,10b
16017,hohe Kontributionen und Quartierlasten im 30jK,1618,3,b1,2,0,0,3,,,,,10b
16017,"schwere Zerstoerungen (Burg Wirtemberg, Familiengruft Beutelsbach) durch Kampf bis 31.12.1312",1312,2,a1,0,0,2,2,,,,,10b
16018,"1796 bis 1800 Truppendurchzuege, verbunden mit Pluenderungen",1796,3,d1,0,0,0,0,,,,,10b
16018,"1796 bis 1800 Truppendurchzuege, verbunden mit Pluenderungen",1796,3,d1,0,0,0,0,,,,,10b
16018,"1796 bis 1800 Truppendurchzuege, verbunden mit Pluenderungen",1796,3,b3,0,0,0,0,,,,,10b
16018,Franzosen setzten 1693 Fellbach in Brand,1693,2,a3,0,0,0,0,,,,,10b
16018,Hauptquartier von Hz. Alba 1546/47 aufgeschlagen,1546,3,c7,0,0,0,0,,,,,10b
16018,In den Staedtekriegen wurden 1340 die Schutzmauern um den Ort zerstoert,1340,2,a1,0,0,0,0,,,,,10b
16018,Truppendurchzuege 1533 (Spanier gegen Tuerken),1533,3,d1,0,0,0,0,,,,,10b
16023,1449 von Hallern niedergebrannt,1449,2,a3,0,0,0,0,,,,,10b
16023,1525 Teilnahme am Bauernaufstand,1525,1,f3,0,0,0,0,,,,,10b
16024,Verwuestungen durch Franzosen 1693,1693,2,a1,0,0,0,0,,,,,10b
16025,1635 Pluenderung der Truemmer durch meißnische Reiter,1635,3,b3,2,0,0,0,68,0,17,3,10b
16025,1636 Einquartierung kaiserl. Regimenter sowie hohe Kontributionsforderungen,1636,3,c1,2,0,0,0,5,1,29,3,10b
16025,1636 Einquartierung kaiserl. Regimenter sowie hohe Kontributionsforderungen,1636,3,b1,2,0,0,0,5,1,29,3,10b
16025,"1646-49 franz. Einquartierung, schwere Requisitionen, Pluenderung und Grausamkeiten",1646,1,f1,2,0,0,0,44,2,7,2,10b
16025,"1646-49 franz. Einquartierung, schwere Requisitionen, Pluenderung und Grausamkeiten",1646,3,c1,2,0,0,0,44,2,7,2,10b
16025,"1646-49 franz. Einquartierung, schwere Requisitionen, Pluenderung und Grausamkeiten",1646,3,b2,2,0,0,0,44,2,7,2,10b
16025,"1646-49 franz. Einquartierung, schwere Requisitionen, Pluenderung und Grausamkeiten",1646,3,b3,2,0,0,0,44,2,7,2,10b
16025,1676/77 Einquartierung kaiserl. Truppen,1676,3,c1,0,0,0,0,,,,,10b
16025,"1684 lagen 8 franzoesische Regimenter in der Stadt, schwere Kontributionen",1684,3,c2,0,0,0,0,,,,,10b
16025,"1684 lagen 8 franzoesische Regimenter in der Stadt, schwere Kontributionen",1684,3,b1,0,0,0,0,,,,,10b
16025,"1704 Besetzung durch Franzosen,grosze  Fourageliefrungen",1704,3,cd1,0,0,0,0,,,,,10b
16025,"1704 Besetzung durch Franzosen,grosze  Fourageliefrungen",1704,3,b2,0,0,0,0,,,,,10b
16025,"1796 Besetzung durch Franzosen, Kontributionen und Truppengestellung",1796,1,cd1,0,0,0,0,,,,,10b
16025,"1796 Besetzung durch Franzosen, Kontributionen und Truppengestellung",1796,3,b9,0,0,0,0,,,,,10b
16025,"1796 Besetzung durch Franzosen, Kontributionen und Truppengestellung",1796,3,b1,0,0,0,0,,,,,10b
16025,Schlacht bei G. zwischen Hz. Ludwig dem Reichen von Bayern und Markgrf. Albrecht Achilles von Brandenburg 1462,1462,1,e5,0,0,0,0,,,,,10b
16025,Spanier pluenderten die Stadt und legten sie in Asche nach Schlacht bei Noerdlingen (06.09.1634),1634,2,a3,0,0,1,2,,,,,10b
16025,Spanier pluenderten die Stadt und legten sie in Asche nach Schlacht bei Noerdlingen (06.09.1634),1634,3,b3,0,0,1,2,,,,,10b
16027,Pluenderungen 1634 und 1643,1634,3,b3,2,0,0,0,0,0,0,0,10b
16027,Pluenderungen 1634 und 1643,1643,3,b3,2,0,0,0,0,0,0,0,10b
16032,1462 Schlacht vor Heidenheim,1462,1,e5,0,0,0,0,,,,,10b
16033,1388 erfolglose Belagerung durch Pfalzgrf. Bei Rhein und Markgrf. Von Baden,1388,3,d2,0,0,0,0,,,,,10b
16033,"1450 erfolglose Belagerung durch Wuerttemberg, Baden und Mainz",1450,3,d2,0,0,0,0,,,,,10b
16033,"1688 Versuchte Sprengung der Stadtbefestigung durch Franzosen, teilweise geglueckt",1688,2,a4,0,0,0,0,,,,,10b
16033,"Im 30jK Vernichtung Heilbronns Wirtschaft und Landbesitz, 1631-34 Besetzung durch Schweden; 1634-47 durch kaiserl., 1647-50 durch Franzosen",1631,3,cd1,2,0,0,0,28,2,21,7,10b
16033,"Im 30jK Vernichtung Heilbronns Wirtschaft und Landbesitz, 1631-34 Besetzung durch Schweden; 1634-47 durch kaiserl., 1647-50 durch Franzosen",1634,3,cd1,0,0,0,2,,,,,10b
16033,"Im 30jK Vernichtung Heilbronns Wirtschaft und Landbesitz, 1631-34 Besetzung durch Schweden; 1634-47 durch kaiserl., 1647-50 durch Franzosen",1647,3,cd1,2,0,0,0,44,2,7,2,10b
16033,Waehrend Bauernkrieg mussten 200 Bauern zur Pluenderung der Deutschordenskommende und der Kloester in die Stadt gelassen werden,1524,3,b3,5,0,0,0,,,,,10b
16034,1395 erstuermte und verbrannte Grf. Eberhard III. von Wuertt. Die Stadt,1395,1,e9,0,0,0,0,,,,,10b
16034,1395 erstuermte und verbrannte Grf. Eberhard III. von Wuertt. Die Stadt,1395,2,a3,0,0,0,0,,,,,10b
16034,1634 von den Kaiserl. Voellig niedergebrannt,1634,2,a3,2,0,0,0,5,1,29,3,10b
16034,1688 und 1693 von den Franzosen gepluendert,1688,3,b3,0,0,0,0,,,,,10b
16034,1688 und 1693 von den Franzosen gepluendert,1693,3,b3,0,0,0,0,,,,,10b
16036,Nach Schlacht bei Noerdlingen 1634 Pluenderung und Niederbrennung,1634,2,a3,2,0,0,0,0,0,0,0,10b
16036,Nach Schlacht bei Noerdlingen 1634 Pluenderung und Niederbrennung,1634,3,b3,2,0,0,0,0,0,0,0,10b
16040,1519 Pluenderung durch Schwaeb. Bund,1519,3,b3,0,0,0,0,,,,,10b
16040,1525 Pluenderung des Frauenklosters und Niederbrennung des Pfleghofes des Klosters Adelberg durch Bauern,1525,3,b3,0,0,0,0,,,,,10b
16040,1525 Pluenderung des Frauenklosters und Niederbrennung des Pfleghofes des Klosters Adelberg durch Bauern,1525,2,a3,0,0,0,0,,,,,10b
16040,1547-51 span. Besatzung der Stadt,1547,3,cd1,0,0,0,0,,,,,10b
16040,1693 Kontributionen an Mazel,1693,3,b1,0,0,0,0,,,,,10b
16040,1704 Truppendurchzug des Prinzen Eugen,1704,3,d1,0,0,0,0,,,,,10b
16040,1796 Franzoseneinfall,1796,1,e1,0,0,0,0,,,,,10b
16040,Im 30jK Einquartierung und Kontributionen,1618,3,cd1,2,0,0,3,,,,,10b
16040,Im 30jK Einquartierung und Kontributionen,1618,3,b1,2,0,0,3,,,,,10b
16049,Schlacht bei Lauffen am Neckar 1534,1534,1,e5,0,0,0,0,,,,,10b
16050,"Im Bauernaufstand des ""Armen Konrad"" 1514 Lager der Aufstaendischen",1514,3,c8,4,0,0,5,,,,,10b
16052,"Zahlreiche Durchzuege und Verheerungen, vor allem nach 1634 (Schlacht bei N.)",1634,2,a1,0,0,1,2,,,,,10b
16052,"Zahlreiche Durchzuege und Verheerungen, vor allem nach 1634 (Schlacht bei N.)",1634,3,d1,0,0,1,2,,,,,10b
16052,"Zahlreiche Durchzuege und Verheerungen, vor allem nach 1634 (Schlacht bei N.)",1634,2,a1,0,0,0,2,,,,,10b
16052,"Zahlreiche Durchzuege und Verheerungen, vor allem nach 1634 (Schlacht bei N.)",1634,3,d1,0,0,0,2,,,,,10b
16054,1311 von Konrad von Weinsberg und den Reichsstaedtern erbobert und zerstoert,1311,1,e2,0,0,0,0,,,,,10b
16054,1311 von Konrad von Weinsberg und den Reichsstaedtern erbobert und zerstoert,1311,2,a1,0,0,0,0,,,,,10b
16054,Im Schmalkaldischen Krieg wurde M. von den Kaiserl. 1546 erobert und gepluendert,1546,1,e2,0,0,0,0,,,,,10b
16054,Im Schmalkaldischen Krieg wurde M. von den Kaiserl. 1546 erobert und gepluendert,1546,3,b3,0,0,0,0,,,,,10b
16054,Pluenderung und voellige Einaescherung durch die Franzosen 1693,1693,3,b3,0,0,0,0,,,,,10b
16054,Pluenderung und voellige Einaescherung durch die Franzosen 1693,1693,2,a3,0,0,0,0,,,,,10b
16056,1630 Besetzung durch kaiserl. Truppen,1630,3,cd1,2,0,0,0,5,1,29,3,11
16056,1649 Besetzung durch schwedische Truppen,1649,3,cd1,0,0,0,0,,,,,11
16057,Eroberung durch Schweden im Dezember 1631,1631,1,e2,2,0,0,0,28,2,21,7,10b
16061,1525 von den Bauern eingenommen und Schlosz Scheuerberg zerstoert,1525,1,e2,0,0,0,0,,,,,10b
16061,1525 von den Bauern eingenommen und Schlosz Scheuerberg zerstoert,1525,2,a1,0,0,0,0,,,,,10b
16061,1642 von bayerischen Truppen besetzt,1642,3,cd1,2,0,0,0,24,1,2,3,10b
16061,1646 von franz. Und schwedischen Truppen gepluendert,1646,3,b3,2,0,0,0,44,2,7,2,10b
16061,1799 franz. Geld und Materialerpressung,1799,3,b5,0,0,0,0,,,,,10b
16061,1799 franz. Geld und Materialerpressung,1799,3,b2,0,0,0,0,,,,,10b
16061,"Im 7jaehrigen Krieg wiederholt Truppendurchzuege, 1757 oestereicher; 1759 und 1760 Wuertt.",1757,3,d1,0,0,0,0,,,,,10b
16061,"Im 7jaehrigen Krieg wiederholt Truppendurchzuege, 1757 oestereicher; 1759 und 1760 Wuertt.",1759,3,d1,0,0,0,0,,,,,10b
16061,"Im 7jaehrigen Krieg wiederholt Truppendurchzuege, 1757 oestereicher; 1759 und 1760 Wuertt.",1760,3,d1,0,0,0,0,,,,,10b
16061,Im Orléanischen Krieg 1688 von den Franzosen besetzt und gebrandschatzt,1688,3,cd1,0,0,0,0,,,,,10b
16061,Im Orléanischen Krieg 1688 von den Franzosen besetzt und gebrandschatzt,1688,3,b4,0,0,0,0,,,,,10b
16064,1525 Lager des Bauernheeres,1525,3,c8,0,0,0,0,,,,,10b
16065,1312 Eroberung der Stadt durch Eszlingen,1312,1,e2,0,0,0,0,,,,,10b
16065,"1449 Belagerung durch Gmuend im Staedtekrieg, der schwere Opfer forderte",1449,3,d2,0,0,0,0,,,,,10b
16066,Anteil an der Aufstellung des Bauernheeres im Bauernkrieg,1524,3,f3,5,0,0,0,,,,,10b
16068,1340 und 1378 Niederbrennen der Burgen durch Augsburg und Ulm,1340,2,a3,0,0,0,0,,,,,10b
16068,1340 und 1378 Niederbrennen der Burgen durch Augsburg und Ulm,1378,2,a3,0,0,0,0,,,,,10b
16068,1546 im Schmalkaldischen Krieg Lager von Kaiser Karl V.,1546,3,c8,0,0,0,0,,,,,10b
16068,1699 Franzoseneinfall,1699,1,e1,0,0,0,0,,,,,10b
16068,1796 Kontribution von 30.000 fl.,1796,3,b1,0,0,0,0,,,,,10b
16068,Schwere Drangsale im 30jK,1618,1,f1,2,0,0,3,,,,,10b
16068,Schwere Drangsale im span. Erbfolgekrieg 1704,1704,1,f1,0,0,0,0,,,,,10b
16069,"1634 wurden 49 Gebaeude niedergebrannt, 245 Pferde und 110 Rinder geraubt und die Stadt gepluendert",1634,2,a3,2,0,0,0,0,0,0,0,10b
16069,"1634 wurden 49 Gebaeude niedergebrannt, 245 Pferde und 110 Rinder geraubt und die Stadt gepluendert",1634,3,b3,2,0,0,0,0,0,0,0,10b
16070,Pluenderung und Einquartierung im 30jK,1618,3,b3,2,0,0,3,,,,,10b
16070,Pluenderung und Einquartierung im 30jK,1618,3,c1,2,0,0,3,,,,,10b
16070,Pluenderung und Einquartierung in den franz. Kriegen,1792,3,c1,13,0,0,2,,,,,10b
16070,Pluenderung und Einquartierung in den franz. Kriegen,1792,3,b3,13,0,0,2,,,,,10b
16072,1519 versuchte Einnahme der Stadt durch die Kirchheimer und Dettinger,1519,1,e2,0,0,0,0,,,,,10b
16072,"Grosze Schaeden im 30jK, ueber 100 Gebaeude lagen nachher zerstoert",1618,2,a1,2,0,0,3,,,,,10b
16073,"""leidiger Einfall"" der Schweden und der Kaiserl. 1634; groszer Teil des Dorfes abgebrannt",1634,1,e1,2,0,0,0,m,0,0,0,10b
16073,"""leidiger Einfall"" der Schweden und der Kaiserl. 1634; groszer Teil des Dorfes abgebrannt",1634,2,a3,2,0,0,0,m,0,0,0,10b
16074,1519 Einnahme durch Georg von Frundsberg,1519,1,e2,0,0,0,0,,,,,10b
16074,1525 Einnahme durch die Bauern,1525,1,e2,0,0,0,0,,,,,10b
16074,1548-51 span. Besatzung,1548,3,cd1,0,0,0,0,,,,,10b
16074,"1634 Eroberung durch Galles, wobei die Stadt abbrannte",1634,1,e2,2,0,0,0,58,1,29,3,10b
16074,"1634 Eroberung durch Galles, wobei die Stadt abbrannte",1634,2,a3,2,0,0,0,58,1,29,3,10b
16074,1646 Eroberung durch Turenne,1646,1,e2,2,0,0,0,94,2,7,2,10b
16074,Abweisung von Melac 1688,1688,1,e1,0,0,0,0,,,,,10b
16074,Einnahme durch Moreau 1796,1796,1,e2,0,0,0,0,,,,,10b
16074,Einnahme durch Villars 1707,1707,1,e2,0,0,0,0,,,,,10b
16074,Eroberung durch Kaiser Heinrich VIII. 1312,1312,1,e2,0,0,0,0,,,,,10b
16075,1546 musste sich G. dem Kurfuersten von Sachsen ergeben,1546,1,e6,0,0,0,0,,,,,10b
16075,1634 Pluenderung durch kaiserl. Truppen,1634,3,b3,2,0,0,0,5,1,29,3,10b
16075,1647/48 Besetzung durch Schweden,1647,3,cd1,2,0,0,0,28,2,21,7,10b
16076,Im 30jK groszes Leiden durch Truppendurchzuege,1618,3,f1,2,0,0,3,,,,,10b
16076,Zerstoerung der Burgen Neufels und Maienfels 1441,1441,2,a1,0,0,0,0,,,,,10b
16076,span. Besatzung 1546 im schmalkaldischen Krieg,1546,3,cd1,0,0,0,0,,,,,10b
16079,1395 wurde S. in der Fehde Grf. Eberhards des Milden von Wuertt. Gegen den Adelsbund der Schlegler heimgesucht,1395,1,f1,0,0,0,0,,,,,10b
16079,"1645 Belagerung durch franz.-weimarsche Reiter, aber erfolgreiche Verteidigung",1645,3,d2,2,0,0,0,44,2,7,2,10b
16079,1645 Gefecht der Bayern mit den Franzosen vor dem Friedhof,1645,1,e5,2,0,0,0,24,1,2,3,10b
16079,Im 30jK stark mitgenommen,1618,1,f1,2,0,0,3,,,,,10b
16080,Im 30jK groszenteils zerstoert und entvoelkert,1618,1,g3,2,0,0,3,,,,,10b
16080,Im 30jK groszenteils zerstoert und entvoelkert,1618,2,a1,2,0,0,3,,,,,10b
16080,"In den Kriegen Ludwig XIV. Truppendurchzuege, Pluenderungen und Brandschatzung",1667,3,d1,14,0,0,3,,,,,10b
16080,"In den Kriegen Ludwig XIV. Truppendurchzuege, Pluenderungen und Brandschatzung",1667,3,b3,14,0,0,3,,,,,10b
16080,"In den Kriegen Ludwig XIV. Truppendurchzuege, Pluenderungen und Brandschatzung",1667,3,b4,14,0,0,3,,,,,10b
16080,Truppendurchmaersche im Polnischen Erbfolgekrieg (1733-1738),1733,3,d1,0,0,0,2,,,,,10b
16081,"1449 die jetzigen Stadtteile Obertuerkheim, Plieningen, Uhlbach und Aihingen niedergebrannt",1449,2,a3,0,0,0,0,,,,,10b
16081,Besetzung 1796,1796,3,cd1,0,0,0,0,,,,,10b
16081,"Besetzung in den Franzosenkriegen 1688, 1693 und 1707",1688,3,cd1,0,0,0,0,,,,,10b
16081,"Besetzung in den Franzosenkriegen 1688, 1693 und 1707",1693,3,cd1,0,0,0,0,,,,,10b
16081,"Besetzung in den Franzosenkriegen 1688, 1693 und 1707",1707,3,cd1,0,0,0,0,,,,,10b
16081,Pluenderung und Einquartierung von 1634-48,1634,3,b3,0,0,0,2,,,,,10b
16081,Pluenderung und Einquartierung von 1634-48,1634,3,c1,0,0,0,2,,,,,10b
16081,Verteidigung gegen Kg. Rudolf vom 23.9 bis 10.11.1286,1286,1,e1,0,0,0,0,,,,,10b
16083,1634 Pluenderung und Brand,1634,2,a3,2,0,0,0,0,0,0,0,10b
16083,1634 Pluenderung und Brand,1634,3,b3,2,0,0,0,0,0,0,0,10b
16083,"schwere Pluenderungen durch franz. Truppen 1688, 1707 und 1693",1688,3,b3,0,0,0,0,,,,,10b
16083,"schwere Pluenderungen durch franz. Truppen 1688, 1707 und 1693",1693,3,b3,0,0,0,0,,,,,10b
16083,"schwere Pluenderungen durch franz. Truppen 1688, 1707 und 1693",1707,3,b3,0,0,0,0,,,,,10b
16085,Besetzung im span. Erbfolgekrieg,1701,3,cd1,25,0,0,2,,,,,10b
16085,voellige Zerstoerung der kgl. Pfalz und ihrer Vororte (auch Ulm) im Salischen Erbfolgekrieg 1134,1134,2,a1,0,0,0,0,,,,,10b
16086,"Entwicklung der Stadt gehemmt durch 30jK, Raubkriege (1672-97) und Napoleonische Kriege (1792-1815)",1618,1,f1,2,0,0,3,,,,,10b
16086,"Entwicklung der Stadt gehemmt durch 30jK, Raubkriege (1672-97) und Napoleonische Kriege (1792-1815)",1672,1,f1,17,0,0,3,,,,,10b
16086,"Entwicklung der Stadt gehemmt durch 30jK, Raubkriege (1672-97) und Napoleonische Kriege (1792-1815)",1792,1,f1,13,0,0,2,,,,,10b
